,title,episodes,status,theme,demographic,genres,type,favorites,popularity,rank,score,members,synopsis,aired,duration,premiered,studios
15,Pinkfong Cinema Concert 2: Wonderstar Concert Daejagjeon,1,Finished Airing,Unknown,Kids,Unknown,Movie,0,#21816,#19016,N/A,68,"Wonderville's favorite problem-solving duo, Pinkfong and Hogi, assembles a group of friends to produce their first-ever live concert. The crew must learn to come together as a team and compromise as they create the ultimate interactive experience with sing-along lyrics and matching choreography. Pinkfong Sing-Along Movie 2: Wonderstar Concert is a sequel to the movie Pinkfong & Baby Shark’s Space Adventure (2020), filled with Pinkfong's most beloved songs, including the global mega-hit, Baby Shark!

(Source: Fathom Events)","Dec 21, 2022",1 hr. 15 min.,Unknown,"None found, add some"
16,Pinkfong Cinema Concert: Ujudaetamheom,1,Finished Airing,Anthropomorphic,Kids,Unknown,Movie,0,#22583,#19017,N/A,56,"Joined by new friends from other planets, Pinkfong and Baby Shark explore outer space and search for missing star pieces to return home.

(Source: Netflix)","Jan 30, 2020",1 hr. 5 min.,Unknown,"None found, add some"
17,Pinkfong Wonderstar,26,Finished Airing,Anthropomorphic,Kids,Unknown,TV,0,#22383,#19018,N/A,58,"Pinkfong and Hogi's epic journey begins now! After accidentally crashing into the roof of Hogi's house, Pinkfong meets a new best friend and problem-solving partner.

(Source: Official YouTube Channel)","Jun 27, 2019 to Jan 9, 2020",11 min. per ep.,Summer 2019,"None found, add some"
18,Pinkfong-gwa Hogi-ui Sinnaneun Iyagi,1,Finished Airing,Anthropomorphic,Kids,Unknown,Special,0,#23198,#19019,N/A,49,"The special showcases Pinkfong and Hogi's best moments from key episodes such as ""Welcome to Wonderville"", ""We are Wonderstar"", ""Runaway Cheese"", and ""Learning to Fly"".

(Source: Pinkfong Wiki)","Jan 16, 2020",11 min.,Unknown,"None found, add some"
19,Pipi Tobenai Hotaru,1,Finished Airing,Unknown,Unknown,"Drama,Fantasy,",Movie,0,#16828,#19020,N/A,340,Based on the fairy tale novel series by Akira Ozawa (小沢昭巳).,"Mar 23, 1996",1 hr. 30 min.,Unknown,Mushi Production
20,Pipi Zhu: Chengyu Lieche,20,Finished Airing,Anthropomorphic,Kids,"Fantasy,",TV,0,#23882,#19021,N/A,41,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,15 min. per ep.,?,"None found, add some"
21,Pipi Zhu: Conglin Da Maoxian,20,Finished Airing,Anthropomorphic,Kids,"Fantasy,",TV,0,#23821,#19022,N/A,42,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,15 min. per ep.,?,"None found, add some"
22,Pipi Zhu: Conglin Riji,20,Finished Airing,Anthropomorphic,Kids,"Fantasy,",TV,0,#23883,#19023,N/A,41,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,15 min. per ep.,?,"None found, add some"
23,Pipi Zhu: Conglin Shenghuo,20,Finished Airing,Anthropomorphic,Kids,"Fantasy,",TV,0,#23884,#19024,N/A,41,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,15 min. per ep.,?,"None found, add some"
24,Pipi Zhu: Dizhen Qiusheng Ji,20,Finished Airing,Anthropomorphic,Kids,"Fantasy,",ONA,0,#23885,#19025,N/A,41,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,15 min. per ep.,Unknown,"None found, add some"
25,Pipilu Anquan Tegong Dui,52,Finished Airing,Unknown,Kids,Unknown,TV,0,#23886,#19026,N/A,41,"Protecting children's safety: Pipilu's 100 Safety Rules! Pipilu Rangers make a promise to create the ""Safetipedia"" by making 100 safety rules one rule at a time, every time they stop an accident. However, the troublemakers RedNose and BlueNose keep causing accidents!! The match between space villains and Pipilu Rangers builds tension… Pipilu and Luxixi get better and better each episode. The Pipilu Rangers' teamwork also gets stronger and stronger. They rescue children from safety accidents and keep on creating safety rules. Pipilu Rangers will always be on duty until the Safetipedia is complete!!!

(Source: WelCon)","Aug 5, 2019 to ?",5 min. per ep.,?,"None found, add some"
26,Pitekanto,13,Finished Airing,Unknown,Unknown,"Comedy,",TV,0,#23199,#19027,N/A,48,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2007,1 min. per ep.,?,DLE
27,Pittanko! Nekozakana,50,Finished Airing,Unknown,Kids,"Comedy,",TV,0,#16998,#19028,N/A,326,"On a distant southern island, a fish (sakana) opened its mouth for a cat (neko), thus ""nekozakana"" (cat-fish) is born.

(Source: ANN)","Oct 2, 2016 to Sep 17, 2017",5 min. per ep.,Fall 2016,"TMS Entertainment,       Studio Comet"
28,Pittanko! Taiyou-sensei to Pittanko,1,Finished Airing,School,Kids,"Comedy,",Special,0,#19773,#19029,N/A,155,Two school children disrupt the shape of their sun teacher.,2008,5 min.,Unknown,"None found, add some"
29,Pittanko!! Nekozakana,93,Finished Airing,Unknown,Unknown,Unknown,TV,0,#14992,#19030,N/A,506,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Oct 9, 2017 to Dec 23, 2019",5 min. per ep.,Fall 2017,"None found, add some"
30,Pittanko!! Nekozakana (2020),13,Finished Airing,Unknown,Kids,"Comedy,",TV,0,#19522,#19031,N/A,170,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jul 6, 2020 to Sep 28, 2020",5 min. per ep.,Summer 2020,Studio Comet
31,Pittarazu,10,Finished Airing,Unknown,Unknown,"Comedy,",OVA,0,#20114,#19032,N/A,134,A series of surreal dialogue-heavy sketches by comedy trio Tokyo03 featuring everyday objects.,"Mar 4, 2014 to Jun 3, 2014",4 min. per ep.,Unknown,DLE
32,Pittarazu Gekijou Manner CM,9,Finished Airing,Unknown,Unknown,"Comedy,",Special,0,#19843,#19033,N/A,150,"Pittarazu-themed manner movies shown at T-JOY owned theaters around Japan. The first four were shown from August 7, 2013 to November 1, 2013 and were included as specials on the Pittarazu DVDs. Beginning August 23, 2014, five more manner movies were shown at theaters. All nine manner movies were later posted on DLE's official YouTube channel.","Sep 7, 2013 to Aug 23, 2014",1 min. per ep.,Unknown,DLE
33,PJ Berri no Mogumogu Munyamunya,20,Finished Airing,Unknown,Unknown,"Comedy,",TV,0,#15301,#19034,N/A,471,"Fuji TV announced that it will air a new series of anime shorts based on the Parappa the Rapper video game franchise. The new anime will center on the P.J. Berri character. Each episode is about 96 seconds long.

The anime celebrates both the 20th anniversary of the game and the 15th anniversary of the anime series.

(Source: US Anime Direct, edited)","Aug 19, 2016 to Mar 9, 2017",1 min. per ep.,Summer 2016,Doga Kobo
34,PJ Berri no Mogumogu Munyamunya Season 2,6,Finished Airing,Unknown,Unknown,"Comedy,",TV,1,#16119,#19035,N/A,392,The second season of PJ Berri no Mogumogu Munyamunya. Its broadcast will be in the same timeslot as the re-airing of the original 2001 Parappa the Rapper anime on Fuji TV.,"Aug 3, 2017 to Sep 14, 2017",1 min. per ep.,Summer 2017,Doga Kobo
35,"Planetarium Chibi Maruko-chan, Hoshi ni Negai wo",1,Finished Airing,School,Kids,"Comedy,fe,",Movie,0,#14880,#19036,N/A,522,"The Konica Minolta ""Tenkuu"" Planetarium in Tokyo Skytree Town will run a Chibi Maruko-chan planetarium show from July 18 to August 31. The show, titled ""Planetarium Chibi Maruko-chan, Hoshi ni Negai wo"" (Planetarium Chibi Maruko-chan, Wish Upon a Star), celebrates the 25th anniversary of the Chibi Maruko-chan anime since it first aired in January 1990.

(Source: ANN)","Jul 18, 2015",28 min.,Unknown,Nippon Animation
36,Planetarium Chibi Maruko-chan: Minamijuujisei ni Miserarete,1,Finished Airing,Space,Kids,"Comedy,Sci-Fi,",Movie,0,#21635,#19037,N/A,71,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Mar 24, 2023",40 min.,Unknown,"None found, add some"
37,Planetarium Chibi Maruko-chan: Soredemo Chikyuu wa Mawatteiru,1,Finished Airing,Space,Kids,"Comedy,Sci-Fi,",Movie,0,#21699,#19038,N/A,70,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jun 1, 2019",29 min.,Unknown,"None found, add some"
38,Planetarium Hakushon Daimaou 2020: Uchuu Ryokou ni Shuppatsu! No Hanashi,1,Finished Airing,Space,Kids,"Comedy,Fantasy,Sci-Fi,",Movie,0,#21073,#19039,N/A,84,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jul 17, 2021",25 min.,Unknown,"None found, add some"
39,Planetarium Hanakappa: Hanasake! Pakkaan Uchuu Ryokou,1,Finished Airing,Space,Kids,"Comedy,Sci-Fi,",Movie,0,#23200,#19040,N/A,48,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Sep 29, 2018",30 min.,Unknown,"None found, add some"
40,Planetarium Kamiusagi Rope: Orera Rocket Tobasu tte Maji ssuka!?,1,Finished Airing,Unknown,Unknown,"Comedy,Sci-Fi,",Movie,0,#18359,#19041,N/A,238,A planetarium show with the Kamiusagi Rope cast. Rope is playing with a PET bottle rocket when it flies off after a failed launch. He and Akira go look for it in the bush when they discover a mysterious alien child. They decide to help the lost alien child return home.,"May 3, 2014",45 min.,Unknown,"None found, add some"
41,Planetarium Ojarumaru: Inseki Kozu ga Futte Kita!,1,Finished Airing,Space,Kids,"Adventure,Comedy,Fantasy,Sci-Fi,",Movie,0,#22737,#19042,N/A,53,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"May 28, 2002",40 min.,Unknown,"None found, add some"
42,Platonic Chain: Ansatsu Jikkouchuu,1,Finished Airing,Unknown,Unknown,"Sci-Fi,fe,",Special,1,#14985,#19043,N/A,508,"A DVD-only story that replaces episode 16 (""Oyaji Camera"") of the TV series. There is a system where anyone can submit a picture of a person that annoys them for 100 yen. When a million photos of the same person are collected, a killer is hired for the resulting 100.000.000 yen.","Jul 25, 2005",6 min.,Unknown,ACiD FiLM
43,Plus Kouji,2,Finished Airing,Unknown,Unknown,"fe,",Special,0,#19025,#19044,N/A,197,"A collaboration between Ukkari Pénélope and Marukome for the latter's new product line of amazake, a drink made from fermented rice. Plus Kouji is based on a kouji mold (Aspergillus oryzae) enzyme which allows Marukome's product to contain 0% alcohol and be sugar-free so it is perfectly healthy for pregnant women, babies, and the eldery to drink while keeping the same taste as traditional amazake (which is normally sweet and mildly alcoholic).","Aug 28, 2017 to Feb 1, 2019",30 sec. per ep.,Unknown,"None found, add some"
44,Poccolies,50,Finished Airing,Unknown,Kids,"fe,",TV,1,#16693,#19045,N/A,349,"The 2018 LINE sticker set Poccolies is inspiring a series of anime shorts. The story of the sticker set is that a positive and honest boy named Patsuhiko lives on Pokkori Island, along with the shrewd and mysterious Ham, and a reliable older brother figure named Kangaroo. The sticker set follows their daily lives. 

(Source: ANN)","Apr 6, 2020 to Mar 15, 2021",1 min. per ep.,Spring 2020,Kachidoki Studio
45,Pochacco no Ninjin Hata wa Oosawagi,1,Finished Airing,Unknown,Kids,"Fantasy,",OVA,1,#16931,#19046,N/A,331,"Pochacco and friends open up a carrot land together. One day, they find that all carrots are stolen by someone. Because of this event, they start to suspect each other. Who is the thief? ","Nov 21, 1993",20 min.,Unknown,"None found, add some"
46,Pochacco no Wakuwaku Birthday,1,Finished Airing,Unknown,Kids,"Fantasy,",OVA,1,#16723,#19047,N/A,346,"It's the day before Pochacco's birthday and he's skateboarding around looking for his friends. He hopes to have a grand party with them the next day, but they all seem busy! ","Oct 21, 1993",20 min.,Unknown,"None found, add some"
47,Pochi Hana,1,Finished Airing,Unknown,Unknown,"fe,",Movie,0,#19774,#19048,N/A,155,"A story about a young girl named Hana and her dog Pochi. Ayaka Miyamoto made it as her graduation project while a student in the Department of Image Arts at Kobe Design University.

(Source: AniList)","Dec 2, 2016",3 min.,Unknown,"None found, add some"
48,Pochitto Hatsumei: Pikachin-Kit,1,Finished Airing,Unknown,Kids,"Comedy,",ONA,0,#18180,#19049,N/A,247,"An ""episode 0"" streamed before the main series' release. The protagonist Eiji assembles ""cunninglasses"" so he can read his classmate's note about the boy she likes. In the end, he finds the last piece needed to make the glasses work, and reads her note that says ""Eiji is pretty weird."" 

(Source: ANN)","Dec 14, 2017",9 min.,Unknown,"None found, add some"
49,Poka Poka Mori no Rascal,52,Finished Airing,Unknown,Kids,Unknown,TV,1,#15988,#19050,N/A,402,"Rascal is an energetic racoon, who lives in a secret forest called ""The Snag Forest"".
Although sometimes his mother scolds him when he does mischief, the engaging and kind personality of Rascal always makes him popular in the forest.
This series depicts everyday adventures of Rascal, and his cheerful friends such as Rilulu, a cute girl racoon, Rock'n, a skunk who loves to play music, Iggy, a mouse who always eats nuts and a lot more!!

(Source: AniDB)","Apr 1, 2006 to Mar 24, 2007",5 min. per ep.,Spring 2006,Nippon Animation
50,Pokemon Anime Chou Hyakka: Pokemon Kingin Zukan Super Select,1,Finished Airing,Unknown,Kids,"Adventure,Comedy,",OVA,0,#18017,#19051,N/A,257,"After Kasumi's Togepy accidentally breaks Satoshi's Zukan, causing it to go haywire, the two along with Pikachu and Togepy reminisce about past encounters with various Pokémon native to the Johto region.",2000,20 min.,Unknown,"None found, add some"
51,Pokemon ASMR,Unknown,Currently Airing,Unknown,Kids,"fe,",ONA,0,#15436,#19052,N/A,456,A collection of animated ASMR videos released on the Pokemon Kids TV Japan and Pokemon Official YouTube channels.,"Jan 16, 2020 to ?",23 min.,Unknown,"None found, add some"
52,Pokemon Center Okinawa PV,1,Finished Airing,Unknown,Kids,"fe,",ONA,0,#15704,#19053,N/A,431,"Commemorative video for the opening of Pokemon Center Okinawa. The first part is ""Travel Guardy"".","Aug 11, 2022",4 min.,Unknown,"None found, add some"
53,Pokopon no Kitsune-gawa Onsen Henshin Gassen,1,Finished Airing,Unknown,Kids,"Supernatural,",OVA,1,#18683,#19054,N/A,217,Tanuki and kitsune battle it out at a hot spring in this Sanrio anime.,"Jun 21, 1993",11 min.,Unknown,"None found, add some"
54,Pokopon no Satogaeri,1,Finished Airing,Unknown,Kids,Unknown,OVA,0,#18822,#19055,N/A,208,Pokopon and friends have a remembrance festival.,"May 21, 1993",10 min.,Unknown,"None found, add some"
55,Pokopon no Yukai na Saiyuuki,1,Finished Airing,Martial Arts,Kids,"Adventure,Fantasy,",Movie,0,#17752,#19056,N/A,273,Pokopon version of Journey to the West.,"Jul 21, 1990",1 hr.,Unknown,"None found, add some"
56,Pom Pom Purin no Kitakaze to Taiyou,1,Finished Airing,Unknown,Kids,"Fantasy,",OVA,0,#16028,#19057,N/A,398,Pom Pom Purin recreates the story of The Northwind and the Sun.,"Dec 21, 2001",10 min.,Unknown,"None found, add some"
57,Pon-chan no Ichinichi,1,Finished Airing,Unknown,Unknown,"Sci-Fi,fe,",Movie,0,#24825,#19058,N/A,25,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2018,6 min.,Unknown,Studio Artegg
58,Ponkaman no Animation no Dekiru made,1,Finished Airing,Super Power,Kids,Unknown,OVA,0,#20163,#19059,N/A,131,"An anime targeted at infants teaching them how to work hard and at least ""try"" before tossing in the towel to say that something can't be done.",2002,14 min.,Unknown,"None found, add some"
59,Ponkotsu Quest Specials,Unknown,Currently Airing,Parody,Unknown,"Comedy,Fantasy,",ONA,0,#16457,#19060,N/A,366,"Ponkotsu Quest web specials are not a part of the original series' episode count. They contain original footage and dialogue. Most of the DVD announcement specials are excluded from this entry due to no new footage.
","Mar 13, 2014 to ?",2 min.,Unknown,Pie in the sky
60,Ponkotsu Quest x Monsterz,3,Finished Airing,Parody,Unknown,"Comedy,Fantasy,",ONA,0,#16701,#19061,N/A,348,A collaboration promotion between the Ponkotsu Quest anime and the Monsterz live action horror film (which is a remake of a South Korean film titled  Haunters) airing in theaters.,"May 25, 2014 to May 29, 2014",2 min. per ep.,Unknown,"None found, add some"
61,Ponkotsu Quest: Maou to Haken no Mamono-tachi,Unknown,Currently Airing,Parody,Unknown,"Comedy,Fantasy,",ONA,2,#14583,#19062,N/A,566,"As of 13.03.2019, 60 Episodes have been released.","Aug 22, 2013 to ?",3 min.,Unknown,"None found, add some"
62,Ponkotsu Quest: Maou to Haken no Mamono-tachi Specials,Unknown,Currently Airing,Unknown,Unknown,"Comedy,Fantasy,",Special,0,#16670,#19063,N/A,350,BD specials of Ponkotsu Quest: Maou to Haken no Mamono-tachi. ,"Dec 23, 2015 to ?",4 min.,Unknown,"None found, add some"
63,Ponsuke no Udekurabe,1,Finished Airing,Unknown,Unknown,"Action,",Movie,1,#15705,#19064,N/A,430,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Feb 1951,10 min.,Unknown,"None found, add some"
64,Pont Qiao Booth,22,Finished Airing,Unknown,Unknown,"Comedy,",ONA,0,#18508,#19065,N/A,229,"Anime uploaded to YouTube based on studio Bridge's original characters, Pont and Qiao.","Dec 2, 2020 to Jun 19, 2021",3 min. per ep.,Unknown,Bridge
65,Pont Qiao Mini,1,Finished Airing,Unknown,Unknown,"Comedy,",ONA,0,#19926,#19066,N/A,145,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jul 21, 2021",1 min.,Unknown,Bridge
66,Ponta to Ensoku,1,Finished Airing,Unknown,Unknown,"Adventure,Drama,",OVA,0,#15743,#19067,N/A,428,"The short revolves around a kitten named Ponta and Kenta, a second-grade boy who goes on a school trip.","May 25, 2012",12 min.,Unknown,"None found, add some"
67,Ponta-kun no Otegara,1,Finished Airing,Unknown,Kids,Unknown,OVA,0,#20738,#19068,N/A,98,An educational children's anime about abduction awareness. A wolf kidnaps Mimiko the rabbit from a nearby park and Ponta the tanuki helps save her.,1990,10 min.,Unknown,"None found, add some"
68,Poo Poo Kids,13,Finished Airing,Gag Humor,Unknown,"Comedy,",TV,0,#22038,#19069,N/A,64,A comedy series about farting children.,2007,1 min. per ep.,?,DLE
69,Pooky's,1,Finished Airing,Unknown,Unknown,"Comedy,Supernatural,",Movie,1,#20522,#19070,N/A,111,"Charming but Surreal. Scary but Adorable. Pooky's is a ""Cool and Stylish"" animation comedy full of cute & unique ghost characters. Designers'unit ""Spooky graphic"" presents a great 3DCG animation piece to all the kids in the world. 

(Source: AniDB)","Sep 11, 2007",25 min.,Unknown,Spooky graphic
70,Popo Tonghua Shijie,52,Finished Airing,Unknown,Kids,"Adventure,Fantasy,",TV,0,#23517,#19071,N/A,44,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2008 to ?,13 min. per ep.,?,"None found, add some"
71,Popolocrois Monogatari Pilot,1,Finished Airing,Unknown,Unknown,"Adventure,Fantasy,",Special,0,#16648,#19072,N/A,351,A pilot for a proposed Popolocrois Monogatari animation project in 1993. It was publicly released 7 years later on the first DVD volume of Popolocrois Monogatari. The pilot's main purpose was to find funding for a theatrical film that was quickly morphed into a possible TV anime instead (which finally happened half a decade later).,"Mar 23, 2000",3 min.,Unknown,"None found, add some"
72,Poporisu & Friends,Unknown,Currently Airing,Unknown,Kids,"fe,",TV,0,#20367,#19073,N/A,120,A stop-motion series about a cafe in the forest.,"Dec 24, 2021 to ?",5 min.,Winter 2022,Studio A. Craft
73,Poppen-sensei to Kaerazu no Numa,1,Finished Airing,Unknown,Kids,"Adventure,Fantasy,",Special,0,#17671,#19074,N/A,278,A short TV special based on the children's book series Poppen-sensei which follows a biology assistant professor at Udo University who gets wrapped up in his fantasies in nature.,"Apr 29, 1982",10 min.,Unknown,Meruhensha
74,"Popping, Mixing",1,Finished Airing,Unknown,Unknown,"rde,",Movie,0,#18838,#19075,N/A,207,A short film by Ryoji Yamada.,"Apr 6, 2012",4 min.,Unknown,"None found, add some"
75,Poppoya-san: Nonki Ekichou,1,Finished Airing,Unknown,Kids,Unknown,Movie,0,#16962,#19076,N/A,329,A commissioned movie by the Japanese National Railways for new-hires. It shows how a carefree station master almost causes an accident between two strains.,Oct 1948,18 min.,Unknown,"None found, add some"
76,Poppoya-san: Nonki Kikanshi,1,Finished Airing,Unknown,Kids,Unknown,Movie,0,#17308,#19077,N/A,303,A second commisioned movie by the Japanese National Railways for new-hires. This time it follows a carefree engineer's mistake while driving a train.,Jun 1949,13 min.,Unknown,"None found, add some"
77,Poron Guitar,1,Finished Airing,Unknown,Kids,Unknown,Movie,0,#17252,#19078,N/A,308,A puppet animation movie by Ryosaku Takayama.,1959,26 min.,Unknown,"None found, add some"
78,Porong Porong Pororo 7,26,Finished Airing,Unknown,Kids,"Fantasy,",TV,0,#21113,#19079,N/A,82,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Nov 23, 2020 to Feb 16, 2021",11 min. per ep.,Fall 2020,"None found, add some"
79,Pororo Daemoheom,1,Finished Airing,Unknown,Kids,"Adventure,",Special,0,#16318,#19080,N/A,375,"It's a freezing winter morning and Christmas is just around the corner.
Pororo the penguin and his beloved friends return from the woods where they have cut a Christmas tree, ready to celebrate the festivity. They’ve just finished decorating the  tree, when they receive a shocking message directly from Santa Claus!

Santa caught a bad cold, and he can’t bring his special Xmas glaze to the Candy Castle, where under the oversight of King Cream Puff the cookies for children all over the world are made. A Christmas without cookies will be quite sad!
Pororo and his friends decide to protect the Christmas spirit, and they leave for Santa Claus village to pick up the Christmas glaze and carry it to the Candy Castle.

But along the way, they met their old acquaintance: the wicked Witch of Winter who aims to steal the precious glaze and use it for her nasty schemes....
Will our heroes be able to carry out their important missions and save Christmas?

Follow with us the adventurous journey of Pororo and his friends to the magical Candy Castle!

(Source: theanimationband.com)","Nov 24, 2004",1 hr. 11 min.,Unknown,"None found, add some"
80,Pororo Donghwanala,10,Finished Airing,Unknown,Kids,"Adventure,Fantasy,",TV,0,#17672,#19081,N/A,278,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Aug 24, 2020 to Sep 22, 2020",9 min. per ep.,Summer 2020,"None found, add some"
81,Pororo Movie: Bomulseom Daemoheom,1,Finished Airing,Anthropomorphic,Kids,"Adventure,Fantasy,",Movie,0,#22211,#19082,N/A,61,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Apr 25, 2019",1 hr. 19 min.,Unknown,"None found, add some"
82,Pororo Movie: Gonglyongseom Daemoheom,1,Finished Airing,Unknown,Kids,"Adventure,Fantasy,",Movie,0,#22212,#19083,N/A,61,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Dec 7, 2017",1 hr. 18 min.,Unknown,"None found, add some"
83,Pororo Movie: Keompyuteo Wang-gug Daemoheom,1,Finished Airing,Unknown,Kids,"Adventure,Fantasy,",Movie,0,#22483,#19084,N/A,57,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Dec 10, 2015",1 hr. 30 min.,Unknown,"None found, add some"
84,Pororo Movie: Nun-yojeong Ma-eul Daemoheom,1,Finished Airing,Unknown,Kids,"Adventure,Fantasy,",Movie,0,#21884,#19085,N/A,67,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Dec 11, 2014",35 min.,Unknown,"None found, add some"
