,title,episodes,status,theme,demographic,genres,type,favorites,popularity,rank,score,members,synopsis,aired,duration,premiered,studios
15,NHK Special Kyouryuu VS Honyuurui: 1-oku 5-senman Toshi no Tatakai,2,Finished Airing,Unknown,Unknown,"Action,Adventure,",Special,0,#22939,#18616,N/A,51,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jul 16, 2006 to Jul 17, 2006",1 hr. per ep.,Unknown,"None found, add some"
16,Ni Hao Ji Zhi,4,Finished Airing,Gag Humor,Unknown,"Comedy,",ONA,0,#22704,#18617,N/A,54,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Sep 1, 2015 to Mar 11, 2016",5 min. per ep.,Unknown,"None found, add some"
17,Ni Hao! Baobao Dou,100,Finished Airing,Unknown,Kids,"Fantasy,",ONA,0,#24631,#18618,N/A,36,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2016 to ?,11 min. per ep.,Unknown,"None found, add some"
18,Ni Hao! Bu Bu,52,Finished Airing,Unknown,Kids,Unknown,TV,0,#21371,#18619,N/A,76,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2020 to 2021,5 min. per ep.,?,"None found, add some"
19,Ni Tian Zhan Ji,20,Currently Airing,Unknown,Unknown,"Action,Adventure,Comedy,Fantasy,",ONA,0,#17139,#18620,N/A,317,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Apr 3, 2023 to ?",13 min. per ep.,Unknown,Fengyun Animation
20,Ni wa no Kotori,1,Finished Airing,Unknown,Kids,Unknown,OVA,0,#20000,#18621,N/A,140,A short story about a bird who invites everyone to his birthday party only to find out they decided to go an play at another bird's house.,Not available,6 min.,Unknown,"None found, add some"
21,Ni Yian Jian Shen,156,Finished Airing,Martial Arts,Unknown,"Action,Adventure,Fantasy,",ONA,3,#14839,#18622,N/A,526,"This is a world that only the strongest gets to rule. The ancient alchemy is about to rip a hole in the universe while the flaming sword of heaven is going to put an end to the cycle of lives. Rulers of thousands of realms are killed by one that has the bloodline of Titan. Qin Nan, the chosen one, who has cultivated an invincible martial art, has embarked on the road to eternity by defeating countless geniuses and dominating the heavens!

(Source: Chineseanime.co.in)","May 12, 2020 to Dec 6, 2022",11 min. per ep.,Unknown,"None found, add some"
22,Nian Shou da Zuozhan,1,Finished Airing,Anthropomorphic,Kids,"Adventure,",Movie,0,#22484,#18623,N/A,57,"""Chinese New Year"" is the most important thing for Chinese people throughout the year, and it is also the bond that maintains Chinese people's emotions. But the Nian Beast in Tiangong  does not love the New Year! In order to cancel the Spring Festival, Nian Beast almost stabbed a big basket, he had to come to the world and met the little girl Sha Guo. The fantasy journey of a super villain and a rebellious little loli is about to begin, and a hilarious and hilarious comedy begins...

(Source: Douban)","Feb 8, 2016",1 hr. 36 min.,Unknown,"None found, add some"
23,Nianhua Zhong de Chuanqi,30,Finished Airing,Unknown,Kids,Unknown,TV,0,#24696,#18624,N/A,35,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Feb 26, 2018 to ?",14 min. per ep.,?,"None found, add some"
24,Niantu Xiongmei,26,Finished Airing,Unknown,Kids,Unknown,ONA,0,#24632,#18625,N/A,36,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2019 to ?,3 min. per ep.,Unknown,"None found, add some"
25,Nibiki no Neko to Genkina Kazoku,1,Finished Airing,Unknown,Kids,"Drama,",OVA,0,#19500,#18626,N/A,171,An educational film following a family that moved to Tokyo after the Kobe earthquake and the passive discrimination they received.,1997,25 min.,Unknown,"None found, add some"
26,Nico/Agony,1,Finished Airing,Music,Unknown,"Supernatural,",ONA,0,#21982,#18627,N/A,65,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Mar 31, 2023",10 min.,Unknown,Usagi Ou
27,Nidoto Touranai Tabibito,1,Finished Airing,Unknown,Kids,"Drama,",OVA,0,#18664,#18628,N/A,218,A traveler seeking protection from a storm knocks on the door of a house. The family turns him away as they have a sick daughter and don't want the trouble. The traveler pities the daughter and gives them medicine. A doctor comes to visit next and says that's the medicine the daughter needs. The takes it and gets better. The family is ashamed of their inhospitality and promise to let the traveler stay if they come by again. The traveler ever did.,2001,17 min.,Unknown,"None found, add some"
28,Niehime to Kemono no Ou Mini Anime,Unknown,Currently Airing,Unknown,Unknown,"Comedy,Fantasy,",ONA,0,#17538,#18629,N/A,286,Niehime to Kemono no Ou shorts posted online prior to the anime's broadcast.,"Nov 21, 2022 to ?",1 min.,Unknown,J.C.Staff
29,Niguang Zhi Chan,3,Finished Airing,Unknown,Unknown,"Adventure,Fantasy,",ONA,0,#20372,#18630,N/A,120,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Dec 14, 2017 to Apr 13, 2018",22 min. per ep.,Unknown,"None found, add some"
30,Nihon Chinbotsu 2020 Gekijou Henshuuban: Shizumanu Kibou,1,Finished Airing,Unknown,Unknown,"Adventure,Drama,Sci-Fi,Suspense,",Movie,1,#15393,#18631,N/A,461,"The Mutou family leads a peaceful life: Kouichirou works at a construction site and his wife Mari is returning from an overseas trip. Their daughter Ayumu has just finished her track practice while their son Gou is playing video games at home. However, life as they know it is flipped upside down when a calamitous earthquake strikes the entire Japanese archipelago—obliterating the face of the country in an instant.

With society crumbling around them and their nation gradually sinking into the ocean, the Mutou family must band together to survive the catastrophe. Treading the near-apocalyptic setting, they struggle not only to stay alive, but also to learn the difficulty of coping with loss.

[Written by MAL Rewrite]","Nov 13, 2020",2 hr. 31 min.,Unknown,Science SARU
31,Nihon Meisaku Douwa Series: Akai Tori no Kokoro,26,Finished Airing,Unknown,Kids,"Adventure,Fantasy,",TV,2,#14633,#18632,N/A,558,"A collection of children's stories originally printed in the popular magazine Akai Tori, which was published from 1918 to 1936.

(Source: AniDB)","Feb 5, 1979 to Jul 30, 1979",25 min. per ep.,Winter 1979,Shin-Ei Animation
32,Nihon Mukashibanashi: Warashibe Chouja,1,Finished Airing,Unknown,Kids,Unknown,Movie,0,#17018,#18633,N/A,325," Stop motion animation of an old Japanese fairy tale. A poor man trades a piece of straw for a more expensive item. In the course of his journey, he manages to finally exchange the last item for a villa.",1966,16 min.,Unknown,"None found, add some"
33,Nihon no Obake-banashi,4,Finished Airing,Unknown,Kids,"Horror,",OVA,0,#18732,#18634,N/A,214,Classic Japanese ghost stories for children.,"Aug 28, 1988 to Nov 26, 1988",Unknown,Unknown,"None found, add some"
34,Nihon no Otogibanashi,29,Finished Airing,Unknown,Kids,"Fantasy,Supernatural,",OVA,0,#18189,#18635,N/A,247,Various classic Japanese fairy tales told for child aged audiences.,1990,11 min. per ep.,Unknown,"None found, add some"
35,Nihon Omoshiro Mukashibanashi,12,Finished Airing,Unknown,Unknown,"Comedy,",TV,1,#16131,#18636,N/A,391,A series of short comedic parodies on Japanese folklore.,"Nov 28, 2011 to Feb 13, 2012",12 min. per ep.,Fall 2011,"None found, add some"
36,Niji no Kakehashi,1,Finished Airing,Unknown,Kids,"Drama,",OVA,0,#19627,#18637,N/A,164,Satoshi is a popular boy thanks to his success in soccer. Kaori becomes jealous and spreads rumors that Satoshi was of low class birth. The school begins to shun Satoshi to the point that he stops playing soccer. When Kaori's house is damaged by a landslide Satoshi comes to help.,1990,30 min.,Unknown,"None found, add some"
37,Niji no Kizuna,1,Finished Airing,Unknown,Kids,"Drama,",OVA,0,#19723,#18638,N/A,159,"An educational film about the bystander effect and indifference in Japan. A mentality that ""it's not happening to me, so it's not my problem"" towards the discrimination of others, those suffering from disease, those displaced by the 2011 Touhoku earthquake, etc.",2011,31 min.,Unknown,"None found, add some"
38,Niji no Shoujo-tai Prism Knights,3,Finished Airing,Mahou Shoujo,Unknown,"Action,Fantasy,",Special,0,#22485,#18639,N/A,57,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Feb 28, 1997 to Feb 27, 1998",15 min. per ep.,Unknown,"None found, add some"
39,Nijiiro no Fushigina Ishi,1,Finished Airing,Unknown,Kids,Unknown,OVA,0,#20331,#18640,N/A,122,An educational film meant to teach children to walk a mile in other people's shoes. Kids who are mean may be having a tough life at home and this is their way of coping. By helping each other out can heal the hearts of everyone.,1996,15 min.,Unknown,"None found, add some"
40,Nijiiro no Mori,1,Finished Airing,Unknown,Unknown,"Fantasy,fe,",Movie,0,#22214,#18641,N/A,61,"Graduate Work 2022 by Akari Takeda, Tohoku University of Art and Design.",2022,4 min.,Unknown,"None found, add some"
41,Nijuushi no Hitomi,1,Finished Airing,Historical,Unknown,"Drama,",Special,0,#16583,#18642,N/A,355,"Based on the book by Tsuboi Sakae, which drew on her involvement in Japan's anarchist counterculture and opposition to Korean War rearmament.

Combined live action (handled by Akio Jissoji) and animation (handled by Shigetsugu Yoshida).
Released as a TV special.

(Source: AniDB)","Oct 10, 1980",1 hr. 10 min.,Unknown,"None found, add some"
42,"Nikoniko, Pun",40,Finished Airing,Unknown,Kids,"Comedy,Fantasy,",TV,2,#18143,#18643,N/A,249,"Anime spin-off from a children's show that featured out-of-work actors dressed up as a giant mouse, penguin, and lion, itself part of the Japanese ""Watch with Mother"" TV strip for the preschool audience.

(Source: The Anime Encyclopedia)",1988,9 min. per ep.,?,"None found, add some"
43,Nikoniko♪Connie-chan,5,Finished Airing,Unknown,Kids,Unknown,TV,0,#18967,#18644,N/A,201,The 8-year old character Connie-chan from the Japanese children's block Ponkikki Kids (successor to the famous Hirake! Ponkikki show) gets her own anime now as a 18-year old attending Tokyo University.,Apr 2009,10 min. per ep.,Spring 2009,"None found, add some"
44,Nikuiyo! Galbi-kun: Kemuri ga Me ni Shimiru,5,Finished Airing,Unknown,Unknown,"Comedy,",ONA,0,#17884,#18645,N/A,265,A short gag anime about yakiniku meat on a grill. It primarily focuses on Galbi-kun (beef short rib) who admires a higher cut of meat and tries to change his demeanor to be more refined.,"Jan 19, 2018 to May 17, 2018",2 min. per ep.,Unknown,dwarf
45,Ningen Kakumei,20,Finished Airing,Unknown,Unknown,"fe,",OVA,0,#16890,#18646,N/A,335,"Based on the saga novel ""The Human Revolution"" by Daisuke Ikeda published in 1974-1999.",1995 to 2004,30 min. per ep.,Unknown,Toei Animation
46,Ningen no Uta,1,Finished Airing,Unknown,Kids,"Drama,",OVA,0,#19317,#18647,N/A,181,"For the first time, 18 year old Mitsuko is facing discrimination as she tries to pursue a career.",1988,26 min.,Unknown,"None found, add some"
47,Ningyo no Uta,1,Finished Airing,Unknown,Unknown,"rde,",Movie,0,#20902,#18648,N/A,90,"A boy and a girl draw pictures on the wall with sticks made of black fish. One day a blue fish drifts ashore to them.

(Source: Geidai Animation)",2017,5 min.,Unknown,"None found, add some"
48,Ningyohime,1,Finished Airing,Unknown,Kids,"Fantasy,",Movie,1,#17547,#18649,N/A,285,A stop-motion film adaptation of Hans Christian Andersen's The Little Mermaid.,1974,18 min.,Unknown,"None found, add some"
49,Ninja Bear the Animation★,Unknown,Currently Airing,Unknown,Kids,"Comedy,",TV,0,#15346,#18650,N/A,467,"The Ninja International Kindergarten in the Land of White Goats is where kids trying to become the world's best ninjas go to school. Ninja Bear is aiming to become the master of the food chain or, in short, a master ninja! He's training night and day. Other colorful and unique characters like Hige-chan, Bunnie Antoinette, Ham Rock Star, and Usawan are classmates at the school. No challenge is too great for these cool guys! Enjoy their carefree and mischievous life at the Ninja Kindergarten!

And yet... wars created by adults seem to continue in every era. The Land of White Goats and the Land of Black Goats are in an all-out war over paper, a valuable resource for the goat kingdoms. How long will this seemingly endless struggle continue? What does fate have in store for Ninja Bear and his friends?

(Source: Official site)",2017 to ?,Unknown,?,KOO-KI
50,Ninja Box,6,Finished Airing,Unknown,Kids,"Action,Adventure,Comedy,Fantasy,",ONA,0,#18077,#18651,N/A,253,"In the anime's story, Hiroto longs to build a secret base near his house, and in his house's storeroom he meets a ninja and ""Nintuber"" named Tonkachi. Tonkachi, who knows about the existence of the ""Ninja Box,"" forces Tonkachi to go to the ""Village of Tatemakuri,"" where they meet a talking dog named Tatezou. 

(Source: ANN)","Aug 8, 2019 to Sep 12, 2019",11 min. per ep.,Unknown,Tatsunoko Production
51,Ninja Box 2nd Season,16,Finished Airing,Unknown,Kids,"Action,Comedy,Fantasy,",ONA,0,#19579,#18652,N/A,167,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Oct 24, 2019 to Feb 13, 2020",Unknown,Unknown,"None found, add some"
52,Ninja Box 3rd Season,Unknown,Currently Airing,Unknown,Kids,"Action,Comedy,Fantasy,",ONA,0,#19183,#18653,N/A,188,"A new mini season of Ninja Box. They expand upon the random everyday encounters of the kids. According to the official YouTube channels, this is the ""season 3"" of the franchise and the episodes will have irregular release schedule.","Mar 26, 2020 to ?",1 min.,Unknown,"None found, add some"
53,Ninja Tamamaru,26,Finished Airing,Martial Arts,Kids,Unknown,TV,0,#18766,#18654,N/A,211,A simple short anime series about a ninja named Tamamaru who is diligent and enthusiastic about his ninja training...but always fails at it.,"Apr 12, 2008 to Oct 25, 2008",5 min. per ep.,Spring 2008,"None found, add some"
54,Ninja Tamamaru no Hi no Youjin,1,Finished Airing,Unknown,Kids,Unknown,OVA,0,#20524,#18655,N/A,111,A fire safety educational video starring the Ninja Tamamaru cast.,2017,13 min.,Unknown,"None found, add some"
55,Ninja Tamamaru: Rule wo Mamotte Koutsuu Anzen! no Maki,1,Finished Airing,Unknown,Kids,Unknown,OVA,0,#20001,#18656,N/A,140,A Ninja Tamamaru themed rule and traffic safety OVA.,2015,12 min.,Unknown,"None found, add some"
56,Ninja Tamamaru: Toukaidou Gojuusan-ji,26,Finished Airing,Martial Arts,Kids,Unknown,TV,0,#18786,#18657,N/A,210,The third season of Ninja Tamamaru.,"Dec 26, 2009 to Jun 26, 2010",5 min. per ep.,Winter 2010,"None found, add some"
57,Ninjaman Ippei,13,Finished Airing,School,Unknown,"Action,Comedy,fe,",TV,0,#15347,#18658,N/A,466,"Way out in the sticks, the fourth-graders of the local school in Tokio village all have their own superpowers of doubtful merit, including flying eyeballs and missile-hair. Ippei and his friends study hard to be ninjas, but they are constantly under treat from the arrogant cheats from the neighbouring village of Techno.

A strange mix of ninjas and school comedy, based on a children's manga by Kawai Kazuyoshi.

(Source: ANN)","Oct 4, 1982 to Dec 27, 1982",25 min. per ep.,Fall 1982,"None found, add some"
58,Ninki no Shouten ni Tateru Gotou Shinpei,1,Finished Airing,Unknown,Unknown,Unknown,Movie,0,#23824,#18659,N/A,42,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,1924,Unknown,Unknown,"None found, add some"
59,Ninpen Manmaru,30,Finished Airing,Unknown,Shounen,"Comedy,",TV,2,#14895,#18660,N/A,519,"Manmaru goes to ninja school at Nenga, where foxes and raccoons study the art of assassination under a bear ninja master. He is soon thrown in to local rivalry between the Nenga school, the Koga (monkeys), and the Iga (dogs), as well as facing temptations from the Dobe, a group of dropouts from the Nenga.

(Source: The Anime Encyclopedia)","Jul 5, 1997 to Mar 28, 1998",24 min. per ep.,Summer 1997,Shin-Ei Animation
60,Ninpuu Kamui Gaiden: Tsukihigai no Maki,1,Finished Airing,Unknown,Unknown,"Action,Adventure,",Movie,1,#15027,#18661,N/A,504,A theatrical edited release of episode 21-26.,"Mar 20, 1971",1 hr. 30 min.,Unknown,"None found, add some"
61,Nintama Rantarou no Jishin Youjin Hi no Youjin,1,Finished Airing,Educational,Kids,"Drama,",OVA,0,#17766,#18662,N/A,272,An educational film about fire safety during earthquakes starring Nintama Rantarou. ,Not available,11 min.,Unknown,"None found, add some"
62,Nintama Rantarou no Jitensha Anzen Kyoushitsu,1,Finished Airing,Unknown,Kids,Unknown,OVA,0,#18906,#18663,N/A,204,A bicycle safety anime starring the cast of Nintama Rantarou.,"Feb 20, 1997",16 min.,Unknown,"None found, add some"
63,Nintama Rantarou no Koutsuu Anzen,1,Finished Airing,Unknown,Kids,Unknown,OVA,0,#18738,#18664,N/A,213,A traffic safety anime starring the cast of Nintama Rantarou.,"Dec 19, 1995",15 min.,Unknown,"None found, add some"
64,Nintama Rantarou no Shouboutai,1,Finished Airing,Unknown,Kids,"Drama,",OVA,0,#17487,#18665,N/A,289,An educational film about fire brigades starring Nintama Rantarou.,Not available,11 min.,Unknown,"None found, add some"
65,Nintama Rantarou no Uchuu Daibouken with Cosmic Front☆Next,Unknown,Currently Airing,Space,Kids,"Adventure,Comedy,",Special,0,#15949,#18666,N/A,406,"A series of educational collaboration specials between Nintama Rantarou and the documentary show Cosmic Front Next where Rantarou, Kirimaru and Shinbei learn about space.","Feb 11, 2016 to ?",24 min.,Unknown,Ajia-do
66,Nintama Rantarou: Dokutake Onsen no Dan,1,Finished Airing,Unknown,Unknown,"Comedy,",Special,0,#16033,#18667,N/A,398,"The Lord of Maitake Castle asks the Ninjutsu Academy Headmaster to accompany him when he sneaks out incognito to visit a dango shop, and Rantarou, Kirimaru and Shinbei tag along for the trip as well. However, it turns out that the shop is actually a Dokutake Castle trap, and they're not the only ones who have been caught.","May 4, 2007",48 min.,Unknown,Ajia-do
67,Nintama Rantarou: Hoshi ni Chikatta Yuujou Monogatari no Dan,1,Finished Airing,Space,Kids,"Comedy,Sci-Fi,",Movie,0,#22520,#18668,N/A,56,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jun 3, 2001",28 min.,Unknown,"None found, add some"
68,Nintama Rantarou: Ninjutsu Gakuen to Nazo no Onna - Kore wa Jiken da yo! no Dan,1,Finished Airing,Unknown,Unknown,"Comedy,",Special,0,#16151,#18669,N/A,390,"While Rantarou and Fushikizou are out running an errand, Fushikizou happens to spot a mysterious woman who's being chased by some of the Tasogaredoki Castle ninjas. It turns out the woman is actually the disguised leader of the Dokutake Castle ninjas, Hieta Happousai, and the entire Ninjutsu Academy ends up getting involved in the events. ","Mar 20, 2013",43 min.,Unknown,Ajia-do
69,Nintama Rantarou: Saraba Ninjutsu Gakuen no Dan,2,Finished Airing,Unknown,Kids,"Comedy,",Special,0,#16825,#18670,N/A,340,"Rantarou misunderstands an overheard comment from the Headmaster and leaves Ninjutsu Academy in shock. At the same time, the Dokutake Castle ninja team is once again up to no good...","Oct 30, 2017 to Oct 31, 2017",20 min. per ep.,Unknown,Ajia-do
70,Nintama Rantarou: Tengu no Himitsu to Kieta Taiyou no Dan,1,Finished Airing,Space,Kids,"Comedy,Sci-Fi,",Movie,0,#22387,#18671,N/A,58,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Mar 14, 2009",30 min.,Unknown,"None found, add some"
71,Nippen no Miko-chan,3,Finished Airing,Unknown,Unknown,"Comedy,",Special,0,#16086,#18672,N/A,394,"The official Twitter for Ballpoint pen writing image character Nippen no Miko-chan has announced that it will get anime CM series to broadcast within news discussion show 5-ji ni Muchuu on Tokyo MX.

(Source: MAL News)","Jan 8, 2018 to Jan 19, 2018",25 sec. per ep.,Unknown,"None found, add some"
72,Nipple!!,1,Finished Airing,Unknown,Unknown,"Comedy,",Movie,0,#19175,#18673,N/A,189,A short film by Haruka Suzuki.,Aug 2009,36 sec.,Unknown,"None found, add some"
73,Nippon Mukashibanashi: Sannen Netarou,1,Finished Airing,Unknown,Kids,"Fantasy,",OVA,0,#20031,#18674,N/A,139,Based on the Japanese folktale of a young man who slept for three years.,Not available,40 min.,Unknown,"None found, add some"
74,Nippon Tanjou,5,Finished Airing,Historical,Unknown,Unknown,TV,0,#15873,#18675,N/A,413,"A history of Japan with the main characters as animals.

(Source: AniDB)","Jun 10, 1970 to Oct 24, 1970",25 min. per ep.,Summer 1970,Mushi Production
75,Nippon! Nya Nya Nya! Minya de Asobu Nya: Nyanko Dai Sensou 8-shuunen CM,1,Finished Airing,Music,Unknown,Unknown,Special,0,#23350,#18676,N/A,47,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Dec 26, 2020",30 sec.,Unknown,"None found, add some"
76,Nishio no Yatsuzou,1,Finished Airing,Samurai,Unknown,Unknown,Special,0,#18472,#18677,N/A,232,"A CGI commercial for Honke Yatsuhashi Nishio which aired on TV. Yatsuhashi in general are a traditional Japanese confection made from rice, sugar, and cinnamon and a common souvenir from Kyoto. The ninja mascots have gone on receive a mobile manga, character goods, and stickers on LINE. ","May 1, 2014",15 sec.,Unknown,"None found, add some"
77,Nissan Note x The World of Golden Eggs,5,Finished Airing,Parody,Unknown,"Comedy,",Special,0,#19221,#18678,N/A,186,Animated TV commercials for the Nissan Note featuring the cast from The World of Golden Eggs. The commercials were also released on a limited number of DVDs that were given away to test drivers of the Note.,"Jan 16, 2008 to Oct 8, 2008",30 sec. per ep.,Unknown,Studio Crocodile
78,Nitian Xie Shen,94,Finished Airing,Unknown,Unknown,"Action,Fantasy,",ONA,1,#15043,#18679,N/A,501,"His meridians were destroyed. He was abandoned by his clan, mocked by the world as useless trash, and was murdered on the night of his wedding... but thanks to the Mirror of Samsara, his destiny was reversed and he was reborn into the world, filled with both hatred and regret. He swore that this time, he would reach the pinnacle of power!

(Source: Wutopia Comics)","Apr 26, 2019 to Jan 29, 2021",8 min. per ep.,Unknown,"None found, add some"
79,Nitian Xie Shen 2nd Season,118,Currently Airing,Unknown,Unknown,"Action,Fantasy,",ONA,2,#17279,#18680,N/A,306,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Feb 5, 2021 to ?",11 min. per ep.,Unknown,"None found, add some"
80,Niu Yuan,1,Finished Airing,Unknown,Unknown,"Drama,Fantasy,",Movie,0,#22705,#18681,N/A,54,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,1989,9 min.,Unknown,"None found, add some"
81,Niuniu Elise PV,1,Finished Airing,Unknown,Unknown,"fe,",ONA,0,#17989,#18682,N/A,258,"The popular character Elise from the program ""WeChat"" is the star of a short animation from DMM Pictures. The Chinese program ""WeChat"" uses stamps similar to Japan's LINE service. The titular main character is a baking champ that lives in Sweet Town. 

(Source: ANN)","Mar 22, 2017",2 min.,Unknown,"None found, add some"
82,No Guns Life Mini,34,Finished Airing,Unknown,Unknown,"Comedy,Sci-Fi,",ONA,0,#21034,#18683,N/A,86,Mini anime for the first and second seasons of No Guns Life.,"Oct 8, 2019 to Sep 30, 2020",1 min. per ep.,Unknown,AQUA ARIS
83,No Shiba no Shiba,2,Finished Airing,School,Unknown,"Comedy,Supernatural,",Special,0,#18838,#18684,N/A,207,Young monsters starting school.,"May 26, 2009",4 min. per ep.,Unknown,"None found, add some"
84,Noah Dongwu Zhensuo Bingli Jilu Bu,10,Finished Airing,Unknown,Unknown,"Comedy,",ONA,0,#23082,#18685,N/A,49,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,2 min. per ep.,Unknown,"None found, add some"
85,Noah's Animal Clinic Medical Book Record,10,Finished Airing,Unknown,Kids,"Comedy,fe,",ONA,0,#18038,#18686,N/A,255,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Mar 21, 2012 to Mar 6, 2013",3 min. per ep.,Unknown,"None found, add some"
86,Nobana,1,Finished Airing,Unknown,Unknown,"Drama,",Movie,0,#24764,#18687,N/A,34,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,1994,4 min.,Unknown,Hand to Mouse.
