,title,episodes,status,theme,demographic,genres,type,favorites,popularity,rank,score,members,synopsis,aired,duration,premiered,studios
59,Rei Zero,2,Finished Airing,Unknown,Unknown,"Hentai,",OVA,17,#8195,N/A,6.15,"4,811","Tokyo fell into ruins following the consecutive great earthquakes of 2014. As a result, the new city center is built in the location of the former Nishitokyo. Meanwhile, Shinjuku and the submerged Minato wards devolved into slum areas. Further, due to the Immigration Laws of 2040, these slums saw an influx of refugees, mafioso, and terrorists, and is now the leading crime capital of the world. 

The year is now 2049, and this is the stage in which two women embark on an operation to arrest a dangerous drug dealer. 

(Source: translated and adapted from official site by Cranston)","Jun 26, 2010 to Apr 1, 2011",27 min. per ep.,Unknown,Anime Antenna Iinkai
60,Saimin Gakuen,2,Finished Airing,Unknown,Unknown,"Hentai,",OVA,10,#7015,N/A,6.15,"7,029","(OVA 1: A Boy's Toy)
Shinta Murakoshi just scored the best toy a guy could ever ask for: a hypnotic gun. Armed with the power to make anyone do anything at any time, he sets off to fulfill his fantasies and turn every woman he meets into his secret personal love slave!

(OVA 2: Love Trance)
Shinta continues to add to his hypnotic harem, but when his latest target, the sexy Midori, comes on to him, he's not sure what to do. Does she actually have the hots for him or is it some sort of trick?","Aug 8, 2008 to Nov 14, 2008",26 min. per ep.,Unknown,Y.O.U.C
61,Kazama Mana,1,Finished Airing,Unknown,Unknown,"Hentai,",OVA,32,#7422,N/A,6.14,"6,114","This anime focuses on Kazama Mana, the main character of Yakin Byoto 2. She is an intern works for a sanatorium as an intern nurse. Mana looks up to Nightingale, and she want to be an angel in white like her. But, Mizukawa Wataru, the patient whose days are numbered, says to her that there’s no angel and begins to make her a sex game.

(Source: ANN)","Aug 25, 2006",30 min.,Unknown,Flavors Soft
62,Nageki no Kenkou Yuuryouji,3,Finished Airing,Unknown,Unknown,"Comedy,ve,Hentai,",OVA,16,#7622,N/A,6.14,"5,705","Hiroe Ogawa is a healthy, normal girl with an extraordinary, private dilemma. Hiroe is unable to reach sexual climax under any circumstances. Over Hiroe's objections, older housemate Mayaka and landlady Yayoi use a varity of sexual techniques, appendages, and even hypnotism in order to help Hiroe achieve her elusive goal.

(Source: ANN)","Aug 5, 1994 to Oct 13, 1995",25 min. per ep.,Unknown,AIC
63,Niku Mesu R30: Nikuyoku ni Ochita Mesu-tachi The Animation,1,Finished Airing,Unknown,Unknown,"Hentai,",OVA,5,#9281,N/A,6.14,"3,275","Based on the adult PC game by Atelier Kaguya CheshireCat. 

If you manage to stay a virgin till you are 30 years old you will become the next family head. However, the candidate for the next family head Teshirogi Naoki was being tempted by the women surrounding him. Will he be able to go through many trials and become the head of the family...?!

(Source: Nodame-chan of BakaBT)","Oct 31, 2014",28 min.,Unknown,Office Takeout
64,Soshite Watashi wa Sensei ni...,4,Finished Airing,Unknown,Unknown,"Hentai,",OVA,6,#8987,N/A,6.14,"3,603",No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Sep 24, 2021 to Apr 28, 2023",24 min. per ep.,Unknown,Nur
65,Bakunyuu Shimai,2,Finished Airing,Unknown,Unknown,"Hentai,",OVA,12,#8280,N/A,6.14,"4,667","One night, whilst impoverished student Tashiro Shinji was sleeping in his apartment, a beautiful and naked girl appeared in a flash of light. In fact, she's actually an alien named Julia who is searching for her elder sister.

(Source: AnimeNfo)","Apr 8, 2005 to Jul 8, 2005",29 min. per ep.,Unknown,Y.O.U.C
66,Diabolus: Kikoku,2,Finished Airing,Unknown,Unknown,"Hentai,",OVA,16,#7228,N/A,6.14,"6,519","A spirit who takes the form of an attractive male is attacking many female students at a school. Two students discover that the only way to free him from his wandering around Earth is to have him fulfill his desire and so they decide to take a hands on approach and make him rest in peace at last.

(Source: ANN)","Dec 21, 2009 to Feb 26, 2010",28 min. per ep.,Unknown,PoRO
67,Hajimete no Orusuban,2,Finished Airing,Unknown,Unknown,"Hentai,",OVA,19,#7949,N/A,6.14,"5,187","On a cold winter's night, a man finds two girls—Saori and Shiori Mizuki—seemingly lost in front of his apartment. Since then, the twins have gradually become attached to him, with one staying at his place while the other is at school. However, the sisters' relationship with him is not merely that of a babysitter and child because sometimes more mature events occur.

[Written by MAL Rewrite]","Dec 4, 2020 to Mar 5, 2021",17 min. per ep.,Unknown,BreakBottle
68,Hasande Ageru,2,Finished Airing,Unknown,Unknown,"Hentai,",OVA,7,#8498,N/A,6.14,"4,328",No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Aug 28, 2018 to Oct 26, 2018",20 min. per ep.,Unknown,Blue bread
69,Kagirohi: Shaku Kei - Another,4,Finished Airing,Unknown,Unknown,"Hentai,",OVA,11,#7878,N/A,6.14,"5,315",No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Oct 27, 2017 to Feb 23, 2018",17 min. per ep.,Unknown,Suzuki Mirano
70,Valkyrie Drive: Mermaid Specials,6,Finished Airing,Unknown,Unknown,"Action,Fantasy,ve,Erotica,",Special,29,#4647,N/A,6.14,"19,722",Mini OVA episodes bundled with the Blu-ray and DVD releases of Valkyrie Drive: Mermaid.,"Dec 18, 2015 to May 25, 2016",2 min. per ep.,Unknown,Arms
71,Yama Hime no Mi,3,Finished Airing,Unknown,Unknown,"Hentai,",OVA,38,#7788,N/A,6.14,"5,441",Based on the manga by Sanbun Kyouden. Two separate stories about sons witnessing their mothers gradually being taken over by lust and pleasure.,"Oct 26, 2007 to Oct 15, 2010",25 min. per ep.,Unknown,Schoolzone
72,Yarichin☆Bitch-bu,2,Finished Airing,Unknown,Unknown,"ve,Comedy,Erotica,",OVA,826,#1936,N/A,6.14,"100,982","Takashi Toono was unsure what to expect when he transferred to Morimori Academy, a private all-boys boarding school located deep in the mountains. However, it's no different from any other boys' school, and since he entered halfway through the year, he feels like an outcast—until the bright and friendly Kyousuke Yaguchi introduces himself. 

Due to the school's compulsory club policy, Toono chooses to join the low-effort ""Photography Club,"" but the club is not what it seems. Nicknamed the ""Yarichin Bitch Club,"" its members offer sexual services to pent-up boys at the academy—for no reason other than a love of sex. What's worse is his monthly sex quota—and the punishment for failure is severe: the club will forcefully take his innocence. However, as time runs out, Toono is left mortified and out of options. 

At Toono's side throughout his ordeal is Yaguchi, as well as Yuu Kashima—a fellow transfer student and club member who shares Toono's predicament. While the first years in the club struggle with their sticky dilemma, the club collectively has to deal with sex, secrets, and even stalkers!

[Written by MAL Rewrite]","Sep 21, 2018 to Apr 17, 2019",26 min. per ep.,Unknown,GRIZZLY
73,Yakin Byoutou San,3,Finished Airing,Unknown,Unknown,"Hentai,",OVA,6,#7877,N/A,6.13,"5,314","Sora was lying in front of a hospital. He was seriously injured, and when he was about to die, a nurse, Yamami Yu, helped him. 
He was sent into an emergency ward, and he met a beautiful woman, Mikage Reika. She was a director of the hospital, and she asked him to become a test subject. Because he didn't have any relatives, he accepted it. Then, Yagami Yu was supposed to take care of him. 
Since that day, his fate had changed a lot.

(Source: AnimeNfo)","Jul 29, 2005 to Jan 27, 2006",28 min. per ep.,Unknown,AT-2
74,Dorei Kaigo,3,Finished Airing,Unknown,Unknown,"Hentai,",OVA,9,#8505,N/A,6.13,"4,318","There is a strange epidemic running rampant at the local inpatient hospital. For some reason every night the nurses are feeling an uncontrollable urge. They have no choice but to satisfy it with the patients, the doctors, and even each other. The new resident doctor has his own itch to scratch, as well as a suspicion that someone is behind this impromptu sex ring.","Jan 24, 2003 to Jul 25, 2003",24 min. per ep.,Unknown,Arms
75,"Hitozuma, Mitsu to Niku",4,Finished Airing,Unknown,Unknown,"Hentai,",OVA,14,#8067,N/A,6.13,"5,013",No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Nov 29, 2019 to May 29, 2020",20 min. per ep.,Unknown,Blue bread
76,Ikusa Otome Valkyrie,2,Finished Airing,Unknown,Unknown,"Hentai,",OVA,16,#6931,N/A,6.13,"7,236","Valkyrie was a female fighter whom Odin was proud of. She was noble, full of love, and pure. She was an invincible fighter on the battlefield. However, because of the betrayal of a goddess, Freya, she was captured. She was robbed of her ring, which was the source of her power, and her arms. Being excited upon seeing her naked figure, the demons began to assault her.

(Source: AnimeNfo)","Dec 24, 2004 to Jan 28, 2005",28 min. per ep.,Unknown,Himajin Planning
77,Anata wa Watashi no Mono,2,Finished Airing,Unknown,Unknown,"Hentai,",OVA,30,#6337,N/A,6.12,"9,071",Based on the game by Soft Circle Courreges. ,"Apr 28, 2017 to Aug 11, 2017",18 min. per ep.,Unknown,New Generation
78,Furyou ni Hamerarete Jusei Suru Kyonyuu Okaasan The Animation,2,Finished Airing,Unknown,Unknown,"Hentai,",OVA,39,#6510,N/A,6.12,"8,432","Kyouko has incestuous feelings toward her son. The story slowly progresses into the son realizing his own feelings toward his mom. Later on, a friend of her son's, Shin, blackmails her into doing whatever he wants. Slowly, she starts enjoying herself more and more. Will she break or fall for her son?","May 31, 2013 to Aug 30, 2013",23 min. per ep.,Unknown,Office Takeout
79,Hitozuma Ryoujoku Sankanbi,2,Finished Airing,Unknown,Unknown,"Hentai,",OVA,22,#7652,N/A,6.12,"5,652","Three wives are required to attend a parent/teacher conference because their children were in trouble at school. When they get to the school, they are welcomed by two men, who tell them that the school is closed. The men then lead them to an old abandoned school and decide to punish them in place of their children. 

(Source: ANN)","Feb 25, 2005 to May 25, 2005",28 min. per ep.,Unknown,Dream Entertainment
80,"Mori no Kuma-san, Toumin-chuu.",9,Finished Airing,Unknown,Unknown,"ve,Hentai,",ONA,23,#8355,N/A,6.12,"4,567","Nowa the bear lives in the forest and adopts a puppy named Airi. Before going into hibernation, Now was worried that Airi wouldn't wean. A few months after starting his hibernation, Nowa wakes up with a pleasant sensation from Airi, now an adult dog, licking his nipple saying, ""I've been waiting for a long time.""

(Source: MAL News)","Jul 4, 2022 to Sep 12, 2022",6 min. per ep.,Unknown,Studio Hokiboshi
81,Okusama wa Michael,2,Finished Airing,Unknown,Unknown,"Hentai,",OVA,8,#8467,N/A,6.12,"4,373","Mika Amano, a newly married woman, discovers an alien who crashed on earth. This alien named Furuu can take the shape of any article of clothing. Her husband, Dr. Shinichi Amano, works at a small clinic and discovers an intresting side effect to a new experimental drug.

(Source: ANN)","Apr 20, 2012 to Jun 6, 2014",26 min. per ep.,Unknown,Schoolzone
82,Subarashiki Kokka no Kizukikata,2,Finished Airing,Unknown,Unknown,"Hentai,",OVA,5,#9019,N/A,6.11,"3,573","Ariadne just became the princess of the small country Avon. But already it's in a deep financial crisis. In an effort to save the country she declares that Avon must focus on developing their sex industry.

(Source: Translated from DlSite)","Sep 14, 2019 to Sep 28, 2019",14 min. per ep.,Unknown,"None found, add some"
83,Can Can Bunny Extra,6,Finished Airing,Unknown,Unknown,"Fantasy,Romance,Hentai,",OVA,5,#8931,N/A,6.11,"3,683","Looking at him, he ain't much. But Kenta scores with every girl he meets. Why, Well, he has a love-struck goddess who's decided to help him out. After the celestial sweetie takes a shine to him, she grants him the ability to seduce seven different women to find out which one is his true love, and in the end, it is a big suprise who his actual true love is. 
","Jan 19, 1996 to Apr 21, 1997",28 min. per ep.,Unknown,Triple X
84,Tokumu Sousakan Rei & Fuko,4,Finished Airing,Unknown,Unknown,"Horror,Supernatural,Hentai,",OVA,5,#9076,N/A,6.11,"3,499",Based on the game series by Black-Lilith.,"Oct 10, 2006 to Feb 29, 2008",26 min. per ep.,Unknown,Anime Antenna Iinkai
85,Yakin Byoutou Kranke,3,Finished Airing,Unknown,Unknown,"Hentai,",OVA,7,#8263,N/A,6.10,"4,703","A side story from the original: Ai wishes to be a real woman, after thinking that she had dreamed her sister doing with the doctor. On the other hand, Ryuji Hirasaka wants to have his pervert experiments trial on Hikaru. Instead, the doctor become a savior to Hikaru & Ai for his new invention having both sisters doing it to one another and Ai thought that it as a dream... The last episode ends as the doctor and his newly wedded bride nurse, Ren, went exile to a village to continue his medical practice... and of course his experiment only on his bride.

(Source: ANN)","May 27, 2005 to Nov 25, 2005",27 min. per ep.,Unknown,AT-2
86,Momiji,4,Finished Airing,School,Unknown,"Hentai,",OVA,9,#9647,N/A,6.10,"2,876","Story begins as Momiji's chastity is taken by Kazuto. We learn that Momiji is a girl without a will of her own, while Kazuto is the son of a wealthy and influential family. Kazuto took an interest in Momiji when he saw her at school, and he went out of his way to get her to come live in his house as a maid.

(Source: ANN)","Apr 25, 2002 to Aug 25, 2003",27 min. per ep.,Unknown,Shura
87,Mouryou no Nie,2,Finished Airing,Unknown,Unknown,"Horror,Supernatural,Hentai,",OVA,15,#8702,N/A,6.10,"4,015","Hundreds of years ago, a big war between humans and monsters happened. Humans somehow won the war and sealed up the monsters deep in the mountains.... Hayato, Chihiro and Suzuna work hard to eliminate and seal up evil monsters every day. They are actually monsters, but they just want to coexist with humans. One day, they hear that the monsters sealed up hundreds of years ago are about to come out.... To stop it, they decide to visit the place....

(Source: ErogeShop)","Dec 21, 2012 to Mar 15, 2013",24 min. per ep.,Unknown,Studio Eromatick
88,Seitokaichou Hikaru,1,Finished Airing,Unknown,Unknown,"Hentai,",OVA,12,#7720,N/A,6.10,"5,534","There is a school where students learn how to hunt monsters. Yuki, Seira and Hikaru finally defeat Varmus, a monster. But their battle doesn't end yet.... A new enemy revives Varmus and Kotone, their teacher, is kidnapped by him. Following it, heroines are kidnapped one by one. His purpose is actually to make them give birth to monster babies....

(Source: ErogeShop)","Apr 23, 2010",31 min.,Unknown,Studio Eromatick
89,Ayatsuri Haramase DreamNote,2,Finished Airing,Unknown,Unknown,"Hentai,",OVA,23,#6614,N/A,6.10,"8,148","Masaya is a university student, who works as a home tutor part-time. One day, he receives a parcel. That is a notebook. He frowns when he reads a letter, which is also in the parcel. It says, ""If you write a girl's name in the notebook, you'll be able to control her as you like."" He thinks it is ridiculous at first, but he decides to give it a try. The name he writes is Yumi, his student.... As a result, it comes true, and he shags with her. ""This notebook is proved to be real. I can now have fun with it....""

Based on a h-game created by Undermoon studio.
","Aug 28, 2009 to Sep 23, 2011",29 min. per ep.,Unknown,Schoolzone
90,Guren,3,Finished Airing,Harem,Unknown,"Hentai,",OVA,13,#7580,N/A,6.10,"5,771","In a world where demons lurk behind every shadow, ready to ravage any woman who crosses their path, murder and bloodshed are a way of life. A team of feisty female fighters known as the Crimson Lotus is humanity's last hope for survival. When tragedy strikes and one of their members is slaughtered, it's time for the Crimson Lotus to destroy the demons at their source, and bathe the underworld in the blood of vengeance!","Sep 7, 2001 to Mar 29, 2002",29 min. per ep.,Unknown,AT-2
91,Ienai Koto The Animation,2,Finished Airing,Unknown,Unknown,"Hentai,",OVA,4,#7647,N/A,6.10,"5,661","Hayakawa Rena as school advisor caught her sister, Hayakawa Mina having sex with guy teacher. But Rena is blackmailed into being a plaything for men.

(Source: AniDB)","Mar 6, 2015 to Mar 4, 2016",15 min. per ep.,Unknown,Peak Hunt
92,Inyouchuu Etsu,2,Finished Airing,Mythology,Unknown,"Fantasy,Supernatural,Hentai,",OVA,18,#7604,N/A,6.10,"5,739","One day, Yamato, Mikoto and Takeru visit a village in the mountain for the training to be monster hunters. They have various hard trainings and finally become the monster hunters. But there is something wrong with Yamato's body. His body gradually changes into a monster... what is happening to his body? Who can stop it? To save Yamato, Mikoto and Takeru make every effort to do so. What is the secret to Yamato's body? What will happen to Mikoto and Takeru?

(Source: ErogeShop)","Jan 21, 2011 to Aug 19, 2011",29 min. per ep.,Unknown,Studio Fantasia
93,Boku to Sensei to Tomodachi no Mama,2,Finished Airing,Unknown,Unknown,"Hentai,",OVA,16,#7961,N/A,6.09,"5,161",No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Aug 30, 2019 to Oct 25, 2019",20 min. per ep.,Unknown,Blue bread
94,Choisuji,2,Finished Airing,Unknown,Unknown,"Hentai,",OVA,22,#7249,N/A,6.09,"6,484","Two stories, one about a little and innocent girl thats being lectured by her teacher but with a ""hand-pet"" since she gives more attention to what it says than to the teacher itself, so the teacher decides to get advantage of that point and introduce the little girl to adult matters. And the second about two friends that attend to a doctor to get some examinations but in order to give a test they must also get introduced into adult love.","Jun 22, 2007 to Nov 23, 2007",24 min. per ep.,Unknown,Blue Cat
95,Junjou Shoujo Et Cetera Specials,2,Finished Airing,Unknown,Unknown,"Hentai,",Special,0,#10942,N/A,6.09,"1,864",Bonus short episodes,"Aug 2, 2013 to Oct 4, 2013",4 min. per ep.,Unknown,Studio 1st
96,Kachou no Koi,1,Finished Airing,Unknown,Unknown,"ve,Comedy,Erotica,",OVA,17,#5404,N/A,6.09,"13,433",The story centers on a manager named Odakara Kazuhiko who has spent all 33 years of his life without a girlfriend. An encounter with a new employee named Harada makes Odakara realize that he is gay.,"Mar 26, 2010",30 min.,Unknown,Panda Factory
97,Zecchou Rocket,2,Finished Airing,Unknown,Unknown,"Hentai,",OVA,2,#8599,N/A,6.09,"4,164",Based on an adult manga by Taropun.,"Oct 18, 2013 to Dec 13, 2013",21 min. per ep.,Unknown,Studio 9 Maiami
98,Mashou no Kao,1,Finished Airing,Unknown,Unknown,"Hentai,",OVA,8,#9348,N/A,6.09,"3,194","Keiichi Hayama always dreamed about hot sex with his childhood sweetheart, but one day she transformed in his dream into a mysterious beauty with perfect breasts and a seductive eyes. The next afternoon, Keiichi came back from school to find that very same woman masturbating in his room! 

His mother introduces her as Reika. Since her parents died in a car accident, Reika has been taken in by Keiichi's family. But Keiichi knows there's some dark truth behind this woman, and he has a hunch his prophetic dream wasn't a dream at all. ","Jul 25, 2004",29 min.,Unknown,AT-2
99,Oyako Rankan The Animation,1,Finished Airing,Unknown,Unknown,"Hentai,",OVA,1,#8608,N/A,6.09,"4,139","Deep within a secluded village lies the Kamishiro household, a prestigious family whose women possess unmatched beauty. After being brought into the household following the death of his parents, Mamoru vows to repay the kindness of his benefactors by serving as their loyal butler. His older sister, Kotone, is raised as an heiress of the family. Showered with love by their adoptive mother Saya and stepsister Ririko, the two could not be happier with their new lives.

Yet despite its elegant reputation, the Kamishiro household hides a dark secret: to sustain its vast fortune and influence, women of the family are required to participate in a ceremonial orgy known as the ""Feast."" In this erotic ritual, men from all over the village pay a bountiful sum for a chance to bed these women. When the Kamishiro head, Ikki, is threatened with exile for being unable to bear an offspring with Saya, he declares the beginning of the next Feast to appease the villagers—with Kotone as the main offering.

As the night of the ritual draws near, Mamoru must do whatever it takes to protect the chastity of his beloved sister. Although she is prepared to carry out her duty as a maiden of the household, the defiant boy will ensure that none can bring harm to whom he loves most.

[Written by MAL Rewrite]","Sep 27, 2013",28 min.,Unknown,Office Takeout
100,Sazanami Soushi ni Junketsu wo Sasagu,8,Finished Airing,Unknown,Josei,"Hentai,",ONA,7,#10472,N/A,6.09,"2,172","""If it's a request from my precious wife, then I will give you the moon and the stars."" He flashes his gorgeous tattoos at me as he makes passionate love to me. This is bad! Something's coming...!!

(Source: Coolmic)","Apr 3, 2023 to Jun 5, 2023",6 min. per ep.,Unknown,Studio Hokiboshi
101,Sei Dorei Gakuen 2,2,Finished Airing,Unknown,Unknown,"Hentai,",OVA,11,#9790,N/A,6.09,"2,713",No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Feb 11, 2022 to Jul 29, 2022",28 min. per ep.,Unknown,Anime Antenna Iinkai
102,Shameshrine Andorora,1,Finished Airing,Unknown,Unknown,"Sci-Fi,Hentai,",OVA,7,#9293,N/A,6.09,"3,265","Kenichi, a down on his luck salaryman runs into a beautiful (and naked) woman on his walk home from work and invites her to his home. To Kenichi's great surprise, not only does the woman accept, but she just so happens to be an escaped espionage android named Pinky. With one fateful kiss Pinky's priorities change to pleasing Kenichi in any way possible.

(Source: ANN) ","Jun 15, 2001",24 min.,Unknown,"None found, add some"
103,Soukou Kijo Iris Special,1,Finished Airing,Unknown,Unknown,"Supernatural,Hentai,",Special,2,#9731,N/A,6.09,"2,777",An exclusive scene included in the DVD Box of Soukou Kijo Iris.,"May 21, 2010",3 min.,Unknown,Anime Antenna Iinkai
104,Kansen Sodom,1,Finished Airing,Unknown,Unknown,"Hentai,",OVA,37,#6504,N/A,6.08,"8,457","In an unassuming city, a deadly virus is released onto all its residents—but instead of being lethal, it skyrockets everyone's sex drive. The school near the virus' source is affected the worst: the teachers seek out the students, and the students fight each other to get to the teachers. The debauchery in the city is now at an all time high, and nothing can stand in these lustful people's way of reaching ultimate pleasure.

[Written by MAL Rewrite]","Oct 26, 2018",20 min.,Unknown,Shion
105,Kojin Taxi,5,Finished Airing,Unknown,Unknown,"Hentai,",OVA,20,#7711,N/A,6.08,"5,548","A cabbie got his kicks by blackmailing, raping, and storing women in his ""collection"" back in his old town. Now he is in a new town with new women. He wants to have sex with them. He picks each girl up many times and follows them around. They do not seem to notice it's the same cabbie until it's to late, until he gets all his sources and starts to blackmail them. In his new town his first fare was Satsuki, a member of the archery club. He goes on from there to get twins, a swimmer, a cheer leader, and more. 
","May 25, 2002 to Sep 25, 2004",28 min. per ep.,Unknown,Studio Jam
106,Maid Ane,2,Finished Airing,Unknown,Unknown,"Hentai,",OVA,7,#8648,N/A,6.08,"4,089","One day Yuuta comes home to find his childhood friend Akie has returned to his country village. Akie works as a maid in Tokyo and Yuuta begins thinking of her in a whole different light.

(Source: ANN)","Aug 19, 2011 to Dec 16, 2011",27 min. per ep.,Unknown,Y.O.U.C
107,Bakunyuu Bomb,3,Finished Airing,Unknown,Unknown,"Hentai,",OVA,17,#7901,N/A,6.08,"5,271","A nurse that takes the job one step further by making her patients happy with special treatement. A housewive who is decieved by one of her neighboors to sign an unpayable debt and then she falls in the hand of the yakuza who make her perform as a sex toy. And a female teacher that can't hold her desires any longer and get herself some pleasure in the school bath but she was caught by some students and now she's the most popular sex dump of the town. 

(Source: ANN) ","Oct 9, 2009 to Dec 15, 2009",17 min. per ep.,Unknown,Studio Ten Carat
108,Choujin Densetsu Urotsukidouji Movie,1,Finished Airing,Mythology,Unknown,"Action,Drama,Hentai,",Movie,25,#7469,N/A,6.08,"6,005",Summary of Choujin Densetsu Urotsukidouji.,"Mar 18, 1989",1 hr. 46 min.,Unknown,Phoenix Entertainment
109,Dragon Pink,3,Finished Airing,Unknown,Unknown,"Action,Adventure,Comedy,Fantasy,Supernatural,Hentai,",OVA,7,#7552,N/A,6.08,"5,830","When a slave girl dons the Cursed Panties of Torijama, the world of fantasy suddenly becomes a whole lot sexier. Based on the comics by Itoyoko, Dragon Pink is the story of four adventurers out for danger, treasure, and a good time: the slave girl Pink, now destined to be a sexually overcharged catwoman; Santa, the talented swordsman; Pias, the elf sorceress with magic where you wouldn't believe; and Bobo, the big warrior with the big axe.

And the mayhem's just stared with Pink and company up against bad guys who all have permanent plans for her and her party. Trouble, disaster, and dismay are in store, as well as plenty of good stuff, too. The trouble is living long enough to get there.

(Source: AniDB)","Aug 5, 1994 to Jul 21, 1995",25 min. per ep.,Unknown,AIC
110,Gakuen Nanafushigi,2,Finished Airing,Unknown,Unknown,"Supernatural,Hentai,",OVA,2,#8897,N/A,6.08,"3,708","When Kumi and her friends play around with a witchboard, they accidentally summon a malevolent ghost. The ghost possesses the girls, using them to steal people's sexual energy. Soon, Kumi is no longer acting on her own freewill and is unconsciously seeking sex with men. Frightened, Kumi seeks the council of an exorcist, Mia Kakuta. Meanwhile, a rapist with other-worldly powers is on the loose. When exorcist Mia investigates, she finds a man with an insatiable sexual appetite looking to fulfill his lust in death that he couldn't in life.","Oct 25, 2003 to Feb 25, 2004",28 min. per ep.,Unknown,Studio Jam
111,Green Green Thirteen: Erolutions,1,Finished Airing,Unknown,Unknown,"Comedy,Romance,Hentai,",OVA,15,#4225,N/A,6.08,"24,520","Spring is coming and the all-male Kanenone Gakuen prepares to become coeducational with the new academic year. Naturally, the teenage boys are more than thrilled at the prospect of having adolescent girls around. With only a few months until the merger, the incoming female students decide to pay a visit to the academy. As luck would have it, Yusuke Takasaki gets a chance to confess his feelings to one of the arrivals, Futaba Kutsuki, who is also looking forward to the encounter.

However, as the pair struggles to find a moment for themselves, a girl called Midori Chitose visits them in their dreams, urging them to do their best and encouraging them to seize the opportunity. From then on, the lovers decide to make the most of their short time together before they are separated again.

[Written by MAL Rewrite]","May 28, 2004",31 min.,Unknown,Studio Matrix
112,Teakamamire no Tenshi The Animation,1,Finished Airing,Unknown,Unknown,"Hentai,",OVA,4,#9093,N/A,6.08,"3,484",No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jul 28, 2017",25 min.,Unknown,Office No. 8
113,"Yosuga no Sora: In Solitude, Where We Are Least Alone.",12,Finished Airing,Harem,Unknown,"Drama,Romance,Erotica,",TV,"2,329",#428,N/A,6.07,"481,973","Due to a sudden accident, twins Haruka and Sora Kasugano have lost both of their parents. Starting their lives anew, they return to their childhood home—living once again in the rural, quaint town like they did four years ago. 

However, revisiting such a nostalgic place also means recalling all the memories the two of them made together, be it those that gave them blissful joy or those that made them suffer painful sorrow. Meeting both old acquaintances and new companions alike, the story of Haruka and Sora only gets more convoluted as their lives are slowly influenced by different acts of love, friendship, envy—and perhaps even lust.

[Written by MAL Rewrite]","Oct 4, 2010 to Dec 20, 2010",25 min. per ep.,Fall 2010,feel.
114,Kodomo no Jikan,7,Finished Airing,Unknown,Unknown,"Hentai,",OVA,41,#6094,N/A,6.07,"9,966","Saki Izumi is your average day high school student, looking for a part-time job. She gets lucky when her neighbors ask her to babysit and tutor their lovely children: three junior high school boys. Saki is more than happy to take on such an easy task, but what she soon finds out is that nothing in life is easy. These lovely children love a bit too much. Lustful and fearless, they force Saki to be their sexual slave; they tie her up and use her as their toy to practice all sorts of perverted fantasies. However, Saki gradually begins to enjoy this awkward situation more than she should...","Dec 16, 2000 to Dec 18, 2002",28 min. per ep.,Unknown,"Meltdown,       Onion Studio"
115,Koukai Benjo The Animation,2,Finished Airing,Unknown,Unknown,"Drama,Hentai,",OVA,29,#7072,N/A,6.07,"6,876","Every month, one random girl becomes a comfort station as students and staff from around the school use the comfort station for pleasure.","Mar 22, 2013 to Jun 28, 2013",26 min. per ep.,Unknown,Office Takeout
116,Ore no Yubi de Midarero.: Heitengo Futarikiri no Salon de...,8,Finished Airing,Unknown,Josei,"Hentai,",ONA,121,#3918,N/A,6.07,"28,692","Fumi Hoshiya works at a beauty salon, hoping to become a hairdresser someday. Her popular and charismatic manager, Sousuke Nanase, often chastises Fumi for her mistakes in the salon. Nonetheless, Fumi idolizes Nanase as a kind mentor and role model.

One day, Nanase invites Fumi for an after-hours practice beauty session. Little does Fumi know, her ""beauty session"" will entail more than she expected, with Nanase touching every part of her body for some very erotic results!

[Written by MAL Rewrite]
","Apr 6, 2020 to May 25, 2020",6 min. per ep.,Unknown,Magic Bus
117,Pia Carrot e Youkoso!! 2,3,Finished Airing,Unknown,Unknown,"Comedy,Romance,Hentai,",OVA,5,#10053,N/A,6.07,"2,482","Yusuke (from the first Pia Carrot series) returns as the manager with a whole new cast. So the new male lead is Maeda Koji. Despite being late after an ""accident,"" Koji manages to get the job as the Carrot's waiter because he's very persistent. Included within the set are Azusa (the female lead who hates Koji for his perversion), Ryoko (the manager who's sweet on Koji by working him very hard), Aoi (the token alcoholic), Jun (the secret-hiding waitor), and Mina (Azusa's cute little sister). Pia Carrot 2 is served up as a romantic comedy, with a side of hentai.

(Source: ANN)","Oct 23, 1998 to Apr 23, 1999",28 min. per ep.,Unknown,Triple X
118,Seijun Kango Gakuin,3,Finished Airing,Unknown,Unknown,"Comedy,Hentai,",OVA,9,#8669,N/A,6.07,"4,055","You wouldn't think that a hospital would be the setting for a series of erotic adventures, but when a new crop of nurses' aides reports for duty, they're confronted by an erotic lesson plan that pushes them to the brink of ecstasy... and sanity. ","Oct 25, 2002 to May 30, 2003",31 min. per ep.,Unknown,AT-2
