,title,episodes,status,theme,demographic,genres,type,favorites,popularity,rank,score,members,synopsis,aired,duration,premiered,studios
10,Momoya x Peeping Life: Go en desu yo!,4,Finished Airing,Unknown,Unknown,"fe,",ONA,0,#14194,#11011,5.45,629,This is a sketch drama consisting of four episodes on dating in collaboration with the leading food company Momoya.,"Apr 25, 2013 to May 16, 2013",5 min. per ep.,Unknown,"None found, add some"
11,Mugen no Ryvius: Illusion,6,Finished Airing,Unknown,Unknown,"Comedy,",ONA,0,#12669,#11012,5.45,"1,012",Short ONA episodes streamed on the TV Tokyo's and Bandai's official websites.,1999 to 2000,7 min. per ep.,Unknown,Sunrise
12,Oretacha Youkai Ningen,25,Finished Airing,Unknown,Unknown,"Horror,",TV,0,#10945,#11013,5.45,"1,860",No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Oct 4, 2017 to Mar 28, 2018",2 min. per ep.,Fall 2017,DLE
13,OTMGirls no Yokiyoki Channel: Birthday Special Story,2,Finished Airing,Unknown,Unknown,"Comedy,fe,",Special,0,#15669,#11052,5.44,434,The OTMGirls sing a birthday song to Retsuko.,"Nov 5, 2020 to Nov 5, 2021",1 min. per ep.,Unknown,"None found, add some"
14,Out of My Mind,1,Finished Airing,Unknown,Unknown,"rde,",Movie,1,#15888,#11014,5.45,411,"Deep within my dream, there comes a landscape in my shapeless eyes. The peaceful sight gradually distorts. When anxiety and upsurge stands behind us, the nightly liberation begins.

(Source: YouTube)",2016,6 min.,Unknown,"None found, add some"
15,Petit Eva: Evangelion@School,24,Finished Airing,School,Unknown,"Comedy,",ONA,38,#4109,#11015,5.45,"26,022","""The Bandai Channel website announced that Petit Eva ~Evangelion@School~, the ""first official super-deformed series"" based on Neon Genesis Evangelion, will be adapted for video. The official announcement will be made in the September issue (on sale August 10) of Newtype magazine in Japan. The Gainax/Khara franchise spinoff spoofs the psychological science fiction drama by reimagining the characters as classmates in Tokyo-3's Nerv School, headed by Principal Gendō Ikari and Misato-sensei. The student body includes three different Rei ""sisters,"" the EVA-01 mobile weapon reimagined as the school bully Evanchō, and the ill-fated Jet Alone robot as JA-ko, a ""hidden character"" in the form of a shy android girl. 

Ryuusuke Hamamoto created the character designs which has inspired four-panel gag manga serializations in four different magazines: Monthly Shōnen Ace, Newtype, Dengeki Hobby Magazine, and Figure Oh. The Petit Eva project has also developed merchandising from super-deformed figurines to limited edition Doritos corn chips.""

(Source: MoonPhase)","Mar 20, 2007 to Mar 11, 2009",3 min. per ep.,Unknown,"Xebec,       Kanaban Graphics"
16,Runway de Waratte Mini Anime,42,Finished Airing,Visual Arts,Unknown,"Comedy,",ONA,0,#10187,#11016,5.45,"2,370",Short episodes with super-deformed characters posted on the official Twitter account.,"Nov 5, 2019 to Mar 26, 2020",45 sec. per ep.,Unknown,AQUA ARIS
17,Space Gundam V,1,Finished Airing,Mecha,Unknown,"Action,Comedy,",Movie,1,#13105,#11017,5.45,886,"Space Gundam V was presented as a Super Robot with quasi-mystical powers that battled a villainous entity on every episode. Much like the Super Robot shows Invincible Super Man Zambot 3 and Trider G7, the robot was piloted by a pre-teen boy. Notable villains included a giant rat and a winged devil.","Jul 21, 1983",1 hr. 22 min.,Unknown,"None found, add some"
18,3-nen D-gumi Glass no Kamen: Tobidase! Watashitachi no Victory Road,1,Finished Airing,Unknown,Unknown,"Comedy,",Movie,1,#13475,#11018,5.45,796,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jul 22, 2017",Unknown,Unknown,DLE
19,40-shuunen da yo!! CoroCoro All-Star Shougakkou,2,Finished Airing,Unknown,Unknown,"Comedy,",ONA,2,#13432,#11019,5.45,806,Created In celebration of the 40th anniversary of the founding of Coro Coro Comics. The anime brings together many famous Coro Coro Comics characters. It takes place in an elementary school the characters attend.,"Jul 15, 2017 to Nov 15, 2017",12 min. per ep.,Unknown,"OLM,       HORNETS"
20,Backkom Meogeujan Yeohaeng,1,Finished Airing,Unknown,Kids,"Adventure,Comedy,",Movie,0,#14443,#11020,5.45,589,A cowardly boy ends up having a magic necklace delivered to him which transports him to the world of Backkom. There the rag-tag team get out of jams and the boy learns a bit of courage by the time he arrives home.,"Mar 22, 2007",1 hr. 16 min.,Unknown,RG Animation Studios
21,Baku Tech! Bakugan Gachi Special,1,Finished Airing,Strategy Game,Shounen,"Action,",ONA,1,#12337,#11022,5.45,"1,127",A web exclusive sequel episode shown on the official Bakugan youtube channel where the Invaders are the last boss.,"Feb 5, 2014",6 min.,Unknown,"None found, add some"
22,Bokutachi no Kidzuki-hen,1,Finished Airing,Unknown,Unknown,"Romance,",ONA,1,#15227,#11022,5.45,479,A special short to promote the web app of JRA-VAN TRY for horse races.,"Sep 11, 2019",30 sec.,Unknown,"None found, add some"
23,Capricorn,1,Finished Airing,Unknown,Shoujo,"Adventure,Comedy,Fantasy,Sci-Fi,",OVA,3,#9311,#11023,5.45,"3,237","In the blink of an eye, high school student Taku Shimamura finds himself transported to the bizarre world of Slaffleaze, where intelligent creatures govern and the ruling class, led by the villainous Zolba, is plotting the invasion of the world they know as Capricorn, the Earth. Joining together with the oppressed Slaffleaze peasants, Taku must find a way to stop Zolba`s dark forces before the way to the unsuspecting Earth is opened. In order to do so, he must first gain the love and trust of the last of the Yappie, the ancestral guardians of Slaffeaze. This is a task that will take more than a little courage and daring, for the last Yappie is not just a cute young female, she`s also a dragon.

(Source: ANN)","Apr 5, 1991",47 min.,Unknown,Aubec
24,Chikatetsu ni Noru,1,Finished Airing,Unknown,Unknown,"fe,",Special,0,#13972,#11024,5.45,680,A group of three high school girls explore Kyoto using the Kyoto City Subway system. ,"May 27, 2017",12 min.,Unknown,"None found, add some"
25,Choubakuretsu Ijigen Menko Battle: Gigant Shooter Tsukasa,32,Finished Airing,Strategy Game,Kids,"Action,Comedy,",TV,3,#14610,#11025,5.45,562,"The anime follows Tsukasa, whose dream is to become the best at Gigant Shooter (battles in a game similar to pog) in the world. The menko card his father left for him called King Menger is his partner. Tsukasa's fellow gamers are the cute but tsundere Koide Miruko, the spectacled bully Numata Manabu, and the realist and sharp-tongued Doumoto Ataru.

(Source: ANN)","Apr 1, 2014 to Feb 10, 2015",9 min. per ep.,Spring 2014,Fanworks
26,Double-J,11,Finished Airing,School,Shounen,"Comedy,",TV,9,#5660,#11026,5.45,"11,909","In a school where after school activities are mandatory among all students, Hajime and her friend Sayo come across a new club that they have never seen before. The club is called ""The Cultural Activity Preservation Club."" The two enter the room to find all kinds of analog jobs and activities, such as handcrafting mats and toothpicks. This is a unique cultural anime mixed with comedy so as not to bore you, this is Double J!

(Source: Mangahelpers, edited)","Jun 29, 2011 to Sep 14, 2011",4 min. per ep.,Summer 2011,DLE
27,Doudou,2,Finished Airing,Unknown,Unknown,"Fantasy,",Movie,0,#14539,#11027,5.45,572,Independent animation by Hotchi Kazuhiro.,2002 to 2003,7 min. per ep.,Unknown,"None found, add some"
28,Field ni Soyogu Kaze,1,Finished Airing,Team Sports,Shounen,"Sports,",OVA,0,#15983,#11028,5.45,402,"Trying to prove he is the better soccer player, Kenji tackles and injures Yuta's leg during a trial for the school team. Impressed by the fact that Yuta still does what he can to contribute to the team; Kenji begins to realize the true meaning of sportsmanship.","Jul 25, 1997",25 min.,Unknown,Toei Animation
29,Hana to Mogura,1,Finished Airing,Unknown,Unknown,"ning,Comedy,",Movie,0,#14391,#11029,5.45,599,"Hanako-chan, a flower loving person, encounters a mole in her garden and wonders what would happen if the moles could be trained to assist in gardening. Then her idea goes with the wind... 

(Source: AniDB) ",1970,15 min.,Unknown,"None found, add some"
30,Kakko Kawaii Sengen!,5,Finished Airing,Unknown,Unknown,"Comedy,",TV,1,#11513,#11030,5.45,"1,500","Shorts run during Shueisha's Saki-yomi Jum-Bang! television program starting on November 5, 2010. 

(Source: AniDB)","Nov 5, 2010 to Dec 3, 2010",2 min. per ep.,Fall 2010,Gathering
31,Ali Baba to 40-hiki no Touzoku,1,Finished Airing,Unknown,Unknown,"Action,Fantasy,",Movie,1,#11182,#11031,5.44,"1,697","A film produced for Toei's 20th anniversary. A boy who is the descendant of the leader of the theives who met a grisly fate in the 1001 Nights bands together with 38 cats and a mouse to get back his rightful treasure from Ali Baba XXXIII, the descendent of Ali Baba who now rules the kingdom with an iron fist. This is a reversal of the good guy/bad guy roles in the original story! (perhaps not surprising for being a film in which Hayao Miyazaki was involved) This film is one of the most rollicking and action-packed films made by Toei, and is in an outrageously cartoonish style breaking with the Toei mold. It has a spectacular lineup of animators including Yasuji Mori, Akira Daikubara, Hayao Miyazaki, Yoichi Kotabe and Reiko Okuyama. The original story about Ali Baba and the 40 Thieves itself is recounted at one point in the film in an unexpected and interesting way using shadow-puppets. 

(Source: pelleas.net) ","Jul 18, 1971",55 min.,Unknown,Toei Animation
32,Aozora Under Girls!,2,Finished Airing,Unknown,Unknown,Unknown,ONA,0,#14322,#11032,5.44,610,"The opening animation for the mobile game Aozora Under Girls!, the game is expected to launch some time later in 2017.

The game according to Square Enix will be a Youth x Idol x Battle game which means you have to take care the girls' everyday life (21 of them to select from), with their idol career and you have to do live stage battles against the other team like in the Bandai's The iDOLM@STER games. The game discontinued service on January 31, 2019

(Source: senpaigamer.com)","May 29, 2017 to Aug 28, 2018",2 min. per ep.,Unknown,"None found, add some"
33,Cello Hiki no Gauche,1,Finished Airing,Music,Kids,"Fantasy,",Movie,1,#14553,#11033,5.44,570,A Miyazawa Kenji story adapted as a puppet animation.,1963,18 min.,Unknown,"None found, add some"
34,Digital Juice,6,Finished Airing,Psychological,Unknown,"Comedy,",OVA,1,#7257,#11034,5.44,"6,466","A series of short animations that show different worlds and different characters. These episodes are designed to take the viewer into a psychological world of fantasy and mystery.

(Source: ANN)","Jan 25, 2002",3 min. per ep.,Unknown,Studio 4°C
35,God Eater Reso Nantoka Gekijou: Episode EX,2,Finished Airing,Unknown,Unknown,"Fantasy,Sci-Fi,",ONA,0,#10294,#11035,5.44,"2,296",Short anime inspired by the iOS and Android mobile game God Eater Resonant Ops.,"Aug 6, 2018 to Aug 8, 2018",3 min. per ep.,Unknown,"Passione,       Creators in Pack"
36,Grendizer Giga,1,Finished Airing,Mecha,Unknown,"Action,",ONA,0,#12787,#11036,5.44,975,PV for Grendizer Giga manga.,"Apr 12, 2015",1 min.,Unknown,"None found, add some"
37,Gun-dou Musashi,26,Finished Airing,Samurai,Unknown,"Adventure,Fantasy,",TV,23,#6643,#11037,5.44,"8,086","The war over control of a unified Japan, the Sengoku Era, is over and the Toyotomi army has won. Toyotomi has allowed his rival, Tokugawa, to live but since that final battle an evil ayakashi named Yasha reveals to Tokugawa that history says that he should have won the war instead of Toyotomi. Tokugawa agrees to the evil ayakashi power Yasha offers him, and the only person who can stop Tokugawa from ruling Japan and killing Princess Kaguya, who is the link to this alternate present, is Musashi Miyamoto, a young and brash man who follows the way of ""Gun-do"", which mixes together swordfighting with gunplay.

(Source: ANN)","Apr 9, 2006 to Oct 8, 2006",25 min. per ep.,Spring 2006,ACC Production
38,Ishikeri,1,Finished Airing,Unknown,Unknown,"Comedy,",Movie,0,#13149,#11038,5.44,874,"All of sudden, a boy starts to play hopscotch. Kicking stone is a simply play but it doesn’t work simply as it seems. He struggles by the rule he made himself.",2013,5 min.,Unknown,"None found, add some"
39,Tosca,1,Finished Airing,Unknown,Unknown,"rde,",Movie,0,#17882,#11039,5.44,265,Based on an old Russian folk song. This short film by Ryoji Yamada was created in blackboard animation.,2010,8 min.,Unknown,"None found, add some"
40,Ultraman Graffiti,6,Finished Airing,Unknown,Unknown,"Action,Comedy,",OVA,0,#14129,#11040,5.44,643,Super deformed Ultraman shorts ,"Oct 25, 1990",8 min. per ep.,Unknown,"None found, add some"
41,Waiter,1,Finished Airing,Unknown,Unknown,"rde,",Movie,0,#17223,#11041,5.44,310,"Short film by Ryoji Yamada. A waiter finished work, goes out and gets drunk.","Jan 16, 2014",8 min.,Unknown,"None found, add some"
42,Xi Yangyang Yu Hui Tailang: Tu Nian Ding Gua Gua,1,Finished Airing,Unknown,Kids,"Adventure,Comedy,",Movie,0,#14947,#11042,5.44,512,"The spring festival is around corner, but Mr. wolf doesn't feel happy at all. Mrs. Wolf is going to have baby, but Mr. Wolf can't catch any sheep. What is more, their castle is torn down making them homeless. Mr. Wolf needs to fight back.

 In the mean time, a sheep from the moon returns and tells the other sheep the secret of the sugar moon. The sheep go to the moon but are followed by wolfs. They are going to have war on the moon. 

Filled with different sorts of yummy candies, Moon used to be a paradise for those with a sweet tooth. It's also the residence of the Moon fairy and her magical rabbit. But one day the Lord of Bitterness invades Moon with the intention of making their happy life miserable. The rabbit escapes to Earth and seeks help from Pleasant Goat, who then leads a ragtag group of rescuers - including his nemesis Big Big Wolf - to restore peace on Moon.

(Source: YesAsia & China Image Film Festival)","Jan 21, 2011",1 hr. 27 min.,Unknown,"None found, add some"
43,Yumekuri,1,Finished Airing,Unknown,Seinen,"fe,",OVA,3,#6841,#11043,5.44,"7,499","The story revolves around Yukami Makoto, a high school boy whose hobby is visiting hot springs. His 100th hot spring visit is at Miyama-kan, an inn run by four poster girls: Tokura, Akino, Tsutsuji and Mitomo. There, Makoto spies Yuri, a goddess of the hot springs, and unexpectedly usurps her powers. Makoto ends up working at the inn. 

(Source: ANN) ","Nov 28, 2012",6 min.,Unknown,Diomedéa
44,Yuugen Kaisha: Jiken File 00 - Hajimari wa Ayashiku mo Hanayaka ni,1,Finished Airing,Unknown,Unknown,"Adventure,Comedy,Supernatural,",Special,0,#12841,#11044,5.44,960,"Prologue episode. The first half features main characters in their chibi forms introducing each other and explaining the premise of the show. The second half features footage of seiyuus working, talking about the show and doing some funny stuff.","Jul 25, 1994",11 min.,Unknown,Madhouse
45,Kimi ga Nozomu Eien: Gundam Parody,1,Finished Airing,Unknown,Unknown,"Sci-Fi,",Special,2,#7259,#11045,5.44,"6,457",Kimi ga Nozomu Eien parodying the Gundam series in two minutes. ,"Jun 25, 2004",2 min.,Unknown,"None found, add some"
46,Kyoufu no Bio Ningen Saishuu Kyoushi,1,Finished Airing,School,Unknown,"Action,Adventure,Comedy,Supernatural,",OVA,10,#8618,#11046,5.44,"4,130","At a run down school the ""Ultimate Teacher"" Ganpachi is sent to get things back on track and prepare the delinquent students for the real world. But the students don't want Ganpachi ruining the gang they got going so their boss, Hinako, fights back Ganpachi aided by her secret power...her lucky kitty underwear. Things get more interesting when we findout Ganpachi is the result of genetic experiments.

(Source: ANN)","Feb 6, 1988",56 min.,Unknown,J.C.Staff
47,Mahou no Yousei Persia Pilot,1,Finished Airing,Mahou Shoujo,Unknown,Unknown,Special,0,#14789,#11047,5.44,532,Unaired pilot special of Mahou no Yousei Persia that was later included in the series DVD Collection Box Volume 2.,"May 23, 2003",3 min.,Unknown,Pierrot
48,Nanja Monja Obake,1,Finished Airing,Unknown,Kids,"Horror,",Special,0,#16740,#11048,5.44,346,An anime made entirely in sumi-e following a child fox spirit and his morphing ability for haunting but he ends up getting scared himself.,"Dec 6, 1994",5 min.,Unknown,"None found, add some"
49,Nayuta,1,Finished Airing,Unknown,Shoujo,"Action,Sci-Fi,",OVA,3,#10820,#11049,5.44,"1,944","Scifi tale of a young girl who acquires ESP powers. 

Based on the manga by Sasaki Junko, published in three volumes by Shougakukan under the Flower Comics label.","Jul 31, 1986",1 hr. 19 min.,Unknown,Circus Production
50,Ninja Bugei-chou Pilot Film,1,Finished Airing,Unknown,Seinen,"Action,",Special,0,#16809,#11050,5.44,341,"An animated pilot film for Ninja Bugei-chou released to the public over three decades later on Ninpuu Kamui Gaiden DVD volume 7.

The pilot film was created in 1969 as director Nagisa Ooshima was wanting to make a TV animation to build off his controversial film from 1967. The pilot was rejected by Shirato himself (the original comic creator the film was based on) and the plan was changed to animate Ninpuu Kamui Gaiden instead, a side story to the Kamui Den manga also created by Shirato. Though with this change, Ooshima did not partake in Ninpuu Kamui Gaiden's production.","Apr 25, 2000",1 min.,Unknown,"None found, add some"
51,Ninjala (TV),Unknown,Currently Airing,Unknown,Unknown,"Action,",TV,16,#10152,#11051,5.44,"2,405","The year is 20XX. The ninja, who once forged the history of Japan, were scattered across the country during the Meiji Restoration. As these ninja mingled with the other clans, their bloodline thinned, and they gradually faded from sight. The descendants of these ninja clans, seeking to preserve their heritage, formed the WNA (World Ninja Association) in the hope of carrying on their legacy.

And so it was that the WNA succeeded in developing Ninja-Gum, an art which could summon forth the strength of the Shinobi. And yet creating the most powerful Ninja-Gum requires the strongest of ninja DNA. So it was that the Ninjala Tournament was held, that the mightiest of all ninjas could be found... 

(Source: Official Game website)","Jan 8, 2022 to ?",23 min.,Winter 2022,OLM
52,Oyako Club,1818,Finished Airing,Unknown,Unknown,"Comedy,fe,",TV,0,#12414,#11053,5.44,"1,095",This anime was running almost 20 years and has over 1800 episodes.,"Oct 3, 1994 to Mar 30, 2013",5 min. per ep.,Fall 1994,Eiken
53,Princess Minerva,1,Finished Airing,Parody,Unknown,"Adventure,Comedy,Fantasy,",OVA,1,#10570,#11054,5.44,"2,105","Princess Minerva enters a tournament that offers the winner a fortune. But when her bodyguard gets kidnapped by an evil sorceress, things really start to heat up.

(Source: ANN)","May 1, 1995",44 min.,Unknown,"None found, add some"
54,Promedicus,4,Finished Airing,School,Unknown,Unknown,ONA,0,#16529,#11055,5.44,360,"Animated commercials for Promedicus, a cram school that specializes in Middle and High school students (as well as rounin) looking to get into med school. ","Jan 26, 2018 to Feb 10, 2018",15 sec. per ep.,Unknown,Zero-G
55,Satsuriku Tenshi Jibril PV,1,Finished Airing,Unknown,Unknown,"Fantasy,",Special,0,#12173,#11056,5.44,"1,191","Released as an April Fools prank in 2014, later included in the Blu-ray/DVD release of No Game No Life.","Apr 1, 2014",1 min.,Unknown,Madhouse
56,Shinjuku Shin-chan Patrol: Warui Otona ni Ki wo Tsukete,1,Finished Airing,Educational,Kids,Unknown,ONA,0,#15859,#11057,5.44,413,"Free video hosted by Tokyo neighbourhood to protect kids from ""bad adults"".

(Source: ANN)",Aug 2008,20 min.,Unknown,"None found, add some"
57,Strange+ Special,1,Finished Airing,Unknown,Josei,"Comedy,fe,",Special,0,#10040,#11058,5.44,"2,494",Unaired episode of Strange+ included on the Blu-ray/DVD release.,"Apr 18, 2014",3 min.,Unknown,Seven
58,Kino,2,Finished Airing,Unknown,Unknown,"fe,",ONA,1,#15356,#11059,5.43,465,"A Kino Tokyo Tree Products information video and mission statement hosted on their official youtube channel. 

After WW2 many trees were taken from Tokyo's mountains to rebuild towns. New trees were replanted densely but in the 70 years it takes time for them to mature, foreign markets have brought imported lumber to Japan. Now Tokyo's mountains are suffering due to unused mature lumber far too dense to support the original ecosystem of the mountains. Kino Tokyo Tree Products offers woods products, gifts, and crafts that embody traditional Japanese culture as well as responsible harvesting of the Tokyo mountain lumber.","Jul 12, 2013 to Jul 6, 2014",2 min. per ep.,Unknown,Drawing and Manual
59,Man with a Mission The Animation,6,Finished Airing,Music,Unknown,"Comedy,",ONA,1,#14700,#11060,5.43,547,Short 3DCG anime for Japanese band MAN WITH A MISSION.,"Mar 16, 2020 to Apr 15, 2020",3 min. per ep.,Unknown,"None found, add some"
60,"Mini Toji: Kanami-Mihono no ""Toji Miko Taidou-hen"" 205-byou de Shoukai Tokuban!",1,Finished Airing,Unknown,Unknown,"Action,",Special,3,#10930,#11061,5.43,"1,873",Episode 0 of Mini Toji. Kanami and Mihono are self-aware that they are in an anime and introduce/recap the Toji no Miko story so that viewers can enjoy Mini Toji the following week even if they haven't watched the original. ,"Jan 6, 2019",3 min.,Unknown,Project No.9
61,Momotarou,1,Finished Airing,Unknown,Unknown,"Drama,",Movie,0,#14015,#11062,5.43,669,An early anime telling the story of Momotarou and his adventures defeating demons. ,"Mar 1, 1918",Unknown,Unknown,"None found, add some"
62,Mother: Saigo no Shoujo Eve,1,Finished Airing,Unknown,Unknown,"Adventure,Drama,Sci-Fi,",Movie,2,#11515,#11063,5.43,"1,501","The future is bleak and urbanized. A government super-power holds the keys to all the doors. Hope lies in a secret organization who kidnaps ""gifted"" children and teaches them to wield their ability to view the life energy of all living things. A young girl befriends a sempai, a street rat comes to rescue her, and two parents wait helplessly to see their daughter one last time...

(Source: AniDB)","Dec 26, 1993",1 hr. 15 min.,Unknown,Toei Animation
63,Oi-san to 40 no Monogatari,41,Finished Airing,Unknown,Unknown,"fe,",ONA,0,#17282,#11064,5.43,305,"Fourty shorts featuring a delightfully chubby cat named Oi-san. This entry also includes the unnumbered ""はじまり"" (Hajimari) episode that was released the same day as the numbered episode 1.","Mar 26, 2018 to Sep 19, 2018",6 sec. per ep.,Unknown,Marui Group
64,Otona no Bouguya-san (Rimen),3,Finished Airing,Unknown,Unknown,"Comedy,Fantasy,Ecchi,",ONA,2,#6450,#11065,5.43,"8,620",No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Mar 6, 2019 to Mar 20, 2019",5 min. per ep.,Unknown,IMAGICA Lab.
65,"PLUG, THe NeW WORLD",1,Finished Airing,Unknown,Unknown,"Fantasy,",ONA,0,#16766,#11066,5.43,344,"Nissan Motor Co., Ltd. opened a game-style promotion website, ‘THE PLANET ZERO’, where users can experience a zero-emission society in an understandable way, as part of its comprehensive approach for realizing a zero-emission society, making users enjoy leaning a zero-emission society which Nissan aims for and the value and the appeal EV will bring about.

Unique characters designed to look like solar power and wind power generation systems including one created based on zero-emission mobility, named ‘PLUG’.

(Source: nissan-global.com)","Jul 30, 2011",12 min.,Unknown,dwarf
66,Pole Princess!!,14,Finished Airing,Performing Arts,Unknown,Unknown,ONA,16,#9245,#11067,5.43,"3,315","The story centers on Hinano, a very normal and mild-mannered 17-year-old girl. Since she was very young her grandmother ran a planetarium that Hinano loved, but one day Hinano found out that the planetarium would be closing down. Hinano worried about whether there was anything she could do for her grandmother and for the planetarium, and she coincidentally one day catches sight of a woman dancing on a pole under a starry sky. She gathers her friends and together they set up a stage in the planetarium to perform shows, and they jump into the world of pole dancing. 

(Source: ANN)","Dec 28, 2022 to Apr 3, 2023",4 min. per ep.,Unknown,Tatsunoko Production
67,Ramen Chai-nyan,1,Finished Airing,Mecha,Unknown,"Action,Comedy,",OVA,1,#17735,#11068,5.43,274,"Chai Nyan is a 14-year-old girl who came all the way from China to spread the way of Ramen! However, a drunk named Yoiyoi refuses to accept that Chai Nyan's ramen shop neither sells alcohol nor allows drinking. And so, the drunk decides to destroy the shop with robots and so on. Will Chai Nyan be able to weather this storm?

(Source: AniList)","Feb 14, 2001",5 min.,Unknown,"None found, add some"
68,RS Keikaku: Rebirth Storage,1,Finished Airing,Mecha,Unknown,Unknown,Special,2,#7412,#11069,5.43,"6,138"," In the year 2025, automatons dubbed the Kikou suddenly appear and attack human beings, leaving many cities completely devastated. Human civilization is left in the ruin, but debris of a Kikou is then found in Japan. A research facility named Tokyo Kikou Institute (Toukigen) is established to investigate the Kikou's weaponry. Following the proverb ""use poison to defeat poison,"" using Kikou to defeat Kikou appears to be mankind's last hope. Nine years later, a new weapon named the Muttsu is created from the research, and it is almost ready for use in live combat. A boy, Rin Sagami, and a girl, Yuzuru Midou, are chosen to ride the Muttsu. They are entrusted with the hopes for the future of mankind, but they face the mission with courage. However, what awaits the two is a cruel fate.

(Source: MAL News)","Jun 26, 2016",23 min.,Unknown,"None found, add some"
69,Seihou Tenshi Angel Links: Meifon no Special Kaisetsu Corner,1,Finished Airing,Space,Unknown,"Comedy,Sci-Fi,",Special,0,#12479,#11070,5.43,"1,069",Meifon (and Taffei) talk about the space ships and equipment the Angel Links organization uses to carry out its mission.,2000,6 min.,Unknown,Sunrise
70,Shadowverse Recaps,3,Finished Airing,Strategy Game,Unknown,"Fantasy,",Special,0,#13157,#11071,5.43,872,Recap episodes of Shadowverse.,"Jun 30, 2020 to Mar 30, 2021",24 min. per ep.,Unknown,Zexcs
