,title,episodes,status,theme,demographic,genres,type,favorites,popularity,rank,score,members,synopsis,aired,duration,premiered,studios
62,Son Gokuu Silk Road wo Tobu!!,1,Finished Airing,Unknown,Unknown,"Adventure,Fantasy,",Special,0,#16465,#20063,N/A,365,"A TV special that aired as a part of ""Nissei Family Special"" series on Fuji TV in 1982.","Jun 17, 1982",1 hr. 14 min.,Unknown,"None found, add some"
63,Son O-gong gwa Byeoldeul-ui Jeonjaeng,1,Finished Airing,Space,Unknown,"Action,Adventure,",Movie,0,#16992,#20064,N/A,327,The story of the galactic hero Goku.,1978,1 hr. 7 min.,Unknown,"None found, add some"
64,Son Ogong,1,Finished Airing,Martial Arts,Unknown,"Action,Adventure,Fantasy,",Movie,0,#21131,#20065,N/A,82,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,1969,1 hr. 7 min.,Unknown,"None found, add some"
65,Song Song Xiao Zhen,25,Finished Airing,Unknown,Kids,Unknown,ONA,0,#24761,#20066,N/A,34,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2018 to ?,6 min. per ep.,Unknown,"None found, add some"
66,Songdai Zuqiu Xiaojiang,40,Finished Airing,Historical,Kids,"Sports,",TV,0,#20784,#20067,N/A,95,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"May 28, 2010 to ?",14 min. per ep.,?,"None found, add some"
67,Songshan Qi Yuan,26,Finished Airing,Unknown,Kids,Unknown,TV,0,#20566,#20068,N/A,108,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Feb 2012 to Oct 2013,17 min. per ep.,Winter 2012,"None found, add some"
68,Sono Saki no Taniji,1,Finished Airing,Unknown,Unknown,"rde,Mystery,",Movie,0,#20682,#20069,N/A,101,Graduate work from Mai Yamaguchi 2018 TAMA Art University with music from Yuta Uraki.,2018,3 min.,Unknown,"None found, add some"
69,"Sono Toki, Shimakou ga Ugoita!",11,Finished Airing,Unknown,Unknown,"Comedy,",TV,0,#15335,#20070,N/A,468,"Shuukan Shimakou is about a life of a Japanese white-collar worker salaryman, Shima Kosaku. ","Jun 29, 2011 to Sep 14, 2011",3 min. per ep.,Summer 2011,DLE
70,Sonotoki Kimi wa?: Ryouta to Pikari no Jishin Bousai Gaku,1,Finished Airing,Educational,Kids,Unknown,OVA,0,#20726,#20071,N/A,99,An elementary school boy experiences an big earthquake. He's experienced earthquakes before but not one of this scale. It did some extensive damage and he decides to learn about earthquake recovery. How things are done and why things are done in specific orders.,1995,19 min.,Unknown,"None found, add some"
71,Sonyeon 007 Eunhateukgongdae,1,Finished Airing,Unknown,Unknown,"Action,Adventure,Sci-Fi,",Movie,0,#17846,#20072,N/A,267,A 1980 Korean Mecha movie from 007 franchise.,1980,1 hr. 20 min.,Unknown,"None found, add some"
72,Sonyeon 007 Jihajeguk,1,Finished Airing,Unknown,Unknown,"Action,Adventure,Sci-Fi,",Movie,1,#18181,#20073,N/A,247,A 1981 movie from 007 franchise.,1981,1 hr. 10 min.,Unknown,"None found, add some"
73,Sora Iro Hana Iro,1,Finished Airing,Unknown,Unknown,"Drama,fe,",Movie,0,#18226,#20074,N/A,244,"A woman and a dog go on a spiritual journey and undergo a spiritual transformation while wandering in a forest side-by-side.

Sora Iro Hana Iro is not a straight-forward narrative story, but rather series of subjective impressions to tell us more about the state of mind of the female protagonist.

(Source: Nishikata Film Review) 

",2005,6 min.,Unknown,"None found, add some"
74,Sora no Arawashi,1,Finished Airing,Unknown,Unknown,"Action,Drama,",Movie,0,#16271,#20075,N/A,380,Short movie by Noburou Oofuji.,"Apr 20, 1938",9 min.,Unknown,"None found, add some"
75,Soratobu Nekozakana,2,Finished Airing,Unknown,Kids,"Comedy,",OVA,0,#22073,#20076,N/A,64,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Oct 28, 2005",12 min. per ep.,Unknown,"None found, add some"
76,Soratobu Usagi no Yuukai Boushi: Boku Iya da yo!,1,Finished Airing,Educational,Kids,Unknown,OVA,0,#18090,#20077,N/A,252,"An educational anime designed to prevent child abduction.

(Source: AniDB)","May 21, 1990",13 min.,Unknown,"None found, add some"
77,Sore Ike! Anpanman Movie: Roboly to Pokapoka Present,1,Finished Airing,Unknown,Kids,"Comedy,Fantasy,",Movie,0,#20008,#20078,N/A,140,"Comet Robo is a place where robots who can make anything live. The robot girl who lives on this planet, Roboly, is always the best at what she does. However, she learns that there is only one ""important thing"" that even she can't make, and leaves Comet Robo to find it. During the journey, Roboly and her partner, the little robot bird Koto, pick up a gift box containing a nice music box and come to Anpanman's world to find the owner.

As she meets Anpanman and spends time with him, she notices that her chest feels ""warm"" for some reason. While wondering about her first feelings, Roboly gradually deepens his bond with Anpanman and friends.

At the same time, Baikinman invents the strongest mecha ""Roboking"" and goes on a rampage in Comet Robo. Will Anpanman and friends be able to protect Comet Robo from Baikinman? And will Roboly be able to find the ""important thing?""

(Source: Translated, edited from official website)","Jun 30, 2023",1 hr. 4 min.,Unknown,TMS Entertainment
78,Sore Ike! Anpanman no Hiragana Asobi: Hajimete no AIUEO,1,Finished Airing,Educational,Kids,"Fantasy,",OVA,0,#18610,#20079,N/A,222,"An educational Sore Ike! Anpanman OVA. The classic characters Anpanman and Baikinman help ""N"" get back to Hiragana Land to find his place there. While there, they enjoy lots of things found in Hiragana Land. 

(Source: AniDB)","Nov 21, 2003",40 min.,Unknown,"None found, add some"
79,Sore Ike! Anpanman: 12 Seiza wo Sukui Dase,1,Finished Airing,Space,Kids,"Comedy,Fantasy,Sci-Fi,",Movie,0,#21826,#20080,N/A,68,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jul 16, 2011",30 min.,Unknown,"None found, add some"
80,Sore Ike! Anpanman: Anpanman no Jin-Jin-Jingle Bells,1,Finished Airing,Unknown,Kids,"Comedy,Fantasy,",Special,0,#16548,#20081,N/A,359,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Dec 23, 2005",48 min.,Unknown,"None found, add some"
81,Sore Ike! Anpanman: Anpanman to Christmas no Hoshi,1,Finished Airing,Unknown,Kids,"Comedy,Fantasy,",Special,0,#16232,#20082,N/A,383,A special Christmas episode. ,"Dec 24, 2004",48 min.,Unknown,TMS Entertainment
82,Sore Ike! Anpanman: Anpanman to Happy Otanjoubi,1,Finished Airing,Unknown,Kids,"Comedy,Fantasy,",Movie,0,#16485,#20083,N/A,364,An animated short movie about Anpanman an his friends preparing for celebrating a birthday.,"Jul 29, 1995",29 min.,Unknown,"None found, add some"
83,Sore Ike! Anpanman: Anpanman to Okashi na Nakama,1,Finished Airing,Unknown,Kids,"Comedy,Fantasy,",Movie,0,#16466,#20084,N/A,365,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jul 25, 1998",24 min.,Unknown,"None found, add some"
84,Sore Ike! Anpanman: Anpanman to Oyakusoku,2,Finished Airing,Unknown,Kids,"Comedy,Fantasy,",OVA,0,#16704,#20085,N/A,348,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Feb 1, 1998 to Mar 1, 1998",40 min. per ep.,Unknown,TMS Entertainment
85,Sore Ike! Anpanman: Anpanman to Tanoshii Nakama-tachi,1,Finished Airing,Unknown,Kids,"Adventure,Fantasy,",Movie,0,#16591,#20086,N/A,355,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jul 24, 1999",25 min.,Unknown,TMS Entertainment
86,Sore Ike! Anpanman: Baikinman to 3 Bai Punch,1,Finished Airing,Unknown,Kids,"Comedy,Fantasy,",Movie,0,#16445,#20087,N/A,367,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jul 13, 1996",30 min.,Unknown,"None found, add some"
87,Sore Ike! Anpanman: Baikinman vs. Baikinman!?,1,Finished Airing,Unknown,Kids,"Comedy,Fantasy,",Movie,0,#16650,#20088,N/A,351,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jul 4, 2009",21 min.,Unknown,"None found, add some"
88,Sore Ike! Anpanman: Bokura wa Hero,1,Finished Airing,Unknown,Kids,"Comedy,Fantasy,",Movie,0,#16697,#20089,N/A,349,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jul 26, 1997",25 min.,Unknown,TMS Entertainment
89,Sore Ike! Anpanman: Buruburu no Takarasagashi Daibouken!,1,Finished Airing,Unknown,Kids,"Comedy,Fantasy,",Movie,0,#17044,#20090,N/A,323,"The film centers on Buruburu, a cowardly lion who is a member of a clan of treasure hunters. He is given a treasure map by his father. With the help of Anpanman, he sets out on an adventure to prove himself to the other clan members. Baikinman, however, appears and schemes to take the treasure for himself.

(Source: ANN)","Jul 1, 2017",Unknown,Unknown,TMS Entertainment
90,Sore Ike! Anpanman: Chibi Ookami to Tsuki no Fushigi,1,Finished Airing,Space,Kids,"Comedy,Fantasy,Sci-Fi,",Movie,0,#22269,#20091,N/A,60,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2015,26 min.,Unknown,"None found, add some"
91,Sore Ike! Anpanman: Dokin-chan no Dokidoki Calendar,1,Finished Airing,Unknown,Kids,"Comedy,Fantasy,Sci-Fi,",Movie,0,#17092,#20092,N/A,320,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jul 20, 1991",52 min.,Unknown,"None found, add some"
92,Sore Ike! Anpanman: Dororin to Bakeru Carnival,1,Finished Airing,Unknown,Kids,"Comedy,Fantasy,",Movie,0,#20483,#20093,N/A,113,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jun 24, 2022",1 hr. 5 min.,Unknown,"None found, add some"
