,title,episodes,status,theme,demographic,genres,type,favorites,popularity,rank,score,members,synopsis,aired,duration,premiered,studios
10,Harukanaru Toki no Naka de: Hachiyou Shou Recap,1,Finished Airing,Unknown,Shoujo,"Fantasy,Supernatural,",Special,1,#12895,#9011,5.97,941,"A recap of the Harukanaru Toki no Naka de: Hachiyou Shou series included on the special ""making-of"" DVD release of the Harukanaru Toki no Naka de: Maihitoyo movie.","Jul 28, 2006",32 min.,Unknown,Yumeta Company
11,Hatsune Miku: Hiyashite Narasou Okashi no Ii Oto,1,Finished Airing,Music,Unknown,Unknown,ONA,6,#9809,#9012,5.97,"2,695",Hatsune Miku teaches viewers how to eat Pocky in summer.,"May 31, 2016",29 sec.,Unknown,Composition Inc.
12,Hipira-kun,10,Finished Airing,Vampire,Kids,"Comedy,Fantasy,Supernatural,",TV,1,#9234,#9013,5.97,"3,321","In the city of Salta, a place where the sun never shines, a community of vampires lives. Hipira is a little vampire who lives the life of a typical boy, attending school and dealing with bullies along the way. However, he also has a soft spot for exploring, playing pranks on others and having grand adventures! Whether he's befriending a human soul, scaring his neighbours by pretending day has come or encountering giant frogs and aliens, Hipira is always getting himself into and out of trouble.","Dec 21, 2009 to Dec 25, 2009",5 min. per ep.,Fall 2009,Sunrise
13,Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku 2nd Season,12,Finished Airing,Parody,Unknown,"Comedy,Fantasy,",TV,4,#8010,#9014,5.97,"5,085","Second Season of Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku.  It is receiving a TV broadcast, not just dTV streaming like the previous season.","Jan 9, 2018 to Mar 27, 2018",3 min. per ep.,Winter 2018,Studio PuYUKAI
14,Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!! OVA,2,Finished Airing,Unknown,Unknown,Unknown,OVA,1,#11436,#9015,5.97,"1,536","The OVA will be pre-sold during the Comiket 87 starting on December 28, 2014, regular retail distribution of the limited edition package will start on January 30, 2015.","Dec 28, 2014",25 min. per ep.,Unknown,J.C.Staff
15,Super Doll Licca-chan: Licca-chan Zettai Zetsumei! Doll Knights no Kiseki,1,Finished Airing,Super Power,Unknown,"Action,Adventure,Fantasy,",Movie,1,#13398,#9016,5.97,814,"A fun day at the amusement park is interrupted when the evil witch Dana is reawakened. Queen Yae has sent her after Rika and only the Doll Knights can stop this threat. Meanwhile, Dai and the others must deal with other dangers. 

(Source: ANN)","Jul 31, 1999",30 min.,Unknown,Madhouse
16,Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu,37,Finished Airing,Unknown,Unknown,"Adventure,Mystery,Sci-Fi,",TV,2,#12447,#9017,5.97,"1,082","A little bit in the future, the government has established a brand new organization with the purpose of rescuing lives to respond to the increasingly complicated and varied types of disasters, accidents and crimes that go beyond human comprehension. It is called the ""Mobile Emergency Police DRIVE HEAD"" force combining specialized police, firefighting and rescue skills. ""DRIVE HEAD"" is an advanced mobile device that transforms in form factor from car to humanoid walker vehicle. The drivers are high-aptitude, grade school students such as Go Kurumada who collaborate with mobile emergency police adults and rush to crisis situations to secure public safety and preserve the peace for all!

(Source: TBS Global Business)","Apr 15, 2017 to Dec 23, 2017",24 min. per ep.,Spring 2017,OLM
17,Toshiwasure Guda Guda Order 2016,1,Finished Airing,Unknown,Unknown,"Comedy,",Special,2,#11281,#9018,5.97,"1,635","Oda Nobunaga will join the fight for ""GUDAGUDA Honnouji"" that suddenly appears at Chaldea! This event features an original story written by none other than the one with a super confusing pen name, Keikenti-san! Of course, the scenario was (basically not) supervised by Kinoko Nasu!

(Source: Fate/Grand Order Wiki)","Dec 31, 2016",6 min.,Unknown,TROYCA
18,Twin Bee Paradise,4,Finished Airing,Unknown,Unknown,"Action,Adventure,",OVA,2,#13949,#9019,5.97,683,"Pastel ate the cookies Madoka made, and it shrunk her, but because of her condition she couldn't take part in the “Miss Donburi Contest”. To return her to normal, she needed the power-up bell from the clouds. However, a mysterious island floating in the air was absorbing clouds above Donburi Island. When they tried to get power bells back, enemies attacked them suddenly. Would they get back for the contest in time? 

(Source : AniDB)

","Dec 18, 1998 to Apr 25, 1999",30 min. per ep.,Unknown,"None found, add some"
19,Uchuu Kaizoku Mito no Daibouken: Futari no Joou-sama,13,Finished Airing,Unknown,Unknown,"Action,Comedy,Sci-Fi,",TV,1,#11469,#9020,5.97,"1,512","Aoi was raised as a normal boy on Earth. Little did he know he was the heir apparent to Mito, the Queen-turned-Space-Pirate of an alien race that chooses their sex at puberty! Aoi fell in love with Mutsuki, the police officer who was chasing Mito, and the three of them saved the Universe. The only side effect was that Aoi blossomed into a beautiful young woman.

Now a malevolent entity calling herself the true Queen of the Universe appears with enough power to destroy entire planets. Aoi must defend her new throne, but she needs Mutsuki's help. Mutsuki must come to terms with her own feelings for Aoi so they can defend Earth together and become the galaxy's first royal pair of queens.","Jul 13, 1999 to Oct 5, 1999",24 min. per ep.,Summer 1999,Triangle Staff
20,Wave!! Surfing Yappe!!,3,Finished Airing,Unknown,Unknown,"fe,Sports,",Movie,67,#4739,#9021,5.97,"18,850","For years, 14-year-old Masaki Hinaoka showed no interest in surfing, despite it being his best friend Nalu Tanaka's favorite pastime. But his mind changes in the blink of an eye when he encounters a blond boy surfing at sunrise. He finds the boy beautiful and graceful, awakening unfamiliar feelings that draw him toward the surfboard and ride the waves himself. The newcomer, Shou Akitsuki, gladly helps Masaki experience his first surfboarding feats.

Although he cannot swim, Masaki exceeds his friends' expectations and shows incredible capability early on. This earns him a spot in a local competition, where he gets the chance to befriend other skilled surfers with unique styles and personalities, fueling his drive to improve. When a sudden tragedy strikes, however, all seems hopeless—but with the help of his newfound friends, Masaki continues to strive for success and to conquer the wildest of waves.

[Written by MAL Rewrite]
","Oct 2, 2020 to Oct 30, 2020",1 hr. 27 min. per ep.,Unknown,Asahi Production
21,Wooser no Sono Higurashi: Ken to Pants to Wooser to,1,Finished Airing,Unknown,Unknown,"Comedy,Fantasy,fe,",Special,0,#9333,#9022,5.97,"3,216",Episode 13 that was included on the Blu-ray.,"Mar 22, 2013",4 min.,Unknown,SANZIGEN
22,Xue Se Cang Qiong,26,Finished Airing,Unknown,Unknown,"Action,Adventure,Fantasy,Horror,Mystery,Suspense,",ONA,3,#10029,#9023,5.97,"2,508","Li Mingyang was originally an ordinary office worker. Because of a strange QR code, he was trapped in a killing city. Here everyone is forced to participate in a survival game that is going to kill or be killed. In the process of finding a way out of the city, the mastermind behind the whole incident surfaced step by step.","Aug 18, 2017 to Jan 26, 2018",19 min. per ep.,Unknown,CG Year
23,Kimi no Sumu Machi,1,Finished Airing,Unknown,Unknown,"Comedy,",Special,1,#11784,#9024,5.97,"1,365","Original short animation that aired as part of promotion for the event ""Bunkyo+Waseda Bungo Week"". The video aims to convey the appeal of Bunkyo and Waseda area in Tokyo.","Nov 21, 2015",2 min.,Unknown,J.C.Staff
24,King of Prism All Stars: Prism Show☆Best Ten,1,Finished Airing,Unknown,Shoujo,Unknown,Movie,0,#13515,#9025,5.97,788,"A collection of the lives from the King of Prism franchise. The best ten live scenes were chosen by the fans out of twenty-eight scenes.

Also includes a new scene from King of Prism: Shiny Seven Stars.","Jan 10, 2020",1 hr. 5 min.,Unknown,Tatsunoko Production
25,Kujira no Josephina,23,Finished Airing,Unknown,Unknown,"Adventure,Fantasy,",TV,2,#14029,#9026,5.97,665,"Santi is a shy Spanish boy who keeps a tiny whale in a bowl, invisible to everyone but him. The whale, named Josephina, is able to alter her size and fly; she takes Santi on many dreamlike adventures and helps him confront the challenges during his childhood; however, things change as Santi starts taking interest in the outside world and gets to know his distant father.

Based on Adios, Josefina (Goodbye, Josephine) by Jose Maria Sanchez-Silva.

(Source: AniDB)","Apr 2, 1979 to Sep 25, 1979",25 min. per ep.,Spring 1979,Ashi Productions
26,Kurogane no Linebarrels Picture Drama,9,Finished Airing,Unknown,Unknown,"Ecchi,",Special,0,#13168,#9027,5.97,871,Picture dramas included on the DVDs.,"Dec 14, 2009 to Aug 26, 2009",5 min. per ep.,Unknown,Gonzo
27,Kusatta Kyoushi no Houteishiki,2,Finished Airing,Unknown,Unknown,"ve,Comedy,Romance,",OVA,11,#8009,#9028,5.97,"5,083","Atsushi Arisawa enrolls at Jougaouka High School to be near Masami Shibata (Ma-chan) who was his childhood crush. Unbeknownst to Atsushi, however, Masami no longer works at the school and his brother, Masayoshi is now the nurse. Atsushi mistakes Masayoshi for Masami and is horrified because to him, it appears that Masami's personality has done a complete 180. Add to the fact that Atsushi's friend, Kouji Inagaki is totally in love and constantly trying to make-out with him, Atsushi's life at Jougaoka is hell..until he starts thinking that maybe the new Ma-chan isn't so bad afterall and that, maybe he actually likes the way Ma-chan is now. Until of course, he finds out that Masayoshi isn't Masami. 

(Source: ANN)","Nov 25, 1994 to Nov 24, 1995",28 min. per ep.,Unknown,J.C.Staff
28,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden Recaps,3,Finished Airing,Unknown,Unknown,"Drama,Suspense,",Special,13,#8585,#9029,5.97,"4,181","Recap episodes of Magia Record: Mahou Shoujo Madoka☆Magica Gaiden (TV), aired for three weeks prior to second season.","Jul 4, 2021 to Jul 18, 2021",23 min. per ep.,Unknown,Shaft
29,Mahou Sensou,12,Finished Airing,Unknown,Unknown,"Action,Fantasy,",TV,335,#917,#9030,5.97,"247,656","The world as we know it is actually just half the story, as Takeshi Nanase finds out abruptly one summer morning. On his way to kendo practice, Takeshi comes across an unconscious girl in a uniform he doesn't recognize. Takeshi does the decent thing and saves her, and in return the girl wakes up and accidentally turns him into a magic-user.

As Takeshi finds out, there is the world he lives in and the world of magic users. Most magic users just want to peacefully coexist with non-magicians, but there are some with bigger ambitions. Mui Aiba is a magician enrolled in the Subaru Magic Academy, where magic users can learn to control and channel their powers and how to live in peace with regular humans. After his fateful encounter with Mui, Takeshi and his newly magician friends Kurumi Isoshima and Kazumi Ida decide to enroll in the Magic Academy as well.

All three friends have different reasons for fighting on, whether they're fighting to escape the past or catch up to the future. They wield different kinds of powers, which they must learn to harness in order to fight off the Ghost Trailers, a group of magicians who are willing to use violence to assert their superiority over humans.

Pursued by the Ghost Trailers, Takeshi and his friends must train to become stronger, face the leader of the Trailers, and prevent the beginning of the Second Great Magic War.","Jan 10, 2014 to Mar 28, 2014",24 min. per ep.,Winter 2014,Madhouse
30,Majokko Shimai no Yoyo to Nene Movie Extra: Hatsukoi - Mikako Komatsu,1,Finished Airing,Music,Unknown,Unknown,Special,0,#11119,#9031,5.97,"1,737",An animated music video included as a bonus on the Blu-ray/DVD release of Majokko Shimai no Yoyo to Nene.,"Jun 25, 2014",2 min.,Unknown,ufotable
31,Memories Off #5 Togireta Film The Animation,1,Finished Airing,Unknown,Unknown,"Drama,Romance,",OVA,1,#9479,#9032,5.97,"3,063","Kawai Haruto belongs to a cinema club to realize his dream to make his own movie. But he is losing his passion of the movie because Hina Yusuke, his best friend as well as a good rival, died suddenly last year. One day, he meets Sendo Mahiro. She asks him to make a movie with her. Also she says that she was at the place where Yusuke died, and that he died because of her. On the other hand, Yusuke’s little sister Hina Asuka blames him for killing her brother. 

(Source: ANN)","Mar 29, 2006",26 min.,Unknown,Doga Kobo
32,Mini Hama: Minimum Hamatora Movies,2,Finished Airing,Unknown,Unknown,"Comedy,Mystery,",Movie,1,#9576,#9033,5.97,"2,953",Two special episodes of Mini Hama promoting the Fw:Hamatora movie.,"Nov 14, 2015",5 min. per ep.,Unknown,Lerche
33,Najica Dengeki Sakusen,12,Finished Airing,Unknown,Unknown,"Action,Comedy,Sci-Fi,Ecchi,",TV,12,#5191,#9034,5.97,"14,854","Najica Hiiragi, perfumer and secret agent, is sent out on a number of recovery missions to round up rogue humaritts, androids with combat abilities. Najica is assigned a humaritt partner, Lila, whom Najica is to groom as an agent and receive assistance from along the way. As Najica grows to accept Lila, each new mission they embark on reveals more and more about the capabilities and mysterious origins of the humaritts.

(Source: ANN)","Oct 5, 2001 to Dec 27, 2001",23 min. per ep.,Fall 2001,Studio Fantasia
34,Obocchama-kun,164,Finished Airing,Parody,Unknown,"Comedy,",TV,3,#13432,#9035,5.97,806,"Based on the children's award winning manga by Kobayashi Yoshinori, serialized  in Shogakukan's CoroCoro Comic.","Jan 14, 1989 to Sep 26, 1992",25 min. per ep.,Winter 1989,Shin-Ei Animation
35,Okon Joururi,1,Finished Airing,Historical,Unknown,"ning,Drama,Fantasy,",Movie,1,#15026,#9036,5.97,501,"The 25 minute film tells the tale of an ailing elderly woman named Itako who encounters a fox named Okon. 

The story opens with Itako lying bedridden, as she has for a long time. Okon enters her home and Itako tells the fox that he is welcome to take anything that he wants, for she has no use for anything anymore. Okon is delighted and in order to return the favour (the act of ongaeshi), Okon performs a magic jyōruri (a ballad with shamisen accompaniment) that heals Itako so that she is fit enough to walk again. Everyone is surprised by Itako's sudden recovery. She then hears of a hunter who has been badly injured and is near death. Itako hides Okon in the back of her shirt and has the fox sing the song while she plays shamisen in order to heal the man. This act of kindness is repeated for others until Itako's good fortune leads some to be suspicious of her.

(Source: Nishikata Film Review)",1982,25 min.,Unknown,"None found, add some"
36,Oni no Ko to Yuki Usagi,1,Finished Airing,Mythology,Kids,"Fantasy,",Movie,0,#15074,#9037,5.97,497,"One night a Goblin father came home gave his son a red handball.
But the boy was shocked to hear that his father picked it up in front of the house of a girl called Yuki
The boy decided to return it to her.
Next morning, he ran in the snow to a village and saw many boys and girls  singing cheerfully.
When he came to a small house, he saw a girl sitting alone on the veranda.
She said, ""I am Yuki. Who are you?"" 
He handed a ball to her without an answer.
She was very glad and said "" I was looking for it. My sickly mother made this for me. 
Thank you very much."" 
That gave him relief and they become friends.

(Source: Kyowa Film)",1995,16 min.,Unknown,"None found, add some"
37,Perman (1983) Specials,3,Finished Airing,Unknown,Kids,"Comedy,",Special,1,#14544,#9038,5.97,571,"Perman (1983) specials that were not included in the episode count when the show originally aired. The DVD Box set did include the latter two (Bird Sei e no Michi and Copy World no Nazo) as a part of the ep count as episode 222 and 415 respectively, bumping up the show's total ep count to 528 for its release.","Jul 20, 1983 to Oct 1, 1984",12 min. per ep.,Unknown,Shin-Ei Animation
38,Prism Ark Specials,6,Finished Airing,Unknown,Unknown,"Action,Comedy,Drama,Fantasy,",Special,0,#10320,#9039,5.97,"2,277",A series of shorts parodying the main series Prism Ark.,"Dec 21, 2007 to May 23, 2008",4 min. per ep.,Unknown,"None found, add some"
39,Puchimas!: Petit iDOLM@STER (OVA),2,Finished Airing,Unknown,Seinen,"Comedy,fe,",OVA,1,#12600,#9040,5.97,"1,034",An OVAs bundled with the 10 & 11th limited edition volumes of the manga.,"Mar 26, 2018 to Nov 26, 2018",11 min. per ep.,Unknown,"None found, add some"
40,Quiz Magic Academy: The Original Animation 2,1,Finished Airing,School,Unknown,"Action,Comedy,Fantasy,",OVA,2,#7847,#9041,5.97,"5,351","Following the destruction of the magical floating device from OVA 1, the Magic Academy falls to earth, but unfortunately lands on and breaks a demon seal, releasing hundreds of ancient demons into the forest around the academy. The teachers are barely keeping the demons away and are desperately searching for the pieces of the floating device, so to earn more magic stones, all of the students from Amelia's class decide to leave the academy (even though they were told not to) to find the missing pieces.

(Source: ANN)","Feb 11, 2010",29 min.,Unknown,AIC PLUS+
41,Ring ni Kakero 1 Pilot,1,Finished Airing,Combat Sports,Shounen,"Action,Sports,",OVA,1,#15237,#9042,5.97,478,"A collection of short sequences taken from the Ring no Kakero manga, made during the production of the fifth Saint Seiya movie by the same team. ",2004,5 min.,Unknown,Toei Animation
42,Sailor Victory,2,Finished Airing,Mecha,Unknown,"Action,Comedy,Sci-Fi,",OVA,2,#10620,#9043,5.97,"2,071","Five Female high school friends reunite as the secret crime-fighting organization known as Sailor Victory. Commanding 3 giant Ninja Robots, Gion, Momoyama and Sagano, they fight evil in the virtual-future city of Mikado. When a disgraced and disgruntled city official turns to the dark side, he joins forces with the evil and sinister Margarita.

(Source: ANN)","Jun 25, 1995 to Aug 25, 1995",27 min. per ep.,Unknown,animate Film
43,Shinya! Tensai Bakabon,12,Finished Airing,Unknown,Unknown,"Comedy,fe,",TV,3,#9220,#9044,5.97,"3,339","The pinnacle of gag manga as well as one of Akatsuka Fujio's most renowned works, ""Tensai Bakabon"" returns after 18 years since its last anime with Director Hosokawa Toru's new original story!

Bakabon and his family, who made the phrase ""This is how it should be"" famous, are back along with the eccentric cast of Mr. Policeman, Rerere no Ojisan and Eel-Dog letting loose in a much more modern setting!

The new frontier of ""Bakabon"" that'll take place in a late-night slot is about to begin, 10 years after Akatsuka Fujio's death.

(Source: Crunchyroll)","Jul 11, 2018 to Sep 26, 2018",24 min. per ep.,Summer 2018,Pierrot Plus
44,Sita Wihayeo,1,Finished Airing,Unknown,Unknown,"Drama,Fantasy,Romance,",ONA,3,#12798,#9045,5.97,973,"For her sake, he would sacrifice anything...

While volunteering in Nepal, a Korean medical student named Sangmin Han encounters the beautiful yet tragic Sita. Previously, she was a Kumari—a prepubescent girl worshipped as the vessel of a goddess. But she has since been forsaken as a Kumari, and cast out from society. Falling in love, they marry and move to Korea, but their blissful love is short-lived; Sita dies only a year later.

Losing the woman dearest to him, Sangmin desperately begs the gods to bring Sita back. His prayers are answered but in exchange for a sacrifice, and he awakens in the streets of Nepal. However, something is amiss—his body has suddenly aged, and standing in front of him is a young Sita, with no memory of him.

Through two lovers bound together by a destiny running deeper than it first appears, For the Sake of Sita is the story of Sita growing up as a Kumari, and Sangmin's tribulations in trying to avert her terrible fate.

[Written by MAL Rewrite]","Feb 26, 2020",4 min.,Unknown,"None found, add some"
45,Sore Ike! Anpanman: Hashire! Wakuwaku Anpanman Grand Prix,1,Finished Airing,Racing,Kids,"Fantasy,",Movie,0,#15620,#9046,5.97,439,"The Anpanman Grand Prix is a land, air and sea race around Anpanman World using specially built cars. A grumpy young girl from Flower Land called Maggie causes an accident that wrecks Creampanda’s race car. After helping him fix it, she enters the race as his partner.

(Source: Shiteater Subs)","Jul 10, 2010",20 min.,Unknown,TMS Entertainment
46,Soukou Kihei Votoms Recaps,4,Finished Airing,Unknown,Unknown,"Action,Drama,Sci-Fi,",OVA,0,#12706,#9047,5.97,"1,000",A summarized version of the TV series in 4 parts.,"Feb 21, 1986 to Feb 20, 1988",57 min. per ep.,Unknown,Sunrise
47,Strange+,12,Finished Airing,Unknown,Josei,"Comedy,fe,",TV,27,#3737,#9048,5.97,"31,568","Kou comes to a slum neighborhood in search of his elder brother Takumi and finds him to have become the head of a private detective firm. Kou is drafted by Takumi to do errands and chores in the detective firm, and they come to meet various interesting people...

(Source: MAL News)","Jan 10, 2014 to Mar 28, 2014",3 min. per ep.,Winter 2014,Seven
48,Kataku,1,Finished Airing,Unknown,Unknown,"Supernatural,",Movie,3,#10071,#9049,5.96,"2,467","Many years ago, a young woman named Unai-Otome lived in the village of Ikuta. As she was beautiful it was no surprise that she had two suitors, both deeply in love with her. The girl was torn apart over which one to choose. In her desperation she chose a third option - taking her own life. Although her intentions were absolutely pure, not even in death did she find the solace she desired. Many decades later, a pilgrim walking by her grave meets a beautiful young woman and her story once again rises from the depths of time.... With a plot based on a classic play of Noh traditional theatre, the film presents the peak of Kawamoto’s mastery thanks to its expert mediation of the absurdity of the human condition.

(Source: Karlovy Vary International Film Festival)","Dec 10, 1979",19 min.,Unknown,"None found, add some"
49,Li Shi Zhentan Shiwusuo: A Day in Lungmen - Home Service,1,Finished Airing,Unknown,Unknown,"Action,Comedy,Mystery,",ONA,1,#14556,#9050,5.96,569,"Infiltrating, disguising, and raiding. Tonight, a special mission calls for special maneuvers, and our resourceful, valiant agents at Lee's Detective agency are ready to make the breakthrough!

(Source: YouTube)","Oct 24, 2021",3 min.,Unknown,"HMCH,       Gravity Well"
50,M3: Sono Kuroki Hagane Recap,1,Finished Airing,Mecha,Unknown,"Action,",ONA,4,#10814,#9051,5.96,"1,949",Recap of episodes 1-13.,"Jul 22, 2014",24 min.,Unknown,"Satelight,       C2C"
51,Marie & Gali ver. 2.0,30,Finished Airing,Educational,Unknown,"Comedy,",TV,1,#12231,#9052,5.96,"1,164",The second season of Marie & Gali.,"Mar 20, 2010 to Mar 22, 2011",5 min. per ep.,Spring 2010,Toei Animation
52,Nine: Kanketsu-hen,1,Finished Airing,Unknown,Shounen,"Romance,Sports,",Special,0,#13431,#9053,5.96,805,Last part of the Nine TV movies.,"Sep 5, 1984",1 hr. 13 min.,Unknown,Group TAC
53,Osomatsu-kun: Iyami wa Hitori Kaze no Naka,1,Finished Airing,Unknown,Unknown,"Comedy,",OVA,1,#13466,#9054,5.96,801,VHS released by Nippon Columbia.,"Aug 25, 1990",25 min.,Unknown,Pierrot
54,Puttsun Make Love,6,Finished Airing,Unknown,Unknown,"Comedy,Romance,Ecchi,",OVA,0,#13925,#9055,5.96,687,Based on the manga by Amamiya Jun.,"Aug 14, 1987 to Jun 24, 1988",25 min. per ep.,Unknown,"None found, add some"
55,Queen's Blade: Rurou no Senshi Specials,6,Finished Airing,Unknown,Unknown,"Action,Adventure,Fantasy,Ecchi,",Special,9,#5130,#9056,5.96,"15,221",Special episodes added to DVDs and Blu-rays.,"Jun 25, 2009 to Nov 25, 2009",2 min. per ep.,Unknown,Arms
56,Regalia: The Three Sacred Stars,13,Finished Airing,Mecha,Unknown,"Action,Sci-Fi,",TV,30,#3896,#9057,5.96,"28,981","In the country of Rimguard, a mysterious event shook the country and its people just 12 years prior. As time passed, memory of the incident began to fade while peace reigned over the land. Sisters Yui and Rena live a quiet life in the Enastria Empire until a large mecha suddenly attacks their peaceful home, changing everything. The girls become caught in a vortex of destiny and godly revival.

(Source: FUNimation)","Jul 7, 2016 to Nov 24, 2016",24 min. per ep.,Summer 2016,Actas
57,Rio: Rainbow Gate! Special,1,Finished Airing,Strategy Game,Unknown,"Comedy,Ecchi,",Special,2,#7811,#9058,5.96,"5,405",An extra episode of Rio: Rainbow Gate! which will be bundled with the seventh volume of the Blu-ray and the DVD. ,"Oct 19, 2011",23 min.,Unknown,Xebec
