,Video Id,Category,CategoryId,channelTitle,title,publishedAt,description,viewCount,likeCount,commentCount,duration
10,HO4GaRK4NKo,Pets & Animals,15,The Secret Life of my Hamster,🐹 Hamster Escapes the  Creative Maze for Pets in real life 🐹 in Hamster Stories,2021-07-08T08:39:56Z,New maze for cute hamster in real life! It’s a part of Hamster Stories where my funny pet hamster was sent to the prison for pets. Is hamster Popcorn brave and fast enough to get out of dangerous traps end escape from pets police?,201330206,891218,8595,PT8M41S
11,-TntnqUGgV0,Pets & Animals,15,ViralHog,Great Dane Is Taller Than Human || ViralHog,2020-12-31T20:17:40Z,"Occurred on December 24, 2020 / Cold Lake, Canada

""Zeus is our stud male standing at 6’6”.""

Contact licensing@viralhog.com to license this or any ViralHog video.

Make money from your videos! Submit footage here: https://viralhog.com/submit

Subscribe, Like, or Follow ViralHog:
YouTube: https://www.youtube.com/viralhog
Facebook: https://fb.me/viralhog
Instagram: https://instagr.am/viralhog
Twitter: https://twitter.com/viralhog
TikTok: https://www.tiktok.com/@viralhog",199102479,1313883,4986,PT11S
12,jH7e1fDcZnY,Pets & Animals,15,AaronsAnimals,The Cat Raised by a Mouse,2021-04-23T12:30:15Z,"The story of how Phil became to be Phil. The Cat Raised by a Mouse. 
Turn on Closed Captions for Phil’s commentary.

Prince Michael's Personal Instagram➤ https://www.instagram.com/michaelismename

Big Thanks to Bentley House Minis for making the mouse house: https://youtu.be/DOetvFUIUA8


MERCH ➤ https://aaronsanimals.shop/
Facebook ➤ https://www.facebook.com/AaronsAnimals
Instagram ➤https://www.instagram.com/AaronsAnimals
Twitter ➤ https://twitter.com/AaronsAnimals

Official Website ➤ https://aaronsanimals.com/

Talent: Robert Fleet, Joe Coffey, Robert Ramirez, Robert Broski, Jason Songer Sr., Michael Conrad Danheiser, Victor Urban Picazo and Madisen Hill, Jake Rohr, Bri Ana Wagner, Patrick Shannon, Pascal Nagata, Naila Macias, Dulce Garcia, Alessandro Garcia, Mary Herlihy, Lorenzo Anzoleaga, Rhys Duffy, Michelle Benitez, Danny Hauger, Dominic, Biani Benitez & Nathan Jackson, 



Writers: Sarah W., Alex F., Aaron, Andrew,  Jay W, Mark S

Music: https://soundcloud.com/andrew-gerlicher-music

Sound: Kenji

VFX:   Ben Klewais, Natalia Raz, Narendra Moond, CGVFX

Production:  Rhys Duffy, Daniel Benitez, Lorenzo Anzoleaga, Lance B. Witmer

Production Coordinator: Lance B. Witmer
Special Thanks to GEEZERS Restaurant in Santa Fe Springs!",187120631,1200633,42314,PT13M5S
13,QqJkFM-bNfw,Pets & Animals,15,That Little Puff,Volume all the way up while Puff does some ASMR 🥰 #thatlittlepuff #asmr #catsofyoutube,2022-07-12T01:33:30Z,,183880973,6949565,6361,PT38S
14,DrPj1dF4MZU,Pets & Animals,15,OfficialHillsPet,Hill’s Science Diet: Science Did That,2022-01-06T12:51:24Z,"Combine equal parts nutritious and delicious. That’s the recipe for Hill’s Science Diet — nutrition loved by dogs and led by science.

So whether it’s helping your new puppy start life out strong, or helping your furry friend lose a few pounds, or your old friend find new energy…

Science Did That.

At Hill’s, our team of nutritional scientists and veterinarians love their dogs as much as you do yours. That’s why they are constantly working to create differences you can see, feel and trust — for dogs of every age and size, and even for dogs with a variety of health needs like skin, digestion and weight.

So no matter their ever-changing nutritional needs, you can feel confident that every bowl of Hill’s Science Diet helps you give your best friend their best life.",168096070,102,,PT16S
15,gU32HzgcM1Q,Pets & Animals,15,Jacob Colvin,Rescuing Real Life Spongebob & Patrick #shorts,2021-09-20T23:12:21Z,Today we rescue Spongebob and his friends as they wash up on the beach! Be sure to leave a Like if you Love Ocean Animals!,127070707,4874038,16499,PT49S
16,p-BujeODfoo,Pets & Animals,15,That Little Puff,Miss our ASMR? #ThatLittlePuff #Puffanythingyoulike #catsofyoutube,2022-06-26T04:18:10Z,,124294306,3681503,5849,PT31S
17,iNKr8dEP1-8,Pets & Animals,15,OfficialHillsPet,Hill’s Science Diet: Science Did That,2022-01-06T12:52:00Z,"Combine equal parts nutritious and delicious. That’s the recipe for Hill’s Science Diet — nutrition loved by cats and led by science.

So whether it’s helping your new kitten start life out strong, or helping your furry friend lose a few pounds, or your old friend find new energy…

Science Did That.

At Hill’s, our team of nutritional scientists and veterinarians love their cats as much as you do yours. That’s why they are constantly working to create differences you can see, feel and trust — for cats of every age and size, and even for cats with a variety of health needs like skin, digestion and weight.

So no matter their ever-changing nutritional needs, you can feel confident that every bowl of Hill’s Science Diet helps you give your best friend their best life.",108308897,212,,PT16S
18,KLygoXaLppk,Pets & Animals,15,Lights Camera Ants,Ants Eating Red Jello,2023-06-12T18:19:53Z,,100438822,3697908,11817,PT30S
19,Ebhqtb3dQFQ,Pets & Animals,15,That Little Puff,"Yes, it was personal with the apple. #catsofyoutube   #cat #thatlittlepuff",2022-08-06T01:08:15Z,,89862796,4813326,2864,PT31S
20,EF-oSVCCqzU,Pets & Animals,15,Brave Wilderness,STUNG by a COW KILLER!,2016-09-20T13:00:02Z,"Please SUBSCRIBE! http://bit.ly/BWchannel
Watch More - https://bit.ly/MOWSTING

On this episode of Breaking Trail, Coyote is stung by an infamous COW KILLER…the Velvet Ant!

The Velvet Ant, which is actually a species of wingless wasp, is well known for possessing one of the most painful stings in the insect kingdom. In fact, this legendary sting is so painful it has even earned them the nickname “cow killer” because it is said to be so excruciating it can actually kill a cow. 

Now the cow killing part is simply a myth but in his quest to work all the way up the insect sting pain index to the most painful sting on record, which is that of the Bullet Ant, Coyote has decided he better find out just how bad the number four ranked Velvet Ant is first.

Get ready, you're about to witness Coyote’s most painful sting yet!


Breaking Trail leaves the map behind and follows adventurer and animal expert Coyote Peterson and his crew as they encounter a variety of wildlife in the most amazing environments on the planet! 


The Brave Wilderness Channel is your one stop connection to a wild world of adventure and amazing up close animal encounters! 

Follow along with adventurer and animal expert Coyote Peterson and his crew as they lead you on three exciting expedition series - Emmy Award Winning Breaking Trail, Dragon Tails and Coyote’s Backyard - featuring everything from Grizzly Bears and Crocodiles to Rattlesnakes and Tarantulas…each episode offers an opportunity to learn something new.
      
So SUBSCRIBE NOW and join the adventure that brings you closer to the most beloved, bizarre and misunderstood creatures known to man! 

GET READY...things are about to get WILD!   
New Episodes Every Tuesday and Friday at 9AM EST

Subscribe Now! https://www.youtube.com/BraveWilderness

Find more info at: https://www.CoyotePeterson.com

Coyote Peterson on Twitter: https://twitter.com/CoyotePeterson

Coyote Peterson on Facebook: https://www.facebook.com/CoyotePeterson

Coyote Peterson on Instagram: https://www.instagram.com/CoyotePeterson

Coyote Peterson G+: https://plus.google.com/100310803754690323805/about",82097141,1223669,136411,PT15M2S
21,J6ZY0aAPvDU,Pets & Animals,15,The Secret Life of my Hamster,The Best Hamster Challenges,2021-12-19T13:45:51Z,"Legendary hamster challenges, mazes and obstacle courses!",76245307,437759,5759,PT24M46S
22,LxYXCLI5VHI,Pets & Animals,15,Luke's Goldies,What do Goldfish think during a water change?,2022-05-31T18:51:32Z,,74117397,2471901,5974,PT24S
23,fRzIt2BhSrQ,Pets & Animals,15,Tito The Raccoon,Sad raccoon gets surprise party from ferrets!,2019-04-14T19:58:45Z,"Last week, Tito threw a pool party, but no one came!  Tito's ferret friends felt bad and decided to through him a mini pool party to make up for it!  Watch as they have a good time splashing around in their mini pool!

Be sure to follow Tito The Raccoon on instagram at @TitoTheRaccoon

If you would like to own some Tito and Cheeto Apparel, follow the link below!
https://teespring.com/stores/tito-cheeto-raccoon-merch

Music:
Birds in flight",67161801,88042,4737,PT4M5S
24,MnExgQ81fhU,Pets & Animals,15,Brave Wilderness,STUNG by a TARANTULA HAWK!,2016-10-18T13:00:03Z,"Please SUBSCRIBE - http://bit.ly/BWchannel
Watch More - http://bit.ly/BTcowkiller

On this episode of Breaking Trail, Coyote gets stung by a terrifying Tarantula Hawk! 

Boasting the world’s 2nd most painful sting, the Tarantula Hawk also happens to be the largest species of wasp in North America! These enormous spider wasps are most notorious for their macabre breeding habits but are also becoming well known for their ranking on the insect sting pain index. Only trailing in behind the bullet ant in terms of “sting pain” Coyote felt it necessary to experience this fear inducing sting before taking on the highly anticipated bullet ant challenge.

So will this be the end of the line in Coyote’s sting quest…or will Coyote pass his final exam before meeting the “king of sting”? - the Bullet Ant


Get ready to witness Coyote’s most painful video yet!


Breaking Trail leaves the map behind and follows adventurer and animal expert Coyote Peterson and his crew as they encounter a variety of wildlife in the most amazing environments on the planet! 


The Brave Wilderness Channel is your one stop connection to a wild world of adventure and amazing up close animal encounters! 

Follow along with adventurer and animal expert Coyote Peterson and his crew as they lead you on three exciting expedition series - Emmy Award Winning Breaking Trail, Dragon Tails and Coyote’s Backyard - featuring everything from Grizzly Bears and Crocodiles to Rattlesnakes and Tarantulas…each episode offers an opportunity to learn something new.
      
So SUBSCRIBE NOW and join the adventure that brings you closer to the most beloved, bizarre and misunderstood creatures known to man! 

GET READY...things are about to get WILD!   
New Episodes Every Tuesday and Friday at 9AM EST

Subscribe Now! https://www.youtube.com/BraveWilderness

Find more info at: https://www.CoyotePeterson.com

Coyote Peterson on Twitter: https://twitter.com/CoyotePeterson

Coyote Peterson on Facebook: https://www.facebook.com/CoyotePeterson

Coyote Peterson on Instagram: https://www.instagram.com/CoyotePeterson

Coyote Peterson G+: https://plus.google.com/100310803754690323805/about",63591207,964259,136540,PT15M40S
25,686QQJy1f-w,Pets & Animals,15,Aquarium Info,Pineapple Portal 🍍,2021-11-28T17:05:58Z,"Let's create a PINEAPPLE PORTAL For my Guppies!

I use Wetpets aquariums for all my builds. You can get yours here with $25 off using this link!: https://wetpets.co/

You can subscribe to my Patreon for exclusive behind-the-scenes content and early access to my video ideas and Wetpets product launches. Your support makes everything I do possible. Subscribe here: https://www.patreon.com/aquariuminfo

If you have any comments, suggestions or questions, leave them down in the comments! Also for additional content like this, video tutorials, projects sneak peeks and more, follow me on Facebook and Instagram @aquariuminfo.

•
•

#aquascape #aquascaping #aquarium #aquariumsofinstagram #plantedaquarium #aquariumhobby #fishtank #fish #plantedtank #fishkeeping",62306534,1242704,1262,PT16S
26,y699qXKDVwE,Pets & Animals,15,Australia Zoo,Robert Irwin's Australia Zoo Tour | Irwin Family Adventures,2014-03-09T23:04:51Z,"Robert Irwin is following in Steve's footsteps with the release of his own Australia Zoo tour! Come behind the scenes with Robert on this interactive tour of Australia Zoo.

Keep up to date with all things Irwin -

Instagram : 

Bindi - https://www.instagram.com/bindisueirwin/?hl=en 
Robert - https://www.instagram.com/robertirwinphotography/?hl=en

Facebook : 

Bindi - https://www.facebook.com/BindisueIrwin

Twitter : 

Terri - https://twitter.com/TerriIrwin?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor 
Bindi - https://twitter.com/BindiIrwin?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor
Robert - https://twitter.com/RobertIrwin?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor

Be part of the Irwin family like never before as we share behind-the-scenes moments captured on Terri’s handycam and discover our marvellous world of wildlife with the Irwins. Enjoy hilarious travels and day to day life at Australia Zoo, you’ll see it all! We throw back to awesome Croc Hunter footage, precious moments of Steve and young Bindi and Robert and all the fantastic family fun. Check it out!

#IrwinFamilyAdventures #RobertIrwin #AustraliaZoo",59803962,99859,1747,PT7M15S
27,QcLAgHsEKUE,Pets & Animals,15,Odd Animal Specimens,How do Rattlesnake Rattles Make Sound?,2021-07-07T11:00:12Z,"Rattlesnake rattles make sound in an interesting way. 
Here's how.  #shorts",59069597,4121932,17640,PT55S
28,vuHuKvhG88U,Pets & Animals,15,WILD VERSUS,This Alligator Will Die From 860 Volts,2021-09-19T16:00:27Z,"For copyright matters please contact us at: wilsongeorge3007@gmail.com
One creature that’s developed a shocking but effective defense mechanism is none other than the electric eel, able to spontaneously generate high-voltage pulses of electricity.",58467911,542176,18118,PT8M33S
29,crqOIpAsgJU,Pets & Animals,15,OfficialHillsPet,Hill’s Prescription Diet: Science Did That,2022-06-22T15:42:13Z,"For dogs who need it most, science never stops fighting. 

So whether it’s turning setbacks into bouncebacks, finding the perfect fit for their unique nutritional needs, or making sure every dog has the vet recommended dog food they need to feel their best and be the goofy, quirky, ball of personality you love… 

Science Did That. 

At Hill’s, our team of nutritional scientists and veterinarians never stops fighting either. That’s why they’re constantly working to develop vet recommended pet food that helps dogs take on what life throws their way — life-transforming pet nutrition to support your vet’s life-changing care.

Ask your vet if Hill’s Prescription Diet is right for your dog. https://www.hillspet.com/prescription-diet",54917927,49,,PT16S
30,2HFSaxIsJCE,Pets & Animals,15,The Dodo,Tiny Baby Stoat Has The Best Reaction When She Meets Someone Like Her | The Dodo Little But Fierce,2021-02-22T17:00:01Z,"At less than 4 weeks old, Whisper was abandoned by her mom. Robert cared for her around the clock, but what she really needed was a friend like her. Then another baby stoat named Stuart came along. Watch the moment they meet!

Check out more of Robert E Fuller's work on YouTube: http://thedo.do/fuller527.


Introducing Dodo swag!  https://shop.thedodo.com/

Love Animals? Subscribe: http://thedo.do/2tv6Ocd
¿Hablas español?: https://thedo.do/2BsuN4o

Follow The Dodo:
Tweet with us on Twitter: https://thedo.do/2Jast1M
Howl with us on TikTok: https://thedo.do/2qFkbGT
Take a peek at our Snapchat: http://thedo.do/2gkVhsz
Love our Instagram: http://thedo.do/2agAEce
Like us on Facebook: http://thedo.do/1dJ9lmn
Read more on our site: http://thedo.do/KWDoNt

For the love of animals. Pass it on.
#thedodo #animals #dog #cat #kitten #puppy",45974458,800116,23978,PT4M25S
31,8Yn6LtF60Us,Pets & Animals,15,Fish4Ever,Axolotl Portal 🦎,2022-03-02T19:54:38Z,"#shorts 

Portal Feeding Rings + duckweed: https://fishportals.com
Instagram: https://www.instagram.com/fish4everchannel/
TikTok: https://www.tiktok.com/@fish4everchannel?lang=en

My tank: https://amzn.to/3q0XeMw
All the products I use: https://www.amazon.com/shop/influencer-a9399784 

Email:
Fish4EverChannel@gmail.com",43970875,790932,2159,PT14S
32,FV-d-WoiFzU,Pets & Animals,15,Nat Geo WILD,Here's What Happens After an Elephant Dies | Nat Geo Wild,2018-09-12T12:00:02Z,"Elephant carcasses briefly become busy ecosystems of their own.
➡ Subscribe: http://bit.ly/NatGeoWILDSubscribe

#NatGeoWILD #Elephants #Death

About National Geographic Wild:
National Geographic Wild is a place for all things animals and for animal-lovers alike. Take a journey through the animal kingdom with us and discover things you never knew before, or rediscover your favorite animals!

Get More National Geographic Wild: 
Official Site: http://bit.ly/NatGeoWILD
Facebook: http://bit.ly/NGWFacebook
Twitter: http://bit.ly/NGWTwitter
Instagram: http://bit.ly/NGWInstagram

This African elephant is on the verge of death. It was likely tusked in its side by another male elephant during a fight. What happens next reveals how enormously important an elephant is to its ecosystem. Elephants arrive on the scene to mourn the loss of their fellow elephant. The mourning process includes “body-mounting,” in which they climb on the carcass. They also mourn by walking backwards towards the body, often touching it with their hind foot. They will explore the body with their trunks and front feet. Whether elephants culturally transmit and learn these actions is part of an ongoing study. Hyenas arrived overnight and opened the belly of the carcass, tearing through the tough elephant hide. This gives the opportunity for white-backed vultures to feed.

Vultures don’t have strong enough beaks to tear through the elephant's hide, so they have to wait in line behind the hyenas. While sad, these deaths are crucial for ecosystems. These feasts can be life saving for vultures, whose populations have plummeted worldwide as humans have changed their habitats and poisoned them. A leopard comes to investigate but decides to eat elsewhere. Elephant carcasses briefly become busy ecosystems of their own. Apart from scavenging, there’s a full community of decomposers like maggots that chow down on anything the bigger scavengers don’t get to quickly enough. A carcass site becomes soaked with blood and fluids that are released during decomposition, creating a fertile patch of ground as microbes release nutrients into the soil. 

Scientists use carcass counts for keeping tabs on elephant population health. So not only does this elephant's carcass provide a highly beneficial service to the surrounding ecosystem ... it may ultimately help with science and elephant conservation.

Read more in ""Watch What Happens When Scavengers Find a Several-Ton Carcass""
https://on.natgeo.com/2O3Nlda

Learn more about African Elephant:
https://on.natgeo.com/2OnisFd

Here's What Happens After an Elephant Dies | Nat Geo Wild
https://youtu.be/FV-d-WoiFzU

Nat Geo Wild 
https://www.youtube.com/user/NatGeoWild",41628420,286958,13344,PT6M48S
33,86KxsTGy0X0,Pets & Animals,15,Jacob Colvin,Will Invasive Shrimp Parasites EAT EACHOTHER? Part 1 #shorts,2021-04-12T23:03:57Z,#shorts,41359377,1834510,4794,PT41S
34,BYaaOQeMfR0,Pets & Animals,15,Aquarium Info,Why I don't Release my Axolotl  🔐,2023-02-14T20:14:21Z,,30255889,1244684,3042,PT23S
35,0SuNIoS1yxA,Pets & Animals,15,River Monsters™,Swimming With Red Belly Piranhas In A Pool | PIRANHA | River Monsters,2015-04-29T22:30:00Z,"Would you be brave enough to get into Jeremy Wade's piranha pool? Continuing his experiments on piranha behaviour, Jeremy immerses himself into a swimming pool full of some of the most dangerous fish on the planet. 

#RiverMonsters #JeremyWade #Piranha

Welcome to the official River Monsters YouTube channel. Be sure to subscribe to keep up to date with the latest river monsters Jeremy hooks on the end of his line!

Subscribe For More River Monsters™: http://bit.ly/1FWpuCI

Buy merch here! https://rivermonsters-store.com/
River Monsters is a British and American wildlife documentary television programme produced for Animal Planet by Icon Films of Bristol, United Kingdom. It is hosted by extreme angler and biologist Jeremy Wade.

Follow The Adventure:
Twitter: https://twitter.com/RiverMonstersUK
Facebook: https://www.facebook.com/RiverMonstersGlobal
Website: http://www.rivermonsters.tv/

Fish On! With the app - available on iOS and Google Play:
https://itunes.apple.com/gb/app/river-monsters-fish-on!/id428834749?mt=8
https://play.google.com/store/apps/details?id=com.wandw.fishing",29405582,113155,5905,PT2M52S
36,XvaGs5APJm4,Pets & Animals,15,Crusoe the Dachshund,"Ep#3: Quarantine Part 3 - WE'RE FREE! (Well, almost...)",2020-06-16T01:40:23Z,"In the 3rd and final installment of the #Quarantine diaries, the dogs are finally ""free""! Well, almost, as you'll see. 

In this video, the adorable little dachshunds Crusoe and Daphne are overjoyed to the idea of #reopening  and so rush outside in pure excitement to run around the yard, not realizing that dogs were always allowed to go outside even during lockdowns and quarantine! But oh well.

They then decide they want to go into public to get some ice cream. But of course, they need their masks to go into public, and to practice physical distancing. So Daphne rushes to make some masks on the sewing machine for the family. Although, they don't turn out so good and turns out DAD is the one which has to sew!

Finally they make their masks and go get some ice cream, from a rather strange labrador dog ice cream server who eats all their ice cream.

At the end, Crusoe has some words about his surgery. Thanks for being a fan of Crusoe the dachshund and we appreciate your support and care for our little puppy...

----
Get official Crusoe merch here: http://celebritydachshund.com/store
----
Follow Crusoe in more places!

Instagram: @crusoe_dachshund
TikTok: @crusoe_dachshund
Facebook: http://facebook.com/crusoedachshund
Facebook Fan Group: http://facebook.com/groups/crusoedachshundfans
Twitter: http://twitter.com/celeb_dachshund
----
Behind the Scenes Blogs come out at http://celebritydachshund.com",27840043,113550,9463,PT10M22S
37,xK5YixvTf8A,Pets & Animals,15,OfficialHillsPet,Hill’s Prescription Diet: Science Did That,2022-06-22T15:39:11Z,"For cats who need it most, science never stops fighting. 

So whether it’s turning setbacks into bouncebacks, finding the perfect fit for their unique nutritional needs, or making sure every cat has the vet recommended cat food they need to feel their best and be the sassy, quirky, ball of personality you love… 

Science Did That. 

At Hill’s, our team of nutritional scientists and veterinarians never stops fighting either. That’s why they’re constantly working to develop vet recommended pet food that helps cats take on what life throws their way — life-transforming pet nutrition to support your vet’s life-changing care.

Ask your vet if Hill’s Prescription Diet is right for your cat. https://www.hillspet.com/prescription-diet",27953486,45,,PT16S
38,AYJAJWCS8eM,Pets & Animals,15,Animal Adventures,Can Animals Have Friendships With Humans? | Animal Odd Couples | Animal Adventures,2019-03-03T19:00:01Z,"Wildlife biologist Liz Bonnin sets off on a worldwide journey of discovery to find out why animals of different species make friends with each other, and even fall in love.
Wildlife biologist Liz Bonnin goes on a journey of discovery to find out the science behind unusual interactions in the animal kingdom. Some of the surprising associations include a polar bear befriending huskies, a cat mothering ducklings, and an orangutan who keeps a pet dog. These odd pairings are not just limited to different species; animal relationships with humans are also explored, as people have been known to keep exotic pets such as lions, hippos and buffalos. Bonnin investigates the root of the affectionate connections and tries to uncover the reasons for the behaviours. 
Some people have sought out unusual, and even potentially dangerous relationships, with some very surprising animals.""

Content licensed by: DRG

Any queries, please contact us at: owned-enquiries@littledotstudios.com",25404570,180445,10771,PT58M44S
39,ebeNeQFUMa0,Pets & Animals,15,BBC Earth,Extraordinary Octopus Takes To Land | The Hunt | BBC Earth,2017-07-23T09:00:06Z,"Octopuses are marine animals, that live and breath underwater, so at low tide one would expect them to be imprisoned in rocky pools. This extraordinary species found in Northern Australia is like no other Octopus, and land is no obstacle when hunting for Crabs. Subscribe: http://bit.ly/BBCEarthSub

Taken From The Hunt BBC series. Visit http://www.bbc.com/earth/world for all the latest animal news and wildlife videos
Want to share your views with the team behind BBC Earth and win prizes? Join our fan panel here: https://tinyurl.com/YouTube-BBCEarth-FanPanel

BBC Earth Facebook http://www.facebook.com/bbcearth 
BBC Earth Twitter http://www.twitter.com/bbcearth
BBC Earth Instagram https://www.instagram.com/bbcearth/?hl=en

The world is an amazing place full of stories, beauty and natural wonder. Jump in to BBC Earth's YouTube channel and meet your planet.
You'll find 50 years worth of astounding, entertaining, thought-provoking and educational natural history content on here.
Dramatic, rare, and exclusive, nature doesn't get more exciting than this. Subscribe to be the first to view new videos.

And you can become part of the BBC community by checking out our BBC Earth Facebook page. Here you'll find the best natural history content from the web, exclusive videos and images and a thriving, vibrant community.

This is a commercial channel from BBC Studios. Service & Feedback https://www.bbcstudios.com/contact/contact-us/",23992079,131723,7583,PT3M55S
40,wir7jmefyec,Pets & Animals,15,Dr. Plants,Simulating a Desert for 100 Days,2023-02-18T16:18:33Z,"#ecosystem #paludarium #vivarium 
Scorpions, Death Feigning Beetles, Mexican Jumping Beans, and so much more! Over the past 100 days, I documented my little chunk of the desert. Watch as it transforms from a barren wasteland into a thriving ecosystem!

💬 Discord: https://discord.gg/FGAKchEE4z",21821828,466006,9997,PT8M48S
41,OAGfx7eB3gA,Pets & Animals,15,Helpful Vancouver Vet,How to pick up a cat like a pro - Vet advice on cat handling.,2018-05-01T23:13:42Z,"Dr.  Burstyn and his feline friends demonstrate how to pick up a cat in a way that is comfortable for the cat and safe for you.  A must watch for anyone with a feline in the family.

Hit that Super Thanks button if you find the video helpful!
Please support on Patreon: https://www.patreon.com/HVVet
Some cute SquishThatCat merch: https://www.redbubble.com/people/arbutuswest?asc=u

SquishThatCat: https://youtu.be/OAGfx7eB3gA
Is it ok to carry a cat like a baby?: https://youtu.be/-wRdQmYXc8M
Cat names that get your cat's attention: https://youtu.be/P3N76oGdj3I
How to trim a cat's nails: https://youtu.be/o1XisXBVe8g
How not to pick up your cat: https://youtu.be/wNeLaH-2IJg

#cat #youtube #howto #squishthatcat
========================================================================
In Vancouver, BC?  You can meet Dr. Uri and his team at:

Arbutus West Animal Clinic - www.awac.ca
Vancouver East Veterinary Clinic - www.vancouvereast.vet",20793060,807331,4811,PT6M54S
