,type,title,chapters,status,genres,favorites,popularity,rank,score,members,synopsis,volumns,authors,publish_time
1740,manhwa,I Became the Chef of the Dragon King,Unknown,Publishing,"Adventure,Comedy,Fantasy",1,#23762,#26179,N/A,385,"Cheong Shim threw herself into the sea of Indangsu! What will happen when she wakes up in a lazy dragon's dungeon? Meet many cute monsters while living a delicious, symbiotic life!

(Source: Naver Corporation, translated)",Unknown,"Moon, Back-kyung (Story), Karakul (Art)","Feb  24, 2020 to ?"
1741,manhwa,This Magical Moment,108,Finished,"Life,Supernatural",3,#36705,#26182,N/A,136,"Everyday life can be tough even at the best of times, and when you're a witch, an aspiring nun, or a former child actor, it gets a lot tougher! All Bakha, Minhyeok, Sara, and Sanghyeop want to do is live like everyone else and follow their dreams, but they are constantly confronted with prejudice and discrimination from those they encounter. Will they be able to show the world that despite their differences, people are all the same deep down?

(Source: Webtoon Entertainment)",Unknown,"Na, Yun-hui (Story & Art)","Jul  5, 2016 to Jul  17, 2018"
1742,manhwa,Sword of the Falcon,111,Finished,"Action,Drama,Fantasy,Romance",1,#40444,#26183,N/A,106,"Rescued from a band of human traffickers, Eremia, the continent's most renowned traveling musician, meets Rajid Shan, the ruler of Istania. Soon, fate brings Eremia into the palace and she's forced to serve as his royal musician. They bond over their shared love of Istania's lore, but the threat of a devastating war looms on the horizon. Will Eremia be forced to watch the nation burn, as history repeats itself? And will Rajid realize that even a caged songbird longs to be free?

(Source: Tappytoon)",10,"Kim, Kyungmi (Story), Choi, Soojeong (Art)","May  1, 2012 to Aug  1, 2018"
1743,manhwa,Holy Idol,86,Finished,"Comedy,Supernatural",1,#30273,#26185,N/A,221,"Rembrary, the deputy of God loved by all and the holy high priest. While fighting against the Demon King who invaded his world, he woke up as an underrated idol in Korea! Will he be able to safely adjust to the idol life and return to his original world?

(Source: Naver Corporation, translated)",Unknown,"Shin, Hwajin (Story), Aksa (Art)","Dec  28, 2020 to Jun  29, 2022"
1744,manhwa,I Shall Kill That Sweet Devil,Unknown,Publishing,Drama,3,#23503,#26193,N/A,394,"Chloe Garnache is an alluring trap for the emperor. After living a life full of abuse at the hands of her family, Chloe is finally freed from her torture by the grand duke, Kairos Ludwig. However, her days of getting taken advantage of are far from over. The only reason Kairos took her in is because of her beauty, which he plans to use in order to lure and kill the emperor. Chloe willingly follows Kairos' orders, having fallen for his kind and gentle gestures. Unfortunately, her feelings are never returned, and she is met with a pitiful death once her task is fulfilled. But just when things seem to be over, Chloe awakens to find herself back before her life came spiraling down. And this time, she won't be swayed by the sweet words of the devilish grand duke...

(Source: Tappytoon)",Unknown,"Kkulkki (Story), Rosé (Art)","Nov  27, 2021 to ?"
1745,manhwa,The Readymade Queen,100,Finished,"Drama,Romance",0,#23616,#26194,N/A,390,"After her house falls to ruin, Abigail Dilloa is relegated to serving an imprisoned princess for the rest of her life. Just as she finally comes to terms with her fate, assassins murder the sweet princess in cold blood. Faced with the same grisly fate, Abigail's past regrets flash before her eyes, but she is saved at the last minute by Duke Lakiel de Edelgard. However, the cunning duke is hell-bent on revenge, and he gives her an ultimatum: die, or play the part of Princess Violeta in his sinister succession scheme. Now that she has become a puppet in this play, will Abigail manage to fool the world and steal the throne? Or, will the cruel politics of the palace expose her act as nothing but a sham?

(Source: Tappytoon)",Unknown,"Eododam (Story), Kub (Art), 109 (Art)","Feb  7, 2020 to Aug  4, 2021"
1746,manhwa,Resigning as the Villainess,Unknown,Publishing,"Fantasy,Romance",1,#19318,#26196,N/A,572,"Waking up as the villainess destined for a gruesome death, Olivia de Versace only has two goals in mind: 1. Avoid the Imperial Palace at all costs, and 2. Marry her childhood crush and live her life in peace. With a newfound passion for both swordsmanship and commerce and romance in the air, Olivia is building her reputation as the new local girlboss. But... does all of this attention come at a price? Why are all of these men she's trying to stay far away from flocking to her side?!

(Source: Tapas Media)",Unknown,"FBI Gyeonggo (Story), Semi (Art)","Feb  8, 2022 to ?"
1747,manhwa,Heavenly Roommates,81,Finished,"Comedy,Supernatural",0,#30389,#26198,N/A,218,"As a rabbit who lost her baby to a tiger, Myoryeong is infuriated by the cruel ways of the jungle, where the weak fall prey to the strong. With fire in her heart, she throws herself into spiritual training to become a divine being and rise to the heavenly emperor's throne to create an ideal world. But heaven is full of naysayers, and Myoryeong's resolve weakens naturally with time. Just when she's settled for the status quo, the god she serves suddenly throws her down to earth with an impossible quest--finding a mythical flower called the ""udumbara"" that will save the human world. What's more, her mission partner is none other than Hanho... the very tiger who was responsible for her baby's death! Will the two enemies be able to set aside their past conflict and rescue humanity?

(Source: Tappytoon)",Unknown,"Maro (Story & Art), Kang, Jaegeon (Art)","Nov  17, 2020 to Apr  5, 2023"
1748,manhwa,Baby Finger,74,Finished,"Drama,Romance",0,#63182,#26202,N/A,17,"After serving his jail sentence, Yongho is determined to start anew for the sake of his single mother... However, he learns of the existence of a girl who is bedridden because of him.

(Source: Naver Corporation, translated)",Unknown,"Lee, Icksu (Story & Art)","May  2, 2008 to Oct  6, 2009"
1749,manhwa,Salad Days,Unknown,Publishing,"Drama,Romance",0,#61567,#26205,N/A,24,"Jooah, Hyunah and Yeoim are university students who are in relationships. Jooah has a handsome and perfect boyfriend but is disheartened by the fact that he prioritizes his work before her, Hyunah has been in a relationship with her boyfriend long enough that it has become boring and has thrown a sweet, soft and heart fluttering romance to the dogs, Yeoim struggles with complicated family circumstances and an immature boyfriend. Who said that romance in the twenties is only flashy and beautiful! Getting hurt and giving hurt, there's nothing as clumsy and unstable... This love like war that makes one feel like they are flying in the sky and then brings them crashing down to ground. The bittersweet love story of three female protagonist unfolds!

(Source: Netcomics)",Unknown,Seolnamu (Story & Art),"Mar  12, 2021 to ?"
1750,manhwa,Spirit Hunter,Unknown,Publishing,"Action,Adventure,Supernatural",0,#26607,#26206,N/A,300,"Spirits roam the land in the mountainous country of Donghye. Some live peacefully alongside human beings, whereas others prey on the innocent. Solitary swordsman Sehui Han travels the land hunting down spirits and ghosts that plague the lives of ordinary folk. He is aided by a powerful spirit called Black Tiger, who grants Sehui strength in return for being allowed to feed on the spirits they meet. One day, Sehui encounters a young spirit called the Hwimori. Though she appears to be an innocent child, government soldiers are on her trail, determined to track her down. Empathizing with her plight, Sehui embarks upon a journey to restore her name and memories...but what will they find at the end of their road?

(Source: Tappytoon)",Unknown,"Yoon, Hyun-seung (Story), Bang, Seung-hyun (Art)","Aug  27, 2020 to ?"
1751,manhwa,Nameless Lantern,Unknown,Publishing,Drama,0,#52251,#26207,N/A,51,"The state of Joseon is defeated by the invaders of the royal family. Two girls are born with a power that both the emperor and his traitors can use. Will this light illuminate the chaos of the times that have come? Or will it be the reason an entire country burns out? A new story begins!

(Source: Lezhin Entertainment, translated)",Unknown,Ijae (Story & Art),"Aug  27, 2020 to ?"
