,type,title,chapters,status,genres,favorites,popularity,rank,score,members,synopsis,volumns,authors,publish_time
2522,manhwa,Yebbeun Namja,Unknown,Finished,"Comedy,Romance",8,#37993,#34094,N/A,125,"Dokgo Ma-Te is the most beautiful man in the world. He is also an ambitious man and wants to make a lot money using his beautiful appearance. Dokgo Ma-Te meets Hong Nya-Nya, the ex-daughter-in-law of a rich family. Hong Nya-Nya recognizes Dokgo Ma-Te's ambitions and becomes his mentor. Hong Nya-Nya then gives Dokgo Ma-Te a mission to seduce 10 different women. The women have all succeeded in different fields and Dokgo Ma-Te is to glean their special abilities. A strange woman then appears in front of Dokgo Ma-Te. Her name is Kim Bo-Tong, an ordinary girl from poor background. She has a huge crush on Dokgo Ma-Te. Can she make Dokgo Ma-Te love her?

(Source: MyDramaList.com)",17,"Chon, Kye Young (Story & Art)",Nov  2009 to Apr  2012
2523,manhwa,Sister,1,Finished,"Comedy,Life",1,#47805,#34482,N/A,66,An older brother worry about his sloven little sister. Does he really need to worry though?,Unknown,"Lee, Sun Ah (Story & Art)","Sep  24, 2011"
2524,manhwa,Conditions to be Husband,Unknown,Finished,"Comedy,Drama,Romance,Life",0,#53302,#34604,N/A,48,"Through a husband and wife's bickering, everyday life, we can see into their minds and understand why people act the way they do.",1,"Lee, Shi Young (Story & Art)",2007
2525,manhwa,A Thousand Petals,90,Finished,"Drama,Fantasy,Romance",0,#23340,#35119,N/A,399,A story about a young girl who loses her mother.,5,Sirial (Story & Art),"Oct  25, 2013 to Apr  30, 2015"
2526,manhwa,The Daughter of the General,Unknown,Finished,"Comedy,Drama,Romance",3,#33689,#35174,N/A,169,"After witnessing her father dragged off by a loan shark and found dead, Da Ra Ji is determined to do justice to those people who killed her father.",14,"Han, Yu-Rang (Story & Art)","Jan  7, 2012 to Jul  24, 2012"
2527,manhwa,Jane and Harlequin,1,Finished,Drama,0,#42680,#35236,N/A,91,"The story is about two girls who have been friends for many years. The two girls are very different and eventually work on very different paths, but they still share something common.

(Source: MU)",Unknown,"Ka, Yu Jin (Story & Art)","Aug  25, 2012"
2528,manhwa,Enjoy Ghost Company Life!,1,Finished,Supernatural,0,#49045,#35286,N/A,61,"A young woman dies and becomes a ghost. Soon she finds out that life after death isn't so different from life before death.

Would you like to die now?

(Source: Sura's Place)",Unknown,Ilwoel (Story & Art),Not available
2529,manhwa,Yeongsuui Bom,26,Finished,"Comedy,Romance",1,#29023,#35470,N/A,245,"Spring was never Yungsuu's favourite season, until he met this girl. From the moment he captured her with his camera, he knew he was in love. She, Iyang, was charming (in his eyes), even if in reality, she is a more disgusting, agressive tomboy. Furthermore, he found and peeked at her artbook one day, revealing something that she has a rather shocking hobby that may change his mind (or not)...

(Source: MU)",2,"Lee, Yun-hee (Story & Art)","Oct  31, 2014 to May  15, 2015"
2530,manhwa,The Chronicle of Myo-Jin,36,Finished,"Drama,Mystery,Supernatural",1,#39862,#35681,N/A,110,"This is a chronicle of a man named Myo-Jin who seeks to reenter the Heavens. Myo-Jin was one of god in heavens but fell down to earth. So he wants to find a way back to heaven.

There are four main characters:
'A man who searches his own self.,
'A woman who crave absolute power.,'
'A woman who dreams of life.,'
'A man who seeks to reenter the Heavens.'

(Source: Sura's place)",4,Jellybean (Story & Art),"Nov  21, 2013 to Sep  10, 2015"
2531,manhwa,Denma,1410,Finished,"Action,Adventure,Fantasy,Sci-Fi",3,#25506,#35742,N/A,330,"Silverquick is an intergalatic courier delivery services corporate that hires quanx with special abilities as their delivery men. Dike a.k.a the Merciless Death of Planet Urano becomes indebted to Silverquick, and becomes trapped inside a body of a small child named Denma. He takes off in a journey of making interstellar deliveries in hope of paying off his debt and reclaiming his body...

(Source: LINE Webtoon)",19,"Yang, Youngsoon (Story & Art)","Jan  8, 2010 to Dec  29, 2019"
2532,manhwa,Guardians of the Video Game,265,Finished,"Comedy,Fantasy",12,#27394,#35743,N/A,280,"Patch is an elite video game agent working for a secret company that builds, operates, and guards the world of video game unbeknownst to game players. His perfect career as an elite agent starts to crumble as he gets spotted by the ""Hungry Bird"" game Player arriving unexpectedly to the game scene...

(Source: LINE Webtoon)",Unknown,Gasfard (Story & Art),"Oct  15, 2014 to Apr  28, 2021"
2533,manhwa,Penguin Loves Mev,813,Finished,Life,0,#41994,#35744,N/A,95,"Penguin is a Korean cartoonist who got married to an English man Mev. Sometimes they are faced with cultural differences, but they never fail to put a smile on each other's face. Follow their love story with this comic!

(Source: LINE Webtoon)",Unknown,Penguin (Story & Art),"Jun  2, 2010 to May  24, 2018"
2534,manhwa,Monster Idols,91,Finished,Romance,0,#34526,#35762,N/A,159,"Choi Hong suddenly becomes the stylist of a popular boy band, Real Monsters, after discovering they are actually supernatural beings who desperately want to be human. It becomes her task to transform the band of fashion misfits into fashion icons so that they can obtain the love from their fans they need, in order to become human for good.

(Source: Spottoon)",4,"Lee, Won-Sik (Story), Min-Hong (Art)","Nov  17, 2012 to Jan  17, 2015"
2535,manhwa,Romance Killer,52,Finished,"Action,Drama,Romance",0,#43582,#35763,N/A,86,"Bong-Man used to be an accomplished hit-man but he gave it all up when he fell in love with one of his targets and married her. 7 years later, he lives a stunningly mundane life being bossed around by his now plastic surgery crazed wife and their teenage daughter. He yearns for his younger days when he was a strong and powerful killer but when an attractive teenage girl, Miu, enters his life, he suddenly finds a new reason to live.

(Source: Spottoon)",2,"Kang, Doha (Story & Art)","May  9, 2006 to  2007"
2536,manhwa,Fist of Legend,40,Finished,"Action,Drama,Sports",0,#37734,#35764,N/A,127,"Divorced, broke and working in construction, Lim Duk Gue is anything but your ideal father.

However, a talent scout asked him to form part of Fist of Legend, a TV program where middle aged men who had once been renowned for being strong during their teens fight in an all out contest to see who becomes the winner. The looser in turn being ridiculed by everyone else.

Obviously, he refused. But now that his daughter has gotten herself into more trouble than what she could handle, Lim Duk Gue decides to participate in Fist of Legend for the prize money so he can avoid his only child from being expelled from her school.

(Source: Spottoon)",2,"Lee, Jong-Kyu (Story), Lee, Yoon-Kyoon (Art)","Dec  2, 2010 to Dec  21, 2011"
2537,manhwa,Ikki,80,Finished,"Mystery,Suspense",0,#34791,#35766,N/A,156,"After the death of his estranged father, a young man travels to a strange countryside town to take care of the funeral arrangements. With his own life in shambles, he decides to stay but finds the village people less than welcoming. Their odd behavior and the things his father left behind, leads him on a dangerous path to a truth that might be better left buried.

(Source: Spottoon)",5,"Yoon, Tae-Ho (Story & Art)","Aug  20, 2008 to Jul  2, 2009"
2538,manhwa,Dieter,Unknown,Finished,"Comedy,Drama,Romance,Life",0,#51589,#35767,N/A,53,"Suzi Shin has never been thin in her life. But now that she is in her twenties, her addiction to food has gotten out of control and her weight has soared to dangerous levels. She becomes determined to lose weight with the help of a live-in trainer, Chun-hee Seo and Suzi must battle diets, exercise and her inner demons in order to find her way to thinness.

(Source: spottoon)",3,"Caramel (Art), Neon_B (Story)","Feb  23, 2011 to Jul  6, 2012"
2539,manhwa,Last,40,Finished,"Action,Drama",0,#51175,#35768,N/A,54,"Tae-ho Jang's stock market scam was supposed to be a sure thing but things go terribly wrong and he loses $35 million. The operation was initially funded with dirty money from corrupt businessmen and thugs and they are now coming after Tae-ho. He must do whatever it takes to recover the money before his life and the lives of his loved ones are eliminated. 

(Source: spottoon)",3,"Kang, Hyung Kyu (Story & Art)","Feb  28, 2011 to Jan  9, 2012"
2540,manhwa,Amanza,110,Finished,"Drama,Fantasy",1,#41621,#35770,N/A,98,"A 26-year-old man's life is turned upside down when he is diagnosed with terminal stomach cancer. As he struggles with the pain of his treatment and the realization that he never truly lived, he retreats into his imagination, to a magical forest where answers and miracles can be found.

(Source: Spottoon)",5,"Kim, Bo-Tong (Story & Art)",Sep  2013 to Oct  2014
2541,manhwa,Bright Future,16,Finished,"Action,Drama,Mystery,Suspense",0,#51176,#35772,N/A,54,"A brutal attack as a child leaves Hyun-Tae emotionless and numb with the inability to feel pain. His condition allows him to become a ruthless gangster that everyone fears. As he begins to hunt for the truth about his past, he also sets his eye on finding a missing jewel worth millions that puts his life at risk.

(Source: SpotToon)",2,"Lee, Woo Yeol (Story), Jin, Chul-Soo (Story), Lee, Young-Gon (Art)",2009 to  2012
2542,manhwa,"Secretly, Greatly",Unknown,Finished,"Action,Comedy,Drama",3,#28778,#35773,N/A,249,"At the top of his class, Won Ryu-hwan ranks as one of the elite soldiers in the North Korean military. Due to his outstanding talent, Ryu-hwan has been selected for the 5446 Project: a mission to infiltrate the South and gather information on its inhabitants. However, upon deployment, he is utterly disappointed to find out what this truly entails—he must disguise himself as a village bum in Seoul. Fiercely loyal to his country nonetheless, Ryu-hwan dutifully commits to this humiliating role and successfully establishes himself as Bang Dong-gu, the bottom of the bottom-rung.

Two years later, Ryu-hwan has persevered, despite no sign of the mission progressing. Yet the arrival of Lieutenants Rhee Hae-rang and Rhee Hae-jin, two fellow spies from his division, heralds the winds of change to their mission. As they settle in the town, developments between the North and South threaten to alter the status quo. With their loyalties to each other and their home being tested, the three men must decide what is most important to them: their devotion to their country or their very own lives.

[Written by MAL Rewrite]",2,Hun (Story & Art),"Jul  19, 2010 to Apr  28, 2011"
2543,manhwa,The Five,52,Finished,"Action,Drama,Mystery,Suspense",0,#49051,#35774,N/A,61,"Eun-ah is the only survivor of a brutal attack on her family by a deranged serial killer. She is left paralyzed from the waist down and becomes obsessed with finding and killing the person who destroyed her life. She assembles a group of outcasts, each in need of an organ transplant, with the promise that if they help her, she will give them her own organs in return.

(Source: SpotToon)",5,"Jeong, Yeun-Sik (Story & Art)","Apr  9, 2011 to Oct  25, 2011"
2544,manhwa,Moonlight Hair,125,Finished,"Action,Adventure,Drama",0,#38783,#35775,N/A,118,"A misfit child is born into a small Sioux warrior tribe, but will his birth signify its destruction, or will he be the savior of his people. 

(Source: Tapastic)",Unknown,"Hong, Dae-Eui (Story & Art)","Nov  2010 to Jun  28, 2013"
2545,manhwa,Interview,8,Finished,"Mystery,Suspense",0,#45260,#35776,N/A,78,"A writer suffering from writer's block, and a world trapped inside his head. This was an Interview he never wanted, and definitely not one he expected. 

(Source: Tapastic)",1,Ludovico (Story & Art),"Jul  1, 2011 to Sep  16, 2011"
2546,manhwa,Estancia,61,Finished,"Action,Adventure,Mystery,Sci-Fi",0,#50051,#35777,N/A,58,"Fight to Live, Fight to Survive. If you want to live, reach Estancia. Your life is in your hands. 

Sakia is a city of criminals - criminals who have been stripped of the memories of their past. Here, they rot yearning for the one thing they remember, their homes, their heaven, Estancia. 

There is only one rule in Sakia. No one leaves without permission! The irony though, there is an escape, a train that leaves the city regularly. Is it too good to be true? Or is someone helping them, and why is Estancia the only thing they can remember? 

(Source: Tapastic)",3,Poongkyung (Story & Art),"Nov  10, 2005 to Jun  18, 2006"
2547,manhwa,Blood Ocean,164,Finished,"Action,Adventure,Mystery,Sci-Fi",0,#50494,#35778,N/A,56,"Desperation leads humanity to eternal life, but will they be able to harvest its power? Or will it eventually lead to their end.

Humanity has long sought to discover the secrets of eternal life. Many have suffered and died in search of the legendary ""Fountain of Youth,"" but none have succeeded on Earth. The answer comes unexpectedly when humanity is forced into space when Earth becomes imminently inhabitable.

Blood Ocean is a story based in the Pioneering Age of Space. War between the Federation and the Colonies plagues the galaxy as each fight to claim the Colquitt as their own. In the midst of the disaster, conspiracies and plot twists are revealed.

(Source: tapastic)",Unknown,Poongkyung (Story & Art),"2005 to Feb  27, 2008"
2548,manhwa,Michelin Star,192,Finished,"Comedy,Gourmet,Romance,Life",0,#25548,#35779,N/A,329,"Only a handful of restaurants have the honor of being awarded a Michelin Star. Does our up and coming chef have the courage and the skills to overcome all obstacles? Rivalries and Romance, are they an obstacle or a catalyst to become the first chef to receive a Michelin Star in Korea?

(Source: Tapastic)",Unknown,"Kim, Song (Story & Art)","Jan  4, 2013 to Jul  18, 2016"
2549,manhwa,Scar,5,Finished,"Drama,Fantasy,Romance",0,#49483,#35860,N/A,59,"5 short stories about vampires, dragons and more otherworldly creatures.",1,"Ko, Ya Seong (Story & Art)","Mar  1, 2002"
2550,manhwa,Hear My Voice!,38,Finished,"Comedy,Drama",0,#42050,#35909,N/A,95,"A chance for an interview for a large company is given to a man who has nothing to show for himself. An authentic fiery interview will now begin! Are you paying attention?

(Source: MU)",3,"Lee, Hyun-min (Story & Art)","Nov  12, 2012 to Jul  15, 2013"
2551,manhwa,Twelve Nights,95,Finished,"Action,Adventure,Drama,Mystery,Romance",9,#24473,#35910,N/A,361,"Flames spread like disease as the royal palace falls victim to murder led by greed and betrayal. Forced to escape from the catastrophe, two young survivors seek help from a courtesan of Yu Hyangru. To reclaim what has been lost, the plan is set within the heroic guise of the Crimson Moon. However, as the mysteries of the past begins to resurface and dark secrets start to unwind, a cruel fate awaits for each and every encounter.

(Source: SpotToon)",8,Muryu (Story & Art),"May  31, 2012 to Jan  29, 2015"
2552,manhwa,Comic MapleStory: Offline RPG,495,Finished,"Adventure,Comedy,Fantasy",1,#43841,#36226,N/A,84,Dodo and his friends save the Maple World.,100,"Song, Do-Soo (Story), Kim, Shin-Jung (Art), Seo, Jeong-Eun (Art)","Apr  25, 2004 to Feb  20, 2019"
2553,manhwa,The Girl Who Sees Smells,255,Finished,"Drama,Mystery,Romance",5,#27437,#37050,N/A,279,"Girl who can see the smell in a visual particles. She use her ability to solve the incident with a rookie police officer.

(Source: MU)",Unknown,Maanchwee (Story & Art),"Jul  23, 2013 to Jun  21, 2016"
2554,manhwa,Dorothy Band,46,Finished,"Adventure,Comedy,Fantasy",0,#45136,#37051,N/A,78,"One strange day, Dorothy and her boyfriend, Toto, are swept away by a mysterious tornado to Munchkinland, an imaginary country filled with music-loving dwarves. Encouraged by the Good Witch of the North, Dorothy and Toto decide to start a band and embark on a journey to Oz, the famous record company. Along the way, the couple encounters a gifted scarecrow guitarist, a tin bass player, and a drumming lion. Together, they are the Dorothy Band!

(Source: Tapas Media)",3,"Hong, Jac-Ga (Story & Art)","Jun  7, 2006 to  2007"
2555,manhwa,Murim Investigation Unit Season 1,47,Finished,"Action,Fantasy",0,#49433,#37067,N/A,60,"n a town where martial artists - known as ""Murim users"" - run amok in the underworld, the Murim Investigation Unit, a group of elite martial arts practitioners, acts as a suppression and investigation force. The story begins when one of the senior members comes across a thuggish young man beating up a bunch of gangsters, and decides to bring him in. 

(Source: MU)",4,"Lee, Choong-Ho (Story & Art)","Jul  17, 2007 to Aug  23, 2008"
2556,manhwa,The Magical Girl Is Not In Love,18,Finished,Unknown,0,#41667,#37121,N/A,97,,Unknown,"Tamlin (Story), Scarf (Art)","Apr  10, 2015 to May  28, 2016"
2557,manhwa,Castella Recipe,Unknown,Publishing,"Action,Adventure,Comedy,Fantasy,Sci-Fi",0,#55783,#37175,N/A,41,"A large meteorite which said to bring magic to the dry ground is falling. Long time passed, religious group 'Praline' establish the magic university at the fall point. Then one day, unidentified boy Spoon Castel transfer to the university as if fill a vacancy of genius girl Knife who leave the university becaouse of sickness.

(Source: MU)",Unknown,"Masa (Story), PnH (Art)","Oct  30, 2009 to ?"
2558,manhwa,Coffee Milk Mythology,117,Finished,"Action,Comedy,Fantasy,Romance",0,#45582,#37176,N/A,76,"The god's ability to do anything has been given.... to a boy destined to be the god of coffee and the girl destined to be the goddess of milk?!

(Source: MU)",Unknown,"Masa (Story & Art), joana (Story & Art)","Jan  21, 2010 to Apr  19, 2012"
2559,manhwa,The Sock Monster Season 1,30,Finished,"Fantasy,Romance,Life",3,#21972,#37190,N/A,447,"Sujin Park is a young girl from a small village who suddenly finds herself moving to a big city far away from home because of a new job. For the very first time, she must learn to navigate life and work all by herself while also suddenly becoming the caretaker of a creature known as the sock monster.

(Source: SpotToon)",2,Manmulsang (Story & Art),"Feb  16, 2014 to Jul  5, 2014"
2560,manhwa,The House Cat,50,Finished,"Comedy,Drama,Life",1,#39072,#37191,N/A,116,"Jill is a house cat who has been with her owner for 10 years. They have a loving relationship and together they deal with the trials and tribulations of daily life.

(Source: Spottoon)",2,"Kim, Kyoung (Story & Art)","May  27, 2014 to  2014"
2561,manhwa,Tribe-X,Unknown,Publishing,"Action,Supernatural",0,#40099,#37233,N/A,108,"Woo Jin and Tae Min were both born with the supernatural ability to move the objects around them. After sharing a troubled childhood together, they went down opposite paths to become two very different men. Fate draws them together again and old wounds resurface that threatens the lives of everyone around them.

(Source: Spottoon)",Unknown,"Hong, Ki-Woo (Art), Hyeon, Jae-Kwon (Story), Park, Yoon-Sun (Story)","Oct  9, 2014 to ?"
2562,manhwa,Hard Boiled Angel,Unknown,Finished,Action,1,#44114,#37401,N/A,83,"The series is about Jiran Ha, a tough, hard-hitting police officer who is Korea's first female detective. She and her partner, Detective Park, are members of the Hard Crimes Unit, codenamed ""Blue Angel."" They regularly deal with violent and occasionally sexual crimes.

(Source: Wikipedia)",3,"Lee, Hyun Se (Story & Art)",1992 to  1994
2563,manhwa,Zzim!,18,Finished,"Comedy,Romance",0,#60804,#37768,N/A,26,"What happens when you want to kiss your girlfriend, but you have rotten teeth? And if you wanted to get more attention from your loved one, would you play ""hard-to-get""? How much courage does it take to go after what you desire? These questions and more will be answered in 5 hilarious short stories about high school crushes, first kisses, summer jobs and best friends!

(Source: Central Park Media, Volume 1)",4,"Kim, Sook (Story & Art)",May  2002 to Jul  2002
2564,manhwa,Double Casting,Unknown,Finished,"Action,Comedy,Mystery,Romance",1,#38808,#37836,N/A,118,"A rising boss in the underworld is forced to lead a double life as a police officer and a gang boss in order to find the killer of his brother.

(Source: MU)",7,"Shin, Yeong Woo (Story & Art)",2001 to  2004
2565,manhwa,Troy,7,Finished,"Comedy,Drama,Fantasy",0,#49503,#37849,N/A,59,"Story of Hector, prince of Troy...",1,"Ryu, Geum Chel (Story & Art)","Jun  5, 2015"
2566,manhwa,Natural Born Idiots,74,Finished,"Comedy,Life",1,#45874,#37867,N/A,74,"The life of optimistic and indecisive turtle Gasfard and his short tempered friends.

(Source: Naver Webtoon)",4,Gasfard (Story & Art),"Jun  13, 2012 to Oct  30, 2013"
2567,manhwa,Super Daddy 10,23,Finished,"Comedy,Drama,Life",2,#45824,#37997,N/A,75,"A single mother is diagnosed with cancer. What's worse, she is told that she only has one year left to live. She seeks to insure her daughter's future... by getting back together with her ex who she broke up with seven years ago.

(Source: Sura's Place)",2,"Jin, Hyomi (Art), Lee, Sang-Hun (Story)","Oct  11, 2011 to Mar  2012"
2568,manhwa,Cat,Unknown,Finished,Comedy,0,#63714,#39268,N/A,13,,5,"Kang, Hyun-jun (Story & Art)",1996 to  1999
2569,manhwa,The Sock Monster Season 2,31,Finished,"Fantasy,Romance,Life",1,#36381,#39879,N/A,139,"Sujin Park is a young girl from a small village who suddenly finds herself moving to a big city far away from home because of a new job. For the very first time, she must learn to navigate life and work all by herself while also suddenly becoming the caretaker of a creature known as the sock monster.

(Source: SpotToon)",2,Manmulsang (Story & Art),"Aug  9, 2014 to Apr  4, 2015"
2570,manhwa,The Sock Monster Season 3,21,Finished,"Fantasy,Romance,Life",1,#39438,#39900,N/A,113,"Sujin Park is a young girl from a small village who suddenly finds herself moving to a big city far away from home because of a new job. For the very first time, she must learn to navigate life and work all by herself while also suddenly becoming the caretaker of a creature known as the sock monster.

(Source: SpotToon)",1,Manmulsang (Story & Art),"May  2, 2015 to Sep  26, 2015"
2571,manhwa,Days of the Sock Monster,20,Finished,"Fantasy,Romance,Life",1,#39439,#39902,N/A,113,Sujin's little sister comes to visit Snowfall Village.,1,Manmulsang (Story & Art),"Dec  26, 2015 to May  7, 2016"
2572,manhwa,Volcano High Prelude,Unknown,Finished,Comedy,0,#45387,#40715,N/A,77,"The schools have fallen and the teachers no longer have control. One teacher, Jang Oh-ja, arrives at Volcano High. Other than making Jang Hak-sa angry he took the job of principal, Oh-ja is rumored to carry the Teachers Memorandum; a mythical item that can make the wielder Number One of the Martial Arts Academies. The student body soon become aware and vie for the position of Number One.

Meanwhile, a group of rogue teachers are hoping to use the power of Lightning & Thunder to instill powers to another. However, their plans go wrong when the Lightning & Thunder misses and strikes a little boy instead. When Kim Kyung-soo is struck, the teachers don't expect him to live. They advised Kyung-soo's father that if he should live, he should not attend school because of the jealousy and hate he'll get. Years later, the teachers are aware that Kyung-soo lived and has received powers and they now want to expel him. He is set up and must transfer to the last school who'll accept him: Volcano High.",1,"Kim, Hwan (Art), Jung, Ahn Chul (Story)",2001
2573,manhwa,Deongdeokkung,3,Finished,Drama,0,#55623,#40794,N/A,41,The greed of a social class that only wants money and power has put the helpless people on the line. But finally somebody is going to take revenge on their behalf.,3,"Lee, Doo-ho (Story & Art)",Not available
