,type,title,chapters,status,genres,favorites,popularity,rank,score,members,synopsis,volumns,authors,publish_time
811,manhwa,To Love Our Enemies,Unknown,Finished,Romance,3,#20354,#9453,6.93,519,"""No matter what kinds of challenges I will face, I must overcome it.""

The smiling bright girl, Goo Eun Sae. Ever since she was little, she was raised in an orphanage. Because she is the number one student of the entire nation, she was chosen by the chairman of a rich company to help his son be the top ten students of his school. In turn, the chairman will send money to Eun Sae's orphanage to help the kids. No big deal right? However...

""My god! The chairman's son is in 400th place of the entire school?! How can I help him raise up into top ten in only one year?!""

Can the bright girl, Goo Eun Sae do it? For the children's sake she must try her best. But what kind of person is the chairman's son? How many more hardships will Eun Sae face? Will her smiling, innocent face like sunshine shed painful tears? Will love bloom out of this?

(Source: MU)",18,"Han, Yu-Rang (Story & Art)",2006 to ?
812,manhwa,Eohwadungdungnae Boreumi,Unknown,Finished,"Fantasy,Romance,Supernatural",1,#18545,#9454,6.93,616,"The protagonist, Boreum Park, is the daughter of a goddess and a womanizing taoist. Stolen from her mother at birth, she lives on earth with her father Chun Park. Her whereabouts are hidden from her mother by the protective charms set up around their house and she is always forbidden to leave them. When on the prowl for women one day, her casanova father comes across a man playing the flute. As they get to know each other he falls in love with the man. In order to stay close to the man he offers a marriage proposal for Boreum to marry the man's son. Thus stirring things up in the heavens when her mother finally finds Boreum's whereabouts.",10,"Lee, Yun-hee (Story & Art)",2010 to  2013
813,manhwa,Rebirth Knight,Unknown,Publishing,"Action,Drama,Romance",7,#8734,#9464,6.93,"1,868","There are mysterious masked-men trying to conquer the earth!! And to defeat them, the state started a project team called ""Rebirth Knight."" Kang Chan, one of the strongest high schoolers, meets a girl named Chaewon and falls in love at first sight. However, Kang Chan hears from Chaewon that she is a member of the Rebirth Knight, and decides he wants to be a member too...

(Source: ryColaa Scanlations)",Unknown,"Yu, Jaebeom (Story & Art)","Jul  12, 2013 to ?"
814,manhwa,The Sweetest Man,Unknown,Finished,"Love,Supernatural",5,#21774,#9491,6.93,456,"For the past 15 years, Hyungwoo and Minhoon have been best friends. One drunken night, Hyungwoo kisses (or bites) Minhoon and confesses the truth... that's be actually been a vampire this whole time?! Now Minhoon has an insatiable thirst for blood... or is he actually thirsty for Hyungwoo?

(Source: Haksan Publishing)",11,Haejin (Story & Art),"May  12, 2015 to Mar  20, 2020"
815,manhwa,She's My Type,Unknown,Publishing,"Comedy,Drama,Romance",7,#18820,#9494,6.93,600,,Unknown,Roseong (Story & Art),"Apr  1, 2018 to ?"
816,manhwa,Save Me,16,Finished,"Drama,Suspense",9,#12854,#9502,6.93,"1,103","As the delicate fiber of time breaks and the clock rewinds, Kim Seokjin is repeatedly thrown back to the fateful date of April 11. Upon returning to Korea after two years of absence, Seokjin is tragically reminded of his once carefree group of high school friends. They were inseparable, the only light in each other's lives—until they went their own sorrowful, separate ways.

Finding Kim Namjoon in prison for assault, Seokjin learns the harrowing truth: Jeon Jungkook and Min Yoongi are dead; Jung Hoseok had a horrible accident; Park Jimin is missing; and soon, Kim Taehyung is found with his father's blood on his hands. But a serendipitous opportunity allows Seokjin to travel back in time and save his friends. Yet each time he takes a leap, reality slightly distorts—and Seokjin wonders if there will ever be a world where the seven of them can be happy together again.

[Written by MAL Rewrite]",Unknown,LICO (Art),"Jan  17, 2019 to Apr  4, 2019"
817,manhwa,Anuki,51,Finished,"Action,Adventure",3,#11502,#9511,6.93,"1,294","Anuki is a boy caught in a war between two countries. When he is small he is abandoned by his father so a princess could be saved. This event triggered amnesia so he doesn't remember his childhood before this event.
When he grows up he joins a flight mercenary unit to be trained as a pilot so he can help in the war, there he becomes the ace pilot.

(Source: MU)",7,"Lee, Ji Gun (Story), Son, Chang-eun (Story), Yamesi (Art)","Apr  14, 2001 to Feb  13, 2004"
818,manhwa,Dungeon Reset,Unknown,Publishing,"Action,Adventure,Fantasy",29,#3220,#9543,6.93,"5,868","Dawoon's ordinary life is turned upside down when he is summoned into the Dungeon, where he must play a deadly game, outlasting dangerous monsters and life-threatening traps. To make matters worse, he's only a mere crafter with zero combat abilities. But after Dawoon falls into a trap and survives after a glitched reset, he's gained random but oddly helpful skills. He'll need to get creative to clear the game and return home, with a bloodthirsty assistant and an adorable ground squirrel along for the ride. Now that the rules no longer apply to him, what possibilities await in the tunnels below?

(Source: Tappytoon)",Unknown,"Ant Studio (Art), Daul (Story)","Mar  3, 2020 to ?"
819,manhwa,I Get Stronger the More I Eat,Unknown,Publishing,"Action,Adventure,Fantasy",29,#4492,#9545,6.93,"4,077","Known as ""Pet Shop,"" Mr. Kim has the unique ability to absorb the skills of the creatures he eats. One day, Pet Shop is mysteriously transported to a magical world full of orcs, trolls, and monsters. A new world, new chow, and new skills. Now Pet Shop is determined to become the most powerful creature in the world. Follow his epic climb to the top of the food chain.

(Source: Webtoon Entertainment)",Unknown,"Ttosok-eun Naengjuk (Story), Kitaeon (Art)","May  31, 2021 to ?"
820,manhwa,Reborn as a Scholar,Unknown,Publishing,Action,1,#8577,#9546,6.93,"1,912","I used to be a ruthless warrior, hated by many and feared by all. My bloodthirsty rampage comes to a life-shattering halt during a fierce battle with a monk, and now I've been reincarnated as Junwoo Hwang, the eldest son of the revered Lord of Suzhou. My new dad wants me to become a great scholar but no amount of studying can take away my love of martial arts and my itch for danger. Will I get to be the powerful warrior I was born to be or will my studies change me from callous to noble?

(Source: Tapas Media)",Unknown,"Soo, Yuhyeon (Story), Yumjjakjjak (Art)","Oct  9, 2016 to ?"
821,manhwa,Girl in the Birdcage,50,Finished,Love,6,#21271,#9548,6.92,477,"Yeonkwang Arts High School makes a clear distinction between the talented and the mediocre. The talented receive full benefits of the Gifted and Talented program—funding, training, opportunities to participate in exclusive art contests—while the mediocre are left to fend for themselves in the hopes that they, too, can one day make it into the prestigious program. Talent equals power in this competitive school, but when Chung-eun, a G/T student, falls for Yumi, a non-G/T student, the tables are turned. While Chung-eun is blinded by Yumi's charms, Yumi's got a hidden agenda.

(Source: Lezhin Comics)",Unknown,Koer (Story & Art),"Jan  17, 2018 to Jan  23, 2019"
822,manhwa,"God, Please Make Me a Demon!",67,Finished,"Comedy,Supernatural",4,#16534,#9550,6.92,746,"At a glance, high-schooler Moran Baek appears to be a beautiful girl who's perfect in every way... or so it would seem. In reality, she is an exiled demon who has been trapped in a human body for over 5,000 years. When she learns that she is still unable to use her demonic powers despite finishing her exile, Moran despairs and struggles to find a way to become a demon again. One day, she accidentally discovers that doing a good deed restores her powers, and sets out to find a way to keep doing good deeds so she can return to her devilish ways.

(Source: Tappytoon)",Unknown,"Bulsa (Story), Yomgary (Art)","Apr  7, 2021 to Jun  30, 2022"
823,manhwa,Disciple of the Holy Sword,Unknown,Publishing,"Action,Adventure,Fantasy",6,#6517,#9552,6.92,"2,677","Though Leon has years' worth of training in swordsmanship, it's still not enough to defeat his rival at the royal academy, Lionel. That is until one day, the holy sword Elsyd appears and names Leon as his chosen hero and new pupil. The young swordmaster didn't expect the holy sword's instruction to be easy, but now Elsyd is even trying to teach him how to... see? If Leon can manage to endure this, will he finally be strong enough to beat the privileged Lionel and earn his place in the world?

(Source: Tapas Media)",Unknown,"Mackenro (Story), Bol x Bae (Art)","Jun  4, 2022 to ?"
824,manhwa,Money Game,60,Finished,Suspense,2,#28238,#9553,6.92,260,"Eight participants, 100 days, and a shared pot of money amounting to 44.8 billion won (around 38 million USD). This is Money Game, a reality TV show, where participants try to spend as little as possible to walk away with as much as they can. Marooned in a specially designed TV set with nothing but a set of clothes and a rule book, every item they purchase is 1,000 times the original price. How much money will the participants manage to keep?

(Source: Webtoon Entertainment)",Unknown,"Bae, Jin-Soo (Story & Art)","Nov  23, 2018 to Dec  20, 2019"
825,manhwa,The Lord of Coins,Unknown,Publishing,"Action,Adventure,Fantasy",13,#4595,#9555,6.92,"3,993","Aaron Steelegard's fortune was basically set as he discovered a book that allowed him to trade across dimensions—until his enemies take both his life and his riches away. But Aaron is brought back as his younger self, armed with his past knowledge and a chance at revenge! Now free to amass coins, he's gaining powerful abilities and moving up the ranks of the interdimensional trading markets. Will Aaron gain enough coins to survive this journey of vengeance and reclaim his honor?

(Source: Tapas Media)",Unknown,"Mokhyun (Story), Trouvere (Art)","Apr  30, 2021 to ?"
826,manhwa,The Villainess Tames the Beast,Unknown,Publishing,"Fantasy,Romance",12,#8264,#9556,6.92,"2,007","Using drugs, magic, and psychological manipulation, Ilyana Glayne trained Magnus to be her obedient pet, ready to lick her feet if she wished. But when Magnus broke free from Ilyana's command, he turned his jaws on his master, seeking revenge for all he had suffered.

When a reader wakes up as Ilyana, she resolves to escape this fate. However, Magnus is already under her thumb—and the more she tries to distance herself from him, the more he pleads for her return. Try desperately as she might to free the beast, it comes running right back to her. As Ilyana finds herself ceding to Magnus again and again, it seems increasingly like she was never the one in control of their relationship from the start.

[Written by MAL Rewrite]",Unknown,"Norae (Art), Seolyoung (Story)","Jun  24, 2022 to ?"
827,manhwa,Horang's Nightmare,10,Finished,Horror,2,#21498,#9557,6.92,468,"Have you ever gotten that eerie feeling that someone's watching you? That when you turn off the lights, you're not alone? Read these terrifying ghost stories and try not to scream. A collection by Korea's master of horror, Horang.

(Source: Webtoon Entertainment)",Unknown,Horang (Story & Art),"Aug  31, 2020 to Nov  2, 2020"
828,manhwa,Sica Wolf,94,Finished,"Adventure,Fantasy,Romance",1,#20740,#9558,6.92,501,"On a mission to find the two most important people in her life, Sica steps foot outside the Magician's Tower for the first time ever! She soon meets Karsus, a mercenary swordsman who looks like her first love. Despite being confused for someone else, Karsus offers to help find the people Sica's looking for if she helps him with his work. Thus the two begin their adventure—one that will change not only the fate of the Empire, but also their hearts! First love or Karsus, who will Sica choose?

(Source: Tappytoon)",Unknown,"Siya (Story), Dongjeon (Art)","May  31, 2017 to Aug  8, 2019"
829,manhwa,Reforming the Obsessive Male Lead,Unknown,Publishing,"Fantasy,Romance",4,#15146,#9559,6.92,864,"Once, I was reborn in an unknown novel. But as soon as my parents from the new world died and I was adopted into the duchy, I realized what kind of work I got into... It was a BL-webtoon with a tragic ending, where all the characters die, and I am a minor character who, in the course of the story, will have to die the very first! Moreover, I am destined to die at the hands of my beloved Lucian?!

Fortunately or unfortunately, there is still plenty of time before the tragedy begins. Now I am the daughter of the duchy in which my pet lives, so I can have time to change the sad ending! However... I was just trying to make Lucian an affectionate ML and achieve a happy ending, but his obsession suddenly turned out to be directed at me?!

(Source: Kakao Entertainment Corp., translated)",Unknown,"Purple Lemon (Story), Debin (Art)","Jul  25, 2022 to ?"
830,manhwa,The Secret of the Partner Next to You,Unknown,Publishing,Comedy,4,#17824,#9562,6.92,659,"Kiryong Yang is an ordinary high school boy who has a classmate named Jae-Kyung Yoo, who is somewhat clumsy and clueless. Both have a very good friendship, but without any kind of love attraction. Until one day, by chance, Kiryong discovered the deepest secret of his friend and because of this his heart began to beat, will it be beats of fear or love?

(Source: Lezhin Entertainment, translated)",Unknown,Chaegun (Story & Art),"May  20, 2022 to ?"
831,manhwa,Love Bullet,Unknown,Finished,"Comedy,Romance",1,#19220,#9604,6.92,578,"Every time you sent me one of your fake smile, my fists clench automatically
If I had a gun in my pocket, I would have shot you.

Tied by a secret that keeps him from loving the one he loves, Choi EunJo.
The handsome and much beloved idol Im Sol - no girl can resist his killer smile.

But for Narae, all she feels is disgust.
Bam!!
Where will Narae's Love Bullet fly? 

(Source: Loyal Kiss)",12,"Hwang, Mi Ri (Story & Art)",2010 to ?
832,manhwa,"Oh, My Romantic Kumiho",Unknown,Publishing,"Fantasy,Romance,Supernatural",3,#18006,#9622,6.92,647,"Ji-Eun has been dating Gyuho for 3 years now and he's pretty much the perfect boyfriend. Even the way they meet was perfect, the same as in her favorite movie, Twilight. But now she learns that he is a Kumiho (Nine Tailed Fox), he's 700 years old and he wants to marry her. And on top of all this weird things he mentions that he loves her liver. Is the price of a perfect boyfriend worth her liver? Join in this funny contemporary fantasy where a girl learns that prince charming also has a dark side and that stories sound good in a book, but living them might end up not so enjoyable.

(Source:  Evil Flowers)",Unknown,"Kim, Myeongmi (Story & Art)",2010 to ?
833,manhwa,Nabi: The Prototype,6,Finished,Drama,4,#16056,#9652,6.92,786,"A collection of one-shots, mostly centering around a rough boy, a girl who he is close to, and what happens as they grow up.",1,"Kim, Yeon-Joo (Story & Art)",Jan  2005
834,manhwa,Last Fantasy,8,Finished,"Action,Adventure,Comedy,Fantasy",14,#24809,#9654,6.92,351,"Tian and Drei von Richenstein, two unlikely heroes, embark on an adventure filled with excitement, intrigue, and comic relief. Their adventures are complicated by the fact that they have a knack for making allies into new enemies...

(Source: Tokyopop)",5,"Creative Hon (Story), Kwon, Yong-Wan (Art)",2002 to  2004
835,manhwa,Really?!,Unknown,Finished,"Drama,Romance",4,#13647,#9661,6.92,"1,016","Mi Ryu has a gorgeous mother, a new stepfather,and she's suddenly attracted to her new stepbrother, or is it stepbrothers?

(Source: Miracle-Manhwa)",7,"Lee, Hyeon-Sook (Story & Art)",Not available
836,manhwa,Memory Eaters,11,Finished,"Fantasy,Romance",2,#15833,#9664,6.92,803,"Memory eaters live on people's memory. They are originally death messengers who remove human's memory when they carry souls. But some of them are charmed by the memory's beauty and become Exiles: Memory Eaters. Dio is one of them, but he does not steal human memory like other Exiles, but earns it by helping people. One day, Dio finds a girl who is losing too much memories from Exiles. He tries to help her, but Ces, who was a model death messenger, is around her. What is he doing here?

(Source: MU)",2,"Kang, Kyung-nam (Story & Art)",2006 to  2007
837,manhwa,Bell Princess,Unknown,Publishing,"Drama,Fantasy,Romance",0,#20687,#9669,6.92,503,"Because of a sin she committed in her past life, Princess Bell was born as a golden bell. In order get back her human appearance, she must find Prince Mu Kyul and tie their strings of fate back together. Will the reincarnated lovers be able to meet again? 

(Source: Esthétique)",Unknown,"Park, Eun Ah (Story & Art)",2007 to ?
838,manhwa,Strange and Beautiful,155,Finished,"Fantasy,Mystery,Romance,Supernatural",3,#12723,#9683,6.92,"1,121","""A special human girl is born once every one thousand years, and the one that marries her will become the one true king.""

Ever since Shin Ji-Ahn and Yi-Ahn's mother passed away, the two have become different and distant people. After a fight, Ji-Ahn's father makes her promise to make up with Yi-Ahn, and come back home hand-in-hand.

When Yi-Ahn is kidnapped to become the Goblin's wife, Ji-Ahn vows to bring Yi-Ahn back home no matter what. Even if it means venturing through the land of human-eating monsters ruled by four cruel brothers—who all aim to become king.",9,Honey Bee (Story & Art),"Dec  20, 2015 to Feb  24, 2019"
839,manhwa,"If You Give Me Flowers, I'll Give You Myself",67,Finished,Romance,2,#23446,#9739,6.91,396,"Haewon's ambitious dream is to discover a rare new flower and be forever remembered in botanist history. Eunseong just wants to get away from the drawn-out fight to inherit control of his father's company, seeking solace in a simpler existence. When these two cross paths in the vast Mongolian desert, the attraction is near magnetic. But no romance is ever that simple, especially not when Haewon is terminally ill and dying. She's desperate to keep her illness a secret just long enough to fulfill her dream. But Eunseong is not willing to let her go, and returning to the life he ran away from may be the only way to save her now. With both of their lives on the line, what does fate have in store for them?

(Source: Tappytoon)",Unknown,"Jo, Yujin (Story), Homil (Art)","Jan  4, 2020 to May  9, 2021"
840,manhwa,Locker & Opener,92,Finished,Mystery,5,#25566,#9740,6.91,329,"There's no lock Detective Dobin Kim can't open. With his unique ""opening"" ability, he can unlock anything—even people—to get the information he needs to hunt down criminals and solve crimes. Enter Locker—his polar opposite and his enemy. When Locker uses her ability to ""lock"" a witness and prevents Kim from accessing key information in a crucial case, they plunge into a cat-and-mouse game with justice itself at stake. When two equal forces collide, who will emerge the victor?

(Source: Webtoon Entertainment)",Unknown,"Maanchwee (Story), Bareunkkot (Art)","Dec  11, 2020 to Aug  6, 2022"
841,manhwa,Let's Hide My Little Brother,Unknown,Publishing,"Fantasy,Romance",2,#14852,#9741,6.91,891,"The fate of a girl in a BL novel is a tragic one. Girls are either vaguely helpful, evil, or add nothing to the plot. So what happens when you turn into the older sister of a BL novel protagonist? The older sister who dies a tragic death at the hands of a madman who's infatuated with your younger brother? You go with your gut instinct: hide him. Hide your brother from everything, especially men, that could harm him and you. That's the task that Kyla Vesta is set with in this life, and a task that she's determined to complete.

(Source: Lezhin Comics)",Unknown,"Chen, Li (Art), Chae, Jihoo (Story)","Aug  16, 2021 to ?"
842,manhwa,Straight to the Red Carpet,Unknown,Publishing,Fantasy,3,#16926,#9742,6.91,718,"The first time Vedis transmigrated into the novel Princess of Eventide, she followed the original plot exactly for seven straight years—and lost almost everyone she loved along the way. Lucky for her, she's been sent back to the start again along with her close friend Rosanne, the princess of Moselberg. Together, they will do everything in their power to prevent the violent rebellion and save the people they love. But when they start making different choices, what else will change? And will they discover the traitors in time?

(Source: Tapas Media)",Unknown,"Poddo (Story), Pomme (Art)","Dec  11, 2021 to ?"
843,manhwa,Voice of Love,36,Finished,Love,0,#23915,#9743,6.91,379,"After experiencing a traumatic incident involving a previous lover, Jiho is too afraid to tell his classmate Soohan that he likes him. Thankfully, Soohan can hear other people's thoughts and asks him out first. But, as we all know, love isn't always that easy. Will Jiho and Soohan really get their happily ever after?

(Source: Lezhin Entertainment)",Unknown,Pongpong (Story & Art),"Nov  29, 2017 to Jun  27, 2018"
844,manhwa,The Dungeon Cleaning Life of a Once Genius Hunter,Unknown,Publishing,"Action,Fantasy",1,#8704,#9744,6.91,"1,877","Jun-Woo Kim is the world's first SSS rank genius hunter. He is an incredible user of ability, but his horrible personality leads to problems with his reputation. In the midst of his troubles, he was attacked and killed by an unidentified group. And when he opened his eyes, he had returned to the past of 10 years ago. Though he tries to become a hunter again and raise his rank, his skills were all sealed by the karma of his previous life. In order for that to be released, he needs to work as a ""Dungeon Cleaner,"" which is infamous for being extremely tough in this industry?! But this cleaner, he's different! Not only monsters—troublesome hunters, superiors only taking up positions after they're hired out of nepotism, and even people who will be colleagues with him. He's making a complete mess to clean everything up. The ex-hunter, who is stronger than the current hunters, and his crazy cleaning begins!

(Source: Yeongsang Note, translated)",Unknown,"Dalbeat (Story), Goilgoil (Art)","Jun  29, 2022 to ?"
845,manhwa,Bibi,49,Finished,"Drama,Romance",2,#12856,#9770,6.91,"1,103","Nabi has a talent for copying any piece of clothing she sees. Due to lack of money, she has given up her dream of becoming a great designer to help her mother with her imitations shop. During the Seoul Fashion Festival, Nabi meets Jehu, an over-excited guy who attends Baekje Art School. She will regain her confidence and try to enter this famous school... (Source: Shoujo Manga Maniac)",7,"Choi, Kyung-ah (Story & Art)",2003 to ?
846,manhwa,New Sexy Simpleton,45,Finished,"Comedy,Fantasy,Romance",1,#15499,#9778,6.91,832,"This is the sequel series to Sexy Simpleton, but don't worry you won't be lost! Eun Bi, the popular CF model, is back in modern times with her ancient Korean boyfriend. Yet the adventure's not over yet, as she's transported back into ancient Korea. Will she manage to find the shoes that can bring her back?

(Source: HMR)",9,"Hwang, Mi Ri (Story & Art)",Not available
847,manhwa,Girl in Heels,Unknown,Finished,"Drama,Romance",15,#10244,#9784,6.91,"1,520","Suppose you were so beautiful that people mistook you for a superstar, a model. So beautiful that strangers went out of their way to catch a glimpse of you and shopkeepers offered you things freely. Kyung-hee Goh is that girl. Trapped by the feelings she evokes in other people, she steers through life alone. Boys are either too intimidated to approach her or think she should reward their compliments with her attention. Then she catches the attention of the baddest boy in the school. And that's when the battle really starts... 

(Source: Entropy)",14,"Chon, Kye Young (Story & Art)",2007
848,manhwa,Yoo Ah Dok-Jon,15,Finished,"Action,Comedy,Romance,Ecchi",10,#7129,#9785,6.91,"2,410","「 Don't Interfere with My Life!! 」

Handsome face and all around sportsman, also the young master of an enormous rich family...Chung-sol High school's No. 1 Han Sang-Ah!! This young master who doesn't lack anything ventures running away from home?! Officially permitted runaway time is 3 years! During this time there is something he says he must get in his hands...!! From then on starting to confront him are woman!! woman!! women!!!

Harem Flood Mixed with Comedy and Action! Explosion of Heart Fluttering Pink that would tail all Korea's Bookstores!!

(Source: volume one's backcover)


Note: this manhwa is discontinued.",2,"Im, Ae-Joo (Story & Art)",2007
849,manhwa,Honorable Baek Dong Soo,65,Finished,Action,5,#10239,#9821,6.91,"1,522","Some corrupted high ranked officers within the palace are accusing the crown prince Sado of high treason and ask for his death! What will the Emperor do to save his son?

A fusion heroic historical about a crown prince in a wooden chest about to meet death, but actually turns out he has bigger influence and authority beyond imagination.

(Source: MU)",9,"Lee, Jae-Heon (Story), Hong, Ki-Woo (Art)",2010 to  2012
850,manhwa,Beast 9,34,Finished,"Action,Comedy,Romance,Sci-Fi,Supernatural,Ecchi",7,#7874,#9824,6.91,"2,141","Eraser, the mysterious enemy that invaded Earth 13 years ago!! Before their overwhelming power, the entire Earth neared the verge of collapse. But at the last moment there suddenly appeared Earth's lone savior, The Beast: an ultimate weapon uniquely equipped to counter the Eraser's power!! The Beast is part of the MAGIC Brigade, whose commander-in-chief is also the founder of our Le Prince Academy... Ladies and gentlemen, I present to you, Mr. Vincent!

(Source: A-Team)",5,"Yoon, Jae Ho (Story), Park, Jin-Hwan (Art)",2010 to  2012
851,manhwa,Pet Diary,44,Finished,"Comedy,Life",1,#13928,#9831,6.91,986,"In a dormitory where you are allowed to board only if you adopt a companion animal, a sometimes fun, sometimes dramatic, but always touching, story of four teenagers, their pets and their adventures unfolds.
(Source: MU)

Note: originally a webcomic later published by Haksan.",2,"Kim, Hye-Jin (Art), Yohan (Story)","Jun  4, 2007 to Feb  14, 2008"
852,manhwa,Going to You,48,Finished,Unknown,2,#14718,#9842,6.90,903,"Kang Eun Woo is the infamous ""princess"" that Kang Joon Hyuk adores. Although many think she must be very beautiful because Joon Hyuk is also a hottie, she....just eats and sleeps (thats about it).Why does Joon Hyuk care for her so much? Well, I don't know, but touch her and prepared to be annihilated!

(Source: MU)",9,"Han, Yu-Rang (Story & Art)",2008 to ?
853,manhwa,Nobles' Love Company,Unknown,Finished,Unknown,1,#21010,#9843,6.90,489,"Lang Lang, a 15-year-old Korean girl, got adopted by the Freeman family in England, when she was three years old. With a big donation from the Freeman family, Lang Lang got accepted into the prestigious 'IDOL' high school. The school is very famous for its smart, famous, and rich students. Lang Lang's step-brother, Ian Freeman, has never accepted Lang Lang as his sister, and even though he's the school body's president and the head idol, as he excels in everything he does, he decides not to help out when his biggest rival, Choe Jang Gun, targets Lang Lang.

(Source: Finger Scans)",15,"Han, Yu-Rang (Story & Art)",Not available
854,manhwa,New Mok Yeon-Ah Honeymoon Diary,Unknown,Finished,"Comedy,Romance",0,#23017,#9848,6.90,410,"Mok Yuna's mother is the owner of the family Dojang (martial arts place) and she's strong as ever! Even the strong Yuna's beaten up easily by her merciless mother. After having her older sister Nan-Ah suffer due to an engaged marriage planned by her mother (read the prequel), she's now to marry a Japanese gangster? Ryu Sein, her best friend, will save him oh yes he will- but will he be successful is the true question.

(Source: Bamboo Garden)",13,"Han, Yu-Rang (Story & Art)",2005 to ?
