,type,title,chapters,status,genres,favorites,popularity,rank,score,members,synopsis,volumns,authors,publish_time
1811,manhwa,Superstar Associate Manager,Unknown,Publishing,"Drama,Supernatural",2,#38361,#26331,N/A,122,"Hoyeon Cheon is an associate manager at Korea Capital, a finance company where his career is stagnating. One night, stuck with the cleanup after a long evening of karaoke with colleagues, he decides to sing one more song. Little does he know that the ghost of the wild-child rock star Jihyeok Han has been waiting, hoping to find the perfect vessel for his superstar aura...

(Source: Webtoon Entertainment)",Unknown,"Park, Kyungwon (Story), Lee, Jaeguk (Art)","Dec  2, 2021 to ?"
1812,manhwa,Daughter of the Spirit King,Unknown,Publishing,Fantasy,3,#20774,#26332,N/A,499,"One day, typical South Korean high school student Haein visits a swimming pool, is sucked into a mysterious whirlpool, and loses consciousness. When she comes to, she finds herself deep inside the ocean. And she meets Ellime, who declares he is actually her father... Haein learns that she was born from the Spirit King and her half-elf mother. Can she survive the world that she has been thrust into?

(Source: Copin Communications)",Unknown,"Park, Shin-Ae (Story), Kkulcha (Art)","Jun  12, 2020 to ?"
1813,manhwa,The Night When the Crow Caws,60,Finished,"Mystery,Romance",0,#26785,#26338,N/A,295,"As the hottest actor in the action genre, the handsome and talented Woogang is always being chased by the women around him. But when a mysterious agent on a secret mission breaks into his home, he's the one who falls in love at first sight. Sadly, he has no clue who the beautiful stranger is... until she shows up at his workplace as Detective Park Taeyi to investigate a bomb threat. It turns out that she's no ordinary policewoman, but an elite member of the Secret Intelligence Agency who is after a criminal organization called ""The Crows."" Fate brings Woogang and Taeyi closer when the actor catches The Crows' attention and needs the agent's protection. Can Woogang break through Taeyi's cool exterior and win her heart as they face off against their dangerous enemies?

(Source: Tappytoon)",Unknown,"Woo, Jihye (Story), Aquavit (Art)","Sep  23, 2020 to Jun  29, 2021"
1814,manhwa,Taekwondo Kid,98,Finished,Sports,0,#35637,#26343,N/A,147,"Ihn Kim is an explosive Taekwondo fighter who can throw brutal kicks, but his opponents don't take him seriously because he's held back by all the sparring rules. However, changes are coming in the Taekwondo world that just might give Ihn a fighting chance. Can Ihn beat the people who once mocked him and show everyone that his style of Taekwondo is no joke?

(Source: Webtoon Entertainment)",Unknown,"Kim, Woojun (Story & Art)","Apr  29, 2021 to Feb  16, 2023"
1815,manhwa,Clover Under My Feet,70,Finished,"Drama,Fantasy,Romance",0,#41722,#26349,N/A,97,"May Han is a mutant in a world where people are divided into five species: dogs, cats, rabbits, tigers, and foxes. May, despite being a rabbit, is abnormally tall, and has been bullied her entire life for being such a mutant. What will happen when she meets another mutant, Jun Kang? Will she be able to reconcile her traumatizing past and find love in this unforgiving world?

(Source: Manta)",Unknown,Tasso (Story & Art),"Jul  6, 2019 to Dec  6, 2020"
1816,manhwa,The Pharmacy Where the Wolf Howls,77,Finished,Romance,0,#27592,#26352,N/A,275,"As a teen, Sooji was heartbroken when her favorite idol group LUPUS disbanded, thanks to the traitorous member Jackie quitting. Ten years later, Sooji has become a workaholic pharmacist who just wants a stable, predictable life. But she's thrown for a loop when she suddenly runs into Jackie—at an animal shelter, of all places! After learning that he plans to return to showbiz, Sooji is enraged and picks a fight with him... starting a deep dive into the untold ups and downs of LUPUS and it members. What really happened behind the scenes to Jackie all those years ago, and can Sooji, now along for the ride, survive his path back to stardom?

(Source: Tappytoon)",Unknown,"Kim, Jisuk (Story), Sillok (Art)","Jan  15, 2020 to Oct  29, 2021"
1817,manhwa,"As You Wish, My Lady",81,Finished,Romance,0,#24143,#26353,N/A,372,"In this modern twist on a fairytale romance, Hyun Eunseo was adopted by a wealthy conglomerate family at the age of seven. She was treated like a princess from childhood, but Jinha, the calm and composed youngest son of her adoptive parents, had always been particularly devoted to her. When Eunseo's grandfather collapses, his grandsons find themselves competing to win over her heart—which is also the key to inheriting the family business empire. She knows Jinha is the best candidate to be her Prince Charming, but she struggles with a lingering attachment to her childhood friend, and Jinha's cousin, Seungyeon. Will the wicked members of her family succeed in ruining her life and love? Or, can Eunseo realize the difference between duty and desire?

(Source: Tappytoon)",Unknown,"Yoo, Sonjoo (Story), Blanc Fika (Art)","Oct  23, 2020 to Nov  26, 2021"
1818,manhwa,Roach,45,Finished,Horror,0,#37377,#26354,N/A,130,"In the dead of night, you shed your skin, a husk of a thing, leaving you sticky, renewed... and repulsive. Everyone that lays eyes on you lunges towards you, their eyes full of disgust and intent to kill. You need to run. Nearly overnight, Taesu Im goes from a terminally ill family man to the most reviled existence on Earth. But it's not just people's perception of him that's changed... it's him. Something has turned him into a half-man, half-cockroach, and he needs to find out what—or who—did this to him before he gets squashed.

(Source: Webtoon Entertainment)",Unknown,"Nowone (Story), Oreunson (Art)","Aug  19, 2021 to May  22, 2022"
1819,manhwa,Aura from Another Planet,99,Finished,"Comedy,Supernatural",1,#49189,#26355,N/A,61,"Aura is a certified buff spell caster from Planet Leviathan that came to earth by a portal accident. She attends school on earth as a way of adapting, and never fails to find friends, old alien frenemies, and troubles with her buff spells.

(Source: LINE Webtoon)",Unknown,"Kim, Kyusam (Story & Art)","Oct  19, 2012 to Sep  21, 2014"
1820,manhwa,Please Obsess Over Me,Unknown,Publishing,"Drama,Fantasy,Romance",0,#22294,#26356,N/A,434,"Just before Princess Arabella Strovna's 24th birthday, she and the entire imperial family die at the hands of the rebel army. Thanks to a magical blessing, though, she wakes up and she's... 20 again? Trapped in a loop of rebirth, Arabella continues to repeat the same four years, only to be killed every time. To break the cycle, she must befriend her own murderers, the three rebel leaders. But as she gains their trust, Arabella realizes that they may not be the true villains of this tale...

(Source: Tapas Media)",Unknown,"Seo, Gwijo (Story), Onekill (Art)","Dec  16, 2021 to ?"
1821,manhwa,Noise From Upstairs,66,Finished,Suspense,0,#32154,#26357,N/A,190,"What would you do if your neighbor didn't stop making noise? People think of Si-u Seo as a nice guy, but when his upstairs neighbor refuses to stop making noise, he gradually becomes consumed by his desire for revenge despite the fact that his neighbor is dangerous. Si-u will stop at nothing to ruin his neighbor's life, even if it means burning his own life to the ground.

(Source: Webtoon Entertainment)",Unknown,Yangsong (Story & Art),"Nov  9, 2021 to Oct  15, 2022"
1822,manhwa,Rebirth in Paradise,Unknown,Publishing,"Drama,Supernatural",0,#60353,#26359,N/A,28,"While haunting her usual subway car one day, lonely ghost Park Ja-eon receives a chance from a deity to redo one year of her life and earn a spot in eternal paradise. With the aid of a grumpy divine guardian and a newfound ability to see ghosts, Ja-eon restarts her senior year of high school. As the unlikely duo ends up helping spirits and humans alike, they begin to reflect on their own relationships and regrets. But with the clock ticking on Ja-eon's second shot, is there time to set it right?

(Source: Tapas Media)",Unknown,Gosaribaksa (Story & Art),"Oct  14, 2020 to ?"
1823,manhwa,Faking It in Style,117,Finished,Romance,1,#28102,#26362,N/A,263,"Suah is a petite, red-haired designer who leads a drama-free life... until one morning, she wakes up tied to a chair. The man scowling down at her is none other than her roommate's scary older brother, Seung-hyun, the owner of the apartment she's been living in rent-free for the past eight years. He gives her one week to pack her bags and move out. Panicked Suah tries to plead and beg, but the coldhearted Seung-hyun's got the upper hand. That is, until he runs into Suah at work. Turns out she's not only an essential member of the new team he put together, but also one of the best employees he's ever worked with. Like it or not, the two are stuck with each other for the foreseeable future... Can Suah convince Seung-hyun to let her stay? And how will Seung-hyun keep things professional with the woman he wants to kick out of his house?

(Source: Tappytoon)",Unknown,"Jin, Soye (Story), Dagabi (Art)","Aug  31, 2020 to Feb  21, 2023"
1824,manhwa,How to Kill a God,89,Finished,"Action,Supernatural",0,#27593,#26367,N/A,275,,Unknown,"Narack (Story), Babam (Art)","Aug  5, 2018 to Mar  29, 2020"
1825,manhwa,King of the East,Unknown,Publishing,"Action,Adventure,Fantasy",1,#42150,#26368,N/A,94,"Long ago, ten suns rose into the sky, turning the earth into a scorched world crawling with demons. On the heavenly emperor's orders, the hero Yae shot down nine of these ten suns. Many years later, the Solar Goddess initiates a conflict by releasing the demons with Hanbal in order to revive her sons. In response, the Heavenly Emperor calls upon Hang-ah and Dongbangsak in order to fight his wife... Can Hang-ah and Dongbangsak save the human world from the demons?!

(Source: Webtoon Entertainment)",Unknown,"Lee, Dani (Story), Shin, Jiwoo (Art)","Aug  1, 2017 to ?"
1826,manhwa,Elizabeth of Velpera,Unknown,Publishing,"Adventure,Fantasy,Romance",0,#22044,#26369,N/A,444,"In The Tale of the Land of Velpera, Elizabeth Lily is said to be the most brilliant sorceress of the century. But in real life, little Ellie is abused and enslaved for her ability to summon demons. That is until she's rescued by the powerful sorcerer Ashelotte Vayne, Elizabeth's sworn enemy in the story! Now, this unlikely pair must work together so that Ellie can overcome the dark forces which threaten her and fulfill her destiny as the one and only Elizabeth Lily!

(Source: Tapas Media)",Unknown,"Upu (Art), Nam, Yuhyeon (Story)","Jul  17, 2021 to ?"
1827,manhwa,The Male Lead Won't Let Me Be!,Unknown,Publishing,"Fantasy,Romance",0,#18638,#26370,N/A,611,"After being reborn as Ariel Ellifritiz, a side character destined to become Crown Prince Eisa's fiancée, I was determined to enjoy my new life as a rich, pretty, and strong noblewoman. But as fate would have it, I somehow end up saving the young Prince Siegfried, the male lead and the crown prince's rival, as he's fleeing from Eisa's men. Getting involved with Siegfried or his battle for the throne is the last thing I want, but what's a girl to do when the male lead won't let her be?

(Source: Tapas Media)",Unknown,"Jooahri (Story), Deokbok (Art)","Jan  22, 2022 to ?"
1828,manhwa,Beauty and the Brawn,13,Finished,"Love,Comedy",0,#44605,#26374,N/A,81,"Haeun is a nobleman who falls hard for Dullseh, his gorgeous, but extremely clueless manservant. Dullseh's impressive build reminds Haeun of the sexy men from gay erotica that he loves so much. Exams and career ambitions be damned—he just can't get Dullseh out of his mind! Silly hijinks ensue as Haeun will do whatever it takes to lure the hunky Dullseh into his bedchamber and possibly... his heart?!

(Source: Tapas Media)",1,Milo (Story & Art),"May  5, 2020 to Aug  25, 2020"
1829,manhwa,Land of the Crimson Moon,54,Finished,"Action,Drama,Supernatural",0,#27525,#26379,N/A,277,"A doctor, Gyeonghun Min, has an exceptional grudge against Yeong-u Shin, the chairman of a gang called the Crimson Moon. Desperate to take revenge on Yeong-u for killing his wife and daughter, the doctor finally finds Sihwan Ryu, a police officer who has supernatural powers that can surpass the currently invincible Yeong-u. Leveraging this, Gyeonghun's plan is to purposely create a reason for Sihwan to despise the Crimson Moon and destroy Yeong-u for good. Will his plans succeed? Will Sihwan and Gyeonghun finally wipe out the Crimson Moon?

(Source: Webtoon Entertainment)",Unknown,"Park, Shin (Story), Shin, Dongku (Art)","Feb  11, 2022 to Feb  3, 2023"
1830,manhwa,From Morning to Night,Unknown,Publishing,"Adventure,Drama,Fantasy",0,#30673,#26386,N/A,213,"Having lost his parents at a young age, twelve-year-old Mane fills the role of protector for his younger sibling Nox. When their hometown of Night relocates all the townspeople to build a temple for its goddess Obscurity, Mane and Nox start a new life in the neighboring town of Morning. Trouble awaits them as Nox vanishes as if by magic. Devastated and distrustful of others, Mane turns to Morning's goddess Lumiere for help. Told that he must vanquish Obscurity to save his kidnapped sibling, Mane is given the body of a grown man and sent on a perilous journey. Though still a young boy inside, he must find allies while uncovering dark secrets about mortals and immortals alike. Will Mane be able to tell friend from foe and save his sibling in a world where nothing is as it seems?

(Source: Tappytoon)",Unknown,"Son, Jieun (Story & Art)","Sep  4, 2020 to ?"
1831,manhwa,Everything's Coming Up Roses,Unknown,Publishing,"Drama,Fantasy",2,#21624,#26387,N/A,463,"Abducted from her mother at a young age and tortured for her incredible power, Evanna knew nothing but agony her whole life. That is until one day, she is rescued and returned to the father she never knew, the Duke of Vicente. But as Evanna's very existence brings back painful memories for the Duke, he must learn how to love her, while Evanna must come to trust her father and heal her trauma. But with Evanna's power highly coveted, can these two overcome their thorny pasts for a rosier future?

(Source: Tapas Media)",Unknown,"Nokta (Story), Jhon (Art)","Nov  30, 2021 to ?"
1832,manhwa,Standard Heroes,Unknown,Publishing,"Action,Comedy,Fantasy",1,#60966,#26394,N/A,26,"Let the standard adventure story of extremely normal(?) people begin!

(Source: Lezhin Entertainment, translated)",Unknown,Osot (Story & Art),"Sep  4, 2015 to ?"
1833,manhwa,This Life to the Next,87,Finished,"Drama,Supernatural",0,#31730,#26396,N/A,197,"Isaeng and Jeongto were inseparable childhood friends until Jeongto's father died tragically at the hands of a bitter soul. These two friends reunite ten years later as adversaries: Isaeng guides souls to the afterlife, while Jeongto gives souls another chance to live. After all this time, can these two work out their issues? And what do the Kings of Hell have to do with all of this?

(Source: Webtoon Entertainment)",Unknown,"Jo, Joo-Hee (Story), Yuno (Art)","Sep  7, 2018 to May  29, 2020"
1834,manhwa,Alpha,20,Finished,"Action,Supernatural",0,#37492,#26397,N/A,129,"The emotionless agent Alpha was given a secret mission.

(Source: Naver Corporation, translated)",Unknown,Bookyeom (Story & Art),"Jan  21, 2019 to May  13, 2019"
1835,manhwa,Elizabeth,Unknown,Publishing,"Fantasy,Romance",0,#28440,#26399,N/A,256,"Despite possessing beauty that could guarantee her an easy life, Elizabeth was forced to forge her own path from a young age, living alone in the Forbidden Forest and selling strawberries to get by. But everything changes one day when a handsome duke appears before her. Although he is taken with Elizabeth, she isn't exactly seen as marriage material by those in the Duke's circle. Persistent, he invites her to work at his uncle's mansion as a maid. It's purely professional, what could go wrong!

(Source: Tapas Media)",Unknown,"Ma Cherie (Story), Yiruin (Art)","Jun  20, 2021 to ?"
1836,manhwa,I Have a Boyfriend,45,Finished,Love,2,#28088,#26400,N/A,264,"The campus soccer star Hyunho runs into his first love Gyul at the university. Back then in middle school, Gyul saw Hyunho as a friend and never learned about his feelings. Hyunho, still in love with the withdrawn Gyul, lends him a helping hand. Because Gyul's aunt is taking advantage of him, Gyul has to support his younger brother. To thank Hyunho, Gyul helps him navigate university assignments. What starts out as a caring friendship, soon flourishes into a romantic relationship. But then, Hyunho receives an offer to play abroad in the major league. Will Hyunho and Gyul be able to overcome this hardship, too?

(Source: Netcomics)",6,Pibi (Story & Art),"Mar  10, 2015 to Jan  10, 2017"
1837,manhwa,Haunted Electronics Shop,59,Finished,"Horror,Supernatural",0,#43964,#26403,N/A,84,"""Please keep in mind. This shop is not responsible for any harm caused by the electronic device.""

A mystery horror about the strange electronics shop owner, ""Yak.""

(Source: Naver Corporation, translated)",Unknown,"Kim, Sun-hee (Art), Bom, Sohee (Story)","Jun  8, 2019 to Jul  11, 2020"
1838,manhwa,Wedding Impossible,72,Finished,Romance,0,#31299,#26404,N/A,203,"What would you do for $500k? As a struggling actress, I agreed to play the part of Doting Fiancée to Jeekyung Lee, a charming, handsome heir to a Korean conglomerate—the perfect husband! Except, he's gay. Eh, it's fine! The only problem is... (cue ominous music) Jeehan, Jeekyung's younger brother. That jerk may have the looks of a leading man, but he's determined to show I'm the wrong girl for Jeekyung! It's gonna take the performance of my life to win him over. Hah! I'm ready for my Oscar!

(Source: Tapas Media)",Unknown,"Song, Jeongwon (Story), E. Cheong (Art)","Mar  13, 2018 to Aug  21, 2019"
1839,manhwa,Jumping Over,91,Finished,"Romance,Supernatural",0,#41723,#26405,N/A,97,"Social outcast Yeonhui dreams of fitting in with her schoolmates. But her social status doesn't seem like it's going to change anytime soon—until an alien named I-an falls out of the sky and crashes into her hopeless life. He helps her transform herself, and she ends up in an exciting love triangle. Will Yeonhui choose I-an, the alien who helped her learn the true meaning of happiness, or Hanje, the human boy who has been secretly protecting her before I-an appeared in her life?

(Source: Webtoon Entertainment)",Unknown,"Jonijo (Story), Suh, Saya (Art)","Jul  7, 2018 to Apr  4, 2020"
1840,manhwa,Publishing Love,50,Finished,Romance,0,#27094,#26406,N/A,288,"Bom Ahn had a dazzling debut as a writer, and won a major award for her first novel. But nine years later, she's found no long-term success with only countless rejections from over a hundred publishing companies, whereas her childhood friend Leo has already become a successful writer. When Bom applies for a job at the SW Publishing Company, she meets Haneul, a frosty yet capable department head. Haneul has a rare condition which prevents him from recognizing the faces of women. That is, until he meets Bom, whose face he can see as clear as day...

(Source: Webtoon Entertainment)",Unknown,"Yeondu (Story), Song Yi (Art)","May  24, 2019 to Mar  27, 2020"
1841,manhwa,Rewriting Our Love Story,Unknown,Publishing,Romance,0,#22372,#26407,N/A,432,"Jeya is just a normal guy living a normal life. His life gets turned upside down when he meets his ex-girlfriend at a job interview. However, things get even worse when they get it an accident, travel back in time and swap bodies.

(Source: Webtoon Entertainment)",Unknown,"Yeongmo (Art), Choi, Kyungmin (Story)","Apr  10, 2022 to ?"
1842,manhwa,Cross the Line,Unknown,Finished,"Drama,Romance",0,#53291,#26409,N/A,48,"Hayeon Eun, who at 16 years old found herself in jail for arson resulting in a death, is finally released back into the world. But as soon as she's out, she is snatched up by Taeman Ji, the director of a private organization, to whom her stepfather racked up quite a debt. She says she will pay it off in his stead, but because of the low value of the product, Taeman takes her home with him and they end up living together. This is a love story where two people who couldn't take care of themselves take care of each other and find the light in the darkness.

(Source: Netcomics)",8,"Heo, Yunmi (Story & Art)","Jul  1, 2018 to Mar  15, 2022"
1843,manhwa,Guardians of the Lamb,Unknown,Publishing,"Action,Drama,Mystery,Romance",7,#36179,#26412,N/A,141,"Hari's normal. Sure, she can't remember anything from when she was a child, but apart from that, she's just a relatively unknown actress who dreams of making it big. All is well. That is, until she gets kidnapped. Luckily, Hari manages to emerge from that incident relatively unscathed, but... Why is the man who saved her following her around? What does a missing person's case from twenty years ago have to do with anything? What secrets will be unearthed from Hari's missing memories?

(Source: Lezhin Comics)",Unknown,JUNS (Story & Art),"Feb  14, 2020 to ?"
1844,manhwa,You Are My Destiny,57,Finished,Romance,0,#34572,#26413,N/A,159,"Prom, a member of K-Pop group Destiny, has a secret. In his past life, he was Prometheus, cursed by Zeus for eternity to fear fire. This curse keeps messing with him—he can't even blow out birthday candles! But one day he meets Sora, a college student, at a fan signing and recognizes her as Pandora! He knows Pandora's box can save him, but she has no clue what he's talking about. With his acting debut as a fireman at stake, will Sora remember who she is and extinguish Prom's fears for good?

(Source: Tapas Media)",Unknown,CQ (Story & Art),"Sep  14, 2018 to Jun  29, 2019"
1845,manhwa,The Butterfly Girl,60,Finished,"Drama,Supernatural",0,#34834,#26414,N/A,156,"The ability to transform... is a curse?

17-year-old Bibi Na has a special power—she can form a chrysalis, and just as a caterpillar transforms into a butterfly, she can emerge with a new look, personality, and abilities. To escape her trauma of being bullied in middle school, she decides to transform. Things get complicated when she transfers schools and meets Yeonwoo, a boy who seems to know about her past. Will Bibi's power be a gift, or a curse?

(Source: Manta)",Unknown,Hyeon (Story & Art),"Apr  26, 2020 to May  23, 2021"
1846,manhwa,How a Mage Welcomes Death,Unknown,Publishing,Fantasy,1,#25065,#26419,N/A,344,"For the past 300 years, Ente has fought against the dragon, Caliesto, as the reigning Magnus. When she finally slays her nemesis, she welcomes death with open arms, hoping to meet her beloved teacher in the afterlife. But instead of finally gaining the eternal rest she has long yearned for, she opens her eyes in the body of Melissa Tiony, the richest bachelorette in the empire. Ente realizes that her lifelong mission has yet to be fulfilled, as it is impossible for her to die so long as Caliesto still breathes. She must find a way to regain her magic and finish him once and for all, and the first step to doing so is attending the Academy of Magic in the city of Kastium. Ente sets out on another journey, hoping that this one will be her last.

(Source: Tappytoon)",Unknown,"Park, Jeff (Art), Ju, Eunseol (Story)","Feb  11, 2022 to ?"
1847,manhwa,The Flower That Was Bloomed by a Cloud,126,Finished,Romance,5,#22290,#26420,N/A,435,"The young princess Hong Lyon is neglected by even the court ladies. Caught in a sudden fire, she only survives due to a certain person's help, an event which feeds into her resentment. Meanwhile, by chance, she meets Dowun, her fleeting first love. In a desperate attempt to hold on to him, she accepts his proposal. Thus begins her journey to becoming a true princess...!

(Source: Naver Corporation, translated)",Unknown,Bionhu (Story & Art),"Apr  19, 2019 to Aug  7, 2021"
1848,manhwa,Living with Magicians,Unknown,Publishing,"Fantasy,Romance",0,#37493,#26422,N/A,129,"Living in the city can be tough. Living with magicians can be tougher. Rangse Enna worked hard to pass the government official exam. After being stationed to work for the government in the city, she bravely left her hometown... only to be housed with the magicians. The apartment seems to be full of strange magicians who operate differently from the people Rangse used to know. Will she be able to adjust to her new job, new city, and her new apartment?

(Source: Webtoon Entertainment)",Unknown,"Girdap (Story), Jaeyun (Art)","Jul  8, 2021 to ?"
1849,manhwa,The Empire's Hidden Hope,Unknown,Publishing,Romance,0,#32756,#26430,N/A,181,"Han Wol is known as one of the military's finest young men, but... Wol is a woman! After her father was framed for the former emperor's murder, she narrowly escaped execution by disguising herself and hiding in plain sight. Since then, the empire has been under the thumb of chief state councilor Shin, but the young emperor is hatching a plan to take back control. As the only one who holds the key to unlocking the mysteries of the past, it looks like Wol's days of laying low are over...

(Source: Tapas Media)",Unknown,"Heiryun (Story), Dagu (Art)","Oct  31, 2021 to ?"
1850,manhwa,The Villainess Has Shrunk!,Unknown,Publishing,"Fantasy,Romance",1,#19122,#26431,N/A,582,"After ten years of pretending to be the count's hated daughter, Karuna is ready to escape. However, her plan goes sideways when she gets attacked. In order to save herself, she takes a potion that promises to turn back time. Instead, it transforms Karuna into a child. Things get even weirder when she witnesses a giant wolf transform into Duke Vykeld, and now she must hide out in his isolated manor. After terrorizing nobles for ten years, can Karuna handle being a child again?

(Source: Tapas Media)",Unknown,"Moon, Igyeong (Story), Deokbae (Art)","Nov  10, 2021 to ?"
1851,manhwa,A True Doctor,Unknown,Publishing,Drama,3,#27025,#26432,N/A,289,"""The Gates of Hell""—that's what they call the doors to the surgical ward of Yeonseong Hospital. And I'm Taesoo Choi, one of the many interns seen as nothing more than tin can robots by some of the senior doctors. To escape this chaos, I went hiking, where I found the nearly lifeless body of the esteemed surgeon Dr. Kauffrene. Despite my efforts, it was too late to save him, but somehow I gained all his medical knowledge! Now my life is changing in ways I never expected, but is this a blessing... or a curse?

(Source: Tapas Media)",Unknown,"Cho, Seokho (Story), Oh, Sekwon (Art), Durufix (Art), Lim, Seongwook (Art), Kim, Seoksu (Art)","May  2, 2017 to ?"
1852,manhwa,Red Honey,71,Finished,"Romance,Supernatural",0,#45238,#26433,N/A,78,"Tall and boyish Hwanhee is a schoolgirl like any other, with a crush on the volleyball team captain. But with the sudden confession from a childhood friend, her life spirals into the extraordinary—Hwanhee's the descendant of powerful vampires and next in line to become the queen of vampire society!

(Source: Tappytoon)",Unknown,"85 (Story), Eunbi (Art)","Feb  14, 2018 to Sep  6, 2019"
1853,manhwa,Cafe Requiem,40,Finished,"Life,Supernatural",0,#58721,#26435,N/A,33,"In this heartwarming series, Hana stumbles upon a special coffee shop where the spirits of the dead still linger. Each soul has a story, everyone has a final wish. By helping them, Hana finds another side of herself and those around her. 

(Source: Tappytoon)",Unknown,Verdi (Story & Art),"Mar  5, 2014 to Oct  8, 2014"
1854,manhwa,The Undefeated Newbie,Unknown,Publishing,"Action,Fantasy",0,#27363,#26436,N/A,280,"On the Day of Judgment, monsters from other dimensions invaded earth. Thirty-two years later, humans with special abilities called hunters fight the monsters to keep humanity safe. They train in an online game called ""Lost City""—but the best player, Jinsoo Kwon a.k.a. ""Unknown,"" is no hunter. He only plays the game to earn money for his sister's medical bills. But when a guild recruits Jinsoo to be a hunter in return for medicine, it's an offer he can't refuse. It's time for this fighting legend to protect his home and his family!

(Source: Tapas Media)",Unknown,"Hong, Duckhwa (Art), Maslow (Story)","Oct  8, 2021 to ?"
