,type,title,chapters,status,genres,favorites,popularity,rank,score,members,synopsis,volumns,authors,publish_time
312,manhwa,Master Villainess the Invincible!,Unknown,Publishing,"Action,Fantasy",12,#9262,#5144,7.25,"1,737","Yeoju is a second-rate author living a mediocre existence in modern-day Korea. A tragic accident lands her in the plot of a bestselling martial arts novel and she wakes up as the infamous villainess Haewon Tang. Hoping to save herself from a gruesome death, Yeoju must figure out who to trust, harness Haewon's inner chi, and learn martial arts as she fights to save the Sichuan Tang Clan. Can she change the outcome of the novel and prove she's the worthy hero?

(Source: Tapas Media)",Unknown,"Willbright (Story), Yooani (Art)","Dec  31, 2020 to ?"
313,manhwa,Baroness Goes on Strike,Unknown,Publishing,"Fantasy,Romance",7,#7856,#5145,7.25,"2,146","Baroness Cassia Ruberno has spent a decade in the selfless service of her family within the barren territory of Greze. Meanwhile, her cold husband Zester Greze is constantly away on the battlefield, accepting any job for meager compensation. Ailing and bedridden, Cassia takes her final breath at the age of 28, pitifully regretting all the times she remained quiet and swallowed her misery.

But instead of passing on, Cassia miraculously awakens on the day after her wedding a decade ago. As her regret turns into anger, she vows to always speak her mind and fully enjoy life this time around. Surprisingly, her new attitude leads her previously neglectful husband to step up and even reveal an adorable side that she never thought existed. However, she is painfully aware of the war-torn future ahead of them, and so, to secure the safety of Greze, Cassia cannot help but involve herself in business and politics before illness takes her forever.

[Written by MAL Rewrite]",Unknown,"Go, Eunchae (Story), Song, Yeseul (Art)","Sep  19, 2021 to ?"
314,manhwa,The Divine Surgeon,Unknown,Publishing,Drama,5,#11618,#5146,7.25,"1,277","Dr. Han Jinsoo always tried to live a righteous life, but in return, he got fired, swindled by a conman, and killed by his own professor. Luckily, a mysterious being offers him a second chance at life because of all the good deeds he had performed. The only problem is... he comes back to life as as Hua Tuo, the legendary Chinese physician, in the turbulent period of the Eastern Han Dynasty! Will he be able to survive in this era of wars and heroes as a surgeon without so much as a scalpel?

(Source: Tapas Media)",Unknown,"Park, Dongshin (Story), Choi, Byungick (Art)","Jan  31, 2022 to ?"
315,manhwa,Tong: Classified,Unknown,Finished,"Action,Drama",2,#26048,#5227,7.25,315,,4,"Baek, Seung Hoon (Art), Meen (Story)","Jan  19, 2014 to Mar  29, 2015"
316,manhwa,Lady Detective,Unknown,Finished,"Mystery,Romance",7,#11881,#5156,7.25,"1,239","Lizzie is a noble lady of England in Industrial Revolution era. She is very lady-like on surface but is quite famous for her creative writing as a new rising author. Although she doesn't acknowledge him, she has a fiance appointed by her father, Edwin White, who is also a new rising star as a lawyer.

As Lizzie faces her first murder case, she begins a new career of being a detective.

(Source: JanimeS)",6,"Lee, Gi Ha (Art), Jeon, Hye Jin (Story)","Apr  26, 2011 to Feb  19, 2013"
317,manhwa,Peter Panda,24,Finished,"Comedy,Drama,Romance,Supernatural",11,#12668,#5191,7.25,"1,129","Rui, despite being an orphan, lives life to the fullest. One day, when her neighbors leave a stuffed panda behind, she takes the opportunity to wash him and adopt him as her own. The next day, however, the toy panda turns into a human who looks exactly like Rui's ideal Prince Charming!

(Source: DramaQueen)",4,"Na, Yeri (Story & Art)",2005
318,manhwa,Romance Papa,33,Finished,"Comedy,Drama,Romance",8,#17528,#5195,7.25,678,"Sangbum, a misogynistic, germophobic plastic surgeon, is shocked to discover that the sperm he donated as a medical student has resulted in a 13-year-old daughter, Myunghae. Myunghae's foster parents were killed in an accident, so she gets unceremoniously dropped into her biological dad's life. Sangbum isn't prepared for the responsibilities of fatherhood, but he quickly comes to love the daughter who looks so much like him.
While she adjusts to her happy new life with Sangbum, however, Myunghae is shocked to learn that her boyfriend is now dating her best friend. And then she has to contend with the attentions of Bokit, one of the popular kids at school...

(Source: Netcomics)",8,"Lee, Youngran (Story & Art)","Dec  5, 2007 to Dec  17, 2008"
319,manhwa,Snow Drop,39,Finished,"Drama,Romance,Life",42,#6951,#5277,7.24,"2,481","So-Na, unable to remember a painful event in her past, is living only for her mother's nursery, ""Snow Drop."" When she meets Hae-Gi, the intentionally isolated and beautiful model, they instantly click and fall in love. However, a dark secret that connects them, threatens to tear them apart. Like a modern-day Romeo and Juliet, Snowdrop is about two star-crossed teens who fall madly in love.

(Source: Tokyopop, edited)

Included one-shot:
Volume 5: What is Fate...?",12,"Choi, Kyung-ah (Story & Art)",Sep  1998 to  2003
320,manhwa,MANA,22,Finished,Supernatural,23,#9159,#5287,7.24,"1,758","Zion, a girl that is always taken advantage of by her friends because she is so shy and timid, is approached by two people who asks her strange questions about whether she believes in Confucianist moral doctrine and in the end she is bowing and performing sacrificial rites to ancestral gods. It’s shocking enough that the daughter of a pastor is possessed by a ghost, but what’s more shocking is that this ghost is a young oppa who sports a fashion that surpasses most of the outstanding looks of bachelors and rockers! From this day on, Zion’s life changes forever. From a shy and unsuspecting high school student, she turns into an exorcist. 

(Source: Entropy)",4,"Lee, Vin (Story & Art)",2006 to  2008
321,manhwa,Volcanic Age,Unknown,Publishing,"Action,Adventure,Fantasy",22,#5608,#5323,7.24,"3,179","Ju Seo Cheon, a man who survives the age of war through sheer luck and becomes the elder of the Hwasan faction, only to live a life full of regrets and doubts. As he lies on his death bed, waiting for the inevitable, he is returned to the past...

(Source: Kakao Entertainment Corp., translated)",Unknown,"Jeong, Jun (Story), Tomassi (Art)","Sep  15, 2017 to ?"
322,manhwa,Questism,Unknown,Publishing,"Action,Supernatural",34,#4215,#5324,7.24,"4,369","Gaming geek Suhyeon Kim hates school, and the dislike is mutual. Every day he faces relentless bullying from his classmates, leading him to wish his life was more like the RPG quest games he plays. Suhyeon's wish is granted when a quest prompt pops up in real life with an easy quest and an enticing reward. With nothing to lose he takes the chance, and one quest soon leads to another. As the stakes get higher and the rewards get bigger, Suhyeon soon finds he's gone from being an ostracized nobody to the top of the school. Just how far will Suhyeon take his quests, and how far will he fall if he refuses to participate?

(Source: Webtoon Entertainment)",Unknown,"Yununi (Story), Taewan (Art)","Oct  22, 2021 to ?"
323,manhwa,Please Marry Me Again!,Unknown,Publishing,"Fantasy,Romance",4,#12119,#5325,7.24,"1,204","As a so-called ""half-noblewoman,"" Shurya Littenheim was shunned by all in high society except her husband, Grand Duke Kardi Esperand. So when the powers Kardi inherited from his family start to slowly kill him, Shurya gladly makes a deal to sacrifice her own life instead. Upon her death, she's reborn as her younger, single self, and this time... she's doing it all over again! Shurya's on a mission to make Kardi her hubby once more, but is there any hope of avoiding yet another tragic ending?

(Source: Tapas Media)",Unknown,"Rana (Story), Paragu (Art)","Feb  16, 2022 to ?"
324,manhwa,Reborn Rich,Unknown,Publishing,Drama,8,#17510,#5326,7.24,679,"Having started from the bottom and worked his way to the top, Hyeonwoo finds himself betrayed by the royal family of Soonyang Group, the largest corporation in South Korea, after providing 13 years of dedicated service. Just when he thinks all his efforts have been made in vain and prepares to embrace his death, he suddenly wakes up in the body of Dojun Jin, the youngest grandson to the founder and CEO of Soonyang, having traveled back in time. Having been granted this second chance, Hyeonwoo begins to lay the foundation for his revenge against his evil relatives.

(Source: Webtoon Entertainment)",Unknown,"Kim, Byung-gwan (Art), Sangyeong (Story)","Sep  28, 2022 to ?"
325,manhwa,Solo Farming in the Tower,Unknown,Publishing,Fantasy,9,#14670,#5327,7.24,908,"One day, a mysterious tower suddenly appeared in the city. The people decided to call it a dungeon, and while it was full of rugged terrain and dangerous monsters, it was also a land of opportunity, where countless treasures awaited. When Sejun, a young man living an ordinary life, is invited to the dungeon by chance, he is thrilled at the prospect of becoming rich, but he is stranded in a hidden area of the mysterious tower. All he has is a few seeds and his body. Now Sejun must farm, collect resources, and figure out his own survival strategy!

(Source: Naver Corporation, translated)",Unknown,"sdcknight (Story), Lee, Hakyung (Art)","Apr  20, 2023 to ?"
326,manhwa,Wait Where the Shooting Star Falls,Unknown,Publishing,"Adventure,Drama,Fantasy,Romance",26,#19048,#5374,7.24,587,"This is Table Land, a mystical world where fallen shooting stars take the form of a witch and are bound to a cat, so when the witch dies, so will the cat. This story begins with a witch's end, but with her still-living cat left behind, and another witch who fell from the skies, soon left alone by the death of her guardian. Forlorn, they both start their lonely search for a place to belong. Will the shadows of the past loom or will the light of hope shine bright? Embark with us now on this curious tale of Table Land...

(Source: Tapas)",Unknown,Manmulsang (Story & Art),"Aug  25, 2018 to ?"
327,manhwa,Jazz for Two,74,Finished,"Love,Drama",7,#15623,#5377,7.24,821,"Taeyi hears a familiar melody fill the empty halls and makes his way to the old music room. He knows his brother is dead, but he can't help but hope, maybe, just maybe...it's his brother playing his favorite song. When he slams open the door, however, he finds Seheon, the new transfer student, at the piano. Disappointment comes crashing down and Taeyi can't control his anger. How dare Seheon play his brother's song? How dare he smile? How dare he say he loves jazz? ""If I ever catch you playing the piano again...that'll be the end of you."" And with that begins Taeyi and Seheon's story, as unpredictable and visceral as jazz.

(Source: Lezhin Comics)",Unknown,Clarju (Story & Art),"Oct  27, 2017 to Jun  21, 2019"
328,manhwa,Nowhere Boy,31,Finished,"Action,Comedy,Drama,Fantasy",22,#5298,#5351,7.24,"3,399","""Welcome to Survival, 'I Am Unhappy,' the exciting game show to find the world's unhappiest person! The grand prize... is a wish granted by God!""

When the victor of the game show wishes for the end of the world, God accepts this wish with a set condition: the world's end would proceed over the course of 100 days, and during that time, he is allowed to 'change his mind' only once.

Oh Duk Hee, a quirky comic artist who specializes in unhappiness, is chosen by God to to make the unhappiest person on Earth happy again. With the pressure of mankind's destruction riding on her shoulders, will she be able to change his mind before it's too late?

The competition to choose the world's unhappiest human?! The hybrid school fantasy action story by Jung Pil Won!

(Source: Webtoon Live and Shiro Nabi)
",3,"Jung, Pil Won (Story & Art)","Jun  15, 2011 to Jan  18, 2012"
329,manhwa,Delinquent Cinderella,Unknown,Finished,"Comedy,Romance",7,#7901,#5495,7.23,"2,128","Nan Hui was sent off to the city to live with her mother and her nasty grandmother when she was caught smoking at her country school again. There she rescued the drunk and ungrateful, Gong Myeong from the beatings of five boys. Angry that he did not appreciate her help, she stomped on his arm and ran off…not expecting to meet him again.

Gong Myeong devised a plan with Nan Hui after being heartbroken over losing a girl he loves to his half-brother, Baek Jae Ha.

""We’re not going to really love each other. We’ll be a contract couple to get what we both want.""

The handsome bad boy Cha Gong Myeong and bad girl Lee Nan Hui are declared a couple of horror!

What will happen when Nan Hui’s best friend, who is in love with her, comes to Seoul? Things get even more complicated when Gong Myeong’s half-brother falls for Nan Hui.

Can this bad prince give this bad Cinderella her glass slipper? Will love blossom between these two bad personalities?",10,"Hwang, Mi Ri (Story & Art)",2010
330,manhwa,Ghost Wife,134,Finished,"Romance,Supernatural",22,#11537,#5407,7.23,"1,290","Liz is a normal teenage girl who can see monsters... that want to eat her. The only person who can save her is a demon with a creepy smile and an appetite for live cats. But first, she has to become his fiancé!

(Source: Webtoon Entertainment)",Unknown,Sejung (Story & Art),"Jun  17, 2016 to Jan  25, 2019"
331,manhwa,"As You Wish, Prince",93,Finished,"Fantasy,Romance",21,#7646,#5408,7.23,"2,223","Yoonsoo is an average office worker by day. By night, she's the bestselling author, Wasser... until the villain of her series, Prince Einsen Keit, kidnaps her! Now trapped in a world she made, Wasser tries to use her creative powers to grant his demands. But she soon discovers that her influence is limited here. Even more concerning, there are dark beings, including demonic creatures, that she never included in any of her books. But perhaps most concerning of all... Keit is really, really cute!

(Source: Tapas Media)",Unknown,"Ant Studio (Art), Mokgamgi (Story)","Aug  31, 2018 to Oct  3, 2019"
332,manhwa,Return to Player,Unknown,Publishing,"Action,Fantasy",40,#3342,#5409,7.23,"5,640","Ten years ago, a group of gods turned everyone on Earth into players of a sadistic game that forced them to kill monsters in real life—or be killed themselves. Sehan Kim has already seen how this game will play out: everyone in the world dies except for him. When he's given the chance to go back in time and start a second playthrough, Sehan is determined to change the course of events and beat the gods at their own game.

(Source: Webtoon Entertainment)",Unknown,"Index (Story), Sehon (Art)","Aug  21, 2020 to ?"
333,manhwa,After the Curtain Call,51,Finished,"Drama,Love",5,#25475,#5410,7.23,331,"Soyoung is devastated when her favorite musical actor is swallowed up by the world of TV. Just after she quits supporting him, she discovers charismatic actress Jaeyi in a theater performance of ""Macbeth"" and becomes a fan at first sight. By meeting Jaeyi after her shows and even doing her a favor, Soyoung goes from a mere fan to her good friend. But when Jaeyi has to work with celebrity actress Hyesun, who she has a troubled past with, it unexpectedly sours their friendship. All Soyoung wanted was to support her favorite actress... so why does this new development bother her so much?

(Source: Tappytoon)",Unknown,"Jina (Art), Assam (Story)","Jan  6, 2020 to Aug  6, 2020"
334,manhwa,The Frozen Player Returns,Unknown,Publishing,"Action,Adventure,Fantasy",20,#2614,#5411,7.23,"7,171","When Seo Junho and his companions sacrificed themselves to defeat the frost queen, they thought they were restoring peace to Earth. But after 25 years of being frozen solid, Junho thaws out only to find that nine more floors appeared in his absence, only one of which has been cleared! As the only one who holds the key to clearing the next floor and defrosting his friends, Junho must step up once again. But has this hero been in hibernation too long to take on the world's fearsome new foes?

(Source: Tapas Media)",Unknown,"JerryM (Story), Silsil (Art)","Mar  5, 2021 to ?"
335,manhwa,Solitary Lady,Unknown,Publishing,"Drama,Fantasy,Romance",20,#5606,#5412,7.23,"3,180","Noblewoman Hillis Inoaden has had many lives so far (seven, to be exact) but she has always been regarded the same in all of them: meek, submissive, and a pest. But in her eighth resurrection, she no longer bends to the nobles that encircle her, nor does she continue to live in the shadows of her wicked brother and stepsister. With a sacred power passed down from her lineage and the title of Family Head, she sets out for revenge and to change the grave destiny that awaits her.

(Source: Tapas Media)",Unknown,"Kin (Story), Mingsung (Art), ZI.O (Art)","Apr  30, 2021 to ?"
336,manhwa,Demon Devourer,Unknown,Publishing,"Action,Fantasy",8,#4685,#5413,7.23,"3,898","The descendant of a once great wizarding family, Elric Mervinger is unable to perform magic due to a rare medical condition. While attempting to cure his disease, he stumbles upon the demon Mephistopheles, who tries to possess Elric to free himself from a dragon's trap. But when Elric ends up absorbing Mephisto instead, the two become bound together. With Mephisto by his side, will this new power allow Elric to restore his family to its former glory? Or will he just end up being devoured?

(Source: Tapas Media)",Unknown,"Ppang Meongneunda Ramjwi (Story), DJ Gongnyong (Art)","Dec  31, 2021 to ?"
337,manhwa,The Hero's Savior,Unknown,Publishing,Fantasy,3,#13840,#5414,7.23,996,"I remember the memory of my previous life when I was abused by my father for the experiment. Then I realized. According to my previous life, this is the world of fantasy fiction I've read. That she was born with a minor role and died before the novel even started. Ariadne thought calmly, ""I am screwed.""

She was also screwed on a global basis, this novel has a bad ending. The end of this 10-volume Munchkin (overpowered) fantasy novel is it was the failure of the protagonist and the destruction of the world.

(Source: Kakao Entertainment Corp., translated)",Unknown,"Eun, Soro (Story), Team Happy Gery (Art)","May  31, 2022 to ?"
338,manhwa,Love Like Crazy,Unknown,Finished,"Drama,Romance",2,#7871,#5448,7.23,"2,141","Han Se In finds street fighter Moon Ji Soo collapsed on the street. When she tries to help him he tells her to go away, Se In wants an apology but Ji Soon wont give one. She then slaps him and runs, Moon Ji Soon wants revenge...

(Source: MangaFox)",11,"Hwang, Mi Ri (Story & Art)","May  18, 2007 to Jul  14, 2007"
339,manhwa,Raiders,36,Finished,"Action,Fantasy,Horror,Mystery,Supernatural",13,#8277,#5452,7.23,"2,003","Irel Clark is a professor's assistant whose latest find is the ""Holy Grail"" for member of his profession—literally! But when it turns out that some decidedly unholy individuals are also after the blood of Christ, Irel must drink from the chrism bottle he's recovered to save his own life. Immortality leaves something to be desired, though, when undead cannibals walk the earth in constant need of human flesh, and Irel's newly immortal body is nothing short of an all-you-can-eat buffet!

(Source: Yen Press)",9,"Park, Jin-Jun (Story & Art)",2006 to  2011
340,manhwa,Smile Brush,35,Finished,"Comedy,Life",7,#16470,#5417,7.23,751,"These are the heartwarming episodes from Waroo who is a boy that has a long hair and likes to try new experiences.

(Source: LINE Webtoon)",1,Waroo (Story & Art),"Dec  21, 2009"
341,manhwa,Imitation,Unknown,Finished,Romance,23,#12225,#5427,7.23,"1,189","Behind all the glitz and glamour, the world of showbiz is an unforgiving place. Idols must maintain their image at all costs: a single slip-up could bring their career to a crashing halt. Despite this pressure, the promise of fame and adoration is more than worth the risk for many.

Lee Maha is a member of the newly formed group Tea Party, and has attracted the attention of many by imitating popular idols. But this has also caught the disdainful eye of Kwon Ryoc—one of the most famous stars in the industry. Though he initially looks down on her, Ryoc gradually realizes his feelings for Maha may be something more. However, scandals can ruin any idol's career, and if the pair decide to entertain their budding relationship, they may just threaten the fame they have worked so hard for.

[Written by MAL Rewrite]",12,"Park, Kyun-Ran (Story & Art)","Sep  30, 2014 to Sep  21, 2021"
342,manhwa,The Moon That Rises in the Day,Unknown,Finished,"Drama,Romance,Supernatural",19,#11741,#5386,7.23,"1,259","A man whose time has stopped, and a woman who flows like a river.
A story about strife that comes and goes in the past and in the present.

(Source: Naver Webtoon, translated)",Unknown,Heyum (Story & Art),"May  16, 2013 to Aug  24, 2017"
343,manhwa,Mosquito War,49,Finished,"Action,Sci-Fi",16,#7474,#5546,7.22,"2,287","For millions of years, humanity remained blissfully unaware that the common pests known as mosquitoes were secretly preparing for a murderous plan. Collecting information through harvesting DNA, the bloodsuckers slowly amassed power—until they suddenly transformed into humanoid forms one day. With the mosquitoes now immune to conventional weaponry and possessing all of mankind's knowledge, it wasn't long before they decimated the human population.

A full century since, mankind is all but extinct: a mere five thousand humans remain, while the evolved mosquitoes number over a trillion. However, a faint spark of hope persists in the lost research of Dr. Kim, a scientist who predicted the insects' mutation. Having pinpointed his bunker deep within mosquito territory, the surviving forces of humanity scramble to secure what may be their last chance to turn the tides. Headed by elite soldier Kisses and her squad, mankind launches their final assault, sparking the decisive confrontation in the war between man and mosquito.

[Written by MAL Rewrite]",3,"Jeong, Ji-Hoon (Story & Art)","Dec  31, 2017 to Oct  7, 2018"
344,manhwa,Girl Queen,35,Finished,"Fantasy,Romance",39,#8086,#5574,7.22,"2,063","Class rivals June and Lucia vie for the honor of being named the Queen of Light, entrusted with protecting the people from the King of Darkness. June is an attractive girl whose feisty, hot temper and general laziness may prevent her from receiving the crown...Lucia has a more regal quality and a strong desire to match, but she is always overshadowed by June. Will petty jealousies, love triangles, and one cute boy interfere with the Queen's royal duty?!

(Source: Tokyopop)",8,"Kim, Yeon-Joo (Story & Art)",2002 to  2006
345,manhwa,Advent of Snow White of the Hell,Unknown,Finished,Comedy,12,#10375,#5612,7.22,"1,495","The afterlife! Once someone goes in they can never make it out alive! Snow White journeyed to the spirit world with the pass to the spirit world her mom left her to find her dad’s spirit but…

“To lose my love, or to kill her, those are the two choices I’m faced with.” 
The blood loving and cold, absolute devil, Pa Sun.

The one who wishes to protect Snow White’s happiness but must take her life, Tae San.
""I no longer have the right to be by your side, I love you. 
Holding those feelings in my heart, I leave you for your sake.""

Will our kind and lovely Snow White’s jealous sister Oori’s curse follow her to the afterlife…? 
",10,"Hwang, Mi Ri (Story & Art)",2009 to ?
346,manhwa,Hannune Banhada! Season 2,Unknown,Finished,"Comedy,Drama,Romance,Supernatural",4,#20712,#5510,7.22,502,"Kang Han-Se and Ban Ha-Da have known each other ever since childhood. They are close enough to sleep in the same room together at their current age.

""Three men for you,"" Kang Han-Se's mother tells Ban Ha-Da, on the day of graduation. As soon as Ban Ha-Da's life as a high school student starts, her love life begins as well.

(Source: JanimeS)",11,"Lee, Shi Young (Story & Art)",2007 to  2013
347,manhwa,Welcome to Room #305!,171,Finished,"Comedy,Romance,Life",20,#11200,#5519,7.22,"1,343","A regular college freshman Kim Jung Hyun and his roommate Kim Homo are polar opposites and friends. It's a story that deals with many sensitive topics with a dash of humor.

(Source: MU)",Unknown,Wanan (Story & Art),"Mar  3, 2008 to Sep  22, 2011"
