,type,title,chapters,status,genres,favorites,popularity,rank,score,members,synopsis,volumns,authors,publish_time
1911,manhwa,Happiness,51,Finished,Action,1,#35274,#26516,N/A,151,"Saebom, a Sergeant of the Special Forces, and Ihyeon, a Detective Sergeant of Saeyang Police Station, are high school friends who enter into a marriage of convenience so that they can qualify to buy an apartment together, while a mysterious and seemingly contagious virus tears through their city of Saeyang. Saebom and Ihyeon move into their dream home only to find that the new virus that turns people violent and thirsty for blood has come knocking at their door.

(Source: Webtoon Entertainment)",Unknown,"Jin, Chul-Soo (Story), Park, Si-hyun (Art), Jung, Seok-hyun (Art), Guma (Art), Choi, Yoon-jong (Art)","Nov  12, 2021 to May  27, 2022"
1912,manhwa,Jiseul,10,Finished,Drama,0,#64476,#26518,N/A,5,Keum-Suk Gendry-Kim's adaptation of O Muel's 2012 movie of the same name about the South Korean state's repression and massacre of the people of Jeju Island from 1948 to 1950 in the name of the war against communism. The story follows a group of villagers trying to escape from the dictatorial military forces chasing them.,1,"Kim, Keum-suk (Art), O, Muel (Story)","Apr  3, 2014"
1913,manhwa,The Crimson Blade,29,Discontinued,"Action,Fantasy",0,#43794,#26520,N/A,85,"Yeoran is a wandering warrior, whose sole mission in life is to find the demon that killed her father. One night, she finds herself warped into the demon world, having to save Princess Jaha from being married off to the Demon Master. There, Yeoran discovers traces of her father, bringing her one step closer to finding his killer. To find more answers and fulfill her lifelong mission, Yeoran becomes Princess Jaha's bodyguard. Will Yeoran finally be able to find closure?

(Source: Webtoon Entertainment)",Unknown,Geuryeon (Story & Art),"Nov  9, 2021 to Mar  2022"
1914,manhwa,Nina's Magic Chest,16,Finished,"Supernatural,Suspense",0,#43270,#26522,N/A,88,"Nina is living on her own for the first time and failing hard at adulting. She can't hold down any part-time jobs, let alone get hired as a full-time employee anywhere. One day, she finds a magic chest on the street that seems to make wishes come true. What started out of curiosity and fun, quickly takes a dark turn as she becomes entangled with strange people and inexplicable events. Nina will have to face the butterfly effects of her seemingly innocuous wishes! ​

(Source: Webtoon Entertainment)",4,Rangddo (Story & Art),"May  17, 2021 to May  16, 2022"
1915,manhwa,"Her Majesty, the Witch",71,Finished,"Fantasy,Romance",0,#26939,#26523,N/A,291,"Sistina had a nice, quiet life, flying around on her broomstick and delivering delicious bread. But when the emperor dies, this unassuming witch learns she's his granddaughter and now she's tasked with running the empire! With all the tips and tricks she's learned through her bakery, she's starting to get a taste of how to get it all done... but she still has to figure out her destiny as a witch, and then there's this knight she can't figure out, too! Will she find a recipe for success to take care of the empire, her fate, and maybe even her love life?

(Source: Tapas Media)",Unknown,"Graycat (Art), Yang, Hyojin (Story)","Aug  25, 2021 to Oct  21, 2022"
1916,manhwa,Sponte Dei: As You Wish,Unknown,Publishing,"Fantasy,Romance",0,#39988,#26524,N/A,109,"After stumbling into her own book and becoming a countryside maid, Behania's only goal is to save enough money, reach the capital, and find a way home. Unfortunately, those plans are ruined when her employer is murdered at the hands of Radeiel Krainu, the novel's psychotic villain. To save herself, Behania aids Radeiel's escape and later offers to help him in return for his protection on her journey. Little does she know that in doing so, she'll end up rewriting her story entirely...

(Source: Tapas Media)",Unknown,"Jackrabean (Story), Mano (Art)","Mar  14, 2022 to ?"
1917,manhwa,Tomorrow's #1,Unknown,Publishing,"Drama,Romance",0,#40969,#26525,N/A,102,"As a fan of idol Ryu Sunjae, Im Sol was happy fangirling to her heart's content. That is until one day, Sunjae is suddenly found dead. As she grieves, Sol discovers a curious pocket watch that takes her six years into the past. Before she knows it, Sol tracks down a teenage Sunjae, and the words ""I freaking love you!"" spill out. Now, he's totally creeped out by her, but Sol must somehow win over Sunjae to stop history from repeating. With the clock ticking, can she save her future number one?

(Source: Tapas Media)",Unknown,"Kimppang (Story), Dungdung (Art)","Sep  28, 2021 to ?"
1918,manhwa,The Millionaire Divorcee,Unknown,Publishing,Fantasy,0,#21835,#26526,N/A,453,"Duchess Alicia de Payharen's world gets flipped upside down when her philandering husband hands her divorce documents. Luckily, she secures a large settlement to her advantage. As she sets out with her maid, Neri, Alicia uses her new capital to kickstart a bold new business idea. The trade? Jewelry! With tenacity and honed intellect, Alicia de Payharen vows to secure her spot as a business mogul. This ex-duchess has many obstacles to overcome to meet her goal, but she's keeping her eyes on the prize and going for the gold!

(Source: Tapas Media)",Unknown,"DING9 (Art), Han, Isel (Story)","Nov  6, 2021 to ?"
1919,manhwa,Ant,35,Finished,"Horror,Suspense",0,#40970,#26527,N/A,102,"They live under our feet... Sihwan Kim decides to stay at Dabin Park's house for a while. Little does he know that unidentified ants dwell below... Through an experiment, a monster-like ant creature is born and begins to kidnap people. Will Sihwan and Dabin, who are now caught up in the incident, be able to escape after twists and turns?

(Source: Webtoon Entertainment)",Unknown,Jaehee (Story & Art),"Feb  13, 2020 to Sep  18, 2020"
1920,manhwa,Taming My Villainous Little Brother,Unknown,Publishing,"Fantasy,Romance",1,#19894,#26531,N/A,542,"In this life, I was born with a gold spoon in my mouth. I thought my future would be bright but I didn't realize that the place I reincarnated into was a discontinued R-19 tragic BL novel that my friend wrote. And of all things, I became the older twin sister of Lisandro, the crazy obsessive yandere male lead who horribly, brutally murdered the sickly prisoner Frey at the end of the novel. Had I not remembered this, I would have just skipped into the sunset, blissfully unaware...

""Noona!""

With a suitcase in one hand, I flinched and looked behind me. The mysteriously beautiful Frey came towards me with a bright smile on his lips. In no time, he towered over me with his tall, lean body.

""Where are you going?""
""Um.""
""Where?""

'Don't ask.' I wanted to say that firmly, but I just wore a smile instead. Frey, who kept staring me, tried to grab my suitcase. Taken aback, I held onto it tightly. In return, I heard a refreshing, clear laugh.

""Let me hold it for you.""
""No, I'm fine.""
""Why? Oh, I get it. You're trying to escape. Am I getting in your way?""

The hand holding the suitcase flinched. As he looked at me with an eerie smile, he looked exceedingly dangerous the more he stared. There was ice glistening behind his golden irises.

""You thought I wouldn't know,"" his large hand wrapped around mine and held the suitcase handle tightly, ""Just to avoid me and that bastard, you're trying to run away."" His harsh words didn't match his aloof expression. ""It'll spell trouble, Yuni. If you disappear from my sight."" The gentle and feeble, sickly prisoner suddenly had became an obsessive yandere himself.

(Source: Kakao Entertainment Corp., translated)",Unknown,"Apple (Art), Ahntammi (Story)","May  25, 2022 to ?"
1921,manhwa,"Adios, April",84,Finished,"Fantasy,Romance",0,#36955,#26532,N/A,134,"A world of magic, science, and love.

After the tragic death of her sister, April is sold off by her father for just three pieces of silver. With no one to turn to, she's soon purchased by a duchess and begins working at her castle. But everything changes once she catches the eye of her new master...

(Source: Manta)",12,Hyebin (Story & Art),"May  15, 2017 to Apr  1, 2022"
1922,manhwa,Charlotte's Letter,80,Finished,Drama,3,#27262,#26536,N/A,283,"Charlotte, a bookworm who dreams of becoming a writer, starts her new job as a maid for Lord Matthew and his sister Lady Anna, the last remaining members of the Parvens family. Her ability to write catches the attention of them both. Now, for Matthew, she is tasked to write letters pretending to be him, while for Anna, she must secretly report on Matthew's day-to-day affairs. Putting pen to paper has never been so difficult! What will become of Charlotte when the Parvens family's twisted deceptions come to light?

(Source: Tappytoon)",Unknown,Kkomak (Story & Art),"Jan  22, 2019 to Jul  15, 2020"
1923,manhwa,Chiller,39,Finished,Horror,0,#50280,#26539,N/A,57,An anthology of horror short stories by various authors.,Unknown,"Yang, Hyeseok (Story), Currygom (Story & Art), Horang (Story & Art), Sini (Story & Art), Giryang (Story & Art), Kim, Tae Heon (Story & Art), Towoo (Story), Park, Subong (Story & Art), joana (Story & Art), Jo, Yongseok (Story & Art), Honey Bee (Story & Art), Cosmos (Story), VAN.J (Art), Pogo (Story & Art), Lee, Hye (Story & Art), Oh, Seongdae (Story & Art), Jayu (Story & Art), Lee, Chaeeun (Art), DEY (Story & Art), Kim, Yongjin (Story & Art), Bae, Jin-Soo (Story & Art), Kim, Woojun (Story & Art), Lim, Jinguk (Story & Art), 209 (Story & Art), Rangddo (Story & Art)","Jul  13, 2015 to Sep  17, 2015"
1924,manhwa,2015: Space Series,14,Finished,Sci-Fi,0,#62694,#26542,N/A,19,An anthology of sci-fi/space stories by various authors.,Unknown,"Shin, Eui-Chul (Story), Currygom (Story & Art), Sini (Story), Hyeono (Art), joana (Story & Art), Cosmos (Story), VAN.J (Art), Joo, Dong-geun (Story & Art), Lee, Yunchang (Story & Art), Bae, Jin-Soo (Story & Art), Kim, Kyeongjun (Art), Taebal (Story)","Jan  1, 2015 to Feb  16, 2015"
1925,manhwa,No More Turning a Blind Eye,Unknown,Publishing,"Fantasy,Romance",0,#21504,#26547,N/A,468,"Ophelia Heavenwalker dies a pitiful death, succumbing to a mysterious illness at the exact moment she witnesses her husband's infidelity. So when fate gives her a chance to redo the last three years of her life, she decides she's done being a doormat. She's taking back her name, taking back her estate, and taking back her life! Now's the time for Ophelia to enjoy her independence and budding romance, but will that be possible with her failing health and spiteful ex-husband still in the picture?

(Source: Tapas Media)",Unknown,"Yulbi (Story), Lee, Jaehyun (Art)","Sep  28, 2021 to ?"
1926,manhwa,My Dazzling Downfall,Unknown,Publishing,"Fantasy,Romance",0,#33817,#26548,N/A,168,"Almost overnight, Graciella Wasslet went from being a princess to being a criminal in exile. Now, she lives on an island with her trusty maid under the constant surveillance of her vengeful brother. When she encounters a rival empire's prince, she hatches a plan to win his trust and start anew in his land. However, it seems that there may be a dark history behind his stay on the island, too. With the odds stacked against them, can these outcasts really escape to a better life?

(Source: Tapas Media)",Unknown,"Miwool (Story), BV (Art)","Nov  12, 2021 to ?"
1927,manhwa,The Duchess's Contract Marriage,Unknown,Publishing,"Fantasy,Romance",1,#21337,#26549,N/A,475,"In order to leave the nunhood to avenge her parents by killing the tyrant king, Rubiana swears to devote her firstborn child to God. After all is done, she's ready to fulfill her oath, except... She doesn't have a husband! Enter Louis, the only descendant of the late king and rival to the current ruler. He's got a proposal for Rubiana: he'll help her bear a child if they marry and she assures his safety. But with danger around every corner, will they both be able to hold up their end of the deal?

(Source: Tapas Media)",Unknown,"O, Noa (Art), Issue-anne (Story)","Jan  27, 2022 to ?"
1928,manhwa,Moving,46,Finished,"Action,Supernatural",0,#64056,#26552,N/A,10,"Kim Bongseok isn't exactly a ""down-to-earth"" guy. Born with a condition that causes him to float uncontrollably, Bongseok is forced to hide his power from his peers. But when classmate Jang Heesoo, who is hiding a violent past at her previous school, sees Bongseok floating one day, she promises to keep his secret if he keeps hers. As the two grow closer, Bongseok realizes he has more control over his power than he knew, and that those around him might have some supernatural secrets of their own...

(Source: Tapas Media)",5,"Kang, Full (Story & Art)","Feb  2, 2015 to Sep  15, 2015"
1929,manhwa,The Dog Man,31,Finished,"Action,Horror,Suspense",0,#50281,#26553,N/A,57,"The world is dominated by bugs, the Dog Man at the beginning and end.

(Source: Naver Corporation, translated)",Unknown,"Kim, Kyusam (Story & Art)","Jun  4, 2019 to Dec  10, 2019"
1930,manhwa,Polar Night,104,Finished,"Action,Horror",0,#51881,#26554,N/A,52,,Unknown,"Un (Story), Han, Keunbit (Art)","Dec  21, 2018 to Oct  31, 2020"
1931,manhwa,Dokgo 3,100,Finished,"Action,Drama",0,#46707,#26555,N/A,71,"Tae-jin, who lost motivation in everything and drifted away, receives an offer from Shin Sang-yoon, the former captain of the wrestling club at Dangyeong high school, and eventually compromises with reality and enters the world of fists. And as he adjusts to that world, he gradually begins to feel that he is falling into the abyss... The saddest story of the Dokgo series unfolds.

(Source: Kakao Entertainment Corp., translated)",Unknown,"Baek, Seung Hoon (Art), Meen (Story)","Apr  13, 2020 to Feb  20, 2022"
1932,manhwa,Raid,24,Finished,"Action,Sci-Fi",0,#40651,#26556,N/A,104,,Unknown,"Shin, Eui-Chul (Story), Kim, Jung-Hyun (Art)","Jun  16, 2019 to Nov  24, 2019"
1933,manhwa,Shriek,19,Finished,Horror,0,#63184,#26557,N/A,17,An anthology of horror short stories by various authors.,Unknown,"joana (Story & Art), Yet Saram (Story & Art), Massstar (Story), Park, Karin (Story & Art), DEY (Story & Art), Kim, Yongjin (Story & Art), Lim, Jinguk (Story & Art), Rangddo (Story & Art)","Jul  24, 2016 to Sep  23, 2016"
1934,manhwa,Hellper 2: Killberos,Unknown,Publishing,"Action,Fantasy,Supernatural",0,#28336,#26561,N/A,258,,Unknown,Sakk (Story & Art),"Jan  12, 2016 to ?"
1935,manhwa,Master of Villains,Unknown,Publishing,"Action,Fantasy",0,#25037,#22695,N/A,345,"Mystic World—a virtual reality RPG game. Beopgyu Lee, the developer of Mystic World, wakes up to find himself in a strange lab which he recognizes as one of the settings from his game. To make matters worse, he is in the body of Han Lee, a notorious villain character. Find out how Beopgyu survives as Han in the game he created—not as the main character but as the master of villains!

(Source: Webtoon Entertainment)",Unknown,"Sana (Story), Tteokgui (Art)","Nov  9, 2021 to ?"
1936,manhwa,The Vault of Horror: A Collection of Nightmares,29,Finished,Horror,0,#62163,#26585,N/A,22,An anthology of horror short stories by various authors.,Unknown,"Iminsu (Story), Horang (Story & Art), Mirchi (Story & Art), Hwang, Young-chan (Story & Art), SIU (Story), Song, Rae-hyeon (Art), Jiya (Art), Haram (Story), Hwang, Junho (Story & Art), Yeon, Jewon (Story & Art), Go, Ara (Story)","Jul  12, 2011 to Sep  13, 2011"
1937,manhwa,Perfect Gold,Unknown,Publishing,Sports,0,#50026,#26588,N/A,58,"Archery was everything to the young prodigy Oh Binwoo. But when he loses his parents in a tragic car accident, he gives up being an archer for good, believing that he's the reason behind their deaths. Three years later, the sport he loved and dreaded the most calls for him once more when he's accused of stealing a bow and challenged to an archery match. The question is... will he be able to overcome his trauma and hit perfect gold once more?

(Source: Tapas Media)",Unknown,"Do, Anna (Story), Ahn, Jaejin (Art)","Oct  18, 2021 to ?"
1938,manhwa,Love Barometer,66,Finished,Romance,0,#40592,#22734,N/A,105,"Chaewoon is back in school after taking 2 years off. She doesn't want any trouble and wants to graduate without any incident but she can't seem to help but get entangled with not only the most popular guy in the department, Sado, but also the hot-blooded freshmen Mingyu! So much for wanting a quiet school year!

(Source: Lezhin Entertainment)",Unknown,Sansa (Story & Art),"Apr  6, 2015 to Jun  21, 2016"
1939,manhwa,From Me to You,96,Finished,"Love,Drama",0,#40006,#22737,N/A,109,"Seung-tae's not sure he's lived the best of lives. He's 70-years-old and still closeted, with no one left at his side to hold his hand when he's diagnosed with Alzheimer's. But maybe all that could change... with the help of his old diary. Turns out he can reach out to his 19-year-old self in the past via its magic. And talking to his younger self, all these memories keep coming back... Of how he was in love when he was so young, and how there was this serial killer on the loose in his neighborhood...

(Source: Lezhin Entertainment)",Unknown,MJ (Story & Art),"Jun  20, 2020 to Mar  16, 2022"
1940,manhwa,Friendly Competition,76,Finished,Drama,2,#39486,#22740,N/A,113,"Seulgi was number1 in her old suburban school. Now, having transferred to the prestigious Chaehwa Girls' High in Seoul, she must engage in fierce, friendly competition with her rich and talented rival Jay.

(Source: YLAB)",Unknown,"Song, Chaeyun (Story), Shim, Jaeyeong (Art)","Jun  30, 2020 to Nov  3, 2021"
1941,manhwa,This Isn't It,80,Finished,"Drama,Romance",0,#36033,#22741,N/A,142,"Ro-ah Kim is the manager for the famous actor, Sih-Yeon Chen, who mistreats her. When fatigue hits due to overwork, Ro-ah gets into an accident and dies. In her dying moment filled with revenge, she swears if she could return to the past she would trample all over Sih-Yeon to prevent him from becoming famous. It turns out that she actually did return to the past, just in time before Sih-Yeon is about to make his debut. Ro-ah tries to sabotage Sih-Yeon's career, however her plan is not turning out as smoothly as she expects it to be.

(Source: Naver Corporation, translated)",Unknown,"Bom, Sohee (Story), Kim, Sei (Art)","Nov  11, 2021 to Apr  20, 2023"
1942,manhwa,Doll & I,Unknown,Publishing,Drama,0,#58485,#22742,N/A,33,"The girl group, ""Lily,"" who was selected by the Global Idol audition, fell into despair due to a voting manipulation scandal right before its debut. Cha Yoo-joo, Korea's best entertainment representative, who ""planned"" this, was framed and betrayed by her husband before bring sentenced to life in prison. Eunha-rin is a visual center and former gangster, who she met during her time in prison. Cha Yoo-joo thus convinces her and once again, makes her debut with Lily.

(Source: Naver Corporation, translated)",Unknown,"Song, Chaeyun (Story), Enry (Art)","Nov  8, 2021 to ?"
1943,manhwa,Show Me the Lucky-Boss!,145,Finished,Action,0,#48445,#22743,N/A,63,"Geonma Kang, a man who made Busan kneel down on him at the mere age of 18 years old. Something appeared that made his dry heart completely on fire, that is ""Hip-hop!"" How to make Seoul united in order to become a rapper! The man Geonma Kang! Today, he is beating people again to become a rapper! For your reference, both of the authors don't know a thing about what is rapping exactly is!

(Source: Naver Corporation, translated)",Unknown,"Park, Tae-Jun (Story), Kim, Sungmo (Art)","Nov  2, 2021 to Apr  21, 2022"
1944,manhwa,You're Under My Skin!,Unknown,Publishing,"Comedy,Romance",0,#39487,#22749,N/A,113,"Nuri hasn't changed much since she was in elementary school. She still has a temper, she still lives in the same house, and she's still tragically short. Her childhood friend Homil, however, has changed a lot. Several years after he moved away, Homil returns as Nuri's neighbor and high school classmate. Now, he's not quite the same boy Nuri used to know. Sure, he's still an idiot and a good friend, but something feels different, and Nuri is all too aware of it in a more-than-friendly way. She might not be growing any taller, but maybe some weird feelings about Homil are growing inside of her...

(Source: Lezhin Entertainment)",Unknown,Nakta (Story & Art),"Jun  27, 2021 to ?"
1945,manhwa,You Make Me Swoon,57,Finished,Romance,0,#41547,#22750,N/A,98,"Face it, high school's hard. From friends to grades to looks, everything matters. Luckily, Ha Nami's got most of that taken care of. Her grades are at the top of her class, she's got two loyal friends, and she's pretty to boot. Unfortunately, she's also got a curse. One that makes it impossible for her to talk to anyone she likes. Like... ""like"" likes.

(Source: Lezhin Entertainment)",Unknown,Hoi (Story & Art),"Mar  18, 2017 to Feb  5, 2022"
1946,manhwa,The Professor Who Reads Love Stories,16,Finished,Drama,0,#40593,#22751,N/A,105,"Joon-woo, a middle-aged professor, is infatuated with internet romance novels. Even though he does not show that he's an avid reader due to his social status, waiting for the next chapter of the novel enthuses him. But one day, as the author goes on an unexpected hiatus, Joon-woo decides to write a letter to the author... A story that echoes and vibrates deeply in the heart.

(Source: Kidari Studio, translated)",5,Angram (Story & Art),"Aug  8, 2018 to Jan  31, 2020"
1947,manhwa,10th Dimension Boys,124,Finished,Comedy,1,#56171,#22752,N/A,40,"In another dimension, anything can happen in your daily life. Absurdly funny, the boys from the 10th dimension are up to no good again.

(Source: LINE Webtoon)",Unknown,Cutbu (Story & Art),"Jan  16, 2014 to Oct  30, 2014"
1948,manhwa,Anna's Tale,Unknown,Publishing,"Adventure,Fantasy",0,#61148,#26621,N/A,25,"In the Kingdom of Jasmine, there lives a blacksmith named Anna Baker. Anna is highly skilled at making swords, and her work is much sought after—even the dashing Prince Alexander is a regular customer. One day, the Prince comes by the forge to pick up his new sword, but leaves the sheath behind! Anxious to find him, Anna hurries out into the deep, dark forest in pursuit... and that's where her adventures begin!

(Source: Lezhin Entertainment)",Unknown,"Kim, Jihyo (Story & Art)","Dec  6, 2020 to ?"
1949,manhwa,Atelier Inbyeoldang,48,Finished,"Drama,Romance",0,#48081,#22754,N/A,65,"To become a painter in an era of prejudice, Chae Hongkyung disguises herself as a boy and leaves for Gyeongseong. Despite her hatred of cameras, she's drawn to the photos she sees at a studio called Inbyeoldang. After an interesting encounter with its owner, Joo Heon, Hongkyung accepts his offer to learn photography and work at the studio, which is on the brink of collapse. Will she fulfill her dreams, survive her new job, and most importantly, keep her true identity secret from her boss?

(Source: Tapas Media)",Unknown,"Lee, Jihyun (Story), Ilcha (Art)","Oct  24, 2021 to May  9, 2022"
1950,manhwa,Timeline,41,Finished,"Drama,Romance",0,#55282,#22757,N/A,42,"Ha-yoon's freshman year of college isn't particularly noteworthy. She became a fashion design major because it was a good fit for her GPA, she has no friends except the incredibly popular and gorgeous Soo-ah, and she has a crush on handsome upperclassman Jihoon. She's content with her life as it is, but everything changes with a single post online. Now, a whole world of greed and fame built on social media awaits her, and Ha-yoon is determined to find her place within it. Will Ha-yoon find love and success in the cutthroat society of influencers? Like, comment, and follow to find out!

(Source: Lezhin Entertainment)",Unknown,Hutdul (Story & Art),"Dec  11, 2020 to Jul  31, 2021"
1951,manhwa,The Knight of the Falling Star,79,Finished,"Fantasy,Romance",0,#42464,#23126,N/A,92,"During a meteor shower, a magical Faerie appears in a dark alley. Lemon, the Fae Knight has come to the human world to complete his final knighthood test. Alongside him is his human companion, Mira, who dreams of being a Black Mage. Will Lemon be able to complete his test in time? Find out in this whimsical romantic comedy!

(Source: Lezhin Entertainment)",Unknown,"Su, Jeong-Gwa (Story & Art)","Nov  15, 2016 to May  22, 2018"
1952,manhwa,Red-Haired James,112,Finished,"Love,Drama",0,#43166,#23130,N/A,88,"Henry Cuthbert asks for a strong worker who can help at his farm, but unexpectedly he ends up with a red-haired orphan called James. Although he is far from being strong, Henry ends up accepting James into his home. As the years pass by, James grows up to be a handsome young man, and the two find themselves falling for each other. But can their love be enough to heal their dark pasts and overcome the obstacles that keep trying to pull them apart?

(Source: Copin Communications)",Unknown,"Park, Hodan (Story & Art)","Apr  19, 2017 to Sep  15, 2022"
1953,manhwa,Rookie Talent Agent Knows It All,Unknown,Publishing,Drama,1,#23344,#23139,N/A,398,"Yoonho seems to have it all: he is the successful VP of Top Entertainment and married to an A-list celebrity. But when he's faced with a terminal illness, the shallow people he relied upon disappear, and he's on his deathbed filled with regret. Unexpectedly, Yoonho awakens ten years in his past as a rookie talent agent at Hoop Entertainment, the company that nurtured his career. His goal: boost his loyal circle of actor and idol contacts to reach their full potential! With a decade of experience, will Yoonho be able to set this industry right?

(Source: Tapas Media)",Unknown,"Hyeonsin (Story), Muta (Art)","Jul  28, 2021 to ?"
1954,manhwa,Abella's Dessert Cafe,Unknown,Publishing,"Fantasy,Gourmet,Romance",0,#25941,#23142,N/A,318,"Seo Hyunji was just an ordinary office worker when she died and was reborn as Lady Abella Travis, the daughter of a wealthy noble family. Sadly, in this life, she has horrid in-laws, a playboy husband, and ultimately ends up dying tragically with no way of getting revenge. Reborn as Abella again, she vows that this time, things will be different. She calls off her wedding and decides to fulfill her fantasy of opening a dessert cafe. Will she finally have the sweet life she always dreamed of?

(Source: Tapas Media)",Unknown,"Han, Riang (Story), TOM (Art)","Apr  18, 2022 to ?"
