,type,title,chapters,status,genres,favorites,popularity,rank,score,members,synopsis,volumns,authors,publish_time
2811,manhwa,Everyone's Sunbae,30,Finished,"Love,Erotica",0,#44611,N/A,N/A,81,"Woo-young Ahn is a young 20-year-old who wanted to have a wonderful relationship. As he wishes, he starts dating the wonderful senior he has dreamed of. But... why does his senior come out gasping for breath with a stranger every time he happens to meet him?

(Source: Lezhin Entertainment, translated)",Unknown,Idugeun (Story & Art),"Oct  20, 2021 to Apr  15, 2022"
2812,manhwa,Pervert Club,36,Discontinued,"Comedy,Erotica",0,#34599,N/A,N/A,158,"A thrilling yet flirtatious relationship between the perverted girl Lee-ni, who gets excited from the wicked stares of men, and Du-jun, who is insensitive to sexual stimulus due to his father, who is an AV director, has begun! While showing off her cleavage and exposing her underwear, Lee-ni's pride is hurt when Du-jun isn't aroused even after seeing her bare form. The end result becomes an approach through all sorts of perverted acts in an effort to encapsulate him? What will the seduction of a pervert end up tasting like?

(Source: Lezhin Entertainment)",Unknown,"Woo, Sang Ho (Story & Art)","May  10, 2017 to Mar  20, 2018"
2813,manhwa,Put a Smile On,46,Finished,"Love,Erotica",0,#32548,N/A,N/A,184,"For Lee Kang, the captain of the swim team, life is a constant power struggle. And whether it's in sports, or in bed—he always wins. But when Junho from the baseball team accidentally witnesses him having sex with the TA, Kang finds his unyielding new opponent. Will Junho get destroyed just like the others, or will he remain standing with a defiant look in his eyes?

(Source: Lezhin Entertainment)",Unknown,Kkokku (Story & Art),"Jan  12, 2020 to May  11, 2021"
2814,manhwa,The Master's Appetite,Unknown,Publishing,"Love,Erotica",1,#34578,N/A,N/A,159,"Captain Kyle is a man of the people. He works hard to help merchants secure fair prices and, most importantly, he hates people who value money over mankind. People just like the Roches... So, when the Roche household starts searching for a new servant, Kyle sees an oh-so-appetizing opportunity: the chance to sneak behind enemy lines and prove that the Roches are rotten to the core. But in between inter-family feuding and painfully obvious political plots, Kyle unearths a bigger mystery: the eldest son refuses to eat. Determined to get to the bottom of the Roche family's decay, Kyle takes it upon himself to solve this particular conundrum. However, it soon turns out that food might not be the only appetite that begins to stir...

(Source: Lezhin Entertainment)",Unknown,Nansae (Story & Art),"Mar  26, 2021 to ?"
2815,manhwa,Between Husband and Wife,52,Finished,"Love,Erotica",0,#48258,N/A,N/A,64,"Goo Jun and Sung Woo are a gay couple that have been married for 1 year. They were looking forward to a happy future but there were many more responsibilities to being a married couple than they thought. One, a student and the other, an office worker, both with different routines. (They are not accepted as married men!) Will this marriage work out?

(Source: Lezhin Entertainment, translated)",Unknown,"Lee, Eunyeong (Story), Geumhae (Art)","Sep  17, 2017 to Aug  19, 2018"
2816,manhwa,To. Dominant,30,Finished,"Love,Drama,Erotica",0,#44918,N/A,N/A,79,"Sungjin Yoon is a man born into wealth who never experienced true love. It's only after he listens to Phillip Jung play the piano that his heart starts beating. But it turns out, Phillip is a deprived, twisted child in the body of a man! The two are at each other's throats as soon as they meet...! Will these two men be able to find true love? The tale of awkward emotions exploding behind a mask called perfection.

(Source: Copin Communications)",Unknown,Enter (Story & Art),"May  13, 2019 to Dec  30, 2019"
2817,manhwa,Accidental Roommates,41,Finished,"Love,Erotica",0,#40093,N/A,N/A,108,"Taesoo was at a drinking party when he got a dare to kiss his crush Gyeol. Very embarrassing indeed! But Gyeol doesn't seem to remember...? Later, in the future, they bump into each other and end up becoming roommates! How will their college life go now?

(Source: MU)",Unknown,12 (Story & Art),"May  11, 2019 to Jan  11, 2020"
2818,manhwa,A Typical Romance,49,Finished,"Love,Erotica",0,#43695,N/A,N/A,85,"Sung-jae is a diligent, clean-cut doctor who has lingering feelings for his first love from high school. Sung-Jae always finds Sa-in reappearing in his dreams just as his memories of him are about to fade. Then for the first time in 11 years, he shows up again in Sung-jae's life. However, Sa-in's playfulness makes it hard to tell if he also has genuine feelings for Sung-jae. Will this atypical encounter unfurl into romance?

(Source: Lezhin Entertainment)",Unknown,2Taek (Story & Art),"Jan  21, 2019 to Jan  18, 2020"
2819,manhwa,Be My Guest,28,Finished,Erotica,0,#36746,N/A,N/A,136,"Ever wanted to give it all up and book a one-way ticket to paradise? Well, Yeonwoo did just that. Upon arriving in Okinawa on a sultry summer night, she's ready to kick back at her hotel with a cold beer and meet some cute guys. Ah, hang on—the hotel's burnt down. Unfazed, she decides to go for a sneaky skinny-dip and work out a plan of action! But mid-swim, she gets into trouble and is saved by a mysterious man in a helmet. She wakes up in Yururi Guesthouse, and soon decides to stay (helmet-man turning out to be a hottie may have played a part.) After all, when the scenery's as gorgeous as the staff and the guests are this, er, open-minded, who'd wanna leave?

(Source: Lezhin Entertainment)",Unknown,"Yeongmo (Art), TOB (Story)","Oct  21, 2019 to Jul  19, 2020"
2820,manhwa,Capture,69,Finished,Erotica,0,#45436,N/A,N/A,77,"To Gahee, sex is just a means to fulfill her artistic desires. She uses her camera to capture intimate moments of her sex partners, friends, and other couples. So when she meets Sungha, a cute phys ed major at her school, she wonders what he'd look like through her lens, what faces he'd make in bed. But she quickly learns Sungha is different from the guys she's used to ""dating."" Will he just be another photograph in her collection, or something more?

(Source: Lezhin Entertainment)",Unknown,"Park, So (Story & Art)","Oct  1, 2015 to Jan  5, 2018"
2821,manhwa,Masters of Masturbation,56,Finished,Erotica,0,#52269,N/A,N/A,51,"Everyone knows someone like Yoon-gi. Tall, handsome, and six-pack abs hidden under a tailored suit. But behind his horn-rimmed glasses and cultured facade, Yoon-gi hides a secret passion for sex toys. And there's nothing he likes more than to wait until everyone leaves the office so he can strip down and put his favorite one to good use. Of course, like any good secret, it's more fun when you've got someone to share it with.

(Source: Lezhin Entertainment)",Unknown,"AA Media (Story), Avocado (Art)","Nov  26, 2016 to Jan  20, 2018"
2822,manhwa,Steel Under Silk,Unknown,Publishing,"Love,Drama,Erotica",2,#17690,N/A,N/A,668,"Yeonjo used to have it all: a highly respected family, a kind brother, and a comfortable life. Now, with his father executed for high treason, his last kin dead, and damned to a lifetime of slavery, Yeonjo has nothing to lose. All that is left is vengeance, and his chance comes when the new governor assigned to the region is none other than Hee-ryang Kwon, the man who destroyed everything Yeonjo loved. Now, Yeonjo will do everything to get his revenge...even if it means getting in bed with his greatest enemy. Hiding a blade behind his beautiful smile, like silk hiding steel, Yeonjo waits for his moment to strike. But things are not going to be so easy...

(Source: Lezhin Entertainment)",Unknown,snob (Story & Art),"Mar  22, 2022 to ?"
2823,manhwa,Do You Still Like Me?,Unknown,Publishing,"Love,Erotica",0,#31401,N/A,N/A,201,"After a bad break up with his first love, Jinwoo falls into a creative slump with his ceramic art. During this slump he meets Colton, an alpha with whom he has a history. As things get steamy, it's clear that they both have an agenda. And soon enough, the situation starts to get a whole lot more complicated. It was bound to, especially when pheromones are involved...

(Source: Lezhin Entertainment)",Unknown,Siyen (Story & Art),"Mar  20, 2021 to ?"
2824,manhwa,How to Be the Chosen One,Unknown,Publishing,"Love,Comedy,Fantasy,Erotica",1,#31466,N/A,N/A,200,"Cho Sunwon finds his life boring and tedious. Sex is the only thing he isn't sick of, but it's getting a little too easy to talk any guy into bed. He wants a new life, a new world, and a new challenge...and he totally gets all of those when he's summoned into another world as the so-called god of Abroria! Awesome, right? Except, nobody seems to fall for his bedroom talk, and there's a sexy king hell-bent on exposing Sunwon as a fraud. Seducing the gorgeous men around him without blowing his cover is going to be quite the divine challenge. Can Cho Sunwon actually become the Chosen One?

(Source: Lezhin Entertainment)",Unknown,"Park, Minam (Story & Art)","Jun  19, 2021 to ?"
2825,manhwa,Pheromone Phobia,Unknown,Publishing,"Love,Erotica",1,#27137,N/A,N/A,286,"Jeong-oh is a beta who lives with his alpha friend, Yeong-won. They've maintained a close friendship for years now, and everything seemed fine...until Ha-yeon, the newly hired alpha at Jeong-oh's office, brings a crucial fact to Jeong-oh's attention: Yeong-won has been secretly showering Jeong-oh with his pheromones to keep other alphas and omegas away. As the trust in their friendship cracks and reveals hidden depths underneath, Jeong-oh must navigate his rapidly changing relationship with Yeong-won—which is going to be infinitely harder with Ha-yeon entering the picture.

(Source: Lezhin Entertainment)",Unknown,Wook (Story & Art),"Jan  17, 2022 to ?"
2826,manhwa,Keep a Dog,3,Finished,"Love,Erotica",0,#30476,N/A,N/A,217,,Unknown,Bulgamja (Story & Art),"Jul  11, 2022"
2827,manhwa,Forging Rock'n Roll,4,Finished,"Love,Erotica",0,#40268,N/A,N/A,107,,Unknown,Jangson (Story & Art),"Jul  9, 2022"
2828,manhwa,Come to the Orchard in the Spring,23,Finished,Erotica,0,#64156,N/A,N/A,9,"Teaching assistant Bom Han from art department starts dating her longtime crush and fellow teaching assistant Hae-Song Nam from a neighboring department. But she gets approached by a promising art student Yoon-Oh Lee. For some reason, Hae-Song starts to avoid Bom after they start dating while Yoo-Oh waits for her everyday, tells her he loves her everyday, and hugs her tightly and tell her to come to him everyday. The person I love, the person who loves me, and my spring orchard of flowers, alcohol and candle lights.

(Source: Lezhin Entertainment, translated)",Unknown,"Michii (Art), Miwool (Story)","May  22, 2016 to Nov  12, 2016"
2829,manhwa,Lustful Child's Play,23,Finished,Erotica,0,#52270,N/A,N/A,51,"Moh Yeon is filled with lewd curiosities, when she becomes fixated on the idea that she wants to imitate a porn video she saw. When she finds Doha, her childhood friend... She goes to him to make a proposition.

(Source: Copin Communications)",Unknown,"Yang-gwa Lam (Story), Nukki (Art)","Dec  16, 2020 to Jul  4, 2021"
2830,manhwa,Cram School Scandal,30,Finished,Erotica,0,#47275,N/A,N/A,68,"Looks like Daeman's made it. He's secured a job at the most prestigious cram school in Gangnam: an academy full of the rich, the studious, and the incredibly sexy. With hot girls seducing him from all directions, he's all set to enjoy himself, but... What should he do if their advances put his cushy job at risk?!

(Source: Lezhin Entertainment)",Unknown,"H. Roma (Art), Red (Story)","Apr  9, 2020 to Oct  8, 2020"
2831,manhwa,Sextealer,69,Finished,Erotica,0,#43459,N/A,N/A,87,"Having lost all his savings to a female con-artist, Taeil Han prepares to commit suicide. At that point, a mysterious man appears and extends a contract that takes Taeil Han back to his past. Given this seemingly golden opportunity, Taeil is excited to rectify his past. What he didn't know was that the contract came with a very crucial stipulation...

(Source: Lezhin Entertainment)",Unknown,H. Roma (Story & Art),"Jan  28, 2016 to Jul  31, 2017"
2832,manhwa,The Girl That Got Stuck in the Wall,11,Finished,Erotica,0,#29213,N/A,N/A,241,"Jieun is smart and witty, but she's got a penchant for running late. Luckily, she's got a few tricks up her sleeve, like a quick shortcut to help her get to work on time. Jisoo, on the other hand, is trying to find his first corporate job while nursing old wounds. Everyday's the same boring routine, to the library and back home where he lives alone. At least, until one day when he takes a wrong turn down an alley and discovers Jieun... stuck in a wall.

(Source: Lezhin Entertainment)",Unknown,"Gaehoju (Story), Gunnermul (Art)","Feb  4, 2017 to Mar  11, 2017"
2833,manhwa,Size Matters,50,Finished,Erotica,0,#60640,N/A,N/A,27,"Mirim may be a bartender, but she doesn't really have the ear to listen to her customers' woes... and that's why she has Hyunmi (who she pays with free drinks). Hyunmi's a professional consultant by day, and a professional wingwoman by night. She may have heard and seen it all, but she's still on the hunt for her own young, handsome man that can keep her satisfied all night long. Best if he were unemployed, too, so she can call on him whenever she needs to. It's not too much to ask for, right?

(Source: Lezhin Entertainment)",Unknown,"Saebyeolsut (Story), Matnoo (Art)","Oct  1, 2017 to Sep  23, 2018"
2834,manhwa,Reversal,Unknown,Publishing,"Love,Erotica",0,#34175,N/A,N/A,163,"Hiding his real name ""Yoohan"" and his past recessive ""omega"" trait, Hajin Lee now lives as a beta. It has become his daily life to please Jinseung, the son of J-Tech's CEO, while paying a debt and living without a family. One day, Hajin reunited with Sunghyeop, his first love in high school, at a supposed meeting place with a client. Sunghyeop, the son of a driver who lived and slept at Hajin's house in the past, became the CEO of a large company. Even after 10 years, the two are still clearly imprinted on each other's pheromones. Sunghyeop then proposes a sex partner to monopolize Hajin, who left him.

(Source: Lezhin Entertainment, translated)",Unknown,Saezo (Story & Art),"Dec  21, 2021 to ?"
2835,manhwa,"Quit Writing, Dear Author!",60,Finished,"Love,Erotica",0,#41534,N/A,N/A,98,"Hee-wun is the personal assistant of his childhood friend Geon-ju, whose wealthy family took him in when he was a young boy. For years, he's been nursing a crush on his friend and boss, but Geon-ju seems to have no clue. Sounds like the stuff of BL romance, right? It turns out, Hee-wun's life actually is. The night before Hee-wun is to start an odd new job for Geon-ju, he comes across a strange BL novel where the main characters have their names. It's a funny coincidence...until it's got Hee-wun yelling, ""Quit Writing, Dear Author!""

(Source: Lezhin Entertainment)",Unknown,"Gokwoo (Story), Hanro (Art)","Apr  3, 2020 to Jun  18, 2021"
2836,manhwa,Mia's Fantastic Toys,16,Finished,"Sci-Fi,Erotica",0,#45693,N/A,N/A,75,"The future is a vast wonderland of technological pleasures hampered by a dwindling population. Their only hope is Mia, a well-endowed time traveler with a bag of sex toys determined to save mankind!

(Source: Lezhin Entertainment)",Unknown,"JS (Story), Donggulgom (Story & Art)","May  23, 2017 to Sep  23, 2017"
2837,manhwa,The Body Game,64,Finished,Erotica,0,#52319,N/A,N/A,50,"Back on campus after his military service, Daechu Jang can't wait to get some action. However, a series of untimely events leaves him knee-deep in debt and with a tarnished reputation. All hope seems lost, but one day, he receives an invitation to the ""Body Game."" The rules look simple: hide a number on your body, then find the numbers of three other participants. How? By having as much sex as you can! With 30 million won on the line, will this raunchy game help Daechu get back on his feet?

(Source: Lezhin Entertainment)",Unknown,Daljakga (Story & Art),"Feb  6, 2019 to Dec  31, 2020"
2838,manhwa,Lucky! Housekeeper,5,Finished,"Love,Erotica",1,#35737,N/A,N/A,146,,Unknown,"Orijjomulrak (Story), ZG (Art)","Jul  7, 2022"
2839,manhwa,Trap,4,Finished,"Love,Erotica",0,#42305,N/A,N/A,93,,Unknown,Boss (Story & Art),"Jul  2, 2022"
2840,manhwa,A One Time Mistake,5,Finished,"Love,Erotica",0,#37362,N/A,N/A,130,,Unknown,Haseo (Story & Art),"Jul  28, 2022"
2841,manhwa,Hellen,4,Finished,"Love,Erotica",0,#29994,N/A,N/A,226,,Unknown,DO.D (Story & Art),"Jul  4, 2022"
2842,manhwa,Give Me Back My Jeongwoo,5,Finished,"Love,Erotica",0,#43022,N/A,N/A,89,,Unknown,Neok (Story & Art),"Jun  30, 2022"
2843,manhwa,Can I Even Move In?,4,Finished,"Love,Erotica",0,#35623,N/A,N/A,147,,Unknown,Guchil (Story & Art),"Jul  18, 2022"
2844,manhwa,Clean Freak Sunbae,5,Finished,"Love,Erotica",0,#45948,N/A,N/A,74,,Unknown,Grey (Story & Art),"Jul  16, 2022"
2845,manhwa,Good Hunter & Bad Prey,3,Finished,"Love,Erotica",0,#37945,N/A,N/A,125,,Unknown,"Kim, Mongge (Story & Art)","Jul  30, 2022"
2846,manhwa,Blindspot,5,Finished,"Love,Erotica",1,#37021,N/A,N/A,133,,Unknown,Luho (Story & Art),"Jul  25, 2022"
2847,manhwa,"Please, Candy!",5,Finished,"Love,Erotica",0,#29584,N/A,N/A,235,,Unknown,NOD (Story & Art),"Jul  14, 2022"
2848,manhwa,Eunsuk & Jung-gu,53,Finished,"Love,Erotica",1,#31654,N/A,N/A,198,"Eunsuk and Jung-gu have a complicated relationship. The easiest way to describe it would be ""roommates."" Of course, not all roommates have sex. And most of them don't visit bathhouses together. And only a small few of them have sex at bathhouses.

(Source: Lezhin Entertainment)",Unknown,John (Story & Art),"Jun  2, 2017 to Aug  3, 2018"
2849,manhwa,Another Sequence,45,Finished,"Love,Erotica",0,#38801,N/A,N/A,118,"Method acting comes like breathing to Yeonwoo, as he convincingly steps in and out of different roles to keep people at bay. But while his brilliance as an actor never fails to shine through the screen, he finds there is something missing in his life. With Taehyuk—his long time sex partner—and Yubin—a fresh face in showbiz—now stepping into the scene, a dangerous new sequence begins to play out...

(Source: Lezhin Entertainment)",Unknown,"DD (Story), Goonglee (Art)","Mar  4, 2021 to Jul  16, 2022"
2850,manhwa,Love Me More,52,Finished,"Love,Erotica",0,#42758,N/A,N/A,91,"Tom and Jaemin are polar opposites, but are very much in love. They're in their honeymoon phase, when no problem is big enough—or rather, ""hairy"" enough—to burst their bubble of happiness. But when a handsome next-door neighbor enters the picture, will their love be strong enough to keep their relationship from falling apart?

(Source: Lezhin Entertainment)",Unknown,EZ (Story & Art),"Nov  1, 2016 to Sep  26, 2017"
2851,manhwa,Scandalous,43,Finished,Erotica,0,#42155,N/A,N/A,94,"Who says a woman can't be smart and sexy at the same time? But can a woman get away with cheating on two men at once? Saeeun's simply SCANDALOUS!

(Source: Lezhin Entertainment)",Unknown,"Pinko (Art), Alma (Story)","Feb  5, 2016 to Feb  15, 2017"
2852,manhwa,Scent of a Witch,81,Finished,"Love,Drama,Fantasy,Erotica",0,#34871,N/A,N/A,155,"Beyond the borders of the kingdom of Yarke, is the blighted land of Uren. Peasants and nobility listen with open ears as travelers recount tales of witchcraft under the moonlight. As tensions mount, the third prince of Yarke travels outside of his kingdom under a full moon only to encounter a beautiful woman. While the prince is charmed by her graceful appearance, she isn't all that he seems.

(Source: Lezhin Entertainment)",Unknown,R (Story & Art),"Feb  24, 2017 to Dec  21, 2018"
2853,manhwa,"Still, I Like You",30,Finished,"Love,Erotica",0,#44919,N/A,N/A,79,"Minjae pushes Jinwoo away after five years but now ends up being suppressed by his pheromones. Another person who came to Minjae with a headache, Hyunwoo. Hyunwoo starts to shed tears at his reunion with his missing first love, Minjae, who disappeared. To make matters worse, Minjae even got a heat cycle. A story of three people that begins when everything goes awry.

(Source: Lezhin Entertainment, translated)",Unknown,Siyen (Story & Art),"Aug  12, 2019 to Mar  13, 2020"
2854,manhwa,Temptress,Unknown,Publishing,Erotica,0,#40094,N/A,N/A,108,"Haeyo can't help herself—she gets aroused whenever, wherever. Whether she's on her way home, in the gym, or in a bar, she's ready to entice anyone who's brave enough to accept her advances. Equipped with a sultry stare, she woos unsuspecting targets who can't say no after getting a glimpse of what she has to offer. Well... Are you ready to get tempted?

(Source: Lezhin Entertainment)",Unknown,Oh Gye (Story & Art),"Jan  6, 2020 to ?"
2855,manhwa,Love in Kitsch,Unknown,Publishing,"Love,Erotica",0,#30773,N/A,N/A,212,"The Mandarin House, a kitschy B&B on Jeju island. Lured in by an ad featuring a hot guy, first-timer Yeonwoo is a bright-eyed and bushy-tailed 23 year old that has come to work here, looking for a little fun and excitement over the summer. The hot guy in the photo? Tae-hoon, your classic tsundere. Hard (body) on the outside, but you know he's got that soft, gooey interior that just needs to be coaxed out. But things aren't all soju and sun in paradise. Insatiable front desk manager, Hyun-soo, wants to get to know the newbie too. Soon, Yeonwoo is smack dab in the middle of a love triangle he had never anticipated. This is no reality show! Who will find love, who will get over the past and who will just get their rocks off this summer in Love in Kitsch?

(Source: Lezhin Entertainment)",Unknown,Dell Studio (Story & Art),"Jul  23, 2021 to ?"
2856,manhwa,See You Again,85,Finished,"Love,Erotica",0,#34350,N/A,N/A,161,"Shiwoo always used to say, ""Yujin, you're my favorite person in the whole wide world."" And Shiwoo always believed he was truly special to Yujin. After all, Shiwoo never really liked all those girls he dated, anyway. But when Yujin finally confesses his love, he finds himself rejected and alone... Years later, Shiwoo is a celebrity. The hard-to-manage celebrity gets a new manager that seems so familiar... her name is even Yujin... It takes but one night of too many drinks for Shiwoo to discover she isn't really what she seems.

(Source: Lezhin Entertainment)",Unknown,Pppallet (Story & Art),"Mar  23, 2017 to Nov  15, 2018"
2857,manhwa,Gold Gray,127,Finished,"Love,Erotica",0,#30891,N/A,N/A,210,"Fifty years go, a virus sweeps through the world, wiping out all the omegas from the face of the earth. Rain, the sole surviving omega, lives his whole life hiding his identity—until he accidentally runs into Lukas. As the chairman of the facility that used to produce artificial omegas, Lukas has to produce an alpha heir in order to succeed his father's business. And while he has his mind set on winning Rain over, things don't seem to go so smoothly...

(Source: Lezhin Entertainment)",Unknown,"Lee, Green (Story & Art)","Jul  30, 2018 to Jul  20, 2022"
2858,manhwa,Rent Boy,57,Finished,"Love,Drama,Erotica",1,#38112,N/A,N/A,124,"Anton, the heir to the Arnault family, has finally come of age. As is customary for nobles, he is given access to the Cyrene Salon, a cafe filled with pleasure...and secrecy. After just one unforgettable evening with Arwin, the parlor's ""number one,"" the normally reserved Anton has soon become filled with lust and curiosity. Who is Arwin? How did he come to such a place? What is his connection to the head of the Arnault family? But most importantly, why can't Anton get enough of him?

(Source: Lezhin Entertainment)",Unknown,Studio Stellas (Story & Art),"Jan  20, 2018 to May  18, 2019"
2859,manhwa,The Perfect Relationship,37,Finished,"Love,Drama,Erotica",0,#36588,N/A,N/A,137,"Minjae is smart, handsome, and thoughtful. He wakes up early to cook Hyukjoon breakfast and gets home early enough to make him dinner. He cleans around the apartment and makes sure to take care of his adoptive father. And like any dutiful son, he wants to follow in Hyukjoon's footsteps and become a teacher. He'd make any father proud. But Hyukjoon isn't proud of Minjae. Hyukjoon's son died years ago. And the one responsible for his death lives with him. Minjae isn't Hyukjoon's son. He's his target.

(Source: Lezhin Entertainment)",Unknown,"Akkang (Story), sam (Art)","Oct  19, 2017 to May  24, 2018"
2860,manhwa,Infidelity 101,Unknown,Publishing,Erotica,1,#33464,N/A,N/A,172,"Shihoo's life is a pretty good one. He's starting a new job at a pretty decent company, he's been happily married to a gorgeous wife for six years, and he's pretty good-looking himself. But one day, everything starts cracking at the edges when he starts to suspect that his beautiful wife Shia is having an affair. He can't stop obsessing and worrying over it, but his pretty coworker Mina might have the perfect solution: a steamy affair of his own. Shihoo isn't sure this is the right thing to do, but it's hard to say no when his wife is more suspicious than ever and there so many gorgeous women at his office. So maybe a little infidelity can't hurt...right?

(Source: Lezhin Entertainment)",Unknown,"Jiro (Story), Jjongi (Art)","Feb  10, 2022 to ?"
2861,manhwa,Crush and Burn,Unknown,Publishing,"Love,Drama,Supernatural,Erotica",0,#32536,N/A,N/A,185,"Ken's life is ordinary. He's a former orphan, he works as a server in a pub, and he lives on the outskirts of Aman, a religious nation free from the influence of vampires. Then one day, Ken is bitten and cursed by a vampire, and is only saved from certain death by Agia Frederick, a powerful disciple of the Church. However, freeing Ken from his curse requires a physical intimacy with Agia, who seems to have ulterior motives for keeping Ken around... Will the relationship between the two men bloom into something more? Or will it be crushed and burned entirely?

(Source: Lezhin Entertainment)",Unknown,Chilyong (Story & Art),"Dec  17, 2020 to ?"
