,type,title,chapters,status,genres,favorites,popularity,rank,score,members,synopsis,volumns,authors,publish_time
311,manhwa,Tomb Raider King,412,Finished,"Action,Adventure,Fantasy",408,#701,#3998,7.36,"23,789","God's Tombs started to appear around the world. Due to the relics within these tombs, many were able to wield these legendary power for themselves, while others became enslaved to these users. However, a Tomb Raider appears with the purpose of robbing these relics. The Tomb Raider King. ""God damn it! Did that bastard already loot this place as well?!"" What you own belongs to me. What I own belongs to me. This is the story of a revived Tomb Raider who will do whatever he can to claim all the tombs and relics for himself!

(Source: Kakao, translated)",Unknown,"Sanji Jiksong (Story), 3B2S (Art)","Jun  30, 2019 to Mar  27, 2023"
312,manhwa,Song of the Cloud,63,Finished,"Drama,Romance,Life",10,#6530,#4010,7.36,"2,670","These people have been living unhappy lives because they've never been able to do what they want.

Ga Yeon's smart, but wants to become a singer. However, the Korean educational system strongly enforces studying to students without considering the goals and dreams of the student. She's been forced to live a life of suppression.

Jae Hee is a piano player, but he's been living in constant delusion of his life. He has mental problems and cannot distinguish reality from a dream.

Dong Woo and Min Seo are a couple who are talented musicians but cannot make music they wish to make because of the current situation of the Korean music industry.

Hyuk's a very good guitar player, but is forced to be in an idol band, rather than what he really wants to be. 

The 5 come together to make a band of their own.

(Source: MU)


Note: originally a webcomic later published by Random House Korea.",2,Horang (Story & Art),"Apr  13, 2009 to Jun  21, 2010"
313,manhwa,God of Bath,30,Finished,"Comedy,Drama,Life",39,#5642,#4018,7.36,"3,158","The man with the hand of God starts the scrub battle to become the best bath coordinator.

(Source: MU)",3,"Ha, Il-Kwon (Story & Art)","Jul  14, 2011 to Feb  16, 2012"
314,manhwa,Nano List,147,Finished,"Drama,Sci-Fi",17,#10895,#4037,7.36,"1,393","Milo lives in a world where interacting with androids is completely normal. And now, he lives with TWO androids built by his sister. How safe is he living with androids who have deadly strength? Why did his sister gift him a ""bodyguard android?"" Well, he's about to find out the hard way.

(Source: LINE Webtoon)",Unknown,"Min, Song-A (Story & Art)","Jan  22, 2016 to Nov  23, 2018"
315,manhwa,I Married the Male Lead's Dad,Unknown,Publishing,"Fantasy,Romance",10,#6697,#4038,7.36,"2,594","In my real life, I was happy fawning over Abel Louvremont, the main character of my favorite book Persona. But after a fateful car accident, I woke up in Persona, but when Abel is still a precious child. Now, as Aisha Heathcliff, I can fangirl adorable Abel up close, squee!! I'll do anything I can to make sure he is taken care of and gets what he needs! And, somehow, that means I'm engaged to... his dad?!

(Source: Tapas Media)",Unknown,"Go, Eunchae (Story), Eongsseu (Art)","Nov  30, 2020 to ?"
316,manhwa,Ending Maker,Unknown,Publishing,"Action,Fantasy,Romance",23,#6468,#4039,7.36,"2,697","The two who are among the best pro players of the game, Legend of Heroes 2: ""Outboxer009"" who is eternally first, and the forever second-place ""YellowStorm."" One day, these two woke up inside the game...

""Hey... you too?""

""Hey... me too!""

The ending of Legend of Heroes 2 comes with the destruction of the world. But thankfully the two are together. The server's Rank 1 and 2, at that! It's time for these pros to work to achieve a perfect happy ending.

(Source: Kakao Entertainment Corp., translated)",Unknown,"Chwiryong (Story), Does (Art)","May  29, 2022 to ?"
317,manhwa,There Is No Place for Fakes,Unknown,Publishing,"Fantasy,Romance",10,#13425,#4040,7.36,"1,041","Philomel—the fake princess—conspires with her mother to impersonate the imperial princess and cause a war between the Mage Tower and the Empire. Once her crimes were exposed, she was sentenced to execution. A death truly befitting of a wicked—

""Even if the Philomel within the book had done some wrong, it wasn't enough to warrant death!"" Philomel yelled and threw the book she'd been reading. She had simply been curious about a book she'd picked up in the garden, but the contents of the book stated that she would die!
Although she wanted to believe it was nothing but fiction, everything that happened from that moment onward went just like in the book.

""Since it has come to this... my goal is to survive!"" Will Philomel be able to discover the origins of the suspicious book and live on?

(Source: Kakao Entertainment Corp., translated)",Unknown,"Logo (Art), Oaen (Story)","Jan  31, 2023 to ?"
318,manhwa,The Return of the 8th Class Mage,81,Finished,"Action,Fantasy",40,#2234,#4044,7.35,"8,273","As a powerful 8th class mage, Ian Paige took countless innocent lives under the orders of Emperor Ragnar, a close friend and ruler of the Greenriver Empire. Yet despite their closeness, Ragnar views Ian as a threat and subsequently poisons him. Using time magic, Ian saves himself and returns 30 years to the past. Now a young boy, Ian joins an elite order of mages to hone his abilities once again. This time, he'll get revenge on the emperor who betrayed him and reclaim glory as an 8th class mage!

(Source: Tapas Media)",Unknown,"Ryu Song (Story), Tess (Art)","Jul  2, 2021 to Dec  25, 2022"
319,manhwa,The Return of the Disaster-Class Hero,Unknown,Publishing,"Action,Fantasy",56,#1779,#4045,7.35,"10,207","Humans call them ""calamities""—the unknown, destructive creatures that suddenly appeared on earth. To challenge these calamities, the zodiac gods awakened 12 humans known as saints. But there was one more that awoke—unchosen but the greatest hero of all: Geon Lee. His allies betrayed him and left him for dead, but now, 20 years later, he's more powerful than ever and ready to teach his fellow ""saints"" a lesson they'll never forget.

(Source: Tapas Media)",Unknown,"Sanji Jiksong (Story), Lee, Beomgeun (Art)","Dec  23, 2021 to ?"
320,manhwa,Ashtarte,Unknown,Publishing,"Fantasy,Romance",6,#13482,#4046,7.35,"1,034","""The Firenze Empire will be met with a new light and darkness, but the darkness will swallow the light and bring the empire to ruin.""

In an imperial family praised for their silver locks, Princess Ashtarte's unique black hair is immediately stigmatized as a bad omen. With her family shunning her for being the prophesied darkness, all Ashtarte wants is to be loved, and learning magic is her sole option to achieving that. One day, she stumbles upon a spell of destiny that teleports her to an unknown place. Waiting for her there is a boy in shackles named Abelion Elforman, who is anchored by a grim past of his own. Will these two be able to work together to bring light to their dark fates?

(Source: Tappytoon)",Unknown,"Andaon (Story), SOON (Art)","Jul  31, 2022 to ?"
321,manhwa,Revenge of the Iron-Blooded Sword Hound,Unknown,Publishing,"Action,Fantasy",24,#4736,#4047,7.35,"3,864","Vikir, the hunting hound of the Baskerville Clan, followed the path of assassination and espionage he was set on to get his clan the title of greatest. The reward for his loyalty to his clan, however, was a false accusation of treachery, followed by the cold blade of the guillotine.

""Never again will I live the life of a dog that's killed after the rabbit hunt is over.""

But when met with death, an unexpected opportunity had come for him. Vikir's eyes glowed while he sharpened his fangs in the dark.

""Wait for me, Hugo. This time, it will be you I tear apart with these jaws.""

And so, the bloody revenge of the hound commences!

(Source: Kakao Entertainment Corp., translated)",Unknown,"Lego Babasseo (Story), Seol, Arang (Art)","Apr  14, 2023 to ?"
322,manhwa,Rebirth,107,Finished,"Action,Adventure,Fantasy,Supernatural",84,#6640,#4080,7.35,"2,616","Three hundred years ago the Dark Magician Deshwitat Lived Rudbich, a vampire, was sealed in limbo by the Light Magician Kalutika. Resurrected in the present day, Deshwitat has vowed to destroy Kalutika, and now, with the help of a team of spiritual warriors, seeks the means to use Light Magic to achieve his ends.

(Source: Tokyopop)",26,"Lee, Kang-Woo (Story & Art)",1998 to  2010
323,manhwa,Sugar Addiction,38,Finished,"Comedy,Drama,Romance",7,#11060,#4083,7.35,"1,368","As part of her grandmother’s scheme, twenty-year-old Jae-Gyu is sent from her secluded country village to the big city. Completely out of her element and out of money, Jae-Gyu manages to get into trouble as soon as she gets off the bus. She expected the move would be rough, but she never thought she’d meet the last person she ever wanted to see again — Hee-Do, a boy from grade school whom she bullied mercilessly. Even though he’s a big-time rock star now, he still remembers his childhood tormentor. Is he out for revenge? Or is it something quite different…?

(Source: Yen Press)",5,"Maria (Story & Art), Gong, GooGoo (Story & Art)",2005
324,manhwa,Tong,Unknown,Finished,"Action,Drama",14,#15477,#4111,7.35,835,"Having lived as a fighting legend in Busan, he wanted to live peacefully in Seoul. However, we all know that wasn't how Lee Jung Woo lived. Showing off immense skills in the fight against the best fighters in the school, Lee Jung Woo takes over the area in no time at all. After that, the gangs nearby never leave the ""Tong"" Lee Jung Woo alone. Although he is the ""Tong,"" since Lee Jung Woo does not wish to bring harm to those not involved, he starts changing the way he lives. What exactly was Lee Jung Woo trying to protect through all that violence?

(Source: MU)",4,"Baek, Seung Hoon (Art), Meen (Story)",Jan  2013 to Dec  2013
325,manhwa,Save Me,63,Finished,Drama,29,#10870,#4115,7.35,"1,398","Hyeongoh, the first place student at school, is disabled and has a knack for getting ridiculed by the school's bullies. With no help and no way out, he finds himself in a despairing situation...until someone appears to stand by his side!

(Source: Lezhin Comics)",Unknown,1230 (Story & Art),"Dec  13, 2016 to Dec  26, 2017"
326,manhwa,Trace 1.5: Communicator,39,Finished,"Action,Drama,Fantasy,Sci-Fi,Supernatural",12,#12493,#4132,7.35,"1,152","The story takes place after the end of Trace 1 and revolves around Han Sihyun, an investigator of the National Investigation Service (NIS). In attempt to find a way to coexist with ""Troubles"" instead of killing them, Sihyun frequently proposal to the board of NIS to approve a research on communicating with ""Trouble."" But after getting his proposal rejected yet again, Sihyun accidentally captured ""Trouble"" while he was drunk and decided to illegally experiment on it. Though communication seems impossible at first, Sihyun and his ""Trouble"" slowly begin to close the distant between them and form a bond together.",Unknown,"Go, Yeong-Hun (Story & Art)","Dec  19, 2011 to May  21, 2012"
327,manhwa,Zero,70,Finished,"Action,Sci-Fi,Supernatural",36,#3503,#4171,7.34,"5,362","Having been born in a secret government laboratory that cultivated esper (telepathic) powers within humans, Shuuichi and two sisters, Sumire and Katsumi, are forced to endure a difficult life as test subjects until their escape. Years later, these siblings are still being sought after by unknown organizations that are after Shuuichi powers as he is what they refer to as the ""zero-sample"" with the ability to cause ""zero-shock.""

(Source: Infinity Studios)",10,"Park, Sung-Woo (Story & Art), Im, Dal Young (Story)",2000 to  2005
328,manhwa,Sarasah,Unknown,Publishing,"Comedy,Drama,Romance",29,#8125,#4183,7.34,"2,047","High schooler Ji-Hae is desperately in love with her classmate Seung-Hyu. She has done all she can think of to win his affection, but to no avail. When her latest scheme crosses the line, Seung-Hyu decides he’s had enough…and inadvertently pushes her down a staircase! Ji-Hae awakens in the world beyond, only to learn that it’s not her time to die. But why go back when the love of her life hates her to death? Touched by her passion, the keepers send Ji-Hae to her past life to mend the rift between her former self and Seung-Hyu. But can Ji-Hae keep up the act long enough to find Seung-Hyu and set things right?

(Source: Yen Press)",Unknown,"Ryu, Riang (Story & Art)",2007 to ?
329,manhwa,Manager Kim,Unknown,Publishing,Action,27,#4791,#4194,7.34,"3,823","Single father, company manager, and former black-ops member, Mr. Kim lived an ordinary life until his daughter, Minji, went missing. After discovering his daughter could be dead, Mr. Kim turns merciless and sets out for information. He will rescue his daughter by any means necessary, even if it means destroying everything and everyone standing in his path.

(Source: Webtoon Entertainment)",Unknown,"Toy (Story), Jeong, Jongtaek (Art)","Oct  29, 2021 to ?"
330,manhwa,Act Like You Love Me!,Unknown,Publishing,"Comedy,Romance,Supernatural",27,#6783,#4195,7.34,"2,556","25-year-old Ji-eon is stressed, overworked, and penniless. When a mix-up at a temp job has her spending a day as famous actor Doyun Nam's personal assistant, she takes her anger out on a doll... which turns out to have the magical ability to control him at her every whim. Now it's her turn to be the boss.

(Source: Webtoon Entertainment)",Unknown,Xuann (Story & Art),"Dec  11, 2020 to ?"
331,manhwa,The Little Lady Behind the Scenes,Unknown,Publishing,"Fantasy,Romance",9,#9263,#4196,7.34,"1,735","Julianne is as close to perfect as it gets: she's got looks, talent, and smarts. The only problem is she has terrible taste in men! That's why her little sister Lilianne is doing everything she can to make sure she doesn't end up with the wrong guy. However, Julianne's suitors are quickly catching on that the way to her heart is through Lilianne's sweet tooth! How far will Lilianne go to set her sister up with the right man? Who will be the sweetest suitor?

(Source: Tapas Media)",Unknown,"Yehwon (Story), Chunghae (Art)","Oct  31, 2021 to ?"
332,manhwa,Yeonwoo's Innocence,Unknown,Publishing,Drama,19,#14098,#4198,7.34,966,"Yeonwoo possesses such a delicate appearance that he could be mistaken as a female student. However, he has a secret crush on the school idol, Haesol Kang. But the shy and timid Yeonwoo has never said a word to her.

(Source: Naver Corporation, translated)",Unknown,Esol (Story & Art),"Sep  21, 2020 to ?"
333,manhwa,Parallel City,Unknown,Publishing,"Action,Sci-Fi,Suspense",12,#20168,#4259,7.33,528,"Can two people look exactly alike? Fear sweeps the city as people report seeing their own doubles. Then the disappearances start. Mere coincidence? Or are the mysterious twins harbingers of bad luck? Whatever they are, if you spot one, you better think fast!

(Source: Webtoon Entertainment)",Unknown,Goda (Story & Art),"Jul  6, 2019 to ?"
334,manhwa,The Girl Downstairs,149,Finished,Romance,31,#9013,#4261,7.33,"1,794","When Joon moves into his new apartment on his first day of college, he wasn't expecting beautiful ex-celebrity Duna to be living downstairs. Joon tries to avoid her at first, but finds himself growing more and more curious about her mysterious life.

(Source: Webtoon Entertainment)",Unknown,"Min, Song-A (Story & Art)","Jul  17, 2019 to Jun  16, 2022"
335,manhwa,No Longer a Heroine!,111,Finished,Drama,6,#16450,#4262,7.33,752,"Lisa Cheon used to be the nation's favorite on-screen idol, but swiftly falls from grace after being framed as a drug addict. She is offered the opportunity to turn it all around by starring on a new TV show, but it won't be easy: her character's love interest is her ex-boyfriend, and she's too nervous to act without alcohol. Can Lisa regain what she has lost and face the demons of her past?

(Source: Webtoon Entertainment)",Unknown,"Ki, Maenggi (Story & Art)","Dec  17, 2019 to Feb  1, 2022"
336,manhwa,The Rewards of Marriage,Unknown,Publishing,"Fantasy,Romance",9,#7525,#4263,7.33,"2,268","Notorious for her extravagant spending, Wilhazelle Fossier drove her house to complete financial ruin. To pay her family's debt, she resolves to collect a bounty from the wealthy Duke Heillos by finding his missing nephew. Although her search is successful, until the skeptical duke can confirm the young boy's identity, Wilhazelle must spend one month living at the Heillos manor. But when one month turns into one year and a contract marriage, she starts to wonder if the money is worth it!

(Source: Tapas Media)",Unknown,"Choam (Story), Seochon (Art)","Jan  12, 2022 to ?"
337,manhwa,Kill the Villainess,Unknown,Publishing,"Drama,Fantasy",27,#4435,#4264,7.33,"4,135","Eris Miserian just wants to die. Being overworked and underappreciated in the real world wasn't great, but living as the villainess in a romance novel is even worse. If Eris can die in the novel, she might be able to return to reality, but the story won't let her. Desperate to escape a life as the protagonist's tormentor, she sets off on a journey with the help of a witch, a knight, and a high priest. Can she find her way back to her friends and family, or is Eris doomed to a fictional future?

(Source: Tapas Media)",Unknown,"Sawol Saeng (Story), Haegi (Art)","Apr  2, 2021 to ?"
338,manhwa,Charming the Duke of the North,Unknown,Publishing,"Fantasy,Romance",11,#7758,#4265,7.33,"2,185","""Pretend to be my lover and join the social circle.""

Selena, the top star that had the entire world's attention, was suddenly warped to Northern Duke's land during an accident while filming. Kalcion, the Northern Duke that saved her from the infernal beasts, offers Selena a chance to go back home in return for collecting information in various social circles by pretending to be his lover. Selena quickly accepts Kalcion's offer, but...

""Why in the world can't you do this!?""
""Don't you think that the answer to that should be obvious to you, the actress, not to me, the duke?""

There was a critical problem. The Northern Duke's acting skills are horrible! 

""...Let's change the plan. I'll seduce you instead.""

And thus the contractual relationship between the two started. Will Kalcion's acting skill improve first, or will he start to have true feelings for Selena instead?

(Source: Before Sunset, translated)",Unknown,"Ju, Siha (Story), Eunhasu (Art)","May  8, 2022 to ?"
339,manhwa,Existence,Unknown,Publishing,"Action,Drama,Supernatural",47,#2965,#4266,7.33,"6,300","One day, it was a herd of ants, and another day, it was a large dinosaur.
This was the last reincarnation of a being that had experienced tens of thousands of reincarnations and lives. He was born as a human with the power of every single lifeform he had ever been. Why did he have such an ability? Jain Lee finally came to understand.

""I exist to eradicate mankind.""

(Source: Kakao Entertainment Corp., translated)",Unknown,"Kwang Jin (Story), Kim, Kyeongjun (Art)","Aug  21, 2022 to ?"
340,manhwa,Reality Quest,Unknown,Publishing,"Action,Supernatural",19,#5513,#4267,7.33,"3,241","Dowan Ha is a bullied gamer, whose bullies force him to grind to obtain in-game items for them. After one such bully demands that Dowan obtain an impossibly rare item for him or be beaten in front of the prettiest girl in school, Dowan games day and night for a week until he drops dead from exhaustion. However, as soon as he dies, he respawns back in his classroom one week before his death. Everything is the same as it was before, except now he has all the skills he's acquired from the games he's played in real life! Will Dowan be able to use his newfound abilities and gamified existence to defeat his bullies?

(Source: Webtoon Entertainment)",Unknown,"Lee, Joowoon (Story), Taeseong (Art)","Oct  26, 2021 to ?"
341,manhwa,Full House,122,Finished,"Comedy,Romance",14,#8123,#4295,7.33,"2,049","Ellie is an aspiring screenwriter in London, far from her home in Korea. While her life is a bit lonely, her one comfort is Full House, the estate left to her by her recently deceased father and the only tangible memory of him she has left. Meanwhile, world famous actor Ryder Baye is the obsession of many a stalker and tabloid reporter. Ellie barely remembers who he is, until the day she is unceremoniously evicted. Somehow, Ryder Baye manages to purchase Full House. Ellie will stop at nothing to reclaim her home. Ryder vows to stand his ground and hold onto his new purchase. The battle for Full House is fiery, with tempers ranging and sparks flying. What are two enemies to do when there is an intense attraction burning just below the surface? Ellie and Ryder may discover that their explosive chemistry under the same roof may turn them into a happy couple...as long as they can refrain from killing each other!

(Source: Netcomics)",16,"Won, Soo-yeon (Story & Art)",2002 to  2007
342,manhwa,Do You Want to Try?,18,Finished,"Comedy,Drama,Romance",57,#3364,#4296,7.33,"5,606","When the hot-tempered Han Hye Won accidentally insults the handsome jjang of Han Hwa Go, Sun Woo Bin decides to pay her a visit...with his entire motorcycle gang, ready to see some blood. So how does that lead up to a kiss and the infamous captain begging for a date? Do you want to try? 

(Source: Esthétique)",5,"Cha, Kyung Hee (Story & Art)",Not available
343,manhwa,Abide in the Wind,Unknown,Finished,"Action,Adventure,Drama,Fantasy,Romance",55,#3763,#4350,7.33,"4,975","One day, a young glider technician crashes into a strange tree that turns out to be the nest of the last dragon on Earth. The technician accidentally bonds with the dragon's powers after she and the dragon fend off a weapon used by knights hunting the ""Dragon Pearl,"" an item that holds the life and powers of a dragon. The technician finds out the Dragon Pearl has temporarily fused with her body and the dragon will die if they separate. So begins the story of how the dragon and the technician survive the onslaught of knights and villains while dealing with the strange events and moral differences that come from inter-species friendship... Or is it something else?

(Source: Animea)",Unknown,Shinweol (Story & Art),"Dec  1, 2011 to Aug  19, 2015"
344,manhwa,I'm Looking for the Princess,Unknown,Finished,"Comedy,Drama,Romance",5,#12753,#4366,7.32,"1,117","The one ""who operated a Hong Sin Seo for 10 years"", who shudders at the monthly rent, Na Baek Su, dives a 1 million dollar project, The Search for a Princess!

For money she'll do anything! She who says that money, money and more money is the best, Suh Jan Di. To help her uncle, Na Baek Su, she joined the Search for a Princess...

Her princess candidates list shows a couple of people...

Cold, charismatic, the one who'll go down in the history of the fashion world, Yu Jin.
The one who'd even sell the Sameun group for the money crazed girl, Eun Hyuk.
A wingless angel's infinite love, our eternal goddess, fashion model Eh Eun.

A love story that outrageously intertwines the princess candidates and Suh Jan Di, with lots of trouble and excitement! 

(Source: Evil Flowers)",10,"Han, Yu-Rang (Story & Art)","Jul  7, 2008 to Aug  9, 2008"
345,manhwa,My Boyfriend Is a Vampire,48,Finished,"Drama,Romance",74,#2969,#4367,7.32,"6,288","""When his sharp fangs touched the nape of my neck, I felt shocking senses arouse inside of me.""

The destined meeting between Yoo Da-in, a guy often mistaken as a girl because of his beauty and Seo Kang-hoo, a handsome hunk that even guys would fall for. Yoo Da-in is b.i.t.t.e.n. by Seo Kang-hoo, causing his heart to stop.

""I definitely died... but how did I become a girl?!""

(Source: Rosa Negra)",14,"Han, Yu-Rang (Story & Art)",2010 to  2012
346,manhwa,Dark Air,91,Finished,"Action,Adventure,Fantasy",32,#3337,#4375,7.32,"5,651","Before...magic used to fill up the world but all of a sudden it just disappeared. Magician can't perform magic anymore and they are now being looked down by warriors. Only two individuals in the world are able to perform magic after its disappearance, a mighty wizard and a little boy... Follow Melrose and his companions in their adventures as they are trying to solve this mystery!

(Source: Easy Going Scans)",12,"Park, Min-Seo (Story & Art)",2010 to Jan  2016
347,manhwa,For the Sake of Sita,14,Finished,"Drama,Romance",27,#5420,#4387,7.32,"3,309","For her sake, he would sacrifice anything...

While volunteering in Nepal, a Korean medical student named Sangmin Han encounters the beautiful yet tragic Sita. Previously, she was a Kumari—a prepubescent girl worshipped as the vessel of a goddess. But she has since been forsaken as a Kumari, and cast out from society. Falling in love, they marry and move to Korea, but their blissful love is short-lived; Sita dies only a year later.

Losing the woman dearest to him, Sangmin desperately begs the gods to bring Sita back. His prayers are answered but in exchange for a sacrifice, and he awakens in the streets of Nepal. However, something is amiss—his body has suddenly aged, and standing in front of him is a young Sita, with no memory of him.

Through two lovers bound together by a destiny running deeper than it first appears, For the Sake of Sita is the story of Sita growing up as a Kumari, and Sangmin's tribulations in trying to avert her terrible fate.

[Written by MAL Rewrite]",2,Haga (Story & Art),"Jun  13, 2014 to Sep  12, 2014"
348,manhwa,Dokgo 2,Unknown,Finished,"Action,Drama",6,#13908,#4401,7.32,988,"After avenging his older brother, a new story begins for Kang Hyuk.",5,"Baek, Seung Hoon (Art), Meen (Story)","Dec  10, 2016 to Oct  14, 2018"
349,manhwa,I Was Tricked Into This Fake Marriage!,108,Finished,"Fantasy,Romance",22,#6726,#4425,7.32,"2,583","After the Delpice Empire unifies all kingdoms with brutal subjugation, all the noblemen who stood up to the empire had to relinquish their titles. As her father's only child, Leyrin Efran becomes a countess overnight, but to secure her family's title and estate, legally she must be wed! She enlists info from the infamous Nine Night Guild to find a man of lower rank to keep the empire at bay. They deliver as requested (eep! he's SO hot!), but things don't completely seem as advertised...

(Source: Tapas Media)",Unknown,"Park, Haedam (Story), Baejeup (Art)","Nov  30, 2019 to Apr  10, 2022"
350,manhwa,I Stan the Prince,Unknown,Publishing,"Comedy,Fantasy,Romance",23,#7877,#4426,7.32,"2,139","Angela is mortified when her cringey fanfic about the dethroned Prince Rayburn is published behind her back and becomes a wildly popular bestseller. Not only is it super embarrassing, but the book gets her in trouble with the current imperial family, who now want her head for treason! Luckily, Rayburn's sister Hoya offers to protect her—but in exchange, she must write a sequel that will improve Rayburn's tarnished reputation. But that's easier said than done, when the scary prince already hates her for writing the first novel. Will Angela be able to chip away at Rayburn's cold exterior and gather enough inspiration for her next book?

(Source: Tappytoon)",Unknown,Jukseon (Story & Art),"Feb  17, 2020 to ?"
