,type,title,chapters,status,genres,favorites,popularity,rank,score,members,synopsis,volumns,authors,publish_time
11,manhwa,The Legend of the Northern Blade,Unknown,Publishing,"Action,Adventure,Fantasy",832,#648,#212,8.39,"25,716","For decades, the brave warriors of the Northern Heavenly Sect fought to keep the world safe from the evil Silent Night. But when the fourth generation leader is accused of colluding with the enemy, he is forced to disband the sect and commit suicide to protect his son, Moowon. With no family and allies left, Moowon leads a dreary life under close surveillance... until a surprise attack from the Silent Night gives him a chance to escape to the mountains. There, the young warrior trains to master the fighting techniques of his predecessors, before the mysterious disappearance of a loved one brings him back to the mainland. Follow Moowon as he embarks on a journey to avenge his father's death and take down the villains who threaten to plunge the world into darkness!

(Source: Tappytoon)",Unknown,"Woogack (Story), Hae, Min (Art)","Dec  31, 2019 to ?"
12,manhwa,The Breaker: New Waves,203,Finished,"Action,Comedy,Drama,Romance","4,292",#143,#231,8.37,"90,598","After Yi ""Shioon"" Shi-Woon's master, Goomoonryong, breaks his ki-center, leaving him unable to use his martial arts, he decides to leave the world of Murim and continue on with his normal life: going to school and coming home to his mother every day. However, Murim has other ideas.

Discovered as the only true disciple of Goomoonryong and entrusted with the Phoenix Medallion of the Sunwoo Clan by Lady Sosul—making him the interim leader of the Sunwoo Clan—the world of Murim is not so eager to let Shioon leave. With his new status, enemies Shioon has never encountered before keep appearing before him, such as the organization known as Soldiers Under Command. They are intent on getting rid of him for the sake of their own prosperity, but how will Shioon defend himself without his ki-center intact?

[Written by MAL Rewrite]",20,"Park, Jin-Hwan (Art), Jeon, Geuk-jin (Story)","Oct  8, 2010 to May  8, 2015"
13,manhwa,Seasons of Blossom,130,Finished,Romance,347,#3060,#262,8.34,"6,142","Oh, to be young and in love. Oh, to be wild and carefree. The springtime of life is intense, tumultuous, and at times, oh so confusing. Spring, summer, fall and winter—love blossoms in all seasons.

(Source: LINE Webtoon)",Unknown,"Hongduck (Story), NEMONE (Art)","Jun  24, 2020 to Mar  24, 2023"
14,manhwa,After School Lessons for Unripe Apples,Unknown,Publishing,Romance,208,#7070,#317,8.29,"2,436","Mi-ae is just a normal middle school girl trying to survive school. She likes reading comics, the pop group ""The Fire Boys,"" and karaoke. One day, a boy she used to know transfers to her school and begins to stir up trouble. No matter what she does, it seems he just doesn’t appreciate her efforts to get to know him. What’s up with that?

(Source: Webtoon Entertainment)",Unknown,Soonkki (Story & Art),"Dec  23, 2020 to ?"
15,manhwa,Annarasumanara,27,Finished,"Drama,Mystery,Romance","2,785",#220,#319,8.28,"65,898","There is a rumor that a magician lives in the tent by the abandoned theme park; some even say his magic is real. However, before he starts his show, he always asks his audience: ""Do you believe in magic?""

For Yoon Ah-ee, magic seems like a distant memory. Faced with the harsh reality of poverty, she spends all her time studying, working, and taking care of her younger sister in the absence of their parents. She no longer believes in the wonders of magic, just like her skeptical classmate Na Il-Deung, who has been brought up to believe that a good education is the only way to approach life.

When Ah-ee stumbles into the abandoned theme park and has a chance encounter with the magician, her life is changed forever. Annarasumanara reveals a philosophical, heartwarming, and thought-provoking story of what it means to grow up into the person you want to be.

[Written by MAL Rewrite]",3,"Ha, Il-Kwon (Story & Art)","Jul  2, 2010 to Dec  31, 2010"
16,manhwa,Sweet Home,141,Finished,"Action,Drama,Horror,Suspense","2,544",#209,#345,8.26,"69,394","Cha Hyun is a reclusive high school student who spends his days holed up in his room playing video games. But when he loses his entire family in a tragic car accident, he is forced to leave his home and carefree lifestyle behind and move into a new apartment all by himself. However, his pesky neighbors and lack of money soon become the least of his worries as people around him suddenly begin turning into horrifying monsters, plunging the world into apocalyptic chaos.

The situation takes a turn for the worse when Hyun realizes that he himself is slowly turning into a monster, while a mysterious voice in his head grows louder and louder. With his time running out, Hyun must work together with his fellow tenants to uncover the cause of the outbreak and find a way to survive in this hopeless new world, all the while fighting to retain his humanity.

[Written by MAL Rewrite]",12,"Kim, Carnby (Story), Hwang, Young-chan (Art)","Oct  12, 2017 to Jul  2, 2020"
17,manhwa,Villains Are Destined to Die,Unknown,Publishing,"Drama,Fantasy,Romance",843,#714,#355,8.24,"23,490","The latest otome game is all the rage recently, so a regular university student decides to see for herself if its fame is well-deserved. She clears the normal mode in no time and finds herself pitying the villainess, Penelope Eckhart. Penelope is a fake―a replacement for the duke's missing daughter, the protagonist of the game.

Initially confident about clearing the hard mode as well, the woman is shocked by the sheer leap in the level of difficulty, eventually passing out from exhaustion. However, when she wakes up, she no longer recognizes her surroundings, for she has been reincarnated into the body of the villainess!

In a world where everyone seems to be out for her blood, Penelope must make wise decisions that keep her away from the death route. A tyrant prince, a suspicious magician, a nobleman from a fallen nation, or one of her nasty adoptive brothers―whose affections will she win?

[Written by MAL Rewrite]",Unknown,"Gwon, Gyeoeul (Story), SUOL (Art)","May  1, 2020 to ?"
18,manhwa,Daytime Star,77,Finished,Romance,113,#4839,#373,8.23,"3,778","Hwang Yura has always dreamed of becoming a star. Unfortunately, luck does not seem to be on her side, as she has yet to land a major role despite making her debut seven years ago. Still, Yura continues to put her best foot forward and receives a role in a movie destined for success. Much to her dismay, she is once again cast in a minor role.

Once on set, Yura runs into two familiar faces—her narcissistic ex-boyfriend Kim Jeong-u and famous actor Kang Seunghyeon. While Yura promises herself to keep her head in the game despite Jeong-u's egotistical presence, the handsome Seunghyeon takes an interest in her due to the circumstances of their previous encounters. Through the strenuous filming, the unknown actress and the lead star form a unique relationship. All the while, Yura tackles the relentless challenges of the entertainment industry on her journey to stardom.

[Written by MAL Rewrite]",Unknown,"Chae-eun (Story), Godago (Art)","Jun  25, 2021 to Jan  9, 2023"
19,manhwa,Spirit Fingers,163,Finished,"Comedy,Romance,Life",307,#2890,#388,8.22,"6,449","​An ordinary girl... joins an extraordinary drawing club?! A story of finding one's true colors.

(Source: MU)",13,"Han, Kyoung-chal (Story & Art)","May  16, 2015 to Jul  21, 2018"
20,manhwa,The Greatest Estate Developer,Unknown,Publishing,"Adventure,Fantasy",270,#2094,#415,8.20,"8,790","When civil engineering student Suho Kim falls asleep reading a fantasy novel, he wakes up as a character in the book! Suho is now in the body of Lloyd Frontera, a lazy noble who loves to drink, and whose family is in a mountain of debt. Using his engineering knowledge, Suho designs inventions to avert the terrible future that lies in wait for him. With the help of a giant hamster, a knight, and the world's magic, can Suho dig his new family out of debt and build a better future?

(Source: Webtoon Entertainment)",Unknown,"Moon, Back-kyung (Story), Kim, Hyunsoo (Art)","Jul  30, 2021 to ?"
21,manhwa,Your Throne,Unknown,Publishing,"Drama,Fantasy,Romance",734,#848,#421,8.19,"19,855","Cunning and ruthless, Lady Medea Solon has only had one goal in her life: to become the princess of the Vasilios Empire by marrying Crown Prince Eros Orna Vasilios. However, Medea's ambitious scheme collapses when the crown prince chooses naive Psyche Callista as his fiancée instead of her. As a result, she resolves to remove Psyche by any means necessary and secure her place on the throne.

However, not all goes according to her plan. At the Yearly Prayer held in the Temple, Medea confronts Psyche and her ignorance toward possessing unfathomable authority. In an instant, Medea falls into a seemingly bottomless fountain, unable to reach the surface. Believing that God is responsible, she prays to be the one who rules the empire.

The deity grants Medea's wish at the cost of exchanging bodies with Psyche, a twist of fate that may reveal more than what meets the eye.

[Written by MAL Rewrite]",Unknown,SAM (Story & Art),"Jan  6, 2020 to ?"
22,manhwa,Return of the Blossoming Blade,Unknown,Publishing,"Action,Adventure,Fantasy",364,#1640,#431,8.18,"11,175","When Cheongmyeong of the Mount Hua Sect awakens a hundred years in the future, his last memories are of a bloody battle against the Leader of the Demonic Cult, the evil Cheonma. The battle almost saw the end of the Ten Great Sects of ancient China, when Cheongmyeong ended the hard-fought struggle by striking down Cheonma. Soon after, he succumbed to his wounds, filled with regret at their pyrrhic victory. All is not lost, however, as he awakens to his second chance at life. Shocked to find his beloved Mount Hua Sect reduced to a mere shadow of itself in the present day, Cheongmyeong embarks on a journey to restore Mount Hua to its former glory.

(Source: Webtoon Entertainment)",Unknown,"LICO (Art), Biga (Story)","Mar  23, 2021 to ?"
23,manhwa,I Shall Master This Family,Unknown,Publishing,Fantasy,222,#2314,#475,8.15,"8,017","The Lombardis were the most powerful family that ever existed in the empire. With unimaginable wealth, they shaped history, culture, and the arts—their influence rivaling that of the emperor. However, the family collapsed after making an alliance with the first prince, which resulted in futility as the second-born Perez Brivachali Durelli was crowned instead.

A Korean woman is reincarnated as Firentia, the daughter of a Lombardi and a commoner. Despite her status as an illegitimate child, her father and grandfather love her, and she works hard to keep her family's prestige intact. After the two pass away, Firentia is kicked out and has since regretted how her relatives have torn the Lombardi name to shreds.

On the verge of dying due to a carriage accident, Firentia is mysteriously given another chance in life and wakes up as her seven-year-old self. Firentia will not waste this opportunity, and if she wants to save her father and prevent the Lombardi's fall, she must prove to her grandfather her merit to become the next head of the family.

[Written by MAL Rewrite]",Unknown,"Kim, Roah (Story), Mon (Art)","Feb  28, 2021 to ?"
24,manhwa,Something About Us,101,Finished,Romance,730,#611,#485,8.14,"27,017","They consider themselves the best of friends. Others seem to think otherwise. There's something about their relationship that's hard to describe. What will become of these two ""friends?""

(Source: Lezhin Entertainment)",5,"Lee, Yunji (Story & Art)","Oct  1, 2014 to Oct  19, 2016"
25,manhwa,King's Maker,38,Finished,"Love,Drama,Fantasy",272,#1724,#497,8.14,"10,591","Five years after the mysterious disappearance of the nation's fourth prince, a statement is issued, demanding that any boy found using his name is reported to the authorities. Thus, a manhunt begins for those named Wolfgang.

Wolfgang Goldenleonard is well aware of his identity, and he knows that the authorities are still looking for him. He also knows that they mean to end his life. In hiding since the death of his mother, the prince has fostered a bond with the orphans of the streets. However, after threats to them are made, Wolfgang is forced to reveal himself. With his identity publicly revealed, Wolfgang is taken to the home of his tyrannical father.

At his father's palace, Wolfgang retains his hatred for the man who gave him life. He refuses to behave as befitting of a Goldenleonard prince and breaks every rule he possibly can. He is often reminded that he is never to covet the king's possessions, but through his rebellious spirit and fiery nature, he has already caught the eyes of the king's favorite catamite, Shin Soohyuk.

Shin sees Wolfgang as a force for change, the spark that may just light the fires of rebellion. And with the promise of granting Shin's freedom, Wolfgang agrees to become his pawn.

[Written by MAL Rewrite]",3,"Haga (Story & Art), Kang, Ji-young (Story & Art)","Apr  25, 2017 to Nov  14, 2017"
26,manhwa,Can't See Can't Hear But Love,83,Finished,"Drama,Romance",364,#891,#515,8.13,"18,922","Min Geun Soo, a manhwa artist, lives with his special-needs mother who seems to suffer from an intellectual disability and cannot perform the most basic of activities, such as using the toilet or even brushing her teeth. He draws day and night to support them, working himself ragged and straining his eyes in the process. However, one unfortunate day, he completely loses his eyesight. The future seems bleak for a manhwa artist who can no longer draw.

All seems to be going downhill, when one day, he meets Jeon So Ri. So Ri is a deaf girl, and happens to be in love with Geun Soo's work. Thus begins a love story between a deaf woman and a blind man about finding the strength and will to live despite numerous trials.

[Written by MAL Rewrite]",6,"Go, Yeong-Hun (Story & Art)","Oct  18, 2010 to Aug  22, 2011"
27,manhwa,Cheese in the Trap Season 4,29,Finished,"Comedy,Mystery,Romance,Life",162,#2318,#520,8.12,"8,009",Final season of Cheese in the Trap.,7,Soonkki (Story & Art),"Sep  2, 2015 to Mar  29, 2017"
28,manhwa,Why Raeliana Ended Up at the Duke's Mansion,158,Finished,"Fantasy,Romance",775,#599,#522,8.12,"27,488","When Park Eunha dies in modern-day Korea, she awakens in the body of Raeliana McMillan, the eldest daughter of a nouveaux riche baron. However, this is no ordinary world; it's the exact same one as a novel she once read. Beloved by her family, it would seem as though she is in a fairy tale. But Raeliana is far from the main character—she is a mere plot device, whose murder at the hands of her fiancé instigates the entire story. 

Raeliana has no intention to accept her fate quietly. She sets her eyes on someone in a position of great power—the vieux riche male protagonist Duke Noah Volstaire Wynknight—aiming to completely change the original story. Using her knowledge of future events, Raeliana offers information to Noah on the condition that he acts as her fake fiancé, but the Duke's two-faced nature throws a wrench in her plans!

[Written by MAL Rewrite]",Unknown,"Milcha (Story), Gorae (Art)","Sep  3, 2017 to Mar  22, 2021"
29,manhwa,Cheese in the Trap Season 3,37,Finished,"Comedy,Mystery,Romance,Life",95,#2065,#536,8.12,"8,887",Third season of Cheese in the Trap.,12,Soonkki (Story & Art),"Jan  9, 2013 to Aug  26, 2015"
30,manhwa,Noblesse,544,Finished,"Action,Adventure,Comedy,Supernatural","4,931",#120,#541,8.11,"104,380","Within an abandoned building in South Korea lies a white coffin, from which rises Cadis Etrama Di Raizel ""Rai""—an unimaginably beautiful, dignified, and noble man. Awakening in this unknown time, Rai must seek out someone he can trust—his loyal companion, Frankenstein. To begin with, Rai attempts to blend into human society by transforming his old-fashioned clothing into the pristine blazer of the nearby Ye Ran High School. As it turns out, the principal of the school is his servant Frankenstein.

After slumbering for the past 820 years, Rai requires Frankenstein's help to adapt to the current age, so Frankenstein enrolls him as a new student in order to help him understand modern society and experience a normal life. Frankenstein's plans, however, soon go awry not only because of the problems stemming from modern society, but also unresolved conflicts from him and his master's troubled past. Left with no other choice, Rai must resort to using his mysterious power to protect those he holds dear.

[Written by MAL Rewrite]",Unknown,"Son, Jae-Ho (Story), Lee, Gwang-Su (Art)","Dec  30, 2007 to Jan  7, 2019"
31,manhwa,See You in My 19th Life,114,Finished,Romance,177,#3061,#555,8.11,"6,139","Jieum Ban has an extraordinary ability: she can remember the memories of all her past lives. After her previous life is cut short by a tragic accident, she sets out to reconnect with the people of her past life in her current one. Will memories of her 18th life sabotage romance in her 19th? Or will love endure across different lives?

(Source: Webtoon Entertainment)",Unknown,"Lee, Hye (Story & Art)","Jun  5, 2020 to Sep  24, 2022"
32,manhwa,Her Tale of Shim Chong,77,Finished,"Drama,Love",291,#2873,#558,8.10,"6,528","Poverty-stricken Shim Chong will do anything to support herself and her blind father, going so far as to steal money from innocent strangers. Meanwhile, the future bride of the local minister lives in luxury, her every need taken care of so long as she remains an obedient wife.

When an unfortunate accident leads to their fateful encounter, the pair who have nothing in common find themselves sharing the same wish—to leave their undesirable lives behind and die at the hands of fate.

Loosely based on a Korean folktale of the same name, Her Tale of Shim Chong follows two girls from different walks of life as they learn to accept themselves for who they are in a world where women are seen as less than equal.

[Written by MAL Rewrite]",7,"seri (Story), Biwan (Art)","Sep  12, 2017 to Mar  19, 2019"
33,manhwa,Vagrant Soldier Ares,207,Finished,"Action,Adventure,Drama",500,#1133,#582,8.09,"15,348","The story takes place in an era similar to that of ancient Rome in a country called Chronos. It follows a group known as the Temple Mercenaries. In particular, the manhwa is about Ares, Michael and Baroona, three young warriors with mysterious pasts and surpassing skills...

(Source: MU)",26,"Ryu, Geum Chel (Story & Art)",2001 to  2007
34,manhwa,Your Letter,11,Finished,"Adventure,Drama,Mystery",249,#1718,#601,8.08,"10,627","Lee Sori, a polite and righteous girl, attends a middle school plagued with bullying. Enraged by the tragic effects it has had on her friend Kim Julie, she decides to take a stand against the bullying. Unfortunately, this only leads the bullies to switch their target to Sori.

Believing a new environment would rid her of the hopeless situation, Sori returns to the city she used to live in and transfers schools. However, the traumatizing experiences that constantly haunt Sori's memory cause her to alienate herself from everyone else.

Just as the grim reality of Sori's circumstances begin to set in, she discovers a mysterious letter taped under her desk. While the contents of the letter intrigue her, they only lead her to another letter. Now following a seemingly endless trail of messages, Sori is on a scavenger hunt to find the true purpose of these letters and the anonymous person behind it all.

[Written by MAL Rewrite]",1,"Cho, Hyun-ah (Story & Art)","Aug  11, 2018 to Oct  13, 2018"
35,manhwa,A Stepmother's Märchen,Unknown,Publishing,"Drama,Fantasy,Romance",324,#1633,#603,8.08,"11,201","It is a mystery why the late Marquess Johannes von Neuschwanstein decided to marry a 16-year-old girl barely older than his eldest child. Whatever the reason, Shuli is left to shoulder heavy responsibilities as marchioness after his death. On top of the responsibility to manage a prestigious household with close ties to the empire's royal family, she becomes stepmother to four children who deeply mistrust her.

For seven years, Shuli dedicates herself to raising the children well and safeguarding the family fortune. She believes she only has to wait until her son Jeremy will take over as head of the family—then she can live freely. However, on the long-awaited day of his wedding, she is caught up in a tragic accident.

When Shuli next opens her eyes, she finds herself in the past, hours before Johannes' funeral. Although uncertain why she has been granted a second chance at life, this time she is determined to build relationships with the children as well as allow for her own happiness.

[Written by MAL Rewrite]",Unknown,"Nyangi-wa Hyangsinnyo (Story), ORKA (Art)","Jul  4, 2019 to ?"
36,manhwa,Cheese in the Trap Season 2,38,Finished,"Comedy,Mystery,Romance,Life",67,#1898,#609,8.07,"9,521",Second season of Cheese in the Trap.,9,Soonkki (Story & Art),"Jun  15, 2011 to Oct  17, 2012"
37,manhwa,Let Dai,75,Finished,"Love,Drama",387,#1991,#617,8.06,"9,130","Is this desire for freedom the very thing that entrapped us.

Let Dai is a tragic tale of forbidden love and unforgivable betrayal. Set in a soulless neo-Seoul ruled by young punks and pleasure seekers, an amoral teenager named Dai is the living embodiment of the city's beauty and cruelty. As the leader of the vicious Furies gang, Dai seduces everyone who lays eyes on him, only to blind them to his own barbaric nature. When an honest schoolboy named Jaehee rescues a beautiful girl from being mugged by the Furies, he can't possibly realize how this brief encounter will plunge him into a downward spiral of unbridled passion and unfathomable pain. From his brutal gang initiation to an unspeakable act committed against his girlfriend, Jaehee wavers uncomfortably between revulsion and fascination. And in Dai he finds a tender, caring friend one moment and a heartless sociopath the next, awakening strange and unhealthy desires in Jaehee that he could never before have imagined.

(Source: Netcomics)",15,"Won, Soo-yeon (Story & Art)",1995 to  2005
38,manhwa,The Remarried Empress,Unknown,Publishing,"Drama,Fantasy,Romance",597,#896,#632,8.06,"18,864","Empress of the Eastern Nation Navier Ellie Trovi stands at the pinnacle of noblewomen with dignity and grace. Although she and her husband, Emperor Sovieshu, are not as intimate as other couples, their trust in each other has been built over years of friendship. But then, wanting something more, he brings in a concubine—a former slave named Rashta—and that is when everything begins to fall apart.

Months later, the fateful day arrives; Sovieshu declares his intentions to divorce Navier and give her throne to Rashta. However, against all expectations, Navier is not backed against a wall, and she declares her intention to marry another man—Heinrey—whose noble appearance shocks all in the room. 

Just who is Heinrey, and how did Navier come to this new marriage arrangement? The Eastern Nation stands at a precipice, being torn apart by conspiracies, lies, and—above all—love.

[Written by MAL Rewrite]",Unknown,"Alphatart (Story), Sumpul (Art)","Oct  24, 2019 to ?"
39,manhwa,Winter Woods,55,Finished,"Fantasy,Horror,Mystery,Romance",226,#2177,#653,8.05,"8,460","A few thousand years has passed since an alchemist created Winter. He is now living with Jane learning what it means to be alive as a human.

(Source: LINE Webtoon)",7,"Cosmos (Story), VAN.J (Art)","Jul  13, 2014 to Jan  29, 2017"
40,manhwa,Heesu in Class 2,81,Finished,Love,161,#3610,#655,8.05,"5,202","Heesu's world revolves around Chanyoung, his best friend and secret crush. He doesn't mind cheering Chanyoung from the sidelines or listening to all his girl problems. He doesn't care if people only know him as ""Chanyoung's friend."" Then one day, Heesu starts hearing his name everywhere. On the bus, in the halls, during lunch... Turns out, there's a rumor going around school (Got a love problem? Find Heesu in Class 2 and he'll tell you what to do!) and with that, Heesu suddenly finds himself the center of attention. But how could he give anyone advice? He doesn't even know what to do about his own crush!

(Source: Lezhin Comics)",4,Lily (Story & Art),"Nov  15, 2017 to Jun  26, 2019"
