,type,title,chapters,status,genres,favorites,popularity,rank,score,members,synopsis,volumns,authors,publish_time
128,manhwa,Threads of Time,46,Finished,"Action,Adventure,Fantasy",63,#3578,#1730,7.68,"5,254","High school student Moon Bin Lee has difficulty sleeping due to a recurring nightmare: he's stranded over a thousand years in the past chasing a dark-haired girl into a deep abyss.

Before long, the nightmare overwhelms him, and he is unable to tell whether he is Moon Bin, a Seoul teenager at the end of the second Millennium, or Sa Kyoung Kim, the son of a prominent warrior family in the middle of the first Millennium. People in his present-day life assume roles in his historical life as he struggles to learn exactly who he is and what he's expected to do, straddling a transmigratory portal through time and space.
In the present, his school's kendo club battles to stay in the championships...but in the past, Moon Bin finds himself at the threshold of a territorial dispute on the plains of Mongolia ...

(Source: Tokyopop)",11,"Noh, Miyoung (Story & Art)","Dec  7, 1999 to Sep  4, 2003"
129,manhwa,Crazy Girl Shin Bia-Ah,Unknown,Finished,"Comedy,Drama,Romance,Supernatural",144,#2612,#1739,7.68,"7,186","Tough, lazy, money lover, yet beautiful high school student named Shin Bia. While she's thinking about the era's she suddenly falls into that ancient time period! She had to transform into an elegant lady and while she's there she faces quite an obstacle.

(Source: HMR Scans)",19,"Hwang, Mi Ri (Story & Art)","Mar  7, 2008 to May  19, 2008"
130,manhwa,Get Schooled,Unknown,Publishing,Drama,135,#2770,#1727,7.68,"6,766","Hwajin Na's teaching techniques are pretty violent for someone who works in the Ministry of Education. That being said, when punishments don't seem to work on even the worst of school bullies, there is no better man for the job. Sometimes you can't get a good education until those bullies are taught a lesson.

(Source: Webtoon Entertainment)",Unknown,"Chae, Yongtaek (Story), Han, Garam (Art)","Oct  29, 2020 to ?"
131,manhwa,Familyman,41,Finished,"Comedy,Drama,Romance,Life",32,#7564,#1720,7.68,"2,251","As a caring and diligent father, factory worker Kwon Gang-Ho supports his family with the little that he earns. At his workplace, he is admired by everyone due to his benevolent nature. Meanwhile, in Seoul, Gang-Ho's wife Yeong-Ran looks after their children on her own. Despite struggling to keep the family afloat, she never neglects her kids and puts in all her effort to raise them.

When Gang-Ho's carelessness gets him involved in an accident, it leaves his face with severe burn marks. Dismissed from his job afterward, Gang-Ho returns to Seoul. However, since he does not want his family to know about the mishap, he decides to stay at his friend's house for the time being.

One day, Gang-Ho encounters his daughter crossing the street. Suddenly, a car speeds forward and almost hits her, but Gang-Ho arrives in the nick of time and rescues her—wearing a mask of the fictional hero ""Gugu-man."" Following this incident, Gang-Ho starts using the costume of Gugu-man to keep an eye on his family without ever revealing himself. Thus begins the heartwarming tale of a devoted father and his earnest endeavor to protect his family, all while having to face arduous circumstances of his own.

[Written by MAL Rewrite]",3,"Jung, Pil Won (Story & Art)","Aug  7, 2009 to May  28, 2010"
132,manhwa,The God of High School,569,Finished,"Action,Adventure,Fantasy,Supernatural","2,106",#207,#1760,7.68,"69,497","The ""God of High School"" is a fierce competition held between Korean high school students to determine the best fighter among them. All styles of martial arts and weapons are allowed. The ultimate prize? The winner's deepest desire will be granted, no matter the cost.

Jin Mo-Ri has been training in taekwondo under his grandfather from a young age. Obsessed with fighting, he enters the tournament to find and challenge stronger opponents. Along the way, he meets Han Dae-Wi, an expert in karate who is determined to become the champion to help his friend who is between life and death, and Yu Mi-Ra, a skilled swordswoman who wants to continue her family's legacy.

Although this tournament seems simple, what more lies in store for Jin Mo-Ri and his friends? And will they be prepared to face what may come to pass?

[Written by MAL Rewrite]",Unknown,"Park, Yong-Je (Story & Art)","Apr  8, 2011 to Oct  13, 2022"
133,manhwa,Out of Control,95,Finished,Love,76,#8323,#1771,7.67,"1,991","Yuri, one of the school's most handsome guys, and Jaerim, one of the school's ugliest, collide! Or don't they... Can't understand what's going on between these two! It's out of control!

(Source: Lezhin Comics)",Unknown,Bboong (Story & Art),"Aug  31, 2013 to Sep  11, 2019"
134,manhwa,The Tarot Café,18,Finished,"Love,Comedy,Drama,Fantasy,Horror,Mystery,Romance,Supernatural",234,#2620,#1776,7.67,"7,157","Meet Pamela, a tarot card reader who helps supernatural beings living in the human world. She'll help anyone, whether they're a love-stricken cat, a vampire spending eternal life running from his one true love, an unattractive waitress looking for the man of her dreams, or even a magician who creates a humanoid doll to serve the woman he loves. Although she is good-natured, there is a deep dark secret that she must deal with before she can move on to the next life.

(Source: Tokyopop)",7,"Park, Sang-Sun (Story & Art)",2002 to ?
135,manhwa,The Bride of the Water God,176,Finished,"Drama,Fantasy,Romance",466,#857,#1783,7.67,"19,741","Soah is a girl from a small village. The Water God is upset and so a long drought has been devastating the village people. In order to appease the god, they marry Soah off to him by sacrificing her to the Water God in exchange for rain. The Water God rescues her to his Water Kingdom, where her new life begins. For Soah, this is a story of her faith...her life...her love...",24,"Yoon, Mi-Kyung (Story & Art)","Oct  17, 2007 to  2014"
136,manhwa,Happily Ever Afterwards,89,Finished,"Comedy,Fantasy,Romance",47,#6399,#1813,7.67,"2,737","What would you do if you were reborn as a character from your favorite romance novel? For Peony, an avid fan of ""The Song of Askar,"" the answer is simple: Marry her favorite character, of course! Reincarnated as the princess of the Kingdom of Garten, Peony is determined to marry Richt, the second male lead of ""The Song of Askar"" and former prince of the Fairspren Empire, who was banished to an inhospitable land after the novel's happy ending (which didn't end so well for him). Amidst trials and tribulations, can Peony and Richt make the most of their second chance at life and love?

(Source: Webtoon Entertainment)",Unknown,"Jeongseo (Art), Hwang, Dotol (Story)","Dec  15, 2020 to Sep  27, 2022"
137,manhwa,'Til Debt Do Us Part,72,Finished,Romance,22,#6948,#1814,7.67,"2,482","Subin's mom routinely pays for matchmakers to set her up on dates. Subin turns them all down, one after another. One day she runs into an old friend from school, and things start to get complicated when he suddenly asks her to marry him. Is he the answer to her prayers or a devil in disguise? Will she take this chance to clear her debt?

(Source: Webtoon Entertainment)",Unknown,"Flowbee (Story), Janggreen (Art)","Sep  14, 2020 to Dec  27, 2021"
138,manhwa,Miss Not-So Sidekick,178,Finished,"Comedy,Fantasy",58,#6699,#1815,7.67,"2,593","Kim Hyejung spends her nights gushing about The Flower of the Beast: a fantasy romance novel where the protagonist Ibelin Dott must choose between the affection of three men—the crown prince, a handsome duke, and the master of the magic tower. Despite its cliché premise, the novel is a source of comfort for Hyejung.

On one of those nights, Hyejung falls asleep from exhaustion and wakes up in the world of The Flower of the Beast. She now inhabits the body of Latte Ectrie, the daughter of a viscount and a supporting character in the novel. With unlikely odds of meeting the male leads on her own, Latte decides to pour her energy into writing boys' love stories until the female lead comes onto the scene.

After a decade, Ibelin is about to make her grand appearance at the crown princess' birthday party, and Latte is ready to watch the drama unfold from the sidelines. Little does she know, her antics have caused major changes. By chance, Latte has befriended Ibelin, and Arwin Hebrim—the third and most dangerous male lead—has taken an interest in Latte instead!

[Written by MAL Rewrite]",Unknown,"Ellianyang (Story), Yumyum (Art)","Dec  24, 2017 to May  6, 2022"
139,manhwa,The Perks of Being an S-Class Heroine,Unknown,Publishing,Fantasy,24,#7422,#1881,7.66,"2,305","""The Age of Transmigration"" is a concerning, worldwide phenomenon where people on the verge of death receive spam text messages about a life insurance package. With her life cut short, a woman receives the cryptic message before waking up in the afterlife. There, she is given a choice on which fictional world she would like to be reincarnated in.

After dealing with many hardships in her past life, the woman desires to be a child in a fantasy romance novel, famously known for having easy-going plots. To her misfortune, she is transmigrated into Infinite Returns to Save the World—a story with S-Class difficulty, where death is a reoccuring instance. She awakens as Ailette Rodeline, the daughter of a servant who works under an aristocratic family. In the original novel, the next family head canonically abused the main character, leading toward the tragic ending of the entire household.

Luckily, the woman's life as Ailette is not as doomed as she thought; without her knowledge, she had bought the insurance's full package. As a result, she is given an unimaginable amount of cash to spend on skills and other special items. In order to avoid Ailette's original deadly fate, the woman must become strong and fend for herself.

[Written by MAL Rewrite]",Unknown,"Irinbi (Story), Grrr (Art)","Mar  31, 2022 to ?"
140,manhwa,The Legend of Maian,75,On Hiatus,"Action,Adventure,Fantasy,Ecchi",150,#1882,#1866,7.66,"9,610","A powerful sorceress, Feicia Rand Philistin, once tried to conquer the nation of Shurian. In her wake of terror and destruction, a man stood up and rebelled against her oppression and domination. The people called him Maian the Brave (Yongja Maian) and it was he that sealed the evil sorceress.

A thousand years later, Fenix Maian in the biggest mistake of his life releases the sealed sorceress that his ancestors have tried so hard to keep imprisoned.Now he has to keep the sorceress from taking over the world once again...

(Source: SolitaryCross)",14,"Im, Dal Young (Story), Jeong, Soo Cheol (Art)",2007 to  2012
141,manhwa,Doctor Elise: The Royal Lady with the Lamp,143,Finished,"Comedy,Fantasy,Romance",201,#1457,#1850,7.66,"12,568","Dr. Song Jihyun is considered a prodigy among Korean surgeons, known for her skill in saving patients no matter their condition. In her past life as Elise de Clorance, the ill-mannered wife of the emperor, her jealousy and greed had led to the loss of her loved ones and—ultimately—her death. For that reason, she vowed to now save lives instead of destroying them.

After a fatal plane crash, Elise finds herself once again in her former body. With her previous knowledge of modern medicine and now a chance at mending her mistakes, she is determined to contribute to the empire as a medic in this life. But will Elise be able to avoid her engagement to Prince Linden de Romanoff, the man she had loved to the point of her own demise?

[Written by MAL Rewrite]",10,"Yuin (Story), mini (Art)","Sep  18, 2017 to Feb  16, 2021"
142,manhwa,Diamond Dust,40,Finished,"Drama,Romance",41,#4247,#1907,7.65,"4,327","This is the story of a girl who was forced to become a piano prodigy with the pressure starting from the moment she was born. Her family has had distinguished musicians in their past. She is constantly forced by her father to practice (up to 12 hours a day, 10 if he's being nice), wear gloves whenever she's not playing, no friends, makeup, etc.

(Source: MU)",3,"Kang, Hyung Kyu (Story & Art)","Apr  17, 2012 to Feb  26, 2013"
143,manhwa,Dokgo Rewind,Unknown,Finished,"Action,Drama",25,#6696,#1886,7.65,"2,594",,7,"Baek, Seung Hoon (Art), Meen (Story)","Mar  7, 2014 to Dec  25, 2015"
144,manhwa,"Father, I Don't Want This Marriage",Unknown,Publishing,"Fantasy,Romance",71,#3508,#1884,7.65,"5,360","Lady Jubelian Eloy Floyen was an unloved yet lovestruck fool, clinging onto her disinterested lover Mikhail Hessen and forever yearning for affection from her indifferent father, Regis. So it came as no surprise that after she was framed for attempted murder, both of the most important men in her life turned their backs on her, leaving her to die.

That is how the story goes. When a woman from modern-day Korea finds herself in the body of the pitiable villainess Jubelian, she sets out to change her fate. First thing on the list? Break up with Mikhail and set him free. However, this leaves the spot of her prospective spouse open, so Regis begins looking for another suitor—and the first candidate on his list seems to be the notoriously bloodthirsty crown prince, Maximillian Casein Assiette. For Jubelian, anyone would be better than marrying that sadistic tyrant. Thus, she proposes a contract relationship with her father's student, Max, because no matter what, she does not want to marry that man!

[Written by MAL Rewrite]",Unknown,"Hong, Heesu (Story), Roal (Art)","Feb  24, 2021 to ?"
145,manhwa,The Flowers of Evil,26,Finished,"Drama,Romance",275,#1308,#1927,7.65,"13,738","Se-Joon and Se-Wa are siblings with a dark, complex relationship. Se-Wa, a girl considered psychotic by others, is attached to her brother... a little too attached. In her eyes, there is only Se-Joon, and no one else. And what of Se-Joon's feelings?

(Source: MU)",7,"Lee, Hyeon-Sook (Story & Art)",2006 to  2008
146,manhwa,My In-Laws are Obsessed with Me,Unknown,Publishing,"Fantasy,Romance",47,#4822,#1962,7.64,"3,796","Pereshati Jahardt is a count's daughter who got remarried after her mother’s passing. When her father died, he left her all his fortune. Then, Pereshati's greedy stepmother and stepsister conspire with Pereshati's lover to kill her. However, under mysterious circumstances, Pereshati is brought back to life and travels back in time before her murder. To buy some time before getting her revenge, Pereshati visits the handsome yet notorious grand duke, Therdeo Lapileon, to marry him. During her visit, she uncovers a horrifying secret of his family. How will Pereshati deal with it? Will she be able to take her revenge?

(Source: Webtoon Entertainment)",Unknown,"Han, Yoonseol (Story), Seungu (Art)","Nov  25, 2021 to ?"
