,artist_name,popularity,followers,artist_link,genres,top_track,top_track_album,top_track_popularity,top_track_release_date,top_track_duration_ms,top_track_explicit,top_track_album_link,top_track_link
11,Tani Yuuki,61,417798,https://open.spotify.com/artist/0B1ce3uNrzkdm76NXI4mhX,"['j-pop', 'japanese teen pop']",W / X / Y,Memories,60,2021-12-08,278118,False,https://open.spotify.com/album/1aYWdnbKO3asqDUruOl2cY,https://open.spotify.com/track/3cBghvTcQNDNkW98Y4eGaP
12,imase,67,341845,https://open.spotify.com/artist/4TaSvnT5o4REFwhqfrmK27,['japanese teen pop'],NIGHT DANCER,POP CUBE,79,2022-11-09,210600,False,https://open.spotify.com/album/3mlVZ7OTZgKJJAr275tHZX,https://open.spotify.com/track/3gmn76fCtpDazGMnN0QMHX
13,Uru,60,747852,https://open.spotify.com/artist/6le80R1opKnTlP4o3KvA2k,"['j-pop', 'japanese singer-songwriter']",心得,心得,69,2023-05-01,219309,False,https://open.spotify.com/album/6vVdLDovF993mCA4dBayHz,https://open.spotify.com/track/2hPBIYQeqpbQWSMAM9ln1w
14,Hikaru Utada,63,3060771,https://open.spotify.com/artist/7lbSsjYACZHn1MSDXPxNF2,"['anime', 'classic j-pop', 'j-pop', 'japanese singer-songwriter']",First Love,First Love,73,1999-03-10,257293,False,https://open.spotify.com/album/29U9LtzSF0ftWiLNNw1CP6,https://open.spotify.com/track/39HrUxcvKF3jtLz7fUDWXc
15,Lilas Ikuta,60,476054,https://open.spotify.com/artist/1qM11R4ylJyQiPJ0DffE9z,"['j-pop', 'japanese teen pop']",スパークル,Sketch,68,2023-03-08,210500,False,https://open.spotify.com/album/5aCgGOMefRFhsLgclMThoy,https://open.spotify.com/track/3MR8qQiK1Bydhw9WjAzwzU
16,Tatsuya Kitani,63,189060,https://open.spotify.com/artist/7mvhRvEAHiCTQHUnH7fgnv,['japanese electropop'],青のすみか,青のすみか,81,2023-07-07,196466,False,https://open.spotify.com/album/4QjNVlIw8Rx6jItSZtn2VS,https://open.spotify.com/track/12usPU2WnqgCHAW1EK2dfd
17,MY FIRST STORY,60,489825,https://open.spotify.com/artist/6cutt8thPFUICMfxaYerWd,"['j-pop', 'j-rock', 'japanese post-hardcore']",I'm a mess,X,71,2022-08-24,251333,False,https://open.spotify.com/album/16Bd2ZNChy3Emmy1Vmdo0e,https://open.spotify.com/track/5m21ZR5lO6U0tp9KENxuCc
18,yama,62,963755,https://open.spotify.com/artist/7kOrrFIBIBc8uCu2zbxbLv,"['j-pop', 'japanese teen pop']",色彩,色彩,73,2022-10-02,192175,False,https://open.spotify.com/album/3gQJWupAma6DdzcHVBQ9Bn,https://open.spotify.com/track/1uveEvgKX4irLcp1BUTIFD
19,WANIMA,56,1256503,https://open.spotify.com/artist/6YqdtpUutxodni6lUD4stM,"['j-pop', 'j-punk', 'j-rock', 'japanese pop punk', 'japanese punk rock']",ともに,Everybody!!,66,2018-01-17,207368,False,https://open.spotify.com/album/1spFHTdEd1oA8htGJxeIac,https://open.spotify.com/track/6FHgHDXiGnRfhrSok9xAz3
20,asmi,57,62340,https://open.spotify.com/artist/3UY1KK0iXeC0mpaK0ltFza,['japanese teen pop'],PAKU,ドキメキダイアリー,48,2023-05-31,128772,False,https://open.spotify.com/album/5Io1ahGqk87sEbxtGLbOum,https://open.spotify.com/track/74Saj4pDb9z2puUlZUslLk
21,Gen Hoshino,59,1702458,https://open.spotify.com/artist/1S2S00lgLYLGHWA44qGEUs,"['j-acoustic', 'j-pop', 'japanese singer-songwriter']",Comedy,Comedy,71,2022-04-08,230666,False,https://open.spotify.com/album/41ERrwfzos93Xlf6hFBiDn,https://open.spotify.com/track/5SuOikwiRyPMVoIQDJUgSV
22,10-FEET,56,301241,https://open.spotify.com/artist/0QZqdhoRQkn1VphAa5eX8h,"['j-pop', 'j-rock', 'japanese punk rock', 'japanese ska']",第ゼロ感,コリンズ,73,2022-12-14,286000,False,https://open.spotify.com/album/2WaRUGRx1I5uRs0hrMEFYk,https://open.spotify.com/track/6zjk7Qbwb9DZ4ykUUoqknh
23,indigo la End,57,341857,https://open.spotify.com/artist/26ZBeXl5Gqr3TAv2itmyCU,"['j-rock', 'japanese indie pop']",名前は片想い,名前は片想い,75,2023-01-25,213793,False,https://open.spotify.com/album/6S12v6NjkFLwQwLxxavHY9,https://open.spotify.com/track/0o3zVVGJkb1QIOMF9xySiu
24,neguse.,55,111944,https://open.spotify.com/artist/7jiFTNRWSw8zYgUj9wNJld,['japanese teen pop'],日常革命,ワンダーランドに愛情を!,69,2022-09-14,273160,False,https://open.spotify.com/album/52s8JzniZA0dZA1D6sQOih,https://open.spotify.com/track/1Ej4gvxiMMXtD8uDnADCTT
25,SUDA MASAKI,57,1894931,https://open.spotify.com/artist/6n4SsAp5VjvIBg3s9QCcPX,"['anime rock', 'j-pop', 'japanese punk rock']",さよならエレジー,PLAY(Special Edition),67,2018-03-21,257066,False,https://open.spotify.com/album/5JP5NDPvio5ZhkXXjcHVov,https://open.spotify.com/track/3oYD2O31b05fILFpv0AXRI
26,MAISONdes,57,132875,https://open.spotify.com/artist/7LTiBdByoaUd329wCpmMcM,['japanese teen pop'],トウキョウ・シャンディ・ランデヴ,トウキョウ・シャンディ・ランデヴ,71,2022-10-21,184766,False,https://open.spotify.com/album/4PVGSr28Y12iTfD6QnzAkQ,https://open.spotify.com/track/2MmgGuQzr0kkiA04lMdPXW
27,JP THE WAVY,55,179904,https://open.spotify.com/artist/0hBYSjDjcAaAuSZcpN8jk9,"['j-rap', 'japanese trap']",LIKE I LOVE YOU feat. Ninety6miles,LIFE IS WAVY,59,2020-04-08,201213,False,https://open.spotify.com/album/1k9xsl6ERasBsfFDK7UJbQ,https://open.spotify.com/track/4v3uHaMCZZEufJvf14FFhX
28,iri,54,361753,https://open.spotify.com/artist/1mN9lPKzTRTOop4u7S1Uy9,"['j-pop', 'japanese electropop', 'japanese r&b']",Season,PRIVATE,55,2023-05-10,208133,False,https://open.spotify.com/album/1WnTRvkka3YQKTdMWt3J8O,https://open.spotify.com/track/59ZJXXQ0VeLtBK5EfW0KLJ
29,¥ellow Bucks,54,193358,https://open.spotify.com/artist/1Fe6FA7A57suR2KAaERpqH,"['j-rap', 'japanese trap']",Yessir,Jungle,36,2020-08-21,172389,True,https://open.spotify.com/album/0kSvP9odX4TIVxVkVRgYjA,https://open.spotify.com/track/5xq3zRZtt4tSwAeqzG0m7c
30,Sonoko Inoue,55,208027,https://open.spotify.com/artist/71hQB5jxdNiHk5gzZRhicQ,"['anime rock', 'j-pop', 'japanese singer-songwriter']",ナツコイ,JUKE BOX,49,2017-12-05,302586,False,https://open.spotify.com/album/2b74yN5nzLa2OEhiBeIxEn,https://open.spotify.com/track/5IgPpRZUGjnxGeezCibodM
31,sumika,56,874195,https://open.spotify.com/artist/0ySFZq3Wd0SQUyJUzmJAeb,"['anime', 'j-pop', 'j-rock', 'japanese teen pop']",フィクション,Chime,64,2019-03-13,230760,False,https://open.spotify.com/album/3foRklHeA5lXq56ZsEbkfv,https://open.spotify.com/track/543jStmHR1VrSfpxmjUIn6
32,ASIAN KUNG-FU GENERATION,59,991550,https://open.spotify.com/artist/0MK8l3nURwwQIjafvXoJJt,"['anime', 'j-pop', 'j-poprock', 'j-rock', 'japanese emo', 'japanese pop punk']",遥か彼方,BEST HIT AKG,69,2012-01-18,243346,False,https://open.spotify.com/album/2fgUFE1g0dJfGL007BoveA,https://open.spotify.com/track/5ORPYXJKlpHWIdceavSGrL
33,ELLEGARDEN,53,535993,https://open.spotify.com/artist/3cbd5GWGOknxmFAe77MDbk,"['j-pop', 'j-rock', 'japanese emo', 'japanese pop punk', 'japanese punk rock']",ジターバグ,BRING YOUR BOARD!!,57,2003-07-02,199826,False,https://open.spotify.com/album/2WdPiPEVjeDLeOr5sMpT4k,https://open.spotify.com/track/78ooUd8wbjp22IzEPGxlRg
34,Yumi Arai,54,380157,https://open.spotify.com/artist/5W7F9IM2vsR9EDCk5T2Uqz,"['japanese folk', 'japanese singer-songwriter']",ルージュの伝言,COBALT HOUR,63,1975-06-20,182800,False,https://open.spotify.com/album/5q4nqytaxLA99VEVJ6yQRu,https://open.spotify.com/track/1jw992uwXhqJJ0H42ucTRL
35,Yumi Matsutoya,54,934816,https://open.spotify.com/artist/1LQQtqc1vQ1neUgZrjYlEU,"['classic j-pop', 'j-pop', 'japanese singer-songwriter']",真夏の夜の夢,U-miz,58,1993-11-26,304173,False,https://open.spotify.com/album/6DZdcuevJOYVFc0B0jVYRs,https://open.spotify.com/track/4CV3yauEfKZObKt1Zp2hgy
36,sakanaction,55,1238724,https://open.spotify.com/artist/0hCWVMGGQnRVfDgmhwLIxq,"['hokkaido indie', 'j-pop', 'j-rock', 'japanese electropop']",新宝島,834.194,60,2019-06-19,305000,False,https://open.spotify.com/album/5pLmzFu2ienSbr1SxBJvwB,https://open.spotify.com/track/4a48lWUd64bZgHUDx0GZlj
37,BOØWY,52,481944,https://open.spotify.com/artist/0pr3ep0knQaPHEZ2X8niA0,"['j-pop', 'japanese new wave', 'japanese rockabilly']",MARIONETTE,PSYCHOPATH,59,1987-09-05,230173,False,https://open.spotify.com/album/5XNV1gmhnTnwvQ1bpMmYhj,https://open.spotify.com/track/1zg3S9jjRaKG3O9TMU6Cnh
38,Joe Hisaishi,67,950184,https://open.spotify.com/artist/7nzSoJISlVJsn7O0yTeMOB,"['anime', 'anime score', 'japanese classical', 'japanese soundtrack', 'orchestral soundtrack']",Merry-Go-Round of Life - from 'Howl's Moving Castle',FREEDOM PIANO STORIES 4,71,2005-01-26,311106,False,https://open.spotify.com/album/5y3QOvNMlvamEs4rzua8JV,https://open.spotify.com/track/39uLYYZytVUwcjgeYLI409
39,Watson,52,24404,https://open.spotify.com/artist/0pq3BIPRIccDxXRCzlCePX,"['j-rap', 'japanese drill']",Makuhari,Makuhari,65,2023-04-19,250950,True,https://open.spotify.com/album/5IZ0GS67LGTVTEJTSFvb9o,https://open.spotify.com/track/6AaePXUruO3297PugyiDwT
40,OZworld,52,115738,https://open.spotify.com/artist/34tJ8UnaAbWcrug3Nym7ZO,"['j-rap', 'japanese trap']",RASEN in OKINAWA,098RADIO vol.1 Hosted by Awich,50,2023-03-15,289846,True,https://open.spotify.com/album/6jQI4R1D8sk5YXQnSju44y,https://open.spotify.com/track/6JDDIx1vSs5GvMZXsy2aR2
41,WEDNESDAY CAMPANELLA,52,249338,https://open.spotify.com/artist/0bp9CvkjQYhUJvWRHjFRWI,"['hyperpop', 'japanese dance pop', 'japanese electropop']",Edison,Neon,49,2022-05-25,193510,False,https://open.spotify.com/album/2B5aKWrCrb8XNAtufGyxm8,https://open.spotify.com/track/0N4FgQoqMlmMPikactFwtE
42,YOAKE,52,45004,https://open.spotify.com/artist/0psEe4IooMjolOPMrz9A5M,['japanese viral pop'],Nee,Nee,52,2022-04-29,200701,False,https://open.spotify.com/album/3zksjPx2UEZGeWzkmcOYaa,https://open.spotify.com/track/3xYCy8Gpp8I37ljuIELCOJ
43,SOUTH BLUE,51,24098,https://open.spotify.com/artist/2Y4BqFtHihCI2CazDTKkjI,['japanese r&b'],BOY,S,45,2022-02-14,183530,False,https://open.spotify.com/album/02BVA1M0IgtIWBxc9CBulB,https://open.spotify.com/track/0t1ipXkHAdsAHnGWE2An95
44,SugLawd Familiar,51,26007,https://open.spotify.com/artist/6xiT2jISLeWrj8udndxqW4,['japanese pop rap'],LONGINESS REMIX,LONGINESS REMIX,51,2022-12-16,254310,False,https://open.spotify.com/album/6f9LnhAUXUVf4zAS1uKgjd,https://open.spotify.com/track/2ECrDpRYc2dV0xw0abViF8
45,Hoshimachi Suisei,56,232824,https://open.spotify.com/artist/726WiFmWkohzodUxK3XjHX,['japanese vtuber'],Stellar Stellar,Still Still Stellar,61,2021-09-29,301453,False,https://open.spotify.com/album/2HmlBFz06FldsdzwY1FHg4,https://open.spotify.com/track/6OC9BOO9qGXQARZGWb8rqy
46,花譜,52,130322,https://open.spotify.com/artist/2c32JruIkUyfdycHmhIph4,"['japanese teen pop', 'japanese vtuber']",アンサー,魔法,48,2020-12-16,230561,False,https://open.spotify.com/album/4QUfYAgz2I7uypWpeTAWov,https://open.spotify.com/track/5w3rC66HQ8fQWg2V3gepdS
47,Lucky Kilimanjaro,51,102777,https://open.spotify.com/artist/2V8UZPMR1EbkXhzvEGBTrV,"['city pop', 'j-indie', 'japanese electropop', 'japanese r&b']",Burning Friday Night,FULLCOLOR,69,2015-07-22,255408,False,https://open.spotify.com/album/1rDLRueueI2ILXOyZE5qWd,https://open.spotify.com/track/1NlkoYEA1ndLQIKzXTPh9V
48,Takaya Kawasaki,51,371552,https://open.spotify.com/artist/3BjFX1nExMNHvSaoLd1I1k,"['j-pop', 'japanese teen pop']",魔法の絨毯,I believe in you,67,2018-03-14,208896,False,https://open.spotify.com/album/57MaahzIW7aiwZMCiveDsL,https://open.spotify.com/track/3PK5ERLCyMuQ5Cb89GbZVL
49,Candee,51,7946,https://open.spotify.com/artist/1L9s7TypQNTxmJ12OuG2yR,"['j-rap', 'japanese drill']",ASOBI (feat. Candee & Playsson),ASOBI (feat. Candee & Playsson),52,2022-04-18,195211,True,https://open.spotify.com/album/6kVqPwE1YpY3UZ3cbmZY2k,https://open.spotify.com/track/0bETrMSMdkF1v2TJsyGWTk
50,LEX,51,116760,https://open.spotify.com/artist/2KpK4apOMD6evPHoPggSVF,"['j-rap', 'japanese trap']",なんでも言っちゃって,LOGIC,58,2021-09-29,146666,False,https://open.spotify.com/album/5ftRmSBjH02fMedZmn1alL,https://open.spotify.com/track/1ZGBwdBfy7M5XWGo4XoGlf
51,マルシィ,51,118333,https://open.spotify.com/artist/7oQ6zxSp4eQjvVkk9rGIDV,['japanese teen pop'],未来図,Memory,62,2022-06-01,229586,False,https://open.spotify.com/album/1lemAJOLEhD9JWaWbQnUAf,https://open.spotify.com/track/3hD6z4YbJk64kN3v3N47hr
52,Seiko Matsuda,52,356160,https://open.spotify.com/artist/3E5NLQpQbd0eJ18XO9zC0h,"['idol kayo', 'japanese singer-songwriter', 'kayokyoku', 'techno kayo']",赤いスイートピー,BIBLE,57,1980,218533,False,https://open.spotify.com/album/0dgfL1KfvwumtF2RH4gNZL,https://open.spotify.com/track/0b5iSriqvDLmd6QSWkalr3
53,millennium parade,56,168051,https://open.spotify.com/artist/0GZ65zwBwkkwGNJ3zagtTZ,['japanese electropop'],W●RK,W●RK,77,2023-04-01,201073,False,https://open.spotify.com/album/0uKLHZitWwrvekNjznMAaB,https://open.spotify.com/track/1L50ymp25Vmu7VnPRx5TWf
54,Noriyuki Makihara,51,774966,https://open.spotify.com/artist/3vVDusnDA0LcPH3NvZpoyM,"['classic j-pop', 'j-pop', 'japanese singer-songwriter']",どんなときも。 - 2012 Remaster,君は誰と幸せなあくびをしますか。 (2012 Remaster),40,1991-09-25,306946,False,https://open.spotify.com/album/1FcSMcxaCzGisaARNbJm5w,https://open.spotify.com/track/5KLKmSXIbQLseD5A7UUYjB
55,SIRUP,50,242549,https://open.spotify.com/artist/1HzcHe0WFm4koBalCEOkVh,"['japanese r&b', 'japanese soul']",FINE LINE (feat. Skaai) (Prod. uin),FINE LINE (feat. Skaai) (Prod. uin),58,2023-03-29,179266,True,https://open.spotify.com/album/6YJVSyedYS0JQhntp53G4P,https://open.spotify.com/track/2y449AvZEi4dbGoSjnsgSY
56,ayaka,50,1020612,https://open.spotify.com/artist/22FsmLO3ZyvgWBy5QbfcQi,"['j-pop', 'japanese singer-songwriter']",にじいろ,レインボーロード,60,2015-04-15,224720,False,https://open.spotify.com/album/0PxbPJV4yqtEe6Vk6nvK03,https://open.spotify.com/track/3JrxNi0sQ1Lnx8eGonp3Ma
57,音田 雅則,49,52575,https://open.spotify.com/artist/7KSbqXHO0xzNQhzaIWILIo,['japanese teen pop'],fake face dance music,fake face dance music,65,2023-07-11,151015,False,https://open.spotify.com/album/1oSTnI41dwQQbO2GaYEL4I,https://open.spotify.com/track/4ayU74yaWEgHHpaf1WJ313
58,eill,52,125943,https://open.spotify.com/artist/3AiES4wyTOfJvNgqz9baDn,"['anime', 'japanese r&b']",Happy Ending,Happy Ending,48,2023-06-14,229847,False,https://open.spotify.com/album/0dSDXhmYL9VjTIj9PMn1ny,https://open.spotify.com/track/3b2BqLB9U3PNdMhcGq8pOR
59,Eikichi Yazawa,49,165706,https://open.spotify.com/artist/6r4KqrquvtAy0fcJUU2VGB,['japanese rockabilly'],YES MY LOVE - Remastered 2022,P.M.9 (50th Anniversary Remastered),51,1982-07-10,240826,False,https://open.spotify.com/album/7pTQ0NSEAfVErmdbB2qspz,https://open.spotify.com/track/4ht7olV8uxTN5LS6s8ahzd
60,Rin音,49,259268,https://open.spotify.com/artist/2sd5k8N8cAOm6Q8OCcePw4,"['j-pop', 'japanese pop rap', 'japanese teen pop']",Good Bye,Good Bye,64,2023-06-08,250932,False,https://open.spotify.com/album/6qdTJTp6Lya9Aias2YnPpG,https://open.spotify.com/track/1rpiNePakpelGxsKFzNVBP
61,Ken Hirai,51,863374,https://open.spotify.com/artist/6jIhEiXcCAyBsuEI7qZ9vc,"['classic j-pop', 'j-pop', 'japanese singer-songwriter']",瞳をとじて,SENTIMENTALovers,47,2004-11-24,341240,False,https://open.spotify.com/album/0M5ANuYRJNLSjds7oleNh3,https://open.spotify.com/track/2hxE4LWxgTLgPmDvBWxtPd
62,しゃろう,51,127159,https://open.spotify.com/artist/78Oq5iXIM9HCAe0zYg8E7o,['japanese viral pop'],2:23 AM,2:23 AM,55,2021-02-19,196000,False,https://open.spotify.com/album/0RUCeBbeYr51JaeqHiOpge,https://open.spotify.com/track/2G2X5AMqBRE2PgS3qCWfqf
63,JUMADIBA,48,14111,https://open.spotify.com/artist/1a6hwHX0XKVKDpicEmwzCj,"['j-rap', 'japanese drill', 'japanese underground rap']",Kick Up,Kick Up,30,2022-04-13,187696,True,https://open.spotify.com/album/6KkikXwQyUw7jtJqrfo35a,https://open.spotify.com/track/3GEZrXDyJGtcIo4kLLiF67
64,JUJU,49,962932,https://open.spotify.com/artist/5VLVogbPeBgFHXQPZQzBej,"['j-pop', 'japanese r&b']",やさしさで溢れるように,What's Love?,57,2009-03-04,290773,False,https://open.spotify.com/album/4TeDxsreOzfWw3sEQL6e1z,https://open.spotify.com/track/1OiKgvbwehchswoMFmBBlb
65,BAD HOP,49,207312,https://open.spotify.com/artist/3FCZbxRcaSgYfklG2HCFh2,"['j-rap', 'japanese trap']",High Land,BAD HOP WORLD,30,2020-08-07,248826,True,https://open.spotify.com/album/6tslkSeNb8TKdPKGu1Q7pB,https://open.spotify.com/track/0JPlDdzWz4PAmxOPFGM3Im
66,Miliyah,49,514606,https://open.spotify.com/artist/29D4iRqjepAsZt6o5hccND,"['anime', 'j-pop', 'japanese r&b']",Love Forever,M BEST,47,2004,312933,False,https://open.spotify.com/album/0GQro52e9oM1Xv0wqDpBdk,https://open.spotify.com/track/62iKfnbcfDMPSSEe9ghKzM
67,MONGOL800,51,732877,https://open.spotify.com/artist/2zUQjYvy0TevSi4d3PjqQO,"['j-pop', 'j-punk', 'j-rock', 'japanese punk rock', 'okinawan pop']",小さな恋のうた,MESSAGE,69,2001-09-16,222640,False,https://open.spotify.com/album/2an2zDcyPnHZgodDzgxZj2,https://open.spotify.com/track/23atyJacJVHvB9RHBNhr35
68,Bonbero,48,20314,https://open.spotify.com/artist/4XOzeKvdkxm12dE22GJrpM,"['j-rap', 'japanese drill', 'japanese trap']",Makuhari,Makuhari,65,2023-04-19,250950,True,https://open.spotify.com/album/5IZ0GS67LGTVTEJTSFvb9o,https://open.spotify.com/track/6AaePXUruO3297PugyiDwT
69,和ぬか,51,144088,https://open.spotify.com/artist/6LesPuO1nhgJ2acJ4MjyBI,['japanese teen pop'],寄り酔い,青二才,52,2022-07-06,219173,False,https://open.spotify.com/album/2Tv54fqQpFKlykCpAECxI8,https://open.spotify.com/track/7Hj7PMdrx3bKse1hhL7qv4
70,Kazumasa Oda,49,407677,https://open.spotify.com/artist/2UzjSnmjccLgd1DkvAH5OR,"['j-pop', 'japanese singer-songwriter']",たしかなこと,Anohi Anotoki,38,1994,302733,False,https://open.spotify.com/album/0M4iaTtU6FGjkWx5QWsJdj,https://open.spotify.com/track/5HaCCCKJquEsamhLwDEFEz
71,Mariya Takeuchi,54,642282,https://open.spotify.com/artist/3WwGRA2o4Ux1RRMYaYDh7N,"['classic city pop', 'idol kayo', 'japanese singer-songwriter']",Plastic Love,Expressions,68,2008-05-21,294493,False,https://open.spotify.com/album/3lBX7AtzE4JoZaAIBLptRx,https://open.spotify.com/track/7rU6Iebxzlvqy5t857bKFq
72,Motohiro Hata,53,998239,https://open.spotify.com/artist/706WzkJEacBrtkHKRpBU2q,"['j-acoustic', 'j-pop', 'j-rock', 'japanese singer-songwriter']",ひまわりの約束,All Time Best ハタモトヒロ,41,2017-06-14,308640,False,https://open.spotify.com/album/0JacmVkCsfYIAUSwVXfc7q,https://open.spotify.com/track/4SWzCUmuOQiPb6MJhrqZlJ
73,Akina Nakamori,51,410208,https://open.spotify.com/artist/7140bcJ0ZySe314nUfOo1J,"['idol kayo', 'j-pop', 'japanese new wave', 'kayokyoku', 'techno kayo']",DESIRE -情熱- - 30th anniversary mix,ベスト・コレクション 〜ラブ・ソングス&ポップ・ソングス〜,53,2012-08-01,264253,False,https://open.spotify.com/album/6omKm2a8Vc6KDPqVr06LZT,https://open.spotify.com/track/7mGrHfdQmP4ChPzrpCUF5B
74,Ryuichi Sakamoto,61,812892,https://open.spotify.com/artist/1tcgfoMTT1szjUeaikxRjA,"['compositional ambient', 'japanese classical', 'japanese contemporary classical', 'japanese soundtrack']","Snooze (feat. Ryuichi Sakamoto, WOOSUNG of The Rose)",D-DAY,75,2023-04-21,264760,True,https://open.spotify.com/album/446ROKmKfpEwkbi2SjELVX,https://open.spotify.com/track/4j3M8NrbGSXdMPwEVsnfHE
75,Masaharu Fukuyama,50,825984,https://open.spotify.com/artist/5FGlhIQqewJRV8fx24toG0,"['classic j-pop', 'j-acoustic', 'j-pop', 'japanese singer-songwriter']",桜坂,桜坂,50,2000-04-26,297506,False,https://open.spotify.com/album/0l3euhF9XJvDwKgjEJZzGM,https://open.spotify.com/track/75WKINePeVTeiINVjuGfQN
76,Anzen Chitai,49,246003,https://open.spotify.com/artist/3EAqVJtaxnPcWYlHXkHcuC,"['j-pop', 'japanese new wave']",ワインレッドの心,安全地帯Ⅱ,57,1984,250506,False,https://open.spotify.com/album/6GukIPzko4iMypRlXwrZD5,https://open.spotify.com/track/10nE6yd1TUUtjpuLeapZmN
77,れん,50,46430,https://open.spotify.com/artist/2Hf3gzOBTpBaL0SqyPjX8m,['japanese teen pop'],最低,最低,61,2022-10-12,200050,False,https://open.spotify.com/album/4DV2vgNpPKrd4BS3p2Msb0,https://open.spotify.com/track/0qmF7YXfxp15wDexlK1tTt
78,KEIJU,48,53656,https://open.spotify.com/artist/7K3bqkZs0SVUS9K13bnwHL,"['j-rap', 'japanese trap']",Hold You Down,T.A.T.O.,53,2020-07-29,259866,False,https://open.spotify.com/album/1UvAGMeRf2rVGIAnF55mM7,https://open.spotify.com/track/0vBezvQgxX7mEZzth57cXE
79,Yutaka Ozaki,49,517055,https://open.spotify.com/artist/7Mo0nFEU6E8fGI0P2u7MOl,"['j-pop', 'japanese singer-songwriter']",I LOVE YOU,愛すべきものすべてに -YUTAKA OZAKI BEST,61,1983,260626,False,https://open.spotify.com/album/5KYFjInulb9juOaJSDJtme,https://open.spotify.com/track/0HMSTmDVXtCSauJvu8nnfs
80,Reol,56,467185,https://open.spotify.com/artist/7rpKUJ0AnklJ8q9nIPVSpZ,"['anime rock', 'japanese electropop']",第六感,第六感,63,2020-07-27,191624,False,https://open.spotify.com/album/6CTOnVKQhpsL1NeJQ3XyXF,https://open.spotify.com/track/22sQUmLhT8umlEhQzDrzfJ
